scenario,K,dtype,N,BS,hit_rate,layer,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,radix_single_cuda_cold_us,radix_single_cuda_warm_us,radix_multi_cuda_cold_us,radix_multi_cuda_warm_us,op25_hls_cold_us,op25_hls_warm_us,op27_hls_cold_us,op27_hls_warm_us,op26_r0auto_cold_us,op26_r0auto_warm_us,sglang_v2_cold_us,sglang_v2_warm_us,flashinfer_topk_cold_us,flashinfer_topk_warm_us,speedup_vs_base_gvr_multicta_cutedsl,speedup_vs_base_radix_cutedsl,speedup_vs_base_radix_single_cuda,speedup_vs_base_radix_multi_cuda,speedup_vs_base_op25_hls,speedup_vs_base_op27_hls,speedup_vs_base_op26_r0auto,speedup_vs_base_sglang_v2,speedup_vs_base_flashinfer_topk,mc_cluster_size,op25_ms_path,op27_ms_path,r0_arm,sglang_v2_cold_span_us
best,2048,fp32,262144,1,0.1499,1,32.87,29.632,20.096,18.357,19.592,18.798,132.109,98.551,56.202,48.512,26.661,24.182,18.413,16.735,19.536,17.742,16.475,14.141,21.261,18.502,1.636,1.678,0.249,0.585,1.233,1.785,1.683,1.995,1.546,4,msc_C8,msc_C8,mc,16.475
best,2048,fp32,262144,2,0.1499,1,32.942,29.571,20.368,18.431,19.971,19.142,132.507,99.388,56.598,49.345,26.744,24.221,18.571,16.627,19.83,17.807,16.653,14.272,21.469,18.646,1.617,1.649,0.249,0.582,1.232,1.774,1.661,1.978,1.534,4,msc_C8,msc_C8,mc,16.653
best,2048,fp32,262144,4,0.1499,1,33.51,29.836,20.914,18.772,20.787,19.564,133.803,100.037,57.083,49.881,26.93,24.639,19.043,16.986,20.312,18.173,17.134,14.694,21.947,19.024,1.602,1.612,0.25,0.587,1.244,1.76,1.65,1.956,1.527,4,msc_C8,msc_C8,mc,17.134
best,2048,fp32,262144,8,0.1499,1,33.843,29.93,21.374,18.974,24.934,23.233,134.115,100.938,57.485,50.333,32.31,29.939,22.755,20.166,20.686,18.394,17.629,14.797,22.317,19.165,1.583,1.357,0.252,0.589,1.047,1.487,1.636,1.92,1.516,4,msc_C4,msc_C4,mc,17.629
best,2048,fp32,262144,16,0.1499,1,34.464,30.255,22.474,19.096,32.542,30.095,134.568,101.768,58.762,52.664,32.842,30.084,23.21,20.238,21.422,18.502,21.886,20.672,32.101,28.347,1.534,1.059,0.256,0.587,1.049,1.485,1.609,1.575,1.074,4,msc_C4,msc_C4,mc,21.886
best,2048,fp32,262144,32,0.1499,1,36.03,30.51,28.781,23.441,61.424,58.014,135.802,102.635,70.87,64.999,34.502,31.665,24.374,20.884,28.107,23.877,67.448,57.098,34.834,30.397,1.252,0.587,0.265,0.508,1.044,1.478,1.282,0.534,1.034,2,msc_C4,msc_C4,mc,36.603
best,2048,fp32,262144,64,0.1499,1,42.672,30.873,37.87,24.836,119.413,113.077,143.741,102.835,106.294,97.575,51.229,45.673,51.738,44.626,36.464,24.583,106.574,89.721,55.966,45.841,1.127,0.357,0.297,0.401,0.833,0.825,1.17,0.4,0.762,2,ms_1cta,ms_1cta,mc,56.173
best,2048,fp32,262144,128,0.1499,1,66.627,52.979,66.73,53.061,200.32,194.794,179.744,170.038,138.387,130.617,69.8,58.425,70.638,59.734,69.118,55.408,83.25,73.332,106.179,95.486,0.998,0.333,0.371,0.481,0.955,0.943,0.964,0.8,0.627,1,ms_1cta,ms_1cta,1cta,84.326
best,2048,fp32,262144,256,0.1499,1,124.314,107.236,119.325,100.764,354.762,348.97,197.251,188.876,242.027,233.991,132.278,120.067,136.867,124.614,131.981,113.005,106.816,94.268,189.387,180.482,1.042,0.35,0.63,0.514,0.94,0.908,0.942,1.164,0.656,1,ms_1cta,ms_1cta,1cta,107.656
best,2048,fp32,262144,512,0.1499,1,252.405,226.262,216.139,200.228,702.256,696.569,348.442,338.732,408.208,400.206,251.381,238.79,259.424,246.356,273.214,245.341,198.258,183.773,353.373,344.857,1.168,0.359,0.724,0.618,1.004,0.973,0.924,1.273,0.714,1,ms_1cta,ms_1cta,1cta,199.093
best,2048,fp32,262144,1024,0.1499,1,416.568,395.471,404.653,392.218,1397.258,1391.933,581.054,570.66,737.605,730.401,471.259,458.774,488.197,473.448,445.83,423.729,378.232,364.361,615.485,606.933,1.029,0.298,0.717,0.565,0.884,0.853,0.934,1.101,0.677,1,ms_1cta,ms_1cta,1cta,378.232
best,2048,fp32,262144,2048,0.1499,1,740.28,725.136,739.061,727.682,2746.523,2742.352,1024.122,1014.49,1433.851,1427.569,858.216,847.009,880.965,869.393,791.678,768.425,682.005,659.749,1197.824,1189.313,1.002,0.27,0.723,0.516,0.863,0.84,0.935,1.085,0.618,1,ms_1cta,ms_1cta,1cta,682.005
worst,512,bf16,4096,1,0.9004,22,10.269,8.972,10.254,9.215,5.277,4.421,13.69,13.012,35.158,31.122,8.614,7.644,8.77,7.67,9.835,8.917,,,,,1.001,1.946,0.75,0.292,1.192,1.171,1.044,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,2,0.9004,22,9.974,8.95,10.166,9.22,5.154,4.452,13.696,13.052,34.798,31.112,8.522,7.631,8.61,7.612,9.835,8.906,,,,,0.981,1.935,0.728,0.287,1.17,1.159,1.014,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,4,0.9004,22,10.058,8.963,10.258,9.225,5.16,4.455,13.779,13.048,34.483,31.056,8.634,7.619,8.702,7.616,9.88,8.899,,,,,0.981,1.949,0.73,0.292,1.165,1.156,1.018,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,8,0.9004,22,9.939,8.982,10.33,9.228,5.299,4.469,13.829,13.069,33.976,31.409,8.659,7.636,8.752,7.644,10.022,8.915,,,,,0.962,1.876,0.719,0.293,1.148,1.136,0.992,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,16,0.9004,22,10.365,9.306,10.568,9.571,5.614,4.849,14.059,13.431,34.645,32.191,8.896,7.964,9.066,7.985,10.365,9.239,,,,,0.981,1.846,0.737,0.299,1.165,1.143,1.0,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,32,0.9004,22,10.515,9.46,10.755,9.709,5.717,4.906,14.237,13.521,34.549,32.442,9.186,8.11,9.192,8.122,10.474,9.39,,,,,0.978,1.839,0.739,0.304,1.145,1.144,1.004,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,64,0.9004,22,10.658,9.524,10.898,9.761,5.795,4.951,14.365,13.558,34.739,32.406,9.293,8.157,9.33,8.152,10.539,9.46,,,,,0.978,1.839,0.742,0.307,1.147,1.142,1.011,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,128,0.9004,22,10.92,9.704,11.238,9.944,6.214,5.159,14.555,13.711,40.792,39.779,9.578,8.3,9.544,8.285,10.882,9.662,,,,,0.972,1.757,0.75,0.268,1.14,1.144,1.004,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,256,0.9004,22,13.208,11.908,13.069,11.928,10.475,8.966,21.765,21.157,75.286,73.513,10.93,9.556,10.949,9.546,11.618,10.298,,,,,1.011,1.261,0.607,0.175,1.208,1.206,1.137,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,512,0.9004,22,22.579,20.8,22.638,20.806,19.013,16.591,38.576,38.137,133.432,132.116,20.149,17.051,20.109,17.059,20.171,18.013,,,,,0.997,1.188,0.585,0.169,1.121,1.123,1.119,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,1024,0.9004,22,35.094,32.903,35.01,32.897,32.162,28.122,64.17,63.748,244.795,242.945,30.019,26.742,30.173,26.829,30.643,28.159,,,,,1.002,1.091,0.547,0.143,1.169,1.163,1.145,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,4096,2048,0.9004,22,64.155,61.153,64.066,61.15,62.794,54.686,123.115,122.607,482.126,480.022,51.445,47.52,51.427,47.587,55.115,51.852,,,,,1.001,1.022,0.521,0.133,1.247,1.247,1.164,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,1,0.9004,10,10.803,9.225,10.986,9.488,6.445,5.867,15.536,14.483,35.304,31.427,9.843,8.357,9.832,8.362,10.773,9.184,,,,,0.983,1.676,0.695,0.306,1.098,1.099,1.003,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,2,0.9004,10,10.352,9.249,10.958,9.476,6.742,5.895,15.608,14.511,34.854,31.334,9.634,8.371,10.005,8.385,10.384,9.176,,,,,0.945,1.535,0.663,0.297,1.075,1.035,0.997,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,4,0.9004,10,10.696,9.256,10.907,9.466,6.605,5.898,15.738,14.572,34.266,31.668,9.786,8.367,9.789,8.386,10.614,9.177,,,,,0.981,1.619,0.68,0.312,1.093,1.093,1.008,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,8,0.9004,10,10.454,9.26,10.965,9.481,6.579,5.914,15.75,14.58,34.214,32.103,9.906,8.376,9.773,8.397,10.757,9.186,,,,,0.953,1.589,0.664,0.306,1.055,1.07,0.972,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,16,0.9004,10,10.85,9.586,11.165,9.811,6.994,6.282,15.862,14.958,34.805,32.49,9.934,8.715,10.056,8.741,10.76,9.521,,,,,0.972,1.551,0.684,0.312,1.092,1.079,1.008,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,32,0.9004,10,11.002,9.747,11.302,9.955,7.13,6.351,15.958,15.048,34.827,32.769,10.144,8.849,10.232,8.87,10.99,9.673,,,,,0.973,1.543,0.689,0.316,1.085,1.075,1.001,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,64,0.9004,10,11.211,9.814,11.406,10.026,7.174,6.388,15.987,15.091,34.595,32.23,10.262,8.904,10.307,8.9,11.07,9.74,,,,,0.983,1.563,0.701,0.324,1.092,1.088,1.013,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,128,0.9004,10,11.52,10.004,11.682,10.221,7.53,6.483,16.216,15.235,40.984,40.108,10.496,9.055,10.597,9.077,11.363,9.946,,,,,0.986,1.53,0.71,0.281,1.098,1.087,1.014,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,256,0.9004,10,14.117,12.284,14.05,12.25,13.195,11.622,24.086,23.203,75.45,74.258,13.006,11.137,13.09,11.124,13.059,11.187,,,,,1.005,1.07,0.586,0.187,1.085,1.078,1.081,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,512,0.9004,10,23.816,21.224,23.685,21.233,24.099,21.818,42.685,41.802,134.794,133.775,23.629,20.246,23.288,20.246,22.045,19.374,,,,,1.006,0.988,0.558,0.177,1.008,1.023,1.08,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,1024,0.9004,10,36.795,33.787,36.758,33.798,40.997,37.144,70.402,69.551,247.283,246.191,35.765,31.552,36.272,31.647,33.675,30.322,,,,,1.001,0.898,0.523,0.149,1.029,1.014,1.093,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,8192,2048,0.9004,10,66.957,62.792,66.886,62.826,79.299,72.545,135.133,133.854,486.872,485.962,61.616,56.997,61.579,56.988,60.134,55.645,,,,,1.001,0.844,0.495,0.138,1.087,1.087,1.113,,,1,ms_1cta,ms_1cta,plain,
worst,512,bf16,16384,1,0.9004,22,15.91,14.151,14.981,13.767,9.339,8.798,18.038,16.833,35.272,31.844,10.957,9.308,10.971,9.284,13.205,11.506,,,,,1.062,1.704,0.882,0.451,1.452,1.45,1.205,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,2,0.9004,22,15.803,14.097,15.21,13.721,9.307,8.801,18.184,16.81,35.066,32.306,10.955,9.276,10.88,9.247,13.11,11.437,,,,,1.039,1.698,0.869,0.451,1.443,1.452,1.205,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,4,0.9004,22,15.664,14.107,15.347,13.72,9.365,8.831,18.4,16.89,34.776,32.55,11.254,9.274,11.086,9.262,13.091,11.465,,,,,1.021,1.673,0.851,0.45,1.392,1.413,1.197,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,8,0.9004,22,15.888,14.127,15.269,13.738,9.435,8.829,18.203,16.922,34.862,32.602,11.149,9.284,11.042,9.274,13.198,11.47,,,,,1.041,1.684,0.873,0.456,1.425,1.439,1.204,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,16,0.9004,22,16.222,14.467,15.571,14.061,9.888,9.213,18.578,17.302,35.413,33.049,11.36,9.622,11.41,9.616,13.389,11.752,,,,,1.042,1.641,0.873,0.458,1.428,1.422,1.212,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,32,0.9004,22,16.41,14.648,15.811,14.236,9.946,9.283,18.731,17.4,34.659,32.705,11.502,9.72,11.328,9.715,13.61,11.936,,,,,1.038,1.65,0.876,0.473,1.427,1.449,1.206,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,64,0.9004,22,16.517,14.719,15.926,14.305,10.133,9.331,18.922,17.455,36.274,33.775,11.638,9.796,11.597,9.795,13.787,12.003,,,,,1.037,1.63,0.873,0.455,1.419,1.424,1.198,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,128,0.9004,22,16.958,14.926,16.528,14.543,10.645,9.47,19.339,17.633,43.293,42.157,12.178,9.964,12.043,9.956,14.322,12.228,,,,,1.026,1.593,0.877,0.392,1.393,1.408,1.184,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,256,0.9004,22,21.89,19.468,22.04,19.779,19.08,17.519,27.757,26.544,79.765,78.043,16.226,13.805,16.112,13.867,18.053,15.688,,,,,0.993,1.147,0.789,0.274,1.349,1.359,1.213,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,512,0.9004,22,39.669,36.55,37.789,34.96,35.978,33.484,49.274,47.913,141.301,139.823,28.381,24.327,28.469,24.358,31.109,28.097,,,,,1.05,1.103,0.805,0.281,1.398,1.393,1.275,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,1024,0.9004,22,63.104,58.796,59.941,56.403,61.282,57.373,80.864,79.233,259.989,257.914,43.4,38.134,43.04,38.082,48.981,44.858,,,,,1.053,1.03,0.78,0.243,1.454,1.466,1.288,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,16384,2048,0.9004,22,115.755,110.146,111.286,106.988,120.032,112.732,154.36,152.264,512.147,510.429,76.55,70.303,76.485,70.491,89.35,83.969,,,,,1.04,0.964,0.75,0.226,1.512,1.513,1.296,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,1,0.9004,12,20.43,18.835,21.166,19.327,12.008,11.107,23.158,20.79,37.086,33.341,13.21,10.867,13.24,10.844,15.442,13.674,,,,,0.965,1.701,0.882,0.551,1.547,1.543,1.323,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,2,0.9004,12,20.568,18.832,21.101,19.322,12.16,11.192,22.952,20.842,36.339,34.225,12.995,10.815,13.075,10.831,15.027,13.609,,,,,0.975,1.691,0.896,0.566,1.583,1.573,1.369,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,4,0.9004,12,20.454,18.814,21.086,19.311,14.867,13.836,23.307,20.891,36.39,34.192,13.192,10.855,13.093,10.824,15.112,13.647,,,,,0.97,1.376,0.878,0.562,1.551,1.562,1.354,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,8,0.9004,12,20.483,18.831,21.298,19.338,15.053,14.064,23.206,20.938,36.368,34.509,13.478,10.851,13.088,10.868,15.176,13.628,,,,,0.962,1.361,0.883,0.563,1.52,1.565,1.35,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,16,0.9004,12,21.0,19.206,21.606,19.672,15.485,14.37,23.4,21.318,36.578,34.554,13.51,11.16,13.395,11.181,15.421,13.944,,,,,0.972,1.356,0.897,0.574,1.554,1.568,1.362,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,32,0.9004,12,21.243,19.375,21.789,19.854,15.752,14.471,23.718,21.52,43.133,42.446,13.672,11.297,13.656,11.311,15.718,14.133,,,,,0.975,1.349,0.896,0.493,1.554,1.556,1.351,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,64,0.9004,12,21.566,19.463,22.256,19.948,14.978,13.912,24.074,21.604,61.144,60.723,14.078,11.367,14.074,11.382,16.109,14.226,,,,,0.969,1.44,0.896,0.353,1.532,1.532,1.339,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,128,0.9004,12,22.395,19.773,23.069,20.272,15.715,14.147,24.424,21.8,47.158,45.441,14.859,11.611,14.813,11.602,16.883,14.527,,,,,0.971,1.425,0.917,0.475,1.507,1.512,1.326,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,256,0.9004,12,33.282,30.55,34.789,31.828,28.736,26.656,34.44,32.595,86.408,84.074,21.232,17.861,21.15,17.843,23.754,21.068,,,,,0.957,1.158,0.966,0.385,1.568,1.574,1.401,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,512,0.9004,12,58.189,53.749,60.157,55.384,55.109,51.613,61.266,58.413,151.674,149.461,36.514,31.595,36.538,31.591,40.819,36.579,,,,,0.967,1.056,0.95,0.384,1.594,1.593,1.426,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,1024,0.9004,12,93.485,87.944,97.269,91.598,96.042,88.846,99.958,96.533,278.645,276.199,57.626,50.493,57.558,50.308,65.086,60.251,,,,,0.961,0.973,0.935,0.335,1.622,1.624,1.436,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,32768,2048,0.9004,12,175.715,173.093,182.458,180.134,187.149,183.292,189.522,188.394,552.074,551.962,102.936,99.806,102.915,99.817,120.026,117.921,,,,,0.963,0.939,0.927,0.318,1.707,1.707,1.464,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,65536,1,0.9004,32,29.173,27.717,24.981,23.337,12.226,11.199,32.754,28.916,37.987,34.472,12.864,11.232,12.883,11.243,18.12,16.511,,,,,1.168,2.386,0.891,0.768,2.268,2.264,1.61,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,65536,2,0.9004,32,29.126,27.712,25.453,23.535,13.701,13.02,32.678,29.327,37.669,35.243,12.931,11.066,13.022,11.265,18.149,16.554,,,,,1.144,2.126,0.891,0.773,2.252,2.237,1.605,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,65536,4,0.9004,32,29.179,27.729,25.742,23.885,14.52,13.777,32.678,29.309,37.522,35.382,12.947,11.409,12.878,11.305,18.613,16.874,,,,,1.134,2.01,0.893,0.778,2.254,2.266,1.568,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,65536,8,0.9004,32,29.296,27.768,25.637,24.015,15.267,14.159,33.027,29.53,37.349,35.72,13.027,11.496,12.934,11.517,18.618,17.047,,,,,1.143,1.919,0.887,0.784,2.249,2.265,1.574,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,65536,16,0.9004,32,29.675,28.101,25.864,24.05,15.581,14.465,33.227,29.971,38.195,36.044,13.04,11.548,13.234,11.466,18.75,17.06,,,,,1.147,1.905,0.893,0.777,2.276,2.242,1.583,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,65536,32,0.9004,32,29.992,28.309,27.888,26.139,18.235,16.889,33.638,30.19,45.205,44.348,13.656,11.873,13.56,11.898,20.043,18.282,,,,,1.075,1.645,0.892,0.663,2.196,2.212,1.496,,,2,msc_C4,msc_C4,mc,
worst,512,bf16,65536,64,0.9004,32,30.613,28.419,28.862,26.752,23.32,21.659,34.027,30.458,64.605,63.703,15.338,12.609,15.317,12.599,20.95,18.79,,,,,1.061,1.313,0.9,0.474,1.996,1.999,1.461,,,2,ms_1cta,ms_1cta,mc,
worst,512,bf16,65536,128,0.9004,32,31.608,28.803,32.566,29.59,24.23,22.338,34.531,30.65,53.934,51.538,16.122,12.852,16.173,12.859,22.952,20.318,,,,,0.971,1.304,0.915,0.586,1.961,1.954,1.377,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,65536,256,0.9004,32,53.131,49.087,56.584,52.373,45.982,42.765,47.214,44.202,99.162,95.747,29.36,25.549,29.45,25.533,35.52,31.763,,,,,0.939,1.155,1.125,0.536,1.81,1.804,1.496,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,65536,512,0.9004,32,96.149,87.823,100.989,93.25,90.309,83.476,85.358,79.386,172.149,168.233,50.811,43.914,50.688,43.757,62.067,56.572,,,,,0.952,1.065,1.126,0.559,1.892,1.897,1.549,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,65536,1024,0.9004,32,154.038,149.009,163.563,158.63,157.634,151.005,138.664,135.407,318.363,317.41,80.866,76.323,80.734,76.26,99.979,96.78,,,,,0.942,0.977,1.111,0.484,1.905,1.908,1.541,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,65536,2048,0.9004,32,288.227,283.9,307.693,303.387,306.002,299.166,260.53,257.642,627.939,627.79,144.446,140.332,144.365,140.341,186.318,183.363,,,,,0.937,0.942,1.106,0.459,1.995,1.997,1.547,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,131072,1,0.9004,14,23.222,21.45,15.998,14.515,13.63,12.812,53.03,45.372,40.918,36.825,13.506,11.368,13.427,11.378,19.874,18.424,,,,,1.452,1.704,0.438,0.568,1.719,1.73,1.169,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,131072,2,0.9004,14,23.022,21.401,16.205,14.561,14.723,13.873,53.219,45.649,40.571,37.539,13.429,11.381,13.635,11.386,19.861,18.522,,,,,1.421,1.564,0.433,0.567,1.714,1.688,1.159,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,131072,4,0.9004,14,23.197,21.414,16.414,14.899,14.723,13.817,53.37,45.609,40.278,37.734,13.459,11.693,13.469,11.629,20.298,18.864,,,,,1.413,1.576,0.435,0.576,1.723,1.722,1.143,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,131072,8,0.9004,14,23.33,21.45,16.55,15.02,15.426,14.212,53.462,45.729,40.074,37.952,14.003,12.177,13.867,12.188,20.472,18.927,,,,,1.41,1.512,0.436,0.582,1.666,1.682,1.14,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,131072,16,0.9004,14,23.608,21.78,16.97,15.06,17.877,16.64,53.701,46.28,40.843,38.174,14.253,12.177,14.285,12.241,20.818,18.979,,,,,1.391,1.321,0.44,0.578,1.656,1.653,1.134,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,131072,32,0.9004,14,24.096,21.932,20.728,18.312,23.018,21.419,55.114,47.772,48.651,47.405,14.813,12.53,14.73,12.532,25.942,23.834,,,,,1.162,1.047,0.437,0.495,1.627,1.636,0.929,,,2,msc_C4,msc_C4,mc,
worst,512,bf16,131072,64,0.9004,14,24.92,22.151,21.88,18.835,33.027,30.883,55.501,48.013,71.042,69.564,18.914,14.961,18.987,14.98,27.085,24.425,,,,,1.139,0.755,0.449,0.351,1.318,1.312,0.92,,,2,ms_1cta,ms_1cta,mc,
worst,512,bf16,131072,128,0.9004,14,26.907,22.574,27.741,23.178,62.638,59.412,56.462,48.152,65.995,62.886,20.29,15.316,20.194,15.3,34.424,31.312,,,,,0.97,0.43,0.477,0.408,1.326,1.332,0.782,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,131072,256,0.9004,14,47.011,37.557,48.933,39.716,122.051,116.396,72.886,68.198,122.165,115.678,47.293,40.792,47.254,40.819,59.045,53.315,,,,,0.961,0.385,0.645,0.385,0.994,0.995,0.796,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,131072,512,0.9004,14,97.749,84.907,109.074,91.11,210.874,208.461,140.752,133.395,209.238,206.259,87.307,79.091,87.27,79.096,134.488,97.988,,,,,0.896,0.464,0.694,0.467,1.12,1.12,0.727,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,131072,1024,0.9004,14,159.237,134.755,170.331,154.07,417.386,415.025,222.554,215.658,388.475,386.27,141.67,135.613,141.824,135.626,199.0,166.112,,,,,0.935,0.382,0.715,0.41,1.124,1.123,0.8,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,131072,2048,0.9004,14,255.6,240.855,271.509,254.483,829.515,827.231,415.648,409.808,760.515,758.512,263.666,257.8,263.546,257.812,351.843,319.059,,,,,0.941,0.308,0.615,0.336,0.969,0.97,0.726,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,262144,1,0.9004,22,66.528,64.417,31.461,29.641,13.918,13.129,94.115,78.589,44.283,39.873,13.907,11.919,13.995,11.927,25.742,24.017,,,,,2.115,4.78,0.707,1.502,4.784,4.754,2.584,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,262144,2,0.9004,22,66.419,64.477,31.634,29.724,14.096,13.172,94.248,79.24,43.782,40.479,13.718,11.93,13.995,11.958,25.536,24.077,,,,,2.1,4.712,0.705,1.517,4.842,4.746,2.601,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,262144,4,0.9004,22,66.509,64.509,31.947,30.144,15.189,14.117,94.206,79.216,43.773,40.686,14.104,12.294,14.21,12.213,25.984,24.436,,,,,2.082,4.379,0.706,1.519,4.716,4.681,2.56,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,262144,8,0.9004,22,66.656,64.566,32.205,30.285,17.787,16.548,94.41,79.549,43.901,41.214,14.458,12.416,14.312,12.41,26.261,24.694,,,,,2.07,3.747,0.706,1.518,4.61,4.657,2.538,,,4,msc_C8,msc_C8,mc,
worst,512,bf16,262144,16,0.9004,22,67.061,64.899,32.69,30.396,23.074,21.533,94.757,80.58,44.914,41.955,16.032,13.301,16.03,13.342,26.646,24.666,,,,,2.051,2.906,0.708,1.493,4.183,4.183,2.517,,,4,msc_C4,msc_C4,mc,
worst,512,bf16,262144,32,0.9004,22,67.837,65.189,47.478,44.425,33.275,31.075,97.925,83.686,54.403,52.451,17.115,13.741,17.117,13.729,37.122,34.641,,,,,1.429,2.039,0.693,1.247,3.964,3.963,1.827,,,2,msc_C4,msc_C4,mc,
worst,512,bf16,262144,64,0.9004,22,69.072,65.482,49.554,45.18,63.328,59.855,98.73,83.991,81.974,78.973,26.413,19.788,26.499,19.794,38.643,35.252,,,,,1.394,1.091,0.7,0.843,2.615,2.607,1.787,,,2,ms_1cta,ms_1cta,mc,
worst,512,bf16,262144,128,0.9004,22,75.554,66.239,79.987,69.772,115.667,107.945,102.675,84.17,92.55,87.101,30.347,20.194,30.158,20.173,57.349,51.286,,,,,0.945,0.653,0.736,0.816,2.49,2.505,1.317,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,262144,256,0.9004,22,205.654,194.508,215.27,203.599,227.03,223.505,135.018,130.256,177.568,170.755,88.965,86.611,88.912,86.769,130.323,120.17,,,,,0.955,0.906,1.523,1.158,2.312,2.313,1.578,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,262144,512,0.9004,22,408.155,371.383,424.84,407.249,412.138,408.753,241.568,234.619,295.614,289.73,150.778,147.969,150.742,147.755,277.166,229.132,,,,,0.961,0.99,1.69,1.381,2.707,2.708,1.473,,,1,ms_1cta,ms_1cta,1cta,
worst,512,bf16,262144,1024,0.9004,22,678.197,663.443,696.963,681.08,782.822,779.388,394.621,389.442,546.904,541.946,252.971,251.254,253.342,251.356,442.024,420.149,,,,,0.973,0.866,1.719,1.24,2.681,2.677,1.534,,,1,ms_1cta,ms_1cta,1cta,
