uuid,model,isl,layer,K,N,cr,hit,cs,T,v256,mbpm,wpr,gpu,us_prod_nsys,us_timed_nsys,overhead,window_cyc,exact,mono,csv_pr_us,cyc_p1_gather_stats,frac_p1_gather_stats,us_p1_gather_stats,cyc_smem_stage,frac_smem_stage,us_smem_stage,cyc_p1b_rungs,frac_p1b_rungs,us_p1b_rungs,cyc_p2_count_admission,frac_p2_count_admission,us_p2_count_admission,cyc_p3_collect,frac_p3_collect,us_p3_collect,cyc_p4_select,frac_p4_select,us_p4_select,cyc_epilogue,frac_epilogue,us_epilogue
v32_4k_L58,v32,4k,58,2048,4111,1,0.881,1,512,False,0,False,2,13.816,14.306,0.0354,24301.5,True,True,11.22,3237.0,0.13312,1.8393,129.0,0.00531,0.0733,1957.5,0.0805,1.1123,4957.5,0.20388,2.8168,3504.0,0.14411,1.991,10507.5,0.43213,5.9704,23.0,0.00095,0.0131
v32_4k_L59,v32,4k,59,2048,4111,1,0.751,1,512,False,0,False,3,13.066,13.386,0.0245,23658.5,True,True,11.15,3122.0,0.13204,1.7252,122.0,0.00516,0.0674,1920.0,0.0812,1.061,4214.5,0.17824,2.3289,3629.5,0.1535,2.0056,10609.5,0.44871,5.8627,27.0,0.00114,0.0149
v32_4k_L60,v32,4k,60,2048,4111,1,0.775,1,512,False,0,False,4,13.016,13.586,0.0438,23981.5,True,True,11.13,3160.0,0.13214,1.7199,128.0,0.00535,0.0697,1958.0,0.08188,1.0657,4503.0,0.1883,2.4509,3517.0,0.14707,1.9142,10625.0,0.4443,5.783,23.0,0.00096,0.0125
v32_64k_L03,v32,64k,3,2048,65551,1,0.826,4,512,True,1,False,3,16.638,16.619,-0.0012,29537.5,True,True,18.95,3726.0,0.12613,2.0986,109.5,0.00371,0.0617,1564.0,0.05294,0.8809,6303.0,0.21336,3.5501,3491.5,0.11819,1.9665,14173.0,0.47977,7.9827,174.0,0.00589,0.098
v32_64k_L04,v32,64k,4,2048,65551,1,0.729,4,512,True,1,False,4,17.469,17.446,-0.0013,31107.5,True,True,19.01,3460.0,0.11145,1.9469,110.0,0.00354,0.0619,1566.5,0.05046,0.8814,6241.5,0.20104,3.5119,3461.5,0.1115,1.9477,16061.5,0.51735,9.0374,145.0,0.00467,0.0816
v32_64k_L05,v32,64k,5,2048,65551,1,0.887,4,512,True,1,False,5,18.008,18.066,0.0032,32062.5,True,True,19.19,3590.5,0.11186,2.0145,107.0,0.00333,0.06,1542.0,0.04804,0.8651,6241.5,0.19446,3.5018,3480.0,0.10842,1.9525,16995.0,0.52949,9.5351,141.0,0.00439,0.0791
v32_64k_L06,v32,64k,6,2048,65551,1,0.875,4,512,True,1,False,6,16.57,16.586,0.001,28981.5,True,True,18.79,3445.5,0.11891,1.9704,107.0,0.00369,0.0612,1548.0,0.05343,0.8853,6278.5,0.21669,3.5905,3518.0,0.12142,2.0118,13926.5,0.48065,7.9641,151.0,0.00521,0.0864
v32_64k_L07,v32,64k,7,2048,65551,1,0.875,4,512,True,1,False,7,16.23,16.352,0.0075,29045.0,True,True,19.88,3635.0,0.12532,2.034,112.0,0.00386,0.0627,1581.0,0.05451,0.8847,6155.0,0.2122,3.4441,3494.0,0.12046,1.9551,13865.5,0.47803,7.7586,163.0,0.00562,0.0912
v32_64k_L08,v32,64k,8,2048,65551,1,0.867,4,512,True,1,False,0,22.843,22.978,0.0059,41978.5,True,True,16.99,3492.0,0.08326,1.902,112.0,0.00267,0.061,1585.0,0.03779,0.8633,15011.0,0.35792,8.176,3608.5,0.08604,1.9654,17966.0,0.42838,9.7855,165.0,0.00393,0.0899
v32_64k_L09,v32,64k,9,2048,65551,1,0.745,4,512,True,1,False,1,16.515,16.589,0.0045,29440.5,True,True,18.75,3593.0,0.1223,2.0198,112.0,0.00381,0.063,1583.0,0.05388,0.8899,6293.5,0.21422,3.5379,3510.5,0.11949,1.9734,14131.5,0.48102,7.9441,155.0,0.00528,0.0871
v32_64k_L10,v32,64k,10,2048,65551,1,0.802,4,512,True,1,False,2,16.854,16.875,0.0012,29592.5,True,True,19.06,3485.0,0.11764,1.9827,107.0,0.00361,0.0609,1546.5,0.0522,0.8798,6307.0,0.21289,3.5881,3518.5,0.11877,2.0017,14519.5,0.4901,8.2604,142.0,0.00479,0.0808
v32_64k_L11,v32,64k,11,2048,65551,1,0.777,4,512,True,1,False,3,16.613,16.678,0.0039,29496.5,True,True,18.58,3439.0,0.11686,1.9414,110.0,0.00374,0.0621,1566.5,0.05323,0.8843,6268.0,0.213,3.5385,3490.5,0.11861,1.9705,14382.5,0.48874,8.1194,171.0,0.00581,0.0965
v32_64k_L12,v32,64k,12,2048,65551,1,0.9,4,512,True,1,False,4,23.451,23.528,0.0033,42997.0,True,True,17.22,3418.5,0.07955,1.8657,112.0,0.00261,0.0611,1568.0,0.03649,0.8557,15104.0,0.3515,8.243,3576.5,0.08323,1.9519,19018.5,0.44259,10.3794,173.0,0.00403,0.0944
v32_64k_L13,v32,64k,13,2048,65551,1,0.878,4,512,True,1,False,5,16.733,16.718,-0.0009,29352.5,True,True,18.48,3476.0,0.11857,1.984,107.0,0.00365,0.0611,1552.5,0.05296,0.8861,6234.5,0.21266,3.5584,3477.5,0.11862,1.9848,14328.0,0.48874,8.178,141.0,0.00481,0.0805
v32_64k_L14,v32,64k,14,2048,65551,1,0.854,4,512,True,1,False,6,16.715,17.294,0.0347,30501.5,True,True,18.98,3686.5,0.12134,2.0282,107.0,0.00352,0.0589,1551.5,0.05107,0.8536,6270.5,0.20639,3.4498,3518.5,0.11581,1.9357,15098.5,0.49695,8.3066,150.0,0.00494,0.0825
v32_64k_L15,v32,64k,15,2048,65551,1,0.829,4,512,True,1,False,7,16.962,17.046,0.005,30299.5,True,True,19.08,3461.0,0.1144,1.9404,112.0,0.0037,0.0628,1580.0,0.05222,0.8858,6106.5,0.20184,3.4235,3484.5,0.11517,1.9535,15343.0,0.50714,8.6019,167.0,0.00552,0.0936
v32_64k_L16,v32,64k,16,2048,65551,1,0.867,4,512,True,1,False,0,17.819,17.822,0.0002,31888.0,True,True,19.1,3378.5,0.10603,1.8894,111.0,0.00348,0.0621,1582.0,0.04965,0.8847,6125.0,0.19223,3.4254,3489.5,0.10952,1.9515,17032.0,0.53454,9.5251,145.0,0.00455,0.0811
v32_64k_L17,v32,64k,17,2048,65551,1,0.514,4,512,True,1,False,1,18.155,18.189,0.0019,32489.0,True,True,17.0,3856.0,0.11861,2.1534,112.0,0.00345,0.0625,1582.5,0.04868,0.8838,6329.5,0.1947,3.5348,3509.0,0.10794,1.9597,16970.0,0.52201,9.4772,150.0,0.00461,0.0838
v32_64k_L18,v32,64k,18,2048,65551,1,0.886,4,512,True,1,False,2,22.56,22.75,0.0084,41121.0,True,True,17.07,3445.5,0.08372,1.8888,107.0,0.0026,0.0587,1548.5,0.03763,0.8489,15418.5,0.37465,8.4522,3599.5,0.08746,1.9732,16873.0,0.41,9.2495,162.0,0.00394,0.0888
v32_64k_L19,v32,64k,19,2048,65551,1,0.733,4,512,True,1,False,3,16.739,16.846,0.0064,29831.0,True,True,19.24,3437.5,0.11532,1.9303,110.0,0.00369,0.0618,1568.5,0.05262,0.8808,6289.0,0.21098,3.5316,3493.0,0.11718,1.9615,14763.0,0.49525,8.2902,148.0,0.00496,0.0831
v32_64k_L20,v32,64k,20,2048,65551,1,0.485,4,512,True,1,False,4,17.453,17.506,0.003,31116.5,True,True,17.47,3488.5,0.11223,1.9587,110.0,0.00354,0.0618,1567.5,0.05043,0.8801,6231.5,0.20048,3.4989,3468.5,0.11159,1.9475,16045.5,0.51621,9.0092,172.0,0.00553,0.0966
v32_64k_L21,v32,64k,21,2048,65551,1,0.478,4,512,True,1,False,5,20.379,20.459,0.0039,36766.5,True,True,18.92,3784.5,0.10296,2.0982,107.0,0.00291,0.0593,1547.0,0.04209,0.8577,6323.0,0.17201,3.5055,3476.5,0.09458,1.9274,21379.5,0.58162,11.853,141.0,0.00384,0.0782
v32_64k_L22,v32,64k,22,2048,65551,1,0.694,4,512,True,1,False,6,17.48,17.99,0.0292,31868.5,True,True,19.17,3731.5,0.11706,2.0463,107.0,0.00336,0.0587,1544.0,0.04844,0.8467,6333.5,0.19869,3.4731,3519.5,0.11041,1.93,16484.5,0.51714,9.0397,156.0,0.00489,0.0855
v32_64k_L23,v32,64k,23,2048,65551,1,0.542,4,512,True,1,False,7,18.765,18.835,0.0038,33900.0,True,True,19.08,3996.0,0.11785,2.2114,112.0,0.0033,0.062,1582.0,0.04666,0.8755,6167.5,0.18189,3.4131,3480.5,0.10265,1.9261,18387.0,0.54226,10.1754,183.0,0.0054,0.1013
v32_64k_L24,v32,64k,24,2048,65551,1,0.501,4,512,True,1,False,0,23.565,23.706,0.006,43290.0,True,True,23.76,4088.0,0.09422,2.2202,112.0,0.00258,0.0608,1576.5,0.03633,0.8562,19170.0,0.44182,10.4115,3484.5,0.08031,1.8925,14779.5,0.34063,8.0269,178.0,0.0041,0.0967
v32_64k_L25,v32,64k,25,2048,65551,1,0.513,4,512,True,1,False,1,21.005,21.083,0.0037,38231.0,True,True,21.11,4051.0,0.10606,2.2277,112.0,0.00293,0.0616,1585.5,0.04151,0.8719,15114.0,0.39569,8.3115,3635.0,0.09517,1.999,13536.0,0.35438,7.4437,163.0,0.00427,0.0896
v32_64k_L26,v32,64k,26,2048,65551,1,0.358,4,512,True,1,False,2,24.31,24.453,0.0059,44437.5,True,True,23.94,4142.5,0.09322,2.2661,107.0,0.00241,0.0585,1544.0,0.03474,0.8446,19653.0,0.44224,10.751,3448.5,0.0776,1.8865,15395.0,0.34642,8.4217,150.0,0.00338,0.0821
v32_64k_L27,v32,64k,27,2048,65551,1,0.428,4,512,True,1,False,3,23.8,23.858,0.0024,43681.0,True,True,23.8,3913.5,0.08962,2.1331,111.0,0.00254,0.0605,1566.5,0.03587,0.8538,19574.5,0.44828,10.6691,3466.0,0.07938,1.8891,14865.5,0.34044,8.1025,169.0,0.00387,0.0921
v32_64k_L28,v32,64k,28,2048,65551,1,0.41,4,512,True,1,False,4,23.93,24.018,0.0037,44029.0,True,True,24.06,4057.0,0.09217,2.2056,110.0,0.0025,0.0598,1566.5,0.03559,0.8516,19272.5,0.43786,10.4778,3453.0,0.07845,1.8773,15388.0,0.3496,8.3659,168.5,0.00383,0.0916
v32_64k_L29,v32,64k,29,2048,65551,1,0.357,4,512,True,1,False,5,23.693,23.837,0.0061,43394.5,True,True,23.53,3849.5,0.08879,2.1036,107.0,0.00247,0.0585,1548.5,0.03572,0.8462,19672.0,0.45373,10.7501,3434.0,0.0792,1.8766,14593.5,0.33659,7.9748,152.0,0.00351,0.0831
v32_64k_L30,v32,64k,30,2048,65551,1,0.479,4,512,True,1,False,6,17.454,17.981,0.0302,31822.0,True,True,17.45,3757.5,0.11818,2.0627,107.0,0.00337,0.0587,1544.5,0.04858,0.8479,6343.5,0.19951,3.4823,3516.5,0.1106,1.9304,16366.0,0.51472,8.9841,161.0,0.00506,0.0884
v32_64k_L31,v32,64k,31,2048,65551,1,0.184,4,512,True,1,False,7,21.73,21.818,0.0041,39833.0,True,True,22.0,3863.5,0.09707,2.1094,112.0,0.00281,0.0611,1581.0,0.03972,0.8632,14908.5,0.37459,8.1397,3590.5,0.09021,1.9603,15560.0,0.39096,8.4954,184.0,0.00462,0.1005
v32_64k_L32,v32,64k,32,2048,65551,1,0.261,4,512,True,1,False,0,21.222,21.298,0.0035,38635.0,True,True,21.01,3998.0,0.1035,2.1966,112.0,0.0029,0.0615,1581.0,0.04093,0.8686,14807.5,0.38335,8.1355,3619.0,0.09369,1.9884,14346.5,0.37141,7.8823,163.0,0.00422,0.0896
v32_64k_L33,v32,64k,33,2048,65551,1,0.157,4,512,True,1,False,1,21.946,21.984,0.0017,39826.5,True,True,21.51,3637.0,0.09133,2.0042,112.0,0.00281,0.0617,1587.0,0.03985,0.8745,15148.5,0.38038,8.3477,3624.0,0.091,1.997,15553.0,0.39054,8.5706,163.0,0.00409,0.0898
v32_64k_L34,v32,64k,34,2048,65551,1,0.406,4,512,True,1,False,2,20.435,20.554,0.0058,36884.5,True,True,19.82,3834.0,0.10417,2.1287,107.0,0.00291,0.0594,1549.0,0.04209,0.86,6344.0,0.17236,3.5223,3512.5,0.09543,1.9502,21315.5,0.57913,11.8347,144.0,0.00391,0.08
v32_64k_L35,v32,64k,35,2048,65551,1,0.448,4,512,True,1,False,3,18.822,18.989,0.0088,34031.0,True,True,18.59,3924.0,0.11536,2.1714,110.0,0.00323,0.0609,1565.5,0.04602,0.8663,6372.0,0.18733,3.526,3497.5,0.10282,1.9354,18395.5,0.54081,10.1794,150.0,0.00441,0.083
v32_64k_L36,v32,64k,36,2048,65551,1,0.556,4,512,True,1,False,4,19.936,19.962,0.0013,36016.0,True,True,19.31,3578.5,0.09925,1.9786,110.0,0.00305,0.0608,1567.0,0.04346,0.8664,6261.5,0.17366,3.462,3465.5,0.09611,1.9161,20930.5,0.58048,11.5725,144.0,0.00399,0.0796
v32_64k_L37,v32,64k,37,2048,65551,1,0.5,4,512,True,1,False,5,17.326,17.408,0.0047,30887.0,True,True,17.03,3803.5,0.12336,2.1373,107.0,0.00347,0.0601,1545.0,0.05011,0.8682,6294.5,0.20414,3.5371,3488.5,0.11314,1.9603,15444.5,0.5009,8.6788,150.5,0.00488,0.0846
v32_64k_L38,v32,64k,38,2048,65551,1,0.511,4,512,True,1,False,6,17.659,17.707,0.0027,31113.0,True,True,17.28,3575.5,0.11499,2.0307,107.0,0.00344,0.0608,1552.0,0.04991,0.8814,6319.5,0.20324,3.5891,3504.0,0.11269,1.9901,15893.5,0.51115,9.0266,142.0,0.00457,0.0806
v32_64k_L39,v32,64k,39,2048,65551,1,0.447,4,512,True,1,False,7,17.278,17.358,0.0046,30966.5,True,True,16.74,3835.5,0.12387,2.1402,112.0,0.00362,0.0625,1586.5,0.05124,0.8853,6167.0,0.19916,3.4412,3480.0,0.11239,1.9419,15630.0,0.50477,8.7216,153.5,0.00496,0.0857
v32_64k_L40,v32,64k,40,2048,65551,1,0.513,4,512,True,1,False,0,19.318,19.339,0.0011,34763.0,True,True,18.91,3613.0,0.10385,2.0062,112.0,0.00322,0.0622,1581.0,0.04544,0.8779,6180.0,0.17763,3.4316,3490.5,0.10033,1.9382,19643.0,0.5646,10.9072,171.5,0.00493,0.0952
v32_64k_L41,v32,64k,41,2048,65551,1,0.595,4,512,True,1,False,1,16.549,16.875,0.0197,29701.5,True,True,16.23,3579.0,0.12045,1.9933,112.0,0.00377,0.0624,1576.5,0.05306,0.878,6324.0,0.21283,3.5221,3518.0,0.1184,1.9593,14450.0,0.48631,8.0479,154.0,0.00518,0.0858
v32_64k_L42,v32,64k,42,2048,65551,1,0.586,4,512,True,1,False,2,17.59,18.114,0.0297,32062.5,True,True,19.48,3704.5,0.11565,2.0344,107.0,0.00334,0.0588,1548.0,0.04833,0.8501,6319.5,0.19729,3.4704,3521.0,0.10992,1.9336,16678.5,0.52069,9.1592,153.0,0.00478,0.084
v32_64k_L43,v32,64k,43,2048,65551,1,0.396,4,512,True,1,False,3,17.648,17.672,0.0014,31545.5,True,True,17.45,3881.0,0.12297,2.1703,110.0,0.00349,0.0615,1566.0,0.04962,0.8757,6110.5,0.19362,3.417,3495.0,0.11074,1.9544,16248.0,0.51484,9.0859,149.0,0.00472,0.0833
v32_64k_L44,v32,64k,44,2048,65551,1,0.792,4,512,True,1,False,4,22.859,23.24,0.0167,42416.0,True,True,17.82,3465.0,0.08175,1.8687,109.5,0.00258,0.0591,1566.0,0.03695,0.8445,15643.0,0.36906,8.4363,3584.5,0.08457,1.9331,17870.5,0.42161,9.6376,148.0,0.00349,0.0798
v32_64k_L45,v32,64k,45,2048,65551,1,0.579,4,512,True,1,False,5,17.554,18.147,0.0338,32205.5,True,True,18.9,3829.0,0.11868,2.0833,107.0,0.00332,0.0582,1546.0,0.04792,0.8411,6278.5,0.1946,3.416,3478.5,0.10782,1.8926,16878.0,0.52314,9.183,146.0,0.00453,0.0794
v32_64k_L46,v32,64k,46,2048,65551,1,0.399,4,512,True,1,False,6,18.131,18.301,0.0094,32450.5,True,True,17.94,3944.0,0.12183,2.2089,107.0,0.00331,0.0599,1544.5,0.04771,0.865,6343.0,0.19593,3.5525,3510.5,0.10844,1.9661,16774.5,0.51816,9.3948,150.0,0.00463,0.084
v32_64k_L47,v32,64k,47,2048,65551,1,0.496,4,512,True,1,False,7,23.736,23.826,0.0038,43644.5,True,True,23.9,4122.5,0.09442,2.2413,112.0,0.00257,0.0609,1579.0,0.03617,0.8585,19153.5,0.43871,10.4132,3476.0,0.07962,1.8898,15052.0,0.34476,8.1833,164.0,0.00376,0.0892
v32_64k_L48,v32,64k,48,2048,65551,1,0.609,4,512,True,1,False,0,17.528,17.56,0.0018,31294.0,True,True,19.14,3635.0,0.11614,2.0357,112.0,0.00358,0.0627,1580.5,0.0505,0.8851,5941.5,0.18983,3.3274,3494.5,0.11165,1.957,16369.0,0.523,9.1671,166.0,0.0053,0.093
v32_64k_L49,v32,64k,49,2048,65551,1,0.608,4,512,True,1,False,1,17.64,17.648,0.0005,31521.0,True,True,19.28,3692.5,0.11719,2.0672,112.0,0.00355,0.0627,1580.5,0.05016,0.8848,6309.5,0.20025,3.5324,3513.0,0.11149,1.9668,16118.0,0.51154,9.0237,183.0,0.00581,0.1025
v32_64k_L50,v32,64k,50,2048,65551,1,0.444,4,512,True,1,False,2,19.618,20.184,0.0289,36144.5,True,True,19.41,4058.0,0.11236,2.2043,107.0,0.00296,0.0581,1551.0,0.04295,0.8425,6326.5,0.17517,3.4365,3507.0,0.09711,1.905,20416.0,0.5653,11.0898,150.0,0.00415,0.0815
v32_64k_L51,v32,64k,51,2048,65551,1,0.674,4,512,True,1,False,3,17.619,17.677,0.0033,31456.5,True,True,19.16,3755.0,0.1193,2.1019,110.0,0.00349,0.0616,1565.0,0.04972,0.876,6282.5,0.19959,3.5167,3484.5,0.1107,1.9505,16127.0,0.51235,9.0273,152.5,0.00484,0.0854
v32_64k_L52,v32,64k,52,2048,65551,1,0.784,4,512,True,1,False,4,16.25,16.322,0.0044,28861.0,True,True,19.61,3420.5,0.11867,1.9283,111.0,0.00385,0.0626,1565.0,0.05429,0.8823,6291.0,0.21825,3.5465,3474.0,0.12052,1.9584,13822.5,0.47954,7.7924,140.5,0.00487,0.0792
v32_64k_L53,v32,64k,53,2048,65551,1,0.726,4,512,True,1,False,5,17.384,17.91,0.0303,31732.0,True,True,19.69,3708.0,0.11664,2.0277,107.0,0.00337,0.0585,1548.0,0.04869,0.8465,6306.0,0.19836,3.4484,3482.5,0.10955,1.9044,16475.5,0.51826,9.0094,163.0,0.00513,0.0891
v32_64k_L54,v32,64k,54,2048,65551,1,0.745,4,512,True,1,False,6,16.89,16.918,0.0017,29689.5,True,True,18.91,3476.0,0.11703,1.9766,107.0,0.0036,0.0608,1552.0,0.05225,0.8826,6223.0,0.20952,3.5387,3521.0,0.11855,2.0022,14671.0,0.49396,8.3427,151.0,0.00508,0.0859
v32_64k_L55,v32,64k,55,2048,65551,1,0.771,4,512,True,1,False,7,16.389,16.498,0.0066,29200.5,True,True,19.06,3500.5,0.11985,1.9643,111.0,0.0038,0.0623,1583.5,0.05422,0.8886,6161.0,0.21095,3.4572,3481.0,0.11919,1.9533,14212.5,0.48662,7.9751,157.0,0.00538,0.0881
v32_64k_L56,v32,64k,56,2048,65551,1,0.81,4,512,True,1,False,0,22.062,22.157,0.0043,40316.0,True,True,18.96,3479.0,0.0863,1.9041,112.0,0.00278,0.0613,1586.0,0.03934,0.868,14853.5,0.36847,8.1294,3600.0,0.08931,1.9703,16515.5,0.4097,9.039,165.0,0.00409,0.0903
v32_64k_L57,v32,64k,57,2048,65551,1,0.755,4,512,True,1,False,1,16.656,16.653,-0.0002,29335.5,True,True,18.47,3494.0,0.1192,1.9854,112.0,0.00382,0.0636,1580.0,0.0539,0.8978,6075.5,0.20727,3.4523,3518.5,0.12004,1.9994,14369.5,0.49023,8.1653,162.0,0.00553,0.0921
v32_64k_L58,v32,64k,58,2048,65551,1,0.865,4,512,True,1,False,2,24.691,24.757,0.0027,45149.0,True,True,17.34,3495.0,0.07746,1.9126,107.0,0.00237,0.0586,1551.0,0.03438,0.8488,15423.0,0.34183,8.4401,3597.5,0.07973,1.9687,20807.0,0.46115,11.3864,139.0,0.00308,0.0761
v32_64k_L59,v32,64k,59,2048,65551,1,0.869,4,512,True,1,False,3,22.378,22.411,0.0015,40896.0,True,True,18.18,3509.0,0.08594,1.9232,110.0,0.00269,0.0603,1568.5,0.03842,0.8597,15066.5,0.36901,8.2577,3591.0,0.08795,1.9682,16828.0,0.41216,9.2232,156.0,0.00382,0.0855
v32_64k_L60,v32,64k,60,2048,65551,1,0.875,4,512,True,1,False,4,22.976,22.962,-0.0006,41983.0,True,True,17.26,3424.0,0.08164,1.8757,107.5,0.00256,0.0589,1565.5,0.03733,0.8576,15068.5,0.35928,8.2549,3594.0,0.08569,1.9689,18014.5,0.42953,9.8688,166.5,0.00397,0.0912
v32_8k_L03,v32,8k,3,2048,8207,1,0.9,1,512,False,1,False,5,11.731,11.803,0.0061,19856.5,True,True,12.75,3333.5,0.16848,1.9765,124.0,0.00627,0.0735,1806.5,0.0913,1.0711,2663.5,0.13462,1.5792,2633.5,0.1331,1.5614,9202.0,0.46508,5.4559,23.0,0.00116,0.0136
v32_8k_L04,v32,8k,4,2048,8207,1,0.7,1,512,False,1,False,6,11.406,11.4,-0.0006,19107.0,True,True,12.49,3381.5,0.17678,2.0164,165.0,0.00863,0.0984,1775.0,0.09279,1.0584,3170.5,0.16575,1.8906,2672.5,0.13971,1.5936,7943.0,0.41524,4.7364,21.0,0.0011,0.0125
v32_8k_L05,v32,8k,5,2048,8207,1,0.914,1,512,False,1,False,7,10.802,10.875,0.0068,18526.0,True,True,12.93,3217.5,0.17398,1.8793,122.0,0.0066,0.0713,1725.0,0.09328,1.0076,2786.5,0.15068,1.6276,2615.5,0.14143,1.5277,8006.5,0.43295,4.6765,20.0,0.00108,0.0117
v32_8k_L06,v32,8k,6,2048,8207,1,0.887,1,512,False,1,False,0,13.05,13.014,-0.0027,22834.5,True,True,11.96,3132.0,0.13785,1.7988,122.0,0.00537,0.0701,1727.0,0.07601,0.9919,6727.0,0.29607,3.8636,2637.5,0.11608,1.5148,8354.5,0.3677,4.7983,21.0,0.00092,0.0121
v32_8k_L07,v32,8k,7,2048,8207,1,0.864,1,512,False,1,False,1,14.203,14.398,0.0137,25315.0,True,True,11.91,3405.0,0.13464,1.9123,124.0,0.0049,0.0696,1763.5,0.06973,0.9904,6434.5,0.25443,3.6138,2672.0,0.10566,1.5007,10868.5,0.42976,6.104,22.0,0.00087,0.0124
v32_8k_L08,v32,8k,8,2048,8207,1,0.865,1,512,False,1,False,2,15.346,15.434,0.0057,26951.5,True,True,11.75,3170.0,0.11766,1.8056,165.0,0.00612,0.094,1791.5,0.0665,1.0204,7208.0,0.26755,4.1057,2791.5,0.10362,1.59,11792.0,0.4377,6.7167,23.0,0.00085,0.0131
v32_8k_L09,v32,8k,9,2048,8207,1,0.85,1,512,False,1,False,3,10.722,10.768,0.0043,18278.0,True,True,12.66,3330.0,0.18268,1.9586,124.0,0.0068,0.0729,1758.5,0.09647,1.0343,2857.0,0.15673,1.6804,2655.5,0.14568,1.5619,7483.5,0.41054,4.4016,20.0,0.0011,0.0118
v32_8k_L10,v32,8k,10,2048,8207,1,0.89,1,512,False,1,False,4,11.055,11.107,0.0048,18770.5,True,True,12.44,3413.5,0.18188,2.0106,164.0,0.00874,0.0966,1764.0,0.09399,1.039,3020.5,0.16094,1.7791,2649.5,0.14117,1.5606,7735.5,0.41216,4.5563,21.0,0.00112,0.0124
v32_8k_L11,v32,8k,11,2048,8207,1,0.775,1,512,False,1,False,5,11.386,11.336,-0.0044,18859.5,True,True,12.74,3300.0,0.17541,1.9971,124.0,0.00659,0.075,1769.0,0.09403,1.0706,2883.0,0.15324,1.7447,2655.0,0.14112,1.6068,8061.5,0.4285,4.8787,21.0,0.00112,0.0127
v32_8k_L12,v32,8k,12,2048,8207,1,0.908,1,512,False,1,False,6,14.258,14.336,0.0055,24734.0,True,True,11.86,3210.0,0.12968,1.8489,165.0,0.00667,0.095,1757.5,0.071,1.0123,7208.0,0.29119,4.1517,2744.0,0.11085,1.5805,9643.0,0.38956,5.5542,26.0,0.00105,0.015
v32_8k_L13,v32,8k,13,2048,8207,1,0.891,1,512,False,1,False,7,13.381,13.411,0.0023,23486.0,True,True,11.99,3117.0,0.13334,1.7842,122.0,0.00522,0.0698,1725.5,0.07382,0.9877,6668.5,0.28527,3.8172,2678.5,0.11458,1.5332,9043.5,0.38687,5.1767,21.0,0.0009,0.012
v32_8k_L14,v32,8k,14,2048,8207,1,0.923,1,512,False,1,False,0,13.187,13.328,0.0107,23357.0,True,True,12.11,3393.0,0.14513,1.9139,122.0,0.00522,0.0688,1731.0,0.07404,0.9764,6420.0,0.27461,3.6214,2703.0,0.11562,1.5247,8988.5,0.38448,5.0702,21.0,0.0009,0.0118
v32_8k_L15,v32,8k,15,2048,8207,1,0.891,1,512,False,1,False,1,11.139,11.123,-0.0014,19014.5,True,True,12.64,3267.5,0.17305,1.9276,124.0,0.00657,0.0732,1748.5,0.0926,1.0315,3008.0,0.15931,1.7745,2614.0,0.13844,1.5421,8099.0,0.42893,4.7779,21.0,0.00111,0.0124
v32_8k_L16,v32,8k,16,2048,8207,1,0.903,1,512,False,1,False,2,14.286,14.331,0.0031,24743.0,True,True,11.95,3156.0,0.12755,1.8222,165.0,0.00667,0.0953,1758.0,0.07105,1.015,7215.5,0.29161,4.1661,2724.5,0.11011,1.5731,9703.5,0.39216,5.6026,21.0,0.00085,0.0121
v32_8k_L17,v32,8k,17,2048,8207,1,0.778,1,512,False,1,False,3,11.416,11.538,0.0107,19610.0,True,True,13.21,3310.5,0.16889,1.9281,124.0,0.00633,0.0722,1778.5,0.09074,1.0358,2643.0,0.13484,1.5393,2623.0,0.13382,1.5277,9097.0,0.46411,5.2983,25.0,0.00128,0.0146
v32_8k_L18,v32,8k,18,2048,8207,1,0.858,1,512,False,1,False,4,13.854,13.843,-0.0008,24179.5,True,True,12.16,3332.5,0.13727,1.9018,166.0,0.00684,0.0947,1760.5,0.07252,1.0047,6993.0,0.28806,3.9908,2758.0,0.11361,1.574,9246.5,0.38088,5.2769,20.0,0.00082,0.0114
v32_8k_L19,v32,8k,19,2048,8207,1,0.833,1,512,False,1,False,5,11.296,11.325,0.0025,18992.5,True,True,12.52,3203.5,0.16856,1.904,124.0,0.00652,0.0737,1761.5,0.09268,1.047,3161.5,0.16635,1.8791,2662.0,0.14006,1.5822,8055.0,0.42382,4.7875,38.0,0.002,0.0226
v32_8k_L20,v32,8k,20,2048,8207,1,0.731,1,512,False,1,False,6,11.714,11.834,0.0102,19878.0,True,True,13.02,3253.5,0.16323,1.912,165.0,0.00828,0.097,1760.0,0.0883,1.0343,3449.5,0.17306,2.0272,2607.0,0.13079,1.5321,8676.0,0.43528,5.0987,21.0,0.00105,0.0123
v32_8k_L21,v32,8k,21,2048,8207,1,0.801,1,512,False,1,False,7,10.912,10.979,0.0062,18751.0,True,True,12.51,3395.0,0.18026,1.967,122.0,0.00648,0.0707,1729.5,0.09183,1.002,2846.5,0.15114,1.6492,2548.0,0.13529,1.4763,8171.0,0.43384,4.7341,22.0,0.00117,0.0127
