scenario,sweep,K,dtype,N,BS,cluster_size,mc_cold_us_074,mc_warm_us_074,base_cold_us_074,base_warm_us_074,speedup_same_node_cold
worst,bs,2048,bf16,131072,32,2,20.209,17.855,22.808,20.762,1.1286
worst,bs,2048,bf16,131072,64,2,21.11,18.165,23.944,20.881,1.1342
worst,bs,2048,bf16,131072,128,1,27.284,21.475,26.307,21.17,0.9642
worst,bs,2048,bf16,131072,256,1,48.01,37.107,47.806,36.263,0.9958
worst,bs,2048,bf16,131072,512,1,93.463,77.811,90.341,75.565,0.9666
worst,bs,2048,bf16,131072,1024,1,152.435,130.441,140.516,127.681,0.9218
worst,bs,2048,bf16,131072,2048,1,255.546,240.726,248.345,236.711,0.9718
worst,bs,2048,bf16,262144,1,4,20.145,18.093,32.981,31.331,1.6372
worst,bs,2048,bf16,262144,2,4,19.937,18.188,33.135,31.315,1.662
worst,bs,2048,bf16,262144,4,4,20.339,18.364,33.034,31.299,1.6242
worst,bs,2048,bf16,262144,8,4,20.636,18.56,33.122,31.343,1.6051
worst,bs,2048,bf16,262144,16,4,21.098,18.786,33.378,31.344,1.582
worst,bs,2048,bf16,262144,32,2,27.244,23.824,34.155,31.372,1.2537
worst,bs,2048,bf16,262144,64,2,29.115,24.216,35.815,31.543,1.2301
worst,bs,2048,bf16,262144,128,1,43.296,32.829,41.478,31.879,0.958
worst,bs,2048,bf16,262144,256,1,89.769,76.805,83.02,69.397,0.9248
worst,bs,2048,bf16,262144,512,1,162.212,143.164,149.629,136.671,0.9224
worst,bs,2048,bf16,262144,1024,1,255.129,240.863,244.158,232.634,0.957
worst,bs,2048,bf16,262144,2048,1,471.396,458.555,444.09,432.863,0.9421
worst,bs,2048,bf16,524288,2,4,26.799,24.505,53.706,51.233,2.004
worst,bs,2048,bf16,524288,4,4,26.929,24.613,53.599,51.271,1.9904
worst,bs,2048,bf16,524288,8,4,27.386,24.863,53.679,51.299,1.9601
worst,bs,2048,bf16,524288,16,4,28.194,25.067,54.115,51.294,1.9194
worst,bs,2048,bf16,524288,32,2,39.693,34.771,55.157,51.366,1.3896
worst,bs,2048,bf16,524288,64,2,45.927,35.211,59.261,51.557,1.2903
worst,bs,2048,bf16,1048576,2,4,38.965,36.027,94.32,91.04,2.4206
worst,bs,2048,bf16,1048576,4,4,39.037,36.132,94.816,91.07,2.4289
worst,bs,2048,bf16,1048576,8,4,40.056,36.381,94.836,91.119,2.3676
worst,bs,2048,bf16,1048576,16,4,40.952,36.55,95.26,91.135,2.3261
worst,bs,2048,bf16,1048576,32,2,66.781,56.283,97.61,91.198,1.4616
worst,bs,2048,bf16,1048576,64,2,86.761,75.612,111.477,103.65,1.2849
worst,bs,2048,fp16,8192,1,1,15.408,14.007,15.616,14.264,1.0135
worst,bs,2048,fp16,8192,2,1,15.473,13.975,15.282,14.214,0.9877
worst,bs,2048,fp16,8192,4,1,15.324,13.96,15.389,14.25,1.0042
worst,bs,2048,fp16,8192,8,1,15.378,14.0,15.435,14.246,1.0037
worst,bs,2048,fp16,8192,16,1,15.473,14.254,15.416,14.262,0.9963
worst,bs,2048,fp16,8192,32,1,15.648,14.444,15.418,14.309,0.9853
worst,bs,2048,fp16,8192,64,1,15.806,14.596,15.624,14.342,0.9885
worst,bs,2048,fp16,8192,128,1,16.328,14.919,16.026,14.499,0.9815
worst,bs,2048,fp16,8192,256,1,20.111,18.588,20.49,18.565,1.0188
worst,bs,2048,fp16,8192,512,1,35.796,33.691,35.632,33.596,0.9954
worst,bs,2048,fp16,8192,1024,1,56.158,53.668,56.039,53.587,0.9979
worst,bs,2048,fp16,8192,2048,1,104.158,100.57,104.338,100.384,1.0017
worst,bs,2048,fp16,16384,1,1,12.098,10.979,13.131,11.96,1.0854
worst,bs,2048,fp16,16384,2,1,12.313,10.921,12.939,11.932,1.0508
worst,bs,2048,fp16,16384,4,1,12.226,10.981,13.235,11.942,1.0825
worst,bs,2048,fp16,16384,8,1,12.346,10.968,13.187,11.957,1.0681
worst,bs,2048,fp16,16384,16,1,12.447,11.163,13.168,11.992,1.0579
worst,bs,2048,fp16,16384,32,1,12.672,11.404,13.192,12.0,1.041
worst,bs,2048,fp16,16384,64,1,12.718,11.539,13.402,12.06,1.0538
worst,bs,2048,fp16,16384,128,1,13.376,11.819,14.112,12.23,1.055
worst,bs,2048,fp16,16384,256,1,17.433,15.201,17.997,15.761,1.0324
worst,bs,2048,fp16,16384,512,1,30.157,27.396,31.155,28.382,1.0331
worst,bs,2048,fp16,16384,1024,1,48.071,44.116,49.285,45.516,1.0253
worst,bs,2048,fp16,16384,2048,1,88.18,85.487,90.311,86.644,1.0242
worst,bs,2048,fp16,32768,1,1,14.401,13.184,15.074,13.694,1.0467
worst,bs,2048,fp16,32768,2,1,14.836,13.158,14.872,13.651,1.0024
worst,bs,2048,fp16,32768,4,1,14.57,13.134,14.662,13.661,1.0063
worst,bs,2048,fp16,32768,8,1,14.601,13.176,14.702,13.69,1.0069
worst,bs,2048,fp16,32768,16,1,14.99,13.433,14.846,13.692,0.9904
worst,bs,2048,fp16,32768,32,1,15.05,13.65,15.17,13.735,1.008
worst,bs,2048,fp16,32768,64,1,15.58,13.832,15.685,13.796,1.0067
worst,bs,2048,fp16,32768,128,1,16.699,14.214,16.586,13.955,0.9932
worst,bs,2048,fp16,32768,256,1,22.719,19.077,23.109,19.128,1.0172
worst,bs,2048,fp16,32768,512,1,39.275,34.075,39.41,33.912,1.0034
worst,bs,2048,fp16,32768,1024,1,61.748,55.509,62.264,55.507,1.0084
worst,bs,2048,fp16,32768,2048,1,111.66,109.239,111.86,109.45,1.0018
worst,bs,2048,fp16,65536,1,4,15.588,13.754,16.998,15.754,1.0905
worst,bs,2048,fp16,65536,2,4,15.425,13.92,17.096,15.755,1.1083
worst,bs,2048,fp16,65536,4,4,15.663,13.935,16.835,15.756,1.0748
worst,bs,2048,fp16,65536,8,4,15.716,14.096,17.005,15.784,1.082
worst,bs,2048,fp16,65536,16,4,16.129,14.408,16.928,15.764,1.0495
worst,bs,2048,fp16,65536,32,2,16.92,15.087,17.296,15.811,1.0222
worst,bs,2048,fp16,65536,64,2,17.569,15.361,17.979,15.895,1.0233
worst,bs,2048,fp16,65536,128,1,19.591,16.175,19.525,16.101,0.9966
worst,bs,2048,fp16,65536,256,1,32.131,25.919,32.029,25.703,0.9968
worst,bs,2048,fp16,65536,512,1,56.877,45.161,56.536,44.721,0.994
worst,bs,2048,fp16,65536,1024,1,89.992,84.23,89.616,83.721,0.9958
worst,bs,2048,fp16,65536,2048,1,161.966,156.965,160.54,155.084,0.9912
worst,bs,2048,fp16,131072,1,4,15.665,14.325,21.826,20.312,1.3933
worst,bs,2048,fp16,131072,2,4,15.692,14.425,21.899,20.305,1.3956
worst,bs,2048,fp16,131072,4,4,16.026,14.439,21.909,20.305,1.3671
worst,bs,2048,fp16,131072,8,4,16.328,14.586,21.863,20.343,1.339
worst,bs,2048,fp16,131072,16,4,16.458,14.813,22.098,20.334,1.3427
worst,bs,2048,fp16,131072,32,2,19.788,17.348,22.384,20.377,1.1312
worst,bs,2048,fp16,131072,64,2,20.728,17.654,23.568,20.481,1.137
worst,bs,2048,fp16,131072,128,1,26.698,21.116,26.015,20.751,0.9744
worst,bs,2048,fp16,131072,256,1,47.329,36.367,46.83,35.356,0.9895
worst,bs,2048,fp16,131072,512,1,94.912,83.205,88.722,73.687,0.9348
worst,bs,2048,fp16,131072,1024,1,153.073,129.004,137.452,124.667,0.898
worst,bs,2048,fp16,131072,2048,1,252.065,237.475,242.515,230.477,0.9621
worst,bs,2048,fp16,262144,1,4,19.533,17.74,32.191,30.525,1.648
worst,bs,2048,fp16,262144,2,4,19.615,17.843,32.414,30.534,1.6525
worst,bs,2048,fp16,262144,4,4,19.812,17.836,32.25,30.515,1.6278
worst,bs,2048,fp16,262144,8,4,20.002,17.977,32.448,30.558,1.6222
worst,bs,2048,fp16,262144,16,4,20.567,18.233,32.485,30.549,1.5795
worst,bs,2048,fp16,262144,32,2,26.658,23.151,33.375,30.588,1.252
worst,bs,2048,fp16,262144,64,2,28.515,23.468,34.984,30.739,1.2269
worst,bs,2048,fp16,262144,128,1,42.431,32.047,40.666,31.063,0.9584
worst,bs,2048,fp16,262144,256,1,89.062,75.845,81.535,68.117,0.9155
worst,bs,2048,fp16,262144,512,1,163.934,141.677,146.602,133.537,0.8943
worst,bs,2048,fp16,262144,1024,1,253.162,238.254,239.331,227.434,0.9454
worst,bs,2048,fp16,262144,2048,1,466.715,454.288,434.469,423.09,0.9309
worst,bs,2048,fp16,524288,2,4,26.305,24.087,52.805,50.25,2.0074
worst,bs,2048,fp16,524288,4,4,26.436,24.098,52.549,50.273,1.9878
worst,bs,2048,fp16,524288,8,4,26.817,24.312,52.763,50.307,1.9675
worst,bs,2048,fp16,524288,16,4,27.682,24.5,53.058,50.296,1.9167
worst,bs,2048,fp16,524288,32,2,38.638,33.869,54.21,50.362,1.403
worst,bs,2048,fp16,524288,64,2,45.347,34.268,58.293,50.569,1.2855
worst,bs,2048,fp16,1048576,2,4,36.886,33.907,91.847,88.542,2.49
worst,bs,2048,fp16,1048576,4,4,37.017,33.884,92.077,88.569,2.4874
worst,bs,2048,fp16,1048576,8,4,37.776,34.114,92.117,88.604,2.4385
worst,bs,2048,fp16,1048576,16,4,38.711,34.267,92.639,88.623,2.3931
worst,bs,2048,fp16,1048576,32,2,64.706,53.785,94.979,88.68,1.4679
worst,bs,2048,fp16,1048576,64,2,85.264,74.009,109.205,101.036,1.2808
worst,bs,2048,fp32,8192,1,1,15.855,14.369,16.083,15.056,1.0144
worst,bs,2048,fp32,8192,2,1,15.84,14.353,16.136,15.02,1.0187
worst,bs,2048,fp32,8192,4,1,15.72,14.324,16.181,15.03,1.0293
worst,bs,2048,fp32,8192,8,1,15.734,14.34,16.243,15.06,1.0324
worst,bs,2048,fp32,8192,16,1,15.908,14.612,16.194,15.06,1.018
worst,bs,2048,fp32,8192,32,1,16.115,14.822,16.408,15.09,1.0182
worst,bs,2048,fp32,8192,64,1,16.391,14.968,16.507,15.144,1.0071
worst,bs,2048,fp32,8192,128,1,17.17,15.326,17.198,15.309,1.0016
worst,bs,2048,fp32,8192,256,1,21.661,19.549,23.224,20.71,1.0722
worst,bs,2048,fp32,8192,512,1,40.743,37.474,40.718,36.849,0.9994
worst,bs,2048,fp32,8192,1024,1,69.889,64.814,63.126,58.945,0.9032
worst,bs,2048,fp32,8192,2048,1,130.965,126.71,115.24,112.537,0.8799
worst,bs,2048,fp32,16384,1,1,13.459,12.216,14.152,12.916,1.0515
worst,bs,2048,fp32,16384,2,1,13.478,12.188,14.101,12.874,1.0462
worst,bs,2048,fp32,16384,4,1,13.614,12.186,14.315,12.868,1.0515
worst,bs,2048,fp32,16384,8,1,13.669,12.182,14.334,12.916,1.0487
worst,bs,2048,fp32,16384,16,1,13.766,12.465,14.354,12.886,1.0427
worst,bs,2048,fp32,16384,32,1,14.218,12.628,14.381,12.953,1.0115
worst,bs,2048,fp32,16384,64,1,14.684,12.845,14.93,13.011,1.0168
worst,bs,2048,fp32,16384,128,1,15.957,13.173,15.71,13.207,0.9845
worst,bs,2048,fp32,16384,256,1,20.507,17.025,22.894,17.718,1.1164
worst,bs,2048,fp32,16384,512,1,37.846,32.464,39.286,32.122,1.038
worst,bs,2048,fp32,16384,1024,1,65.966,56.264,63.288,52.49,0.9594
worst,bs,2048,fp32,16384,2048,1,118.134,114.843,112.438,107.94,0.9518
worst,bs,2048,fp32,32768,1,1,15.021,13.301,15.771,13.967,1.0499
worst,bs,2048,fp32,32768,2,1,15.242,13.271,15.672,13.946,1.0282
worst,bs,2048,fp32,32768,4,1,15.126,13.249,15.686,13.971,1.037
worst,bs,2048,fp32,32768,8,1,15.251,13.293,15.89,13.975,1.0419
worst,bs,2048,fp32,32768,16,1,15.478,13.548,15.947,13.978,1.0303
worst,bs,2048,fp32,32768,32,1,15.859,13.759,16.296,14.008,1.0276
worst,bs,2048,fp32,32768,64,1,16.761,13.953,16.898,14.1,1.0082
worst,bs,2048,fp32,32768,128,1,18.543,14.32,18.309,14.34,0.9874
worst,bs,2048,fp32,32768,256,1,25.534,19.196,28.739,20.116,1.1255
worst,bs,2048,fp32,32768,512,1,47.895,36.991,53.37,37.316,1.1143
worst,bs,2048,fp32,32768,1024,1,82.273,74.434,84.955,76.735,1.0326
worst,bs,2048,fp32,32768,2048,1,143.304,136.947,148.841,140.629,1.0386
worst,bs,2048,fp32,65536,1,4,18.301,16.523,20.842,18.737,1.1388
worst,bs,2048,fp32,65536,2,4,18.178,16.615,20.618,18.737,1.1342
worst,bs,2048,fp32,65536,4,4,18.545,16.649,20.576,18.743,1.1095
worst,bs,2048,fp32,65536,8,4,18.832,16.818,20.565,18.77,1.092
worst,bs,2048,fp32,65536,16,4,19.034,17.112,20.941,18.779,1.1002
worst,bs,2048,fp32,65536,32,2,20.228,18.054,21.429,18.825,1.0594
worst,bs,2048,fp32,65536,64,2,21.642,18.404,22.432,18.966,1.0365
worst,bs,2048,fp32,65536,128,1,25.395,19.441,25.2,19.481,0.9923
worst,bs,2048,fp32,65536,256,1,40.997,29.114,45.779,29.915,1.1166
worst,bs,2048,fp32,65536,512,1,75.198,66.158,95.224,79.379,1.2663
worst,bs,2048,fp32,65536,1024,1,125.287,113.514,146.97,133.057,1.1731
worst,bs,2048,fp32,65536,2048,1,220.233,208.722,246.75,234.175,1.1204
worst,bs,2048,fp32,131072,1,4,16.579,15.104,23.394,20.864,1.4111
worst,bs,2048,fp32,131072,2,4,16.654,15.166,23.114,20.792,1.3879
worst,bs,2048,fp32,131072,4,4,16.939,15.212,23.248,20.828,1.3725
worst,bs,2048,fp32,131072,8,4,17.336,15.35,23.216,20.851,1.3392
worst,bs,2048,fp32,131072,16,4,17.952,15.645,23.55,20.856,1.3118
worst,bs,2048,fp32,131072,32,2,21.492,18.16,24.294,20.933,1.1304
worst,bs,2048,fp32,131072,64,2,24.331,18.604,26.592,21.29,1.0929
worst,bs,2048,fp32,131072,128,1,34.139,22.156,34.322,22.136,1.0054
worst,bs,2048,fp32,131072,256,1,69.77,54.114,74.562,60.06,1.0687
worst,bs,2048,fp32,131072,512,1,123.032,109.596,147.176,131.019,1.1962
worst,bs,2048,fp32,131072,1024,1,225.535,213.17,234.857,220.21,1.0413
worst,bs,2048,fp32,131072,2048,1,406.817,396.49,420.944,407.301,1.0347
worst,bs,2048,fp32,262144,1,4,21.303,19.513,35.601,31.921,1.6712
worst,bs,2048,fp32,262144,2,4,21.366,19.653,35.309,31.894,1.6526
worst,bs,2048,fp32,262144,4,4,21.639,19.659,35.438,31.911,1.6377
worst,bs,2048,fp32,262144,8,4,22.02,19.828,35.712,31.963,1.6218
worst,bs,2048,fp32,262144,16,4,23.436,20.085,36.184,31.982,1.5439
worst,bs,2048,fp32,262144,32,2,30.528,24.881,37.246,32.06,1.2201
worst,bs,2048,fp32,262144,64,2,38.462,25.571,44.968,32.638,1.1692
worst,bs,2048,fp32,262144,128,1,67.782,54.366,68.05,54.273,1.004
worst,bs,2048,fp32,262144,256,1,121.462,102.21,125.846,108.553,1.0361
worst,bs,2048,fp32,262144,512,1,220.958,201.741,248.016,225.282,1.1225
worst,bs,2048,fp32,262144,1024,1,410.738,397.599,417.825,398.495,1.0173
worst,bs,2048,fp32,262144,2048,1,749.8,738.281,744.135,728.315,0.9924
worst,bs,2048,fp32,524288,2,4,25.941,23.49,54.054,49.045,2.0837
worst,bs,2048,fp32,524288,4,4,26.311,23.589,54.248,49.125,2.0618
worst,bs,2048,fp32,524288,8,4,27.217,23.727,54.598,49.19,2.006
worst,bs,2048,fp32,524288,16,4,29.406,24.029,55.856,49.144,1.8995
worst,bs,2048,fp32,524288,32,2,46.431,33.255,61.07,49.251,1.3153
worst,bs,2048,fp32,524288,64,2,67.543,55.926,83.384,71.385,1.2345
worst,bs,2048,fp32,1048576,2,4,37.296,33.559,95.064,86.895,2.5489
worst,bs,2048,fp32,1048576,4,4,37.659,33.692,95.451,87.0,2.5346
worst,bs,2048,fp32,1048576,8,4,39.019,33.901,95.832,87.039,2.456
worst,bs,2048,fp32,1048576,16,4,46.909,34.237,101.914,87.076,2.1726
worst,bs,2048,fp32,1048576,32,2,85.326,74.227,128.592,119.566,1.5071
worst,bs,2048,fp32,1048576,64,2,112.941,98.224,146.853,131.914,1.3003
worst,seq,512,bf16,4096,1,1,9.002,7.948,9.998,8.258,1.1106
worst,seq,512,bf16,8192,1,1,8.79,7.78,9.536,8.09,1.0849
worst,seq,512,bf16,16384,1,1,9.931,8.123,10.736,8.986,1.0811
worst,seq,512,bf16,32768,1,1,11.075,9.161,11.496,9.901,1.038
worst,seq,512,bf16,65536,1,4,12.519,10.789,13.965,12.618,1.1155
worst,seq,512,bf16,131072,1,4,12.981,11.617,18.992,17.526,1.4631
worst,seq,512,bf16,262144,1,4,16.373,14.826,29.61,27.568,1.8085
worst,seq,512,bf16,524288,1,4,21.715,19.827,48.787,46.478,2.2467
worst,seq,512,bf16,1048576,1,4,33.433,30.434,88.988,85.636,2.6617
worst,seq,512,fp16,4096,1,1,9.5,8.444,10.435,8.758,1.0984
worst,seq,512,fp16,8192,1,1,9.436,8.534,10.285,8.865,1.09
worst,seq,512,fp16,16384,1,1,9.578,7.991,10.728,8.931,1.1201
worst,seq,512,fp16,32768,1,1,11.161,9.484,11.899,10.236,1.0661
worst,seq,512,fp16,65536,1,4,12.316,10.649,14.045,12.495,1.1404
worst,seq,512,fp16,131072,1,4,12.97,11.506,18.658,17.198,1.4386
worst,seq,512,fp16,262144,1,4,16.685,15.146,29.576,27.409,1.7726
worst,seq,512,fp16,524288,1,4,22.07,20.01,47.856,45.5,2.1684
worst,seq,512,fp16,1048576,1,4,33.762,30.565,86.938,83.23,2.575
worst,seq,512,fp32,4096,1,1,8.819,7.617,10.214,8.21,1.1582
worst,seq,512,fp32,8192,1,1,9.113,7.426,9.614,7.983,1.055
worst,seq,512,fp32,16384,1,1,10.426,8.747,10.795,9.3,1.0354
worst,seq,512,fp32,32768,1,1,12.406,10.427,12.926,11.011,1.0419
worst,seq,512,fp32,65536,1,4,14.176,12.22,16.067,14.068,1.1334
worst,seq,512,fp32,131072,1,4,13.64,12.149,19.738,17.279,1.4471
worst,seq,512,fp32,262144,1,4,16.952,14.982,30.632,26.705,1.807
worst,seq,512,fp32,524288,1,4,23.378,20.6,51.71,45.954,2.2119
worst,seq,512,fp32,1048576,1,4,33.262,29.439,92.203,82.347,2.772
worst,seq,1024,bf16,4096,1,1,8.775,7.516,9.638,8.174,1.0983
worst,seq,1024,bf16,8192,1,1,15.013,13.549,15.408,14.219,1.0263
worst,seq,1024,bf16,16384,1,1,10.002,8.791,11.01,9.804,1.1008
worst,seq,1024,bf16,32768,1,1,15.501,13.559,15.706,14.156,1.0132
worst,seq,1024,bf16,65536,1,4,13.986,12.163,15.466,14.058,1.1058
worst,seq,1024,bf16,131072,1,4,13.805,12.442,19.976,18.344,1.447
worst,seq,1024,bf16,262144,1,4,16.704,15.167,30.165,28.223,1.8059
worst,seq,1024,bf16,524288,1,4,22.941,20.675,50.074,47.832,2.1827
worst,seq,1024,bf16,1048576,1,4,33.607,30.692,90.506,87.02,2.6931
worst,seq,1024,fp16,4096,1,1,10.743,9.657,11.965,10.354,1.1137
worst,seq,1024,fp16,8192,1,1,9.494,8.145,10.104,8.861,1.0643
worst,seq,1024,fp16,16384,1,1,11.816,10.686,13.248,11.919,1.1212
worst,seq,1024,fp16,32768,1,1,15.38,13.611,15.965,14.412,1.038
worst,seq,1024,fp16,65536,1,4,15.435,13.617,17.16,15.679,1.1118
worst,seq,1024,fp16,131072,1,4,14.715,13.37,21.002,19.27,1.4273
worst,seq,1024,fp16,262144,1,4,16.683,15.055,29.702,27.647,1.7804
worst,seq,1024,fp16,524288,1,4,22.595,20.453,48.835,46.498,2.1613
worst,seq,1024,fp16,1048576,1,4,33.324,30.473,87.794,84.212,2.6346
worst,seq,1024,fp32,4096,1,1,11.32,9.981,11.642,10.423,1.0284
worst,seq,1024,fp32,8192,1,1,9.807,7.954,9.808,8.495,1.0001
worst,seq,1024,fp32,16384,1,1,13.777,12.235,14.264,12.788,1.0353
worst,seq,1024,fp32,32768,1,1,16.075,13.919,16.174,14.456,1.0062
worst,seq,1024,fp32,65536,1,4,18.484,16.345,19.971,18.248,1.0804
worst,seq,1024,fp32,131072,1,4,14.888,13.394,20.981,18.573,1.4093
worst,seq,1024,fp32,262144,1,4,17.568,15.775,31.267,27.657,1.7798
worst,seq,1024,fp32,524288,1,4,22.97,20.594,51.477,46.115,2.2411
worst,seq,1024,fp32,1048576,1,4,33.016,29.556,92.011,82.829,2.7869
worst,seq,2048,bf16,8192,1,1,11.867,10.569,12.879,11.344,1.0853
worst,seq,2048,bf16,16384,1,1,12.297,10.813,13.283,12.218,1.0802
worst,seq,2048,bf16,32768,1,1,14.03,12.451,14.598,13.363,1.0405
worst,seq,2048,bf16,65536,1,4,15.404,13.751,17.344,16.126,1.1259
worst,seq,2048,bf16,131072,1,4,15.917,14.289,22.435,20.717,1.4095
worst,seq,2048,bf16,262144,1,4,20.002,18.057,33.303,31.349,1.665
worst,seq,2048,bf16,524288,1,4,26.528,24.376,53.837,51.246,2.0294
worst,seq,2048,bf16,1048576,1,4,38.589,35.858,94.628,91.049,2.4522
worst,seq,2048,fp16,8192,1,1,15.408,13.994,15.61,14.272,1.0131
worst,seq,2048,fp16,16384,1,1,12.405,10.967,13.242,11.967,1.0675
worst,seq,2048,fp16,32768,1,1,14.776,13.247,14.846,13.662,1.0047
worst,seq,2048,fp16,65536,1,4,15.299,13.8,16.968,15.767,1.1091
worst,seq,2048,fp16,131072,1,4,15.96,14.379,22.064,20.32,1.3825
worst,seq,2048,fp16,262144,1,4,19.45,17.699,32.4,30.545,1.6658
worst,seq,2048,fp16,524288,1,4,26.161,23.966,52.784,50.276,2.0177
worst,seq,2048,fp16,1048576,1,4,36.503,33.764,92.024,88.566,2.521
worst,seq,2048,fp32,8192,1,1,15.858,14.362,16.131,15.06,1.0172
worst,seq,2048,fp32,16384,1,1,13.76,12.248,14.077,12.908,1.023
worst,seq,2048,fp32,32768,1,1,15.025,13.266,15.739,13.952,1.0475
worst,seq,2048,fp32,65536,1,4,18.379,16.547,20.466,18.731,1.1136
worst,seq,2048,fp32,131072,1,4,16.493,15.08,23.275,20.81,1.4112
worst,seq,2048,fp32,262144,1,4,21.102,19.54,35.362,31.886,1.6758
worst,seq,2048,fp32,524288,1,4,25.645,23.361,53.942,49.064,2.1034
worst,seq,2048,fp32,1048576,1,4,36.795,33.444,95.363,86.951,2.5917
