scenario,sweep,K,dtype,N,BS,r0_arm,op26r_cold_us_local,op26r_warm_us_local,base_cold_us_local,base_warm_us_local,radix_cold_us_local,radix_warm_us_local,speedup_vs_base_same_node_cold,speedup_vs_radix_same_node_cold
real,bs,2048,bf16,65536,256,1cta,40.555,32.939,40.369,34.007,51.518,48.32,0.9954,1.2703
real,bs,2048,bf16,65536,512,1cta,73.096,58.387,71.116,59.124,101.356,94.629,0.9729,1.3866
real,bs,2048,bf16,65536,1024,1cta,117.102,110.75,112.582,106.559,176.728,171.025,0.9614,1.5092
real,bs,2048,bf16,65536,2048,1cta,214.294,208.072,202.487,196.479,344.438,338.792,0.9449,1.6073
real,bs,2048,bf16,131072,1,mc,17.205,15.912,28.509,26.951,15.158,14.205,1.657,0.881
real,bs,2048,bf16,131072,2,mc,17.461,16.152,28.566,26.918,15.19,14.189,1.636,0.8699
real,bs,2048,bf16,131072,4,mc,17.757,16.506,28.525,26.945,15.605,14.696,1.6064,0.8788
real,bs,2048,bf16,131072,8,mc,18.152,16.641,28.657,26.97,16.373,15.186,1.5787,0.902
real,bs,2048,bf16,131072,16,mc,18.408,16.687,28.79,27.179,19.209,17.888,1.564,1.0435
real,bs,2048,bf16,131072,32,mc,21.774,19.398,29.633,27.32,25.048,23.365,1.3609,1.1504
real,bs,2048,bf16,131072,64,mc,22.832,19.821,30.517,27.493,36.849,34.599,1.3366,1.6139
real,bs,2048,bf16,131072,128,1cta,29.496,24.525,33.198,28.004,70.085,66.87,1.1255,2.3761
real,bs,2048,bf16,131072,256,1cta,55.12,42.92,60.627,49.563,136.834,131.454,1.0999,2.4825
real,bs,2048,bf16,131072,512,1cta,101.87,90.304,131.278,98.995,236.701,234.673,1.2887,2.3236
real,bs,2048,bf16,131072,1024,1cta,161.809,150.871,195.09,178.414,469.702,468.033,1.2057,2.9028
real,bs,2048,bf16,131072,2048,1cta,296.427,286.225,341.859,323.232,933.919,933.298,1.1533,3.1506
real,bs,2048,bf16,262144,1,mc,21.632,20.155,52.104,50.44,14.867,13.97,2.4087,0.6873
real,bs,2048,bf16,262144,2,mc,22.12,20.496,52.046,50.391,15.008,14.077,2.3529,0.6785
real,bs,2048,bf16,262144,4,mc,22.534,20.852,52.107,50.379,15.368,14.415,2.3124,0.682
real,bs,2048,bf16,262144,8,mc,23.085,21.038,52.275,50.423,18.854,17.458,2.2645,0.8167
real,bs,2048,bf16,262144,16,mc,23.369,21.074,52.809,50.641,24.398,22.808,2.2598,1.044
real,bs,2048,bf16,262144,32,mc,29.229,26.281,53.742,50.818,35.6,33.447,1.8387,1.218
real,bs,2048,bf16,262144,64,mc,31.134,26.836,55.372,51.059,67.954,64.673,1.7785,2.1826
real,bs,2048,bf16,262144,128,1cta,44.118,36.562,61.136,51.81,124.017,116.303,1.3857,2.811
real,bs,2048,bf16,262144,256,1cta,92.057,80.174,145.85,132.951,243.68,240.133,1.5843,2.6471
real,bs,2048,bf16,262144,512,1cta,166.345,152.597,297.985,256.556,442.607,439.68,1.7914,2.6608
real,bs,2048,bf16,262144,1024,1cta,268.566,256.854,484.107,460.632,842.458,839.139,1.8026,3.1369
real,bs,2048,bf16,262144,2048,1cta,494.32,483.027,887.269,872.047,1676.165,1673.141,1.7949,3.3909
real,bs,2048,bf16,524288,2,mc,27.265,25.186,90.892,88.156,15.0,13.917,3.3337,0.5502
real,bs,2048,bf16,524288,4,mc,27.635,25.533,90.542,88.159,17.838,16.6,3.2764,0.6455
real,bs,2048,bf16,524288,8,mc,28.035,25.692,90.879,88.182,23.386,21.586,3.2416,0.8342
real,bs,2048,bf16,524288,16,mc,28.713,25.759,91.313,88.385,33.622,31.357,3.1802,1.171
real,bs,2048,bf16,524288,32,mc,41.438,37.515,92.574,88.58,63.646,60.347,2.234,1.5359
real,bs,2048,bf16,524288,64,mc,46.118,38.135,96.327,88.848,124.052,118.33,2.0887,2.6899
real,bs,2048,bf16,1048576,2,mc,47.891,45.56,91.486,88.398,17.205,16.061,1.9103,0.3593
real,bs,2048,bf16,1048576,4,mc,48.512,45.945,91.521,88.408,23.238,21.597,1.8866,0.479
real,bs,2048,bf16,1048576,8,mc,49.174,46.141,91.782,88.392,33.166,30.91,1.8665,0.6745
real,bs,2048,bf16,1048576,16,mc,49.7,46.332,92.644,88.643,62.961,59.689,1.8641,1.2668
real,bs,2048,bf16,1048576,32,mc,82.87,76.885,95.228,88.838,122.613,117.247,1.1491,1.4796
real,bs,2048,bf16,1048576,64,mc,107.233,98.685,109.076,100.948,229.021,225.376,1.0172,2.1357
real,bs,2048,fp16,8192,1,plain,15.969,14.207,15.653,14.104,6.912,6.328,0.9802,0.4328
real,bs,2048,fp16,8192,2,plain,15.299,14.171,15.15,14.075,7.141,6.366,0.9903,0.4668
real,bs,2048,fp16,8192,4,plain,15.402,14.178,15.342,14.086,6.921,6.356,0.9961,0.4494
real,bs,2048,fp16,8192,8,plain,15.277,14.178,15.209,14.086,7.122,6.367,0.9955,0.4662
real,bs,2048,fp16,8192,16,plain,15.376,14.155,15.323,14.097,7.069,6.34,0.9966,0.4597
real,bs,2048,fp16,8192,32,plain,15.422,14.185,15.365,14.096,7.072,6.372,0.9963,0.4586
real,bs,2048,fp16,8192,64,plain,15.496,14.28,15.344,14.159,7.254,6.423,0.9902,0.4681
real,bs,2048,fp16,8192,128,plain,15.84,14.416,15.717,14.328,7.542,6.499,0.9922,0.4761
real,bs,2048,fp16,8192,256,plain,16.931,14.995,19.517,17.893,13.15,11.66,1.1527,0.7767
real,bs,2048,fp16,8192,512,plain,29.416,27.289,34.425,32.431,24.43,21.88,1.1703,0.8305
real,bs,2048,fp16,8192,1024,plain,46.403,43.159,54.835,51.981,41.203,37.383,1.1817,0.8879
real,bs,2048,fp16,8192,2048,plain,89.434,81.943,101.693,97.038,80.858,74.068,1.1371,0.9041
real,bs,2048,fp16,16384,1,1cta,15.099,13.145,15.278,14.217,10.133,9.635,1.0119,0.6711
real,bs,2048,fp16,16384,2,1cta,14.661,13.117,15.245,14.181,10.393,9.673,1.0398,0.7089
real,bs,2048,fp16,16384,4,1cta,14.685,13.118,15.259,14.192,10.299,9.656,1.0391,0.7013
real,bs,2048,fp16,16384,8,1cta,14.617,13.119,15.325,14.18,10.35,9.665,1.0484,0.7081
real,bs,2048,fp16,16384,16,1cta,14.971,13.094,23.795,21.481,10.363,9.666,1.5894,0.6922
real,bs,2048,fp16,16384,32,1cta,14.611,13.138,15.427,14.198,10.408,9.684,1.0558,0.7123
real,bs,2048,fp16,16384,64,1cta,15.169,13.196,15.595,14.299,10.614,9.764,1.0281,0.6997
real,bs,2048,fp16,16384,128,1cta,15.502,13.458,16.254,14.453,11.142,9.903,1.0485,0.7187
real,bs,2048,fp16,16384,256,1cta,20.626,17.833,21.067,18.841,20.177,18.388,1.0214,0.9782
real,bs,2048,fp16,16384,512,1cta,35.385,31.981,37.196,34.373,37.517,35.222,1.0512,1.0603
real,bs,2048,fp16,16384,1024,1cta,55.716,50.674,58.902,54.776,64.586,60.55,1.0572,1.1592
real,bs,2048,fp16,16384,2048,1cta,101.621,98.54,107.951,105.026,126.121,119.355,1.0623,1.2411
real,bs,2048,fp16,32768,1,1cta,17.11,15.607,16.747,15.661,15.054,14.015,0.9788,0.8798
real,bs,2048,fp16,32768,2,1cta,19.045,15.651,16.606,15.588,15.057,14.082,0.8719,0.7906
real,bs,2048,fp16,32768,4,1cta,18.235,15.612,16.659,15.585,15.067,14.061,0.9136,0.8263
real,bs,2048,fp16,32768,8,1cta,18.414,15.567,16.854,15.607,15.046,14.071,0.9153,0.8171
real,bs,2048,fp16,32768,16,1cta,17.205,15.553,16.92,15.607,15.643,14.458,0.9834,0.9092
real,bs,2048,fp16,32768,32,1cta,17.809,15.586,16.974,15.645,15.883,14.637,0.9531,0.8919
real,bs,2048,fp16,32768,64,1cta,18.529,15.675,17.406,15.739,15.401,14.354,0.9394,0.8312
real,bs,2048,fp16,32768,128,1cta,18.524,15.91,18.369,15.926,16.089,14.548,0.9916,0.8685
real,bs,2048,fp16,32768,256,1cta,27.558,22.476,26.654,23.18,29.601,27.409,0.9672,1.0741
real,bs,2048,fp16,32768,512,1cta,48.056,40.761,45.394,40.277,56.815,53.087,0.9446,1.1823
real,bs,2048,fp16,32768,1024,1cta,77.196,67.602,72.71,65.875,98.833,91.871,0.9419,1.2803
real,bs,2048,fp16,32768,2048,1cta,140.806,136.857,131.408,128.45,192.513,189.537,0.9333,1.3672
real,bs,2048,fp16,65536,1,mc,17.472,16.183,21.414,20.233,14.896,13.901,1.2256,0.8526
real,bs,2048,fp16,65536,2,mc,17.806,16.233,21.531,20.258,14.785,13.935,1.2092,0.8303
real,bs,2048,fp16,65536,4,mc,17.763,16.291,21.419,20.258,14.989,14.115,1.2058,0.8438
real,bs,2048,fp16,65536,8,mc,17.944,16.541,21.488,20.256,15.123,14.265,1.1975,0.8428
real,bs,2048,fp16,65536,16,mc,18.041,16.557,21.565,20.246,15.595,14.411,1.1953,0.8644
real,bs,2048,fp16,65536,32,mc,18.875,17.578,21.928,20.282,18.392,17.046,1.1617,0.9744
real,bs,2048,fp16,65536,64,mc,19.79,17.866,22.518,20.377,23.878,22.256,1.1378,1.2066
real,bs,2048,fp16,65536,128,1cta,23.513,20.196,24.029,20.644,25.763,23.901,1.0219,1.0957
real,bs,2048,fp16,65536,256,1cta,40.627,32.873,40.235,33.982,49.26,45.96,0.9904,1.2125
real,bs,2048,fp16,65536,512,1cta,73.238,58.854,71.057,58.978,96.621,89.876,0.9702,1.3193
real,bs,2048,fp16,65536,1024,1cta,117.485,111.373,112.144,106.494,168.724,163.304,0.9545,1.4361
real,bs,2048,fp16,65536,2048,1cta,215.335,209.667,202.033,196.785,328.948,323.381,0.9382,1.5276
real,bs,2048,fp16,131072,1,mc,17.113,15.759,29.041,27.535,15.12,14.103,1.697,0.8835
real,bs,2048,fp16,131072,2,mc,17.107,15.804,29.075,27.529,15.094,14.098,1.6996,0.8823
real,bs,2048,fp16,131072,4,mc,17.293,15.851,29.036,27.505,15.333,14.235,1.6791,0.8867
real,bs,2048,fp16,131072,8,mc,17.533,16.065,29.227,27.511,15.593,14.454,1.667,0.8894
real,bs,2048,fp16,131072,16,mc,17.76,16.117,29.203,27.512,18.75,17.374,1.6443,1.0557
real,bs,2048,fp16,131072,32,mc,21.19,18.941,29.825,27.582,24.059,22.393,1.4075,1.1354
real,bs,2048,fp16,131072,64,mc,22.12,19.211,30.691,27.753,34.807,32.636,1.3875,1.5736
real,bs,2048,fp16,131072,128,1cta,28.689,23.703,33.137,28.055,66.219,62.971,1.155,2.3082
real,bs,2048,fp16,131072,256,1cta,54.046,41.441,59.681,48.554,129.53,123.753,1.1043,2.3967
real,bs,2048,fp16,131072,512,1cta,101.212,89.227,134.104,98.906,223.535,221.501,1.325,2.2086
real,bs,2048,fp16,131072,1024,1cta,159.246,149.234,211.575,186.416,442.934,441.046,1.3286,2.7814
real,bs,2048,fp16,131072,2048,1cta,291.022,284.203,347.1,322.351,880.585,879.025,1.1927,3.0258
real,bs,2048,fp16,262144,1,mc,21.206,19.644,51.763,50.122,14.713,13.724,2.441,0.6938
real,bs,2048,fp16,262144,2,mc,21.665,19.785,51.855,50.111,14.966,13.849,2.3935,0.6908
real,bs,2048,fp16,262144,4,mc,21.67,19.788,51.842,50.131,15.04,13.98,2.3923,0.694
real,bs,2048,fp16,262144,8,mc,22.141,20.083,51.942,50.106,18.024,16.722,2.346,0.8141
real,bs,2048,fp16,262144,16,mc,22.633,20.153,52.377,50.113,23.387,21.699,2.3142,1.0333
real,bs,2048,fp16,262144,32,mc,28.358,25.384,53.025,50.191,33.864,31.643,1.8698,1.1942
real,bs,2048,fp16,262144,64,mc,29.92,25.661,54.59,50.456,64.572,61.17,1.8245,2.1582
real,bs,2048,fp16,262144,128,1cta,42.98,35.367,60.328,50.861,118.066,110.666,1.4036,2.747
real,bs,2048,fp16,262144,256,1cta,90.78,78.174,148.462,134.823,231.554,228.065,1.6354,2.5507
real,bs,2048,fp16,262144,512,1cta,160.168,147.611,293.866,250.986,419.525,416.672,1.8347,2.6193
real,bs,2048,fp16,262144,1024,1cta,263.749,252.167,478.68,449.519,797.188,794.576,1.8149,3.0225
real,bs,2048,fp16,262144,2048,1cta,484.828,472.951,880.243,866.013,1591.442,1589.082,1.8156,3.2825
real,bs,2048,fp16,524288,2,mc,27.76,24.832,90.909,87.538,14.677,13.576,3.2748,0.5287
real,bs,2048,fp16,524288,4,mc,27.419,24.788,90.01,87.507,17.31,16.015,3.2828,0.6313
real,bs,2048,fp16,524288,8,mc,28.043,25.055,90.687,87.453,22.651,20.934,3.2339,0.8077
real,bs,2048,fp16,524288,16,mc,28.361,25.246,90.809,87.439,32.285,30.106,3.2019,1.1384
real,bs,2048,fp16,524288,32,mc,40.359,36.514,95.455,88.689,61.468,58.221,2.3651,1.523
real,bs,2048,fp16,524288,64,mc,45.307,36.917,95.154,87.938,119.436,113.761,2.1002,2.6361
real,bs,2048,fp16,1048576,2,mc,47.123,44.469,90.524,87.498,17.339,16.023,1.921,0.368
real,bs,2048,fp16,1048576,4,mc,50.135,44.732,95.647,88.859,22.71,20.904,1.9078,0.453
real,bs,2048,fp16,1048576,8,mc,48.003,44.808,90.924,87.511,32.553,30.363,1.8941,0.6781
real,bs,2048,fp16,1048576,16,mc,48.723,45.011,91.529,87.521,61.945,58.512,1.8786,1.2714
real,bs,2048,fp16,1048576,32,mc,80.777,74.846,95.996,94.875,121.407,114.657,1.1884,1.503
real,bs,2048,fp16,1048576,64,mc,105.792,98.536,108.22,99.688,235.396,231.827,1.023,2.2251
real,bs,2048,fp32,8192,1,plain,11.374,10.075,14.326,13.0,8.11,7.414,1.2595,0.713
real,bs,2048,fp32,8192,2,plain,11.35,10.072,14.355,12.985,8.182,7.432,1.2648,0.7209
real,bs,2048,fp32,8192,4,plain,11.398,10.066,14.331,13.004,8.171,7.462,1.2573,0.7169
real,bs,2048,fp32,8192,8,plain,11.402,10.07,14.381,12.976,8.28,7.477,1.2613,0.7262
real,bs,2048,fp32,8192,16,plain,11.521,10.358,14.4,13.235,8.422,7.828,1.2499,0.731
real,bs,2048,fp32,8192,32,plain,11.645,10.517,14.765,13.441,8.534,7.903,1.2679,0.7328
real,bs,2048,fp32,8192,64,plain,11.99,10.62,14.941,13.602,8.827,7.952,1.2461,0.7362
real,bs,2048,fp32,8192,128,plain,12.742,10.95,15.904,13.964,9.365,8.111,1.2482,0.735
real,bs,2048,fp32,8192,256,plain,16.445,14.276,21.689,19.092,16.779,14.75,1.3189,1.0203
real,bs,2048,fp32,8192,512,plain,29.081,25.945,37.74,34.389,30.657,28.038,1.2978,1.0542
real,bs,2048,fp32,8192,1024,plain,45.86,41.032,59.585,55.179,52.165,47.931,1.2993,1.1375
real,bs,2048,fp32,8192,2048,plain,82.008,78.179,108.875,105.043,101.983,93.9,1.3276,1.2436
real,bs,2048,fp32,16384,1,plain,12.689,11.455,15.342,13.777,12.701,11.883,1.2091,1.0009
real,bs,2048,fp32,16384,2,plain,12.646,11.418,15.203,13.787,12.582,11.885,1.2022,0.9949
real,bs,2048,fp32,16384,4,plain,12.665,11.432,15.01,13.788,12.598,11.92,1.1852,0.9947
real,bs,2048,fp32,16384,8,plain,12.657,11.42,14.966,13.776,12.637,11.929,1.1824,0.9984
real,bs,2048,fp32,16384,16,plain,13.013,11.706,15.302,14.036,13.041,12.297,1.1759,1.0022
real,bs,2048,fp32,16384,32,plain,13.342,11.916,15.755,14.251,13.248,12.372,1.1809,0.993
real,bs,2048,fp32,16384,64,plain,13.905,12.011,16.187,14.417,13.64,12.444,1.1641,0.9809
real,bs,2048,fp32,16384,128,plain,14.899,12.321,17.262,14.764,14.355,12.637,1.1586,0.9635
real,bs,2048,fp32,16384,256,plain,21.619,17.889,26.096,21.106,26.195,23.659,1.2071,1.2117
real,bs,2048,fp32,16384,512,plain,36.159,30.953,45.926,38.617,49.762,45.619,1.2701,1.3762
real,bs,2048,fp32,16384,1024,plain,58.716,50.36,73.804,62.582,86.528,78.577,1.257,1.4737
real,bs,2048,fp32,16384,2048,plain,104.72,99.992,131.611,126.993,167.489,163.354,1.2568,1.5994
real,bs,2048,fp32,32768,1,plain,16.851,15.043,16.507,14.63,20.028,19.053,0.9796,1.1885
real,bs,2048,fp32,32768,2,plain,16.694,14.928,16.553,14.637,20.288,19.29,0.9916,1.2153
real,bs,2048,fp32,32768,4,plain,16.545,14.988,16.36,14.623,20.404,19.482,0.9888,1.2332
real,bs,2048,fp32,32768,8,plain,16.627,14.964,16.408,14.639,20.483,19.783,0.9868,1.2319
real,bs,2048,fp32,32768,16,plain,17.014,15.212,16.782,14.874,20.896,19.876,0.9864,1.2282
real,bs,2048,fp32,32768,32,plain,17.549,15.449,17.302,15.086,21.608,20.249,0.9859,1.2313
real,bs,2048,fp32,32768,64,plain,18.336,15.588,17.993,15.271,20.59,18.938,0.9813,1.1229
real,bs,2048,fp32,32768,128,plain,19.907,15.984,19.576,15.656,21.662,19.152,0.9834,1.0882
real,bs,2048,fp32,32768,256,plain,29.832,22.752,32.419,23.847,40.564,36.668,1.0867,1.3597
real,bs,2048,fp32,32768,512,plain,54.948,43.137,63.356,45.644,79.719,71.352,1.153,1.4508
real,bs,2048,fp32,32768,1024,plain,86.116,78.643,98.394,89.812,139.484,132.654,1.1426,1.6197
real,bs,2048,fp32,32768,2048,plain,147.74,140.285,171.646,163.448,267.803,261.211,1.1618,1.8127
real,bs,2048,fp32,65536,1,mc,17.382,15.465,24.051,22.26,19.59,18.846,1.3837,1.127
real,bs,2048,fp32,65536,2,mc,17.531,15.703,24.244,22.249,20.221,19.49,1.3829,1.1534
real,bs,2048,fp32,65536,4,mc,17.737,16.062,24.096,22.328,20.128,19.419,1.3585,1.1348
real,bs,2048,fp32,65536,8,mc,18.041,16.229,24.206,22.338,20.693,19.912,1.3417,1.147
real,bs,2048,fp32,65536,16,mc,18.261,16.275,24.558,22.638,21.518,20.01,1.3448,1.1784
real,bs,2048,fp32,65536,32,mc,19.091,16.715,25.459,22.808,25.625,23.603,1.3336,1.3423
real,bs,2048,fp32,65536,64,mc,20.405,17.171,26.428,23.01,33.195,30.675,1.2952,1.6268
real,bs,2048,fp32,65536,128,1cta,28.112,22.662,29.422,23.757,62.441,58.978,1.0466,2.2212
real,bs,2048,fp32,65536,256,1cta,51.513,36.765,52.09,36.493,120.545,115.154,1.0112,2.3401
real,bs,2048,fp32,65536,512,1cta,105.258,90.082,132.179,115.346,209.092,205.914,1.2558,1.9865
real,bs,2048,fp32,65536,1024,1cta,162.372,150.409,213.946,199.423,412.964,410.02,1.3176,2.5433
real,bs,2048,fp32,65536,2048,1cta,283.358,271.102,350.405,334.131,819.483,816.594,1.2366,2.892
real,bs,2048,fp32,131072,1,mc,17.035,15.494,34.719,32.441,19.875,19.303,2.0381,1.1667
real,bs,2048,fp32,131072,2,mc,17.445,15.726,34.836,32.4,20.235,19.453,1.9969,1.1599
real,bs,2048,fp32,131072,4,mc,17.712,16.109,34.731,32.418,20.765,19.94,1.9609,1.1724
real,bs,2048,fp32,131072,8,mc,18.208,16.262,35.024,32.423,21.729,20.337,1.9236,1.1934
real,bs,2048,fp32,131072,16,mc,18.873,16.316,35.755,32.725,25.904,23.911,1.8945,1.3725
real,bs,2048,fp32,131072,32,mc,22.238,18.937,36.697,32.947,33.423,30.953,1.6502,1.503
real,bs,2048,fp32,131072,64,mc,24.38,19.46,38.641,33.233,62.93,59.502,1.5849,2.5812
real,bs,2048,fp32,131072,128,1cta,35.508,24.835,45.9,35.206,109.003,102.16,1.2927,3.0698
real,bs,2048,fp32,131072,256,1cta,79.929,65.435,139.254,124.671,212.682,206.922,1.7422,2.6609
real,bs,2048,fp32,131072,512,1cta,162.222,148.523,266.264,249.149,384.891,379.639,1.6414,2.3726
real,bs,2048,fp32,131072,1024,1cta,256.771,243.823,451.402,432.422,729.769,724.454,1.758,2.8421
real,bs,2048,fp32,131072,2048,1cta,454.195,441.498,865.365,850.787,1456.876,1451.674,1.9053,3.2076
real,bs,2048,fp32,262144,1,mc,20.926,19.101,52.887,49.626,19.83,19.042,2.5273,0.9476
real,bs,2048,fp32,262144,2,mc,21.347,19.359,53.017,49.613,20.181,19.296,2.4836,0.9454
real,bs,2048,fp32,262144,4,mc,21.683,19.709,53.105,49.599,20.723,19.582,2.4492,0.9557
real,bs,2048,fp32,262144,8,mc,22.416,19.93,53.327,49.635,25.257,23.343,2.379,1.1267
real,bs,2048,fp32,262144,16,mc,23.081,19.988,54.142,49.939,32.667,30.111,2.3457,1.4153
real,bs,2048,fp32,262144,32,mc,29.336,25.022,55.705,50.18,61.708,58.226,1.8989,2.1035
real,bs,2048,fp32,262144,64,mc,37.028,25.823,61.788,50.627,120.384,114.206,1.6687,3.2512
real,bs,2048,fp32,262144,128,1cta,70.181,56.548,120.201,107.426,200.934,194.686,1.7127,2.8631
real,bs,2048,fp32,262144,256,1cta,134.401,115.977,252.884,235.833,355.163,348.865,1.8816,2.6426
real,bs,2048,fp32,262144,512,1cta,269.743,242.837,486.62,461.263,701.809,695.458,1.804,2.6018
real,bs,2048,fp32,262144,1024,1cta,451.259,430.665,899.874,877.837,1394.185,1387.578,1.9941,3.0895
real,bs,2048,fp32,262144,2048,1cta,796.2,776.017,1644.793,1616.708,2746.082,2739.733,2.0658,3.449
real,bs,2048,fp32,524288,2,mc,26.004,23.968,85.96,81.045,20.556,19.274,3.3056,0.7905
real,bs,2048,fp32,524288,4,mc,26.723,24.288,86.26,81.034,24.073,22.25,3.2279,0.9008
real,bs,2048,fp32,524288,8,mc,27.52,24.512,86.496,81.059,31.59,29.047,3.143,1.1479
real,bs,2048,fp32,524288,16,mc,28.742,24.635,88.0,81.412,60.14,56.32,3.0617,2.0924
real,bs,2048,fp32,524288,32,mc,45.177,35.404,93.128,81.747,117.6,110.533,2.0614,2.6031
real,bs,2048,fp32,524288,64,mc,66.9,55.141,140.723,128.246,227.518,218.106,2.1035,3.4009
real,bs,2048,fp32,1048576,2,mc,44.3,41.558,93.234,84.777,24.257,22.329,2.1046,0.5476
real,bs,2048,fp32,1048576,4,mc,44.763,41.905,93.376,84.769,31.179,28.645,2.086,0.6965
real,bs,2048,fp32,1048576,8,mc,45.772,42.125,93.839,84.807,59.132,55.596,2.0501,1.2919
real,bs,2048,fp32,1048576,16,mc,50.922,42.37,101.503,89.056,116.03,109.315,1.9933,2.2786
real,bs,2048,fp32,1048576,32,mc,105.429,95.66,127.097,117.321,228.803,221.499,1.2055,2.1702
real,bs,2048,fp32,1048576,64,mc,153.627,133.885,145.214,130.292,448.709,440.563,0.9452,2.9208
real,seq,512,bf16,4096,1,plain,12.648,11.284,13.019,11.375,5.093,4.39,1.0293,0.4027
real,seq,512,bf16,8192,1,plain,11.242,9.747,11.283,9.773,6.326,5.696,1.0036,0.5627
real,seq,512,bf16,16384,1,1cta,10.459,8.687,14.104,12.29,9.51,8.784,1.3485,0.9093
real,seq,512,bf16,32768,1,1cta,11.808,10.32,16.507,15.095,14.529,13.662,1.398,1.2304
real,seq,512,bf16,65536,1,mc,13.154,11.477,26.969,25.677,14.552,13.436,2.0503,1.1063
real,seq,512,bf16,131072,1,mc,14.04,12.709,23.796,22.303,14.454,13.609,1.6949,1.0295
real,seq,512,bf16,262144,1,mc,18.081,16.502,35.6,33.861,14.485,13.631,1.9689,0.8011
real,seq,512,bf16,524288,1,mc,24.238,22.322,61.116,58.465,14.389,13.487,2.5215,0.5937
real,seq,512,bf16,1048576,1,mc,36.516,34.438,112.819,109.696,15.35,14.075,3.0896,0.4204
real,seq,512,fp16,4096,1,plain,11.352,9.651,11.321,9.613,5.067,4.356,0.9973,0.4464
real,seq,512,fp16,8192,1,plain,10.662,9.16,10.584,9.105,6.234,5.643,0.9927,0.5847
real,seq,512,fp16,16384,1,1cta,13.166,11.398,15.774,13.937,9.171,8.39,1.1981,0.6966
real,seq,512,fp16,32768,1,1cta,11.608,10.094,16.331,14.855,14.333,13.189,1.4069,1.2348
real,seq,512,fp16,65536,1,mc,13.009,11.333,28.139,26.764,13.973,13.012,2.163,1.0741
real,seq,512,fp16,131072,1,mc,13.83,12.526,23.805,21.871,14.187,13.269,1.7213,1.0258
real,seq,512,fp16,262144,1,mc,17.677,15.942,34.76,32.882,14.225,13.296,1.9664,0.8047
real,seq,512,fp16,524288,1,mc,23.585,21.431,60.796,58.181,14.294,13.375,2.5777,0.6061
real,seq,512,fp16,1048576,1,mc,35.573,32.845,112.624,108.831,14.672,13.449,3.166,0.4124
real,seq,512,fp32,4096,1,plain,10.166,8.325,12.699,10.816,6.792,6.033,1.2492,0.6681
real,seq,512,fp32,8192,1,plain,10.014,8.546,12.542,11.041,8.422,7.71,1.2524,0.841
real,seq,512,fp32,16384,1,plain,12.027,10.438,15.818,14.187,12.635,11.823,1.3152,1.0506
real,seq,512,fp32,32768,1,plain,14.854,12.898,18.081,16.112,19.916,19.238,1.2172,1.3408
real,seq,512,fp32,65536,1,mc,13.715,11.985,34.122,32.298,19.705,19.008,2.4879,1.4367
real,seq,512,fp32,131072,1,mc,14.71,13.264,25.995,23.54,19.829,19.1,1.7672,1.348
real,seq,512,fp32,262144,1,mc,18.27,16.722,39.744,36.464,19.899,19.098,2.1754,1.0892
real,seq,512,fp32,524288,1,mc,24.139,21.82,64.164,58.61,19.705,18.884,2.6581,0.8163
real,seq,512,fp32,1048576,1,mc,36.187,32.957,119.591,110.25,20.968,19.615,3.3048,0.5794
real,seq,1024,bf16,4096,1,plain,9.722,8.462,10.061,8.627,5.245,4.584,1.0349,0.5395
real,seq,1024,bf16,8192,1,plain,10.312,9.087,12.741,11.628,6.539,5.957,1.2356,0.6341
real,seq,1024,bf16,16384,1,1cta,11.149,9.91,12.837,11.398,9.825,9.075,1.1514,0.8812
real,seq,1024,bf16,32768,1,1cta,12.989,11.79,14.787,13.495,13.04,11.88,1.1384,1.0039
real,seq,1024,bf16,65536,1,mc,13.437,11.983,23.928,22.493,12.882,11.928,1.7808,0.9587
real,seq,1024,bf16,131072,1,mc,14.51,13.322,24.997,23.508,14.04,13.293,1.7227,0.9676
real,seq,1024,bf16,262144,1,mc,18.256,16.722,36.27,34.448,14.075,13.344,1.9867,0.771
real,seq,1024,bf16,524288,1,mc,24.248,22.738,62.71,60.541,14.172,13.181,2.5862,0.5845
real,seq,1024,bf16,1048576,1,mc,37.224,35.128,116.073,112.559,14.987,13.77,3.1182,0.4026
real,seq,1024,fp16,4096,1,plain,10.418,9.233,10.854,9.208,5.808,4.936,1.0419,0.5575
real,seq,1024,fp16,8192,1,plain,11.709,10.509,15.83,14.553,7.077,6.269,1.352,0.6044
real,seq,1024,fp16,16384,1,1cta,11.981,10.48,14.723,12.985,9.622,9.138,1.2289,0.8031
real,seq,1024,fp16,32768,1,1cta,14.63,13.12,17.941,16.173,14.55,13.646,1.2263,0.9945
real,seq,1024,fp16,65536,1,mc,14.11,12.671,20.464,19.102,14.429,13.449,1.4503,1.0226
real,seq,1024,fp16,131072,1,mc,15.379,13.748,25.645,23.805,14.345,13.31,1.6675,0.9328
real,seq,1024,fp16,262144,1,mc,18.315,16.733,37.833,35.96,14.278,13.536,2.0657,0.7796
real,seq,1024,fp16,524288,1,mc,24.564,22.74,61.908,59.645,14.518,13.482,2.5203,0.591
real,seq,1024,fp16,1048576,1,mc,37.144,34.751,114.826,111.613,15.024,13.728,3.0914,0.4045
real,seq,1024,fp32,4096,1,plain,9.904,8.658,10.449,9.262,6.395,5.57,1.055,0.6457
