scenario,K,N,BS,arm,us_cold,us_warm
worst,1024,16384,2048,gvr_cutedsl,77.7727,72.12342
worst,1024,16384,2048,radix_cutedsl,150.23520000000002,144.75245999999999
worst,1024,16384,2048,gvr_multicta_cutedsl,86.82545,83.15060000000001
worst,1024,16384,2048,radix_single_cuda,161.4032,159.90055999999998
worst,1024,16384,2048,radix_multi_cuda,538.6269,537.99798
worst,1024,16384,2048,op27_hls,89.95185000000001,85.46356
worst,1024,16384,2048,op26_r0auto,75.53435,70.2482
worst,1024,16384,2048,sglang_v2,58.2719,56.9913
worst,1024,16384,2048,flashinfer_topk,137.1419,136.33579999999998
worst,1024,32768,1,gvr_cutedsl,17.08635,15.20828
worst,1024,32768,1,radix_cutedsl,19.9632,18.97596
worst,1024,32768,1,gvr_multicta_cutedsl,17.108700000000002,15.21278
worst,1024,32768,1,radix_single_cuda,27.44475,23.34398
worst,1024,32768,1,radix_multi_cuda,40.169599999999996,35.90776
worst,1024,32768,1,op27_hls,19.134400000000003,17.61022
worst,1024,32768,1,op26_r0auto,11.964799999999999,9.91038
worst,1024,32768,1,sglang_v2,11.3952,9.08734
worst,1024,32768,1,flashinfer_topk,11.5952,10.94718
worst,1024,32768,2,gvr_cutedsl,17.16315,15.16476
worst,1024,32768,2,radix_cutedsl,20.001549999999998,18.956139999999998
worst,1024,32768,2,gvr_multicta_cutedsl,17.15675,15.15262
worst,1024,32768,2,radix_single_cuda,27.763150000000003,23.361240000000002
worst,1024,32768,2,radix_multi_cuda,40.214349999999996,36.12668
worst,1024,32768,2,op27_hls,19.12635,17.60256
worst,1024,32768,2,op26_r0auto,11.9504,9.89692
worst,1024,32768,2,sglang_v2,11.31995,9.10782
worst,1024,32768,2,flashinfer_topk,11.63675,10.96896
worst,1024,32768,4,gvr_cutedsl,17.0864,15.17308
worst,1024,32768,4,radix_cutedsl,19.99035,18.96576
worst,1024,32768,4,gvr_multicta_cutedsl,17.2208,15.17564
worst,1024,32768,4,radix_single_cuda,27.4256,23.40798
worst,1024,32768,4,radix_multi_cuda,39.8624,35.78106
worst,1024,32768,4,op27_hls,19.185599999999997,17.6294
worst,1024,32768,4,op26_r0auto,12.03195,9.9091
worst,1024,32768,4,sglang_v2,11.34875,9.13342
worst,1024,32768,4,flashinfer_topk,11.686399999999999,10.96064
worst,1024,32768,8,gvr_cutedsl,17.110400000000002,15.20766
worst,1024,32768,8,radix_cutedsl,20.1152,19.0688
worst,1024,32768,8,gvr_multicta_cutedsl,17.19035,15.21918
worst,1024,32768,8,radix_single_cuda,27.763150000000003,23.482200000000002
worst,1024,32768,8,radix_multi_cuda,39.7472,35.787459999999996
worst,1024,32768,8,op27_hls,19.166349999999998,17.71836
worst,1024,32768,8,op26_r0auto,12.0944,9.947479999999999
worst,1024,32768,8,sglang_v2,11.2864,9.17694
worst,1024,32768,8,flashinfer_topk,11.868799999999998,11.03616
worst,1024,32768,16,gvr_cutedsl,17.159950000000002,15.2198
worst,1024,32768,16,radix_cutedsl,20.15195,19.0643
worst,1024,32768,16,gvr_multicta_cutedsl,17.22235,15.22044
worst,1024,32768,16,radix_single_cuda,27.63035,23.493080000000003
worst,1024,32768,16,radix_multi_cuda,38.115199999999994,35.897580000000005
worst,1024,32768,16,op27_hls,19.110349999999997,17.62302
worst,1024,32768,16,op26_r0auto,12.064,9.932799999999999
worst,1024,32768,16,sglang_v2,11.327950000000001,9.18078
worst,1024,32768,16,flashinfer_topk,14.26555,13.39646
worst,1024,32768,32,gvr_cutedsl,17.5152,15.23328
worst,1024,32768,32,radix_cutedsl,20.6432,19.240299999999998
worst,1024,32768,32,gvr_multicta_cutedsl,17.46875,15.24864
worst,1024,32768,32,radix_single_cuda,27.8688,23.63774
worst,1024,32768,32,radix_multi_cuda,45.481550000000006,43.58392
worst,1024,32768,32,op27_hls,19.398400000000002,17.75102
worst,1024,32768,32,op26_r0auto,12.2432,9.97436
worst,1024,32768,32,sglang_v2,11.6048,9.2275
worst,1024,32768,32,flashinfer_topk,15.5776,14.655959999999999
worst,1024,32768,64,gvr_cutedsl,17.9376,15.37344
worst,1024,32768,64,radix_cutedsl,17.5808,15.971200000000001
worst,1024,32768,64,gvr_multicta_cutedsl,17.9952,15.37792
worst,1024,32768,64,radix_single_cuda,28.1056,23.70174
worst,1024,32768,64,radix_multi_cuda,63.91185,61.96598
worst,1024,32768,64,op27_hls,19.7776,17.84832
worst,1024,32768,64,op26_r0auto,12.884799999999998,10.09792
worst,1024,32768,64,sglang_v2,12.108799999999999,9.3331
worst,1024,32768,64,flashinfer_topk,16.52475,14.771139999999999
worst,1024,32768,128,gvr_cutedsl,19.180799999999998,15.56416
worst,1024,32768,128,radix_cutedsl,18.6464,16.09086
worst,1024,32768,128,gvr_multicta_cutedsl,19.21275,15.59484
worst,1024,32768,128,radix_single_cuda,28.888,23.91166
worst,1024,32768,128,radix_multi_cuda,50.747099999999996,46.2438
worst,1024,32768,128,op27_hls,20.6063,18.048599999999997
worst,1024,32768,128,op26_r0auto,14.112,10.298879999999999
worst,1024,32768,128,sglang_v2,12.9536,9.52256
worst,1024,32768,128,flashinfer_topk,19.8352,16.932479999999998
worst,1024,32768,256,gvr_cutedsl,26.85115,20.9203
worst,1024,32768,256,radix_cutedsl,34.69115,30.62842
worst,1024,32768,256,gvr_multicta_cutedsl,25.88315,20.67388
worst,1024,32768,256,radix_single_cuda,39.411199999999994,33.104
worst,1024,32768,256,radix_multi_cuda,91.50075,85.75604
worst,1024,32768,256,op27_hls,24.48,19.9302
worst,1024,32768,256,op26_r0auto,20.68795,14.77116
worst,1024,32768,256,sglang_v2,17.4448,14.6854
worst,1024,32768,256,flashinfer_topk,23.632,18.58746
worst,1024,32768,512,gvr_cutedsl,48.98075,38.200900000000004
worst,1024,32768,512,radix_cutedsl,68.0383,59.520540000000004
worst,1024,32768,512,gvr_multicta_cutedsl,48.2335,39.469379999999994
worst,1024,32768,512,radix_single_cuda,70.25744999999999,59.33048
worst,1024,32768,512,radix_multi_cuda,157.9184,151.73164000000003
worst,1024,32768,512,op27_hls,48.7423,35.489239999999995
worst,1024,32768,512,op26_r0auto,40.1712,27.253700000000002
worst,1024,32768,512,sglang_v2,32.7248,25.997400000000003
worst,1024,32768,512,flashinfer_topk,43.3471,33.960260000000005
worst,1024,32768,1024,gvr_cutedsl,75.73910000000001,69.17302000000001
worst,1024,32768,1024,radix_cutedsl,118.9743,111.11536
worst,1024,32768,1024,gvr_multicta_cutedsl,82.07985000000001,76.741
worst,1024,32768,1024,radix_single_cuda,110.9102,105.70804
worst,1024,32768,1024,radix_multi_cuda,288.1228,286.23706
worst,1024,32768,1024,op27_hls,73.54235,65.24982
worst,1024,32768,1024,op26_r0auto,62.0607,53.21146
worst,1024,32768,1024,sglang_v2,56.83675,49.87256
worst,1024,32768,1024,flashinfer_topk,73.62235000000001,68.9458
worst,1024,32768,2048,gvr_cutedsl,128.9486,122.51248
worst,1024,32768,2048,radix_cutedsl,226.766,219.84226
worst,1024,32768,2048,gvr_multicta_cutedsl,146.30214999999998,141.59534
worst,1024,32768,2048,radix_single_cuda,201.4205,196.50982000000002
worst,1024,32768,2048,radix_multi_cuda,565.0391500000001,563.77652
worst,1024,32768,2048,op27_hls,120.4159,113.78992
worst,1024,32768,2048,op26_r0auto,100.14710000000001,91.6805
worst,1024,32768,2048,sglang_v2,98.31989999999999,91.43730000000001
worst,1024,32768,2048,flashinfer_topk,136.14225,131.67598
worst,1024,65536,1,gvr_cutedsl,19.6352,17.43936
worst,1024,65536,1,radix_cutedsl,19.90075,18.984959999999997
worst,1024,65536,1,gvr_multicta_cutedsl,18.28635,16.1536
worst,1024,65536,1,radix_single_cuda,44.739,35.622339999999994
worst,1024,65536,1,radix_multi_cuda,42.2736,38.069739999999996
worst,1024,65536,1,op27_hls,20.686400000000003,19.05726
worst,1024,65536,1,op26_r0auto,14.49115,12.50558
worst,1024,65536,1,sglang_v2,10.641549999999999,9.416319999999999
worst,1024,65536,1,flashinfer_topk,13.2736,12.375680000000001
worst,1024,65536,2,gvr_cutedsl,19.37435,17.43744
worst,1024,65536,2,radix_cutedsl,19.7359,18.949720000000003
worst,1024,65536,2,gvr_multicta_cutedsl,18.12635,16.18622
worst,1024,65536,2,radix_single_cuda,45.06075,36.12028
worst,1024,65536,2,radix_multi_cuda,42.915150000000004,38.0102
worst,1024,65536,2,op27_hls,20.607950000000002,19.1558
worst,1024,65536,2,op26_r0auto,14.2272,12.516459999999999
worst,1024,65536,2,sglang_v2,10.59675,9.45856
worst,1024,65536,2,flashinfer_topk,13.2752,12.39484
worst,1024,65536,4,gvr_cutedsl,19.55515,17.46048
worst,1024,65536,4,radix_cutedsl,19.9408,19.08412
worst,1024,65536,4,gvr_multicta_cutedsl,18.2112,16.19838
worst,1024,65536,4,radix_single_cuda,44.95195,35.83484
worst,1024,65536,4,radix_multi_cuda,42.08,37.38298
worst,1024,65536,4,op27_hls,20.686400000000003,19.17436
worst,1024,65536,4,op26_r0auto,14.2192,12.52924
worst,1024,65536,4,sglang_v2,10.54075,9.46686
worst,1024,65536,4,flashinfer_topk,13.40635,12.38528
worst,1024,65536,8,gvr_cutedsl,19.54875,17.48864
worst,1024,65536,8,radix_cutedsl,20.18875,19.205080000000002
worst,1024,65536,8,gvr_multicta_cutedsl,18.5424,16.38782
worst,1024,65536,8,radix_single_cuda,44.9855,35.991620000000005
worst,1024,65536,8,radix_multi_cuda,41.9951,37.60828
worst,1024,65536,8,op27_hls,20.99355,19.31454
worst,1024,65536,8,op26_r0auto,14.6432,12.75262
worst,1024,65536,8,sglang_v2,10.7728,9.54622
worst,1024,65536,8,flashinfer_topk,13.590399999999999,12.424940000000001
worst,1024,65536,16,gvr_cutedsl,19.601599999999998,17.48224
worst,1024,65536,16,radix_cutedsl,20.7295,19.37468
worst,1024,65536,16,gvr_multicta_cutedsl,18.8,16.440939999999998
worst,1024,65536,16,radix_single_cuda,44.8047,36.03192
worst,1024,65536,16,radix_multi_cuda,40.668800000000005,38.26232
worst,1024,65536,16,op27_hls,22.4064,20.561259999999997
worst,1024,65536,16,op26_r0auto,14.862350000000001,12.78142
worst,1024,65536,16,sglang_v2,17.377599999999997,13.818200000000001
worst,1024,65536,16,flashinfer_topk,18.038400000000003,16.636740000000003
worst,1024,65536,32,gvr_cutedsl,19.968,17.5424
worst,1024,65536,32,radix_cutedsl,24.334400000000002,22.452419999999996
worst,1024,65536,32,gvr_multicta_cutedsl,19.792,17.24798
worst,1024,65536,32,radix_single_cuda,45.1615,36.31866
worst,1024,65536,32,radix_multi_cuda,48.735949999999995,46.43318
worst,1024,65536,32,op27_hls,23.4336,21.192919999999997
worst,1024,65536,32,op26_r0auto,16.0928,13.871979999999999
worst,1024,65536,32,sglang_v2,17.77435,13.914879999999998
worst,1024,65536,32,flashinfer_topk,18.801599999999997,17.173119999999997
worst,1024,65536,64,gvr_cutedsl,21.1952,17.81694
worst,1024,65536,64,radix_cutedsl,31.01595,28.42238
worst,1024,65536,64,gvr_multicta_cutedsl,21.336,17.527639999999998
worst,1024,65536,64,radix_single_cuda,45.76795,36.360279999999996
worst,1024,65536,64,radix_multi_cuda,68.64314999999999,66.20403999999999
worst,1024,65536,64,op27_hls,25.3424,23.357419999999998
worst,1024,65536,64,op26_r0auto,17.451150000000002,14.05052
worst,1024,65536,64,sglang_v2,18.5024,14.063979999999999
worst,1024,65536,64,flashinfer_topk,22.5504,19.73566
worst,1024,65536,128,gvr_cutedsl,23.896,18.28734
worst,1024,65536,128,radix_cutedsl,58.043150000000004,54.646339999999995
worst,1024,65536,128,gvr_multicta_cutedsl,23.81595,18.30974
worst,1024,65536,128,radix_single_cuda,47.31995,36.53882
worst,1024,65536,128,radix_multi_cuda,60.8703,53.62934
worst,1024,65536,128,op27_hls,26.4768,23.671619999999997
worst,1024,65536,128,op26_r0auto,23.6575,18.537580000000002
worst,1024,65536,128,sglang_v2,20.340799999999998,14.350040000000002
worst,1024,65536,128,flashinfer_topk,32.13435,26.99452
worst,1024,65536,256,gvr_cutedsl,38.625550000000004,26.2592
worst,1024,65536,256,radix_cutedsl,112.20785000000001,106.93172
worst,1024,65536,256,gvr_multicta_cutedsl,36.69755,25.822680000000002
worst,1024,65536,256,radix_single_cuda,61.4671,47.979459999999996
worst,1024,65536,256,radix_multi_cuda,110.21430000000001,98.71666
worst,1024,65536,256,op27_hls,40.3919,30.74494
worst,1024,65536,256,op26_r0auto,39.26235,28.000580000000003
worst,1024,65536,256,sglang_v2,29.611150000000002,23.56412
worst,1024,65536,256,flashinfer_topk,46.3423,34.959300000000006
worst,1024,65536,512,gvr_cutedsl,81.9279,70.91702000000001
worst,1024,65536,512,radix_cutedsl,193.99175,190.7159
worst,1024,65536,512,gvr_multicta_cutedsl,69.24310000000001,58.07224
worst,1024,65536,512,radix_single_cuda,119.3326,110.3659
worst,1024,65536,512,radix_multi_cuda,187.59015,182.5175
worst,1024,65536,512,op27_hls,90.57425,75.31702
worst,1024,65536,512,op26_r0auto,87.4863,74.77302
worst,1024,65536,512,sglang_v2,55.2479,46.60282
worst,1024,65536,512,flashinfer_topk,83.1023,75.30932000000001
worst,1024,65536,1024,gvr_cutedsl,131.84314999999998,120.18672000000001
worst,1024,65536,1024,radix_cutedsl,383.57225,380.36426
worst,1024,65536,1024,gvr_multicta_cutedsl,114.51505,99.64146000000001
worst,1024,65536,1024,radix_single_cuda,184.87015,175.81032000000002
worst,1024,65536,1024,radix_multi_cuda,339.27790000000005,335.12018
worst,1024,65536,1024,op27_hls,136.65439999999998,125.00653999999999
worst,1024,65536,1024,op26_r0auto,133.20954999999998,122.10994000000001
worst,1024,65536,1024,sglang_v2,92.2111,81.58452
worst,1024,65536,1024,flashinfer_topk,135.76,127.77708
worst,1024,65536,2048,gvr_cutedsl,219.542,208.88032
worst,1024,65536,2048,radix_cutedsl,764.27575,761.34416
worst,1024,65536,2048,gvr_multicta_cutedsl,194.5373,181.06666
worst,1024,65536,2048,radix_single_cuda,328.0795,318.99154
worst,1024,65536,2048,radix_multi_cuda,661.6231,657.85444
worst,1024,65536,2048,op27_hls,227.50845,214.96558
worst,1024,65536,2048,op26_r0auto,216.1309,206.577
worst,1024,65536,2048,sglang_v2,161.74689999999998,151.15498000000002
worst,1024,65536,2048,flashinfer_topk,252.05085,244.61918
worst,1024,131072,1,gvr_cutedsl,21.736,19.166700000000002
worst,1024,131072,1,radix_cutedsl,19.7408,19.14878
worst,1024,131072,1,gvr_multicta_cutedsl,15.7104,14.19008
worst,1024,131072,1,radix_single_cuda,72.65585,55.1225
worst,1024,131072,1,radix_multi_cuda,45.2671,40.54074
worst,1024,131072,1,op27_hls,20.436700000000002,18.87552
worst,1024,131072,1,op26_r0auto,14.9824,13.571200000000001
worst,1024,131072,1,sglang_v2,12.444799999999999,10.80382
worst,1024,131072,1,flashinfer_topk,15.3615,13.759360000000001
worst,1024,131072,2,gvr_cutedsl,21.6848,19.147479999999998
worst,1024,131072,2,radix_cutedsl,19.7664,19.08736
worst,1024,131072,2,gvr_multicta_cutedsl,15.672,14.289280000000002
worst,1024,131072,2,radix_single_cuda,72.83035000000001,55.16472
worst,1024,131072,2,radix_multi_cuda,45.04635,40.24314
worst,1024,131072,2,op27_hls,20.40145,18.9235
worst,1024,131072,2,op26_r0auto,14.944,13.617280000000001
worst,1024,131072,2,sglang_v2,12.25275,10.82942
worst,1024,131072,2,flashinfer_topk,15.3904,13.764479999999999
worst,1024,131072,4,gvr_cutedsl,21.7744,19.1865
worst,1024,131072,4,radix_cutedsl,20.0655,19.16986
worst,1024,131072,4,gvr_multicta_cutedsl,15.80795,14.304620000000002
worst,1024,131072,4,radix_single_cuda,72.5455,55.19418
worst,1024,131072,4,radix_multi_cuda,44.75515,40.27578
worst,1024,131072,4,op27_hls,20.607950000000002,18.97468
worst,1024,131072,4,op26_r0auto,15.0784,13.62688
worst,1024,131072,4,sglang_v2,12.46875,10.8499
worst,1024,131072,4,flashinfer_topk,15.61755,13.826540000000001
worst,1024,131072,8,gvr_cutedsl,21.93435,19.21212
worst,1024,131072,8,radix_cutedsl,20.8112,19.45854
worst,1024,131072,8,gvr_multicta_cutedsl,16.398400000000002,14.46654
worst,1024,131072,8,radix_single_cuda,72.65905000000001,55.234480000000005
worst,1024,131072,8,radix_multi_cuda,44.63515,40.42812
worst,1024,131072,8,op27_hls,20.9392,19.081580000000002
worst,1024,131072,8,op26_r0auto,15.6416,13.857280000000001
worst,1024,131072,8,sglang_v2,12.7776,10.97344
worst,1024,131072,8,flashinfer_topk,15.868799999999998,13.89824
worst,1024,131072,16,gvr_cutedsl,22.0368,19.226860000000002
worst,1024,131072,16,radix_cutedsl,24.4413,22.50492
worst,1024,131072,16,gvr_multicta_cutedsl,17.155150000000003,14.518379999999999
worst,1024,131072,16,radix_single_cuda,72.52145,55.523120000000006
worst,1024,131072,16,radix_multi_cuda,45.00315,41.69272
worst,1024,131072,16,op27_hls,23.3792,21.47584
worst,1024,131072,16,op26_r0auto,16.34555,13.920620000000001
worst,1024,131072,16,sglang_v2,15.686350000000001,14.54784
worst,1024,131072,16,flashinfer_topk,21.412599999999998,18.945259999999998
worst,1024,131072,32,gvr_cutedsl,22.62075,19.29788
worst,1024,131072,32,radix_cutedsl,30.984,28.46136
worst,1024,131072,32,gvr_multicta_cutedsl,20.0352,16.6451
worst,1024,131072,32,radix_single_cuda,73.01585,56.0479
worst,1024,131072,32,radix_multi_cuda,53.342349999999996,49.84246
worst,1024,131072,32,op27_hls,24.6896,22.477439999999998
worst,1024,131072,32,op26_r0auto,19.47035,16.64508
worst,1024,131072,32,sglang_v2,46.7776,40.3686
worst,1024,131072,32,flashinfer_topk,22.6816,19.546200000000002
worst,1024,131072,64,gvr_cutedsl,24.974400000000003,19.75356
worst,1024,131072,64,radix_cutedsl,58.12795,54.8575
worst,1024,131072,64,gvr_multicta_cutedsl,23.2,17.137900000000002
worst,1024,131072,64,radix_single_cuda,74.34065,56.156699999999994
worst,1024,131072,64,radix_multi_cuda,77.12469999999999,72.69878
worst,1024,131072,64,op27_hls,31.744,29.48668
worst,1024,131072,64,op26_r0auto,22.52315,16.9555
worst,1024,131072,64,sglang_v2,32.1215,23.5718
worst,1024,131072,64,flashinfer_topk,28.53275,23.647959999999998
worst,1024,131072,128,gvr_cutedsl,32.8128,20.59324
worst,1024,131072,128,radix_cutedsl,100.85585,94.22322
worst,1024,131072,128,gvr_multicta_cutedsl,32.859199999999994,20.59072
worst,1024,131072,128,radix_single_cuda,80.8,56.358940000000004
worst,1024,131072,128,radix_multi_cuda,81.2624,66.94452
worst,1024,131072,128,op27_hls,36.17915,29.89056
worst,1024,131072,128,op26_r0auto,34.7519,23.39002
worst,1024,131072,128,sglang_v2,38.758300000000006,24.16252
worst,1024,131072,128,flashinfer_topk,45.9679,33.94104
worst,1024,131072,256,gvr_cutedsl,66.41595,56.23478
worst,1024,131072,256,radix_cutedsl,196.5069,192.001
worst,1024,131072,256,gvr_multicta_cutedsl,63.76475,52.70776
worst,1024,131072,256,radix_single_cuda,110.80305,101.76692
worst,1024,131072,256,radix_multi_cuda,155.2843,146.5924
worst,1024,131072,256,op27_hls,70.83515,61.08342
worst,1024,131072,256,op26_r0auto,68.93910000000001,57.848879999999994
worst,1024,131072,256,sglang_v2,59.780800000000006,50.10104
worst,1024,131072,256,flashinfer_topk,80.31989999999999,69.71253999999999
worst,1024,131072,512,gvr_cutedsl,135.94065,114.52080000000001
worst,1024,131072,512,radix_cutedsl,355.1771,350.4763
worst,1024,131072,512,gvr_multicta_cutedsl,114.52625,101.96978
worst,1024,131072,512,radix_single_cuda,189.51655,179.14854
worst,1024,131072,512,radix_multi_cuda,255.3805,246.76638
worst,1024,131072,512,op27_hls,137.3212,122.87788
worst,1024,131072,512,op26_r0auto,142.42079999999999,119.63314
worst,1024,131072,512,sglang_v2,104.95665,94.94067999999999
worst,1024,131072,512,flashinfer_topk,139.7136,129.67278
worst,1024,131072,1024,gvr_cutedsl,212.8077,194.61604
worst,1024,131072,1024,radix_cutedsl,672.07585,668.3933000000001
worst,1024,131072,1024,gvr_multicta_cutedsl,206.2701,195.8557
worst,1024,131072,1024,radix_single_cuda,301.21885,290.98458
worst,1024,131072,1024,radix_multi_cuda,454.38975,445.70308
worst,1024,131072,1024,op27_hls,213.64125,198.25572
worst,1024,131072,1024,op26_r0auto,217.4508,198.66660000000002
worst,1024,131072,1024,sglang_v2,192.0541,180.87848000000002
worst,1024,131072,1024,flashinfer_topk,246.4077,236.95524
worst,1024,131072,2048,gvr_cutedsl,378.5915,367.15792
worst,1024,131072,2048,radix_cutedsl,1341.3886,1338.41994
worst,1024,131072,2048,gvr_multicta_cutedsl,376.8923,369.09584
worst,1024,131072,2048,radix_single_cuda,550.5462,540.3359399999999
worst,1024,131072,2048,radix_multi_cuda,871.5668000000001,863.8638199999999
worst,1024,131072,2048,op27_hls,379.518,364.4379
worst,1024,131072,2048,op26_r0auto,379.6746,366.4642
worst,1024,131072,2048,sglang_v2,345.32595000000003,334.42321999999996
worst,1024,131072,2048,flashinfer_topk,472.2794,462.62852000000004
worst,1024,262144,1,gvr_cutedsl,31.70875,28.25852
worst,1024,262144,1,radix_cutedsl,19.85275,19.30556
worst,1024,262144,1,gvr_multicta_cutedsl,18.468799999999998,16.58494
worst,1024,262144,1,radix_single_cuda,129.9598,95.84382000000001
worst,1024,262144,1,radix_multi_cuda,48.810900000000004,42.835800000000006
worst,1024,262144,1,op27_hls,22.673599999999997,21.44894
worst,1024,262144,1,op26_r0auto,18.40955,16.74172
worst,1024,262144,1,sglang_v2,16.16955,13.86558
worst,1024,262144,1,flashinfer_topk,19.76,16.99646
worst,1024,262144,2,gvr_cutedsl,31.8304,28.220119999999998
worst,1024,262144,2,radix_cutedsl,19.75195,18.981099999999998
worst,1024,262144,2,gvr_multicta_cutedsl,18.616,16.66364
worst,1024,262144,2,radix_single_cuda,130.34225,95.93458
worst,1024,262144,2,radix_multi_cuda,49.0463,42.70458
worst,1024,262144,2,op27_hls,22.825599999999998,21.49948
worst,1024,262144,2,op26_r0auto,18.5824,16.80252
worst,1024,262144,2,sglang_v2,16.47195,13.930879999999998
worst,1024,262144,2,flashinfer_topk,19.8352,17.05982
worst,1024,262144,4,gvr_cutedsl,31.82235,28.27066
worst,1024,262144,4,radix_cutedsl,20.32475,19.16094
worst,1024,262144,4,gvr_multicta_cutedsl,18.7344,16.6598
worst,1024,262144,4,radix_single_cuda,130.323,96.2021
worst,1024,262144,4,radix_multi_cuda,49.0608,42.902339999999995
worst,1024,262144,4,op27_hls,22.950400000000002,21.54172
worst,1024,262144,4,op26_r0auto,18.656,16.826220000000003
worst,1024,262144,4,sglang_v2,16.496,13.944280000000001
worst,1024,262144,4,flashinfer_topk,20.0416,17.09054
worst,1024,262144,8,gvr_cutedsl,31.90875,28.296259999999997
worst,1024,262144,8,radix_cutedsl,24.575950000000002,22.842200000000002
worst,1024,262144,8,gvr_multicta_cutedsl,19.345599999999997,16.85118
worst,1024,262144,8,radix_single_cuda,130.0862,96.35061999999999
worst,1024,262144,8,radix_multi_cuda,48.9631,43.0265
worst,1024,262144,8,op27_hls,23.50555,21.699180000000002
worst,1024,262144,8,op26_r0auto,19.232,17.041259999999998
worst,1024,262144,8,sglang_v2,16.9984,14.07166
worst,1024,262144,8,flashinfer_topk,20.432,17.18334
worst,1024,262144,16,gvr_cutedsl,32.3488,28.341720000000002
worst,1024,262144,16,radix_cutedsl,31.1552,28.66492
worst,1024,262144,16,gvr_multicta_cutedsl,20.577599999999997,16.92032
worst,1024,262144,16,radix_single_cuda,129.987,96.57906
worst,1024,262144,16,radix_multi_cuda,50.531150000000004,44.51002
worst,1024,262144,16,op27_hls,28.72795,26.74556
worst,1024,262144,16,op26_r0auto,20.14075,17.09756
worst,1024,262144,16,sglang_v2,19.368,18.972759999999997
worst,1024,262144,16,flashinfer_topk,25.80155,21.97436
worst,1024,262144,32,gvr_cutedsl,33.5712,28.3846
worst,1024,262144,32,radix_cutedsl,58.4319,55.11094
worst,1024,262144,32,gvr_multicta_cutedsl,26.91675,21.81306
worst,1024,262144,32,radix_single_cuda,131.35985,97.61396
worst,1024,262144,32,radix_multi_cuda,62.299150000000004,55.64218
worst,1024,262144,32,op27_hls,30.660700000000002,28.005740000000003
worst,1024,262144,32,op26_r0auto,27.00475,22.65982
worst,1024,262144,32,sglang_v2,64.4191,53.62678
worst,1024,262144,32,flashinfer_topk,30.153599999999997,24.73086
worst,1024,262144,64,gvr_cutedsl,41.291199999999996,29.235139999999998
worst,1024,262144,64,radix_cutedsl,114.23505,107.9877
worst,1024,262144,64,gvr_multicta_cutedsl,36.268800000000006,22.616919999999997
worst,1024,262144,64,radix_single_cuda,139.72465,97.80726
worst,1024,262144,64,radix_multi_cuda,93.8926,83.2415
worst,1024,262144,64,op27_hls,52.51355,47.494980000000005
worst,1024,262144,64,op26_r0auto,35.8384,23.11616
worst,1024,262144,64,sglang_v2,101.7807,81.80794
worst,1024,262144,64,flashinfer_topk,44.98395,34.530519999999996
worst,1024,262144,128,gvr_cutedsl,62.4975,52.07354
worst,1024,262144,128,radix_cutedsl,187.403,181.27978
worst,1024,262144,128,gvr_multicta_cutedsl,62.4927,52.08188
worst,1024,262144,128,radix_single_cuda,173.952,163.87114000000003
worst,1024,262144,128,radix_multi_cuda,131.299,122.40111999999999
worst,1024,262144,128,op27_hls,67.47664999999999,61.887260000000005
worst,1024,262144,128,op26_r0auto,63.18715,53.016239999999996
worst,1024,262144,128,sglang_v2,81.2671,70.99064
worst,1024,262144,128,flashinfer_topk,80.70219999999999,70.76472
worst,1024,262144,256,gvr_cutedsl,111.3583,98.15344
worst,1024,262144,256,radix_cutedsl,330.90984999999995,324.86422
worst,1024,262144,256,gvr_multicta_cutedsl,108.47995,93.86612
worst,1024,262144,256,radix_single_cuda,191.19985,182.42344
worst,1024,262144,256,radix_multi_cuda,228.60125,219.43332
worst,1024,262144,256,op27_hls,119.82545,107.4936
worst,1024,262144,256,op26_r0auto,112.92625,98.97139999999999
worst,1024,262144,256,sglang_v2,104.472,91.43602
worst,1024,262144,256,flashinfer_topk,141.171,131.00467999999998
worst,1024,262144,512,gvr_cutedsl,230.9294,206.89956
worst,1024,262144,512,radix_cutedsl,650.86,644.9233399999999
worst,1024,262144,512,gvr_multicta_cutedsl,198.38379999999998,184.1028
worst,1024,262144,512,radix_single_cuda,335.30670000000003,324.68372
worst,1024,262144,512,radix_multi_cuda,382.51315,373.56564000000003
worst,1024,262144,512,op27_hls,248.64929999999998,218.61476000000002
worst,1024,262144,512,op26_r0auto,237.94215,214.16034
worst,1024,262144,512,sglang_v2,192.20765,177.02698
worst,1024,262144,512,flashinfer_topk,258.9901,248.20704
worst,1024,262144,1024,gvr_cutedsl,377.8571,362.90191999999996
worst,1024,262144,1024,radix_cutedsl,1297.8191000000002,1291.0672
worst,1024,262144,1024,gvr_multicta_cutedsl,376.00435,362.99478000000005
worst,1024,262144,1024,radix_single_cuda,558.96575,548.3673
worst,1024,262144,1024,radix_multi_cuda,685.9815,677.43852
worst,1024,262144,1024,op27_hls,391.76754999999997,374.7189
worst,1024,262144,1024,op26_r0auto,383.45075,364.75154
worst,1024,262144,1024,sglang_v2,366.03795,351.57716
worst,1024,262144,1024,flashinfer_topk,452.84745000000004,441.91306
worst,1024,262144,2048,gvr_cutedsl,673.3528,660.0964799999999
worst,1024,262144,2048,radix_cutedsl,2547.5697999999998,2541.501
worst,1024,262144,2048,gvr_multicta_cutedsl,686.15595,675.308
worst,1024,262144,2048,radix_single_cuda,976.84055,966.8980799999999
worst,1024,262144,2048,radix_multi_cuda,1329.13445,1320.86372
worst,1024,262144,2048,op27_hls,683.0329,665.5441999999999
