model,K,dtype,layer,hit_rate,op,us_cold,us_warm,vdiff,recall,n_neg
pro,1024,bf16,52,0.7715,op26_mc,13.936,12.065,0.0,1.0,0
pro,1024,bf16,52,0.7715,op26_r0auto,13.339,11.707,0.0,1.0,0
pro,1024,bf16,52,0.7715,op27_hls,14.318,12.536,0.0,1.0,0
pro,1024,bf16,52,0.7715,radix_cutedsl,9.462,8.597,0.0,1.0,0
pro,1024,bf16,52,0.7715,radix_multi_cuda,38.787,36.250,0.0,1.0,0
pro,1024,bf16,52,0.7715,radix_single_cuda,19.294,17.852,0.0,1.0,0
pro,1024,bf16,54,0.8477,gvr_cutedsl,12.336,10.645,0.0,1.0,0
pro,1024,bf16,54,0.8477,gvr_multicta_cutedsl,12.397,10.699,0.0,1.0,0
pro,1024,bf16,54,0.8477,op21_legacy,13.867,11.996,0.0,1.0,0
pro,1024,bf16,54,0.8477,op26_1cta,12.269,10.591,0.0,1.0,0
pro,1024,bf16,54,0.8477,op26_mc,14.688,12.808,0.0,1.0,0
pro,1024,bf16,54,0.8477,op26_r0auto,12.299,10.595,0.0,1.0,0
pro,1024,bf16,54,0.8477,op27_hls,13.978,12.029,0.0,1.0,0
pro,1024,bf16,54,0.8477,radix_cutedsl,9.262,8.727,0.0,1.0,0
pro,1024,bf16,54,0.8477,radix_multi_cuda,38.382,36.067,0.0,1.0,0
pro,1024,bf16,54,0.8477,radix_single_cuda,19.304,17.868,0.0,1.0,0
pro,1024,bf16,56,0.8301,gvr_cutedsl,13.294,11.638,0.0,1.0,0
pro,1024,bf16,56,0.8301,gvr_multicta_cutedsl,13.354,11.711,0.0,1.0,0
pro,1024,bf16,56,0.8301,op21_legacy,13.661,12.130,0.0,1.0,0
pro,1024,bf16,56,0.8301,op26_1cta,13.173,11.603,0.0,1.0,0
pro,1024,bf16,56,0.8301,op26_mc,13.419,11.585,0.0,1.0,0
pro,1024,bf16,56,0.8301,op26_r0auto,13.222,11.602,0.0,1.0,0
pro,1024,bf16,56,0.8301,op27_hls,13.752,12.164,0.0,1.0,0
pro,1024,bf16,56,0.8301,radix_cutedsl,9.333,8.796,0.0,1.0,0
pro,1024,bf16,56,0.8301,radix_multi_cuda,38.587,36.373,0.0,1.0,0
pro,1024,bf16,56,0.8301,radix_single_cuda,19.518,18.182,0.0,1.0,0
pro,1024,bf16,58,0.8574,gvr_cutedsl,12.989,11.572,0.0,1.0,0
pro,1024,bf16,58,0.8574,gvr_multicta_cutedsl,13.080,11.610,0.0,1.0,0
pro,1024,bf16,58,0.8574,op21_legacy,13.530,12.400,0.0,1.0,0
pro,1024,bf16,58,0.8574,op26_1cta,12.917,11.491,0.0,1.0,0
pro,1024,bf16,58,0.8574,op26_mc,13.912,12.329,0.0,1.0,0
pro,1024,bf16,58,0.8574,op26_r0auto,12.870,11.493,0.0,1.0,0
pro,1024,bf16,58,0.8574,op27_hls,13.552,12.440,0.0,1.0,0
pro,1024,bf16,58,0.8574,radix_cutedsl,9.862,8.956,0.0,1.0,0
pro,1024,bf16,58,0.8574,radix_multi_cuda,38.421,35.958,0.0,1.0,0
pro,1024,bf16,58,0.8574,radix_single_cuda,19.318,17.877,0.0,1.0,0
pro,1024,bf16,60,0.8926,gvr_cutedsl,13.008,11.569,0.0,1.0,0
pro,1024,bf16,60,0.8926,gvr_multicta_cutedsl,13.026,11.621,0.0,1.0,0
pro,1024,bf16,60,0.8926,op21_legacy,13.546,12.055,0.0,1.0,0
pro,1024,bf16,60,0.8926,op26_1cta,12.960,11.523,0.0,1.0,0
pro,1024,bf16,60,0.8926,op26_mc,12.707,11.140,0.0,1.0,0
pro,1024,bf16,60,0.8926,op26_r0auto,12.899,11.530,0.0,1.0,0
pro,1024,bf16,60,0.8926,op27_hls,13.603,12.079,0.0,1.0,0
pro,1024,bf16,60,0.8926,radix_cutedsl,9.770,9.023,0.0,1.0,0
pro,1024,bf16,60,0.8926,radix_multi_cuda,38.277,35.729,0.0,1.0,0
pro,1024,bf16,60,0.8926,radix_single_cuda,19.174,17.859,0.0,1.0,0
pro,1024,fp16,2,0.7471,gvr_cutedsl,16.270,13.746,0.0,1.0,0
pro,1024,fp16,2,0.7471,gvr_multicta_cutedsl,15.962,13.804,0.0,1.0,0
pro,1024,fp16,2,0.7471,op21_legacy,15.647,12.976,0.0,1.0,0
pro,1024,fp16,2,0.7471,op26_1cta,15.909,13.701,0.0,1.0,0
pro,1024,fp16,2,0.7471,op26_mc,15.376,13.254,0.0,1.0,0
pro,1024,fp16,2,0.7471,op26_r0auto,15.902,13.700,0.0,1.0,0
pro,1024,fp16,2,0.7471,op27_hls,15.661,12.959,0.0,1.0,0
pro,1024,fp16,2,0.7471,radix_cutedsl,8.453,7.789,0.0,1.0,0
pro,1024,fp16,2,0.7471,radix_multi_cuda,37.614,34.110,0.0,1.0,0
pro,1024,fp16,2,0.7471,radix_single_cuda,18.539,17.203,0.0,1.0,0
pro,1024,fp16,4,0.8311,gvr_cutedsl,14.445,12.620,0.0,1.0,0
pro,1024,fp16,4,0.8311,gvr_multicta_cutedsl,14.290,12.675,0.0,1.0,0
pro,1024,fp16,4,0.8311,op21_legacy,14.454,12.657,0.0,1.0,0
pro,1024,fp16,4,0.8311,op26_1cta,14.479,12.583,0.0,1.0,0
pro,1024,fp16,4,0.8311,op26_mc,15.184,13.464,0.0,1.0,0
pro,1024,fp16,4,0.8311,op26_r0auto,14.482,12.570,0.0,1.0,0
pro,1024,fp16,4,0.8311,op27_hls,14.488,12.683,0.0,1.0,0
pro,1024,fp16,4,0.8311,radix_cutedsl,9.050,8.170,0.0,1.0,0
pro,1024,fp16,4,0.8311,radix_multi_cuda,38.637,35.104,0.0,1.0,0
pro,1024,fp16,4,0.8311,radix_single_cuda,19.328,17.914,0.0,1.0,0
pro,1024,fp16,6,0.8379,gvr_cutedsl,15.062,13.130,0.0,1.0,0
pro,1024,fp16,6,0.8379,gvr_multicta_cutedsl,15.165,13.151,0.0,1.0,0
pro,1024,fp16,6,0.8379,op21_legacy,14.464,12.396,0.0,1.0,0
pro,1024,fp16,6,0.8379,op26_1cta,15.083,13.066,0.0,1.0,0
pro,1024,fp16,6,0.8379,op26_mc,15.085,13.124,0.0,1.0,0
pro,1024,fp16,6,0.8379,op26_r0auto,15.168,13.059,0.0,1.0,0
pro,1024,fp16,6,0.8379,op27_hls,14.506,12.378,0.0,1.0,0
pro,1024,fp16,6,0.8379,radix_cutedsl,8.502,7.759,0.0,1.0,0
pro,1024,fp16,6,0.8379,radix_multi_cuda,37.659,34.594,0.0,1.0,0
pro,1024,fp16,6,0.8379,radix_single_cuda,18.680,17.241,0.0,1.0,0
pro,1024,fp16,8,0.8506,gvr_cutedsl,14.141,12.071,0.0,1.0,0
pro,1024,fp16,8,0.8506,gvr_multicta_cutedsl,14.101,12.081,0.0,1.0,0
pro,1024,fp16,8,0.8506,op21_legacy,14.283,12.364,0.0,1.0,0
pro,1024,fp16,8,0.8506,op26_1cta,14.077,12.038,0.0,1.0,0
pro,1024,fp16,8,0.8506,op26_mc,13.224,11.204,0.0,1.0,0
pro,1024,fp16,8,0.8506,op26_r0auto,14.077,12.044,0.0,1.0,0
pro,1024,fp16,8,0.8506,op27_hls,14.294,12.340,0.0,1.0,0
pro,1024,fp16,8,0.8506,radix_cutedsl,8.707,7.803,0.0,1.0,0
pro,1024,fp16,8,0.8506,radix_multi_cuda,37.903,34.296,0.0,1.0,0
pro,1024,fp16,8,0.8506,radix_single_cuda,19.133,17.708,0.0,1.0,0
pro,1024,fp16,10,0.8223,gvr_cutedsl,14.422,12.692,0.0,1.0,0
pro,1024,fp16,10,0.8223,gvr_multicta_cutedsl,14.522,12.746,0.0,1.0,0
pro,1024,fp16,10,0.8223,op21_legacy,14.291,12.419,0.0,1.0,0
pro,1024,fp16,10,0.8223,op26_1cta,14.562,12.662,0.0,1.0,0
pro,1024,fp16,10,0.8223,op26_mc,13.518,11.849,0.0,1.0,0
pro,1024,fp16,10,0.8223,op26_r0auto,14.498,12.666,0.0,1.0,0
pro,1024,fp16,10,0.8223,op27_hls,14.213,12.418,0.0,1.0,0
pro,1024,fp16,10,0.8223,radix_cutedsl,8.962,7.811,0.0,1.0,0
pro,1024,fp16,10,0.8223,radix_multi_cuda,37.762,34.248,0.0,1.0,0
pro,1024,fp16,10,0.8223,radix_single_cuda,18.742,17.229,0.0,1.0,0
pro,1024,fp16,12,0.7422,gvr_cutedsl,17.949,16.031,0.0,1.0,0
pro,1024,fp16,12,0.7422,gvr_multicta_cutedsl,18.000,16.096,0.0,1.0,0
pro,1024,fp16,12,0.7422,op21_legacy,15.840,13.948,0.0,1.0,0
pro,1024,fp16,12,0.7422,op26_1cta,17.978,16.028,0.0,1.0,0
pro,1024,fp16,12,0.7422,op26_mc,18.672,16.646,0.0,1.0,0
pro,1024,fp16,12,0.7422,op26_r0auto,18.141,16.024,0.0,1.0,0
pro,1024,fp16,12,0.7422,op27_hls,15.853,13.915,0.0,1.0,0
pro,1024,fp16,12,0.7422,radix_cutedsl,8.966,7.857,0.0,1.0,0
pro,1024,fp16,12,0.7422,radix_multi_cuda,37.650,34.091,0.0,1.0,0
pro,1024,fp16,12,0.7422,radix_single_cuda,19.165,17.406,0.0,1.0,0
pro,1024,fp16,14,0.7197,gvr_cutedsl,17.211,15.490,0.0,1.0,0
pro,1024,fp16,14,0.7197,gvr_multicta_cutedsl,17.247,15.492,0.0,1.0,0
pro,1024,fp16,14,0.7197,op21_legacy,16.194,14.077,0.0,1.0,0
pro,1024,fp16,14,0.7197,op26_1cta,17.322,15.420,0.0,1.0,0
pro,1024,fp16,14,0.7197,op26_mc,15.642,13.922,0.0,1.0,0
pro,1024,fp16,14,0.7197,op26_r0auto,17.248,15.428,0.0,1.0,0
pro,1024,fp16,14,0.7197,op27_hls,16.200,14.065,0.0,1.0,0
pro,1024,fp16,14,0.7197,radix_cutedsl,8.787,7.708,0.0,1.0,0
pro,1024,fp16,14,0.7197,radix_multi_cuda,37.528,34.259,0.0,1.0,0
pro,1024,fp16,14,0.7197,radix_single_cuda,18.936,17.475,0.0,1.0,0
pro,1024,fp16,16,0.5566,gvr_cutedsl,17.386,15.357,0.0,1.0,0
pro,1024,fp16,16,0.5566,gvr_multicta_cutedsl,17.378,15.404,0.0,1.0,0
pro,1024,fp16,16,0.5566,op21_legacy,20.304,18.138,0.0,1.0,0
pro,1024,fp16,16,0.5566,op26_1cta,17.469,15.238,0.0,1.0,0
pro,1024,fp16,16,0.5566,op26_mc,16.496,14.477,0.0,1.0,0
pro,1024,fp16,16,0.5566,op26_r0auto,17.285,15.244,0.0,1.0,0
pro,1024,fp16,16,0.5566,op27_hls,20.256,18.102,0.0,1.0,0
pro,1024,fp16,16,0.5566,radix_cutedsl,8.893,7.807,0.0,1.0,0
pro,1024,fp16,16,0.5566,radix_multi_cuda,37.515,34.014,0.0,1.0,0
pro,1024,fp16,16,0.5566,radix_single_cuda,18.854,17.155,0.0,1.0,0
pro,1024,fp16,18,0.4775,gvr_cutedsl,21.632,19.629,0.0,1.0,0
pro,1024,fp16,18,0.4775,gvr_multicta_cutedsl,21.546,19.646,0.0,1.0,0
pro,1024,fp16,18,0.4775,op21_legacy,20.394,18.079,0.0,1.0,0
pro,1024,fp16,18,0.4775,op26_1cta,21.685,19.622,0.0,1.0,0
pro,1024,fp16,18,0.4775,op26_mc,20.310,18.353,0.0,1.0,0
pro,1024,fp16,18,0.4775,op26_r0auto,21.711,19.619,0.0,1.0,0
pro,1024,fp16,18,0.4775,op27_hls,20.387,18.085,0.0,1.0,0
pro,1024,fp16,18,0.4775,radix_cutedsl,8.333,7.448,0.0,1.0,0
pro,1024,fp16,18,0.4775,radix_multi_cuda,36.877,33.459,0.0,1.0,0
pro,1024,fp16,18,0.4775,radix_single_cuda,18.269,16.859,0.0,1.0,0
pro,1024,fp16,20,0.5176,gvr_cutedsl,17.366,15.391,0.0,1.0,0
pro,1024,fp16,20,0.5176,gvr_multicta_cutedsl,17.442,15.438,0.0,1.0,0
pro,1024,fp16,20,0.5176,op21_legacy,20.598,18.495,0.0,1.0,0
pro,1024,fp16,20,0.5176,op26_1cta,17.282,15.301,0.0,1.0,0
pro,1024,fp16,20,0.5176,op26_mc,14.640,12.700,0.0,1.0,0
pro,1024,fp16,20,0.5176,op26_r0auto,17.362,15.279,0.0,1.0,0
pro,1024,fp16,20,0.5176,op27_hls,20.626,18.528,0.0,1.0,0
pro,1024,fp16,20,0.5176,radix_cutedsl,8.754,7.997,0.0,1.0,0
pro,1024,fp16,20,0.5176,radix_multi_cuda,38.242,34.857,0.0,1.0,0
pro,1024,fp16,20,0.5176,radix_single_cuda,18.878,17.455,0.0,1.0,0
pro,1024,fp16,22,0.418,gvr_cutedsl,11.333,9.407,0.0,1.0,0
pro,1024,fp16,22,0.418,gvr_multicta_cutedsl,11.475,9.484,0.0,1.0,0
pro,1024,fp16,22,0.418,op21_legacy,18.402,15.932,0.0,1.0,0
pro,1024,fp16,22,0.418,op26_1cta,11.266,9.350,0.0,1.0,0
pro,1024,fp16,22,0.418,op26_mc,11.328,9.446,0.0,1.0,0
pro,1024,fp16,22,0.418,op26_r0auto,11.253,9.350,0.0,1.0,0
pro,1024,fp16,22,0.418,op27_hls,18.270,15.930,0.0,1.0,0
pro,1024,fp16,22,0.418,radix_cutedsl,8.691,7.760,0.0,1.0,0
pro,1024,fp16,22,0.418,radix_multi_cuda,38.128,34.534,0.0,1.0,0
pro,1024,fp16,22,0.418,radix_single_cuda,18.845,17.246,0.0,1.0,0
pro,1024,fp16,24,0.5215,gvr_cutedsl,14.235,12.415,0.0,1.0,0
pro,1024,fp16,24,0.5215,gvr_multicta_cutedsl,14.218,12.453,0.0,1.0,0
pro,1024,fp16,24,0.5215,op21_legacy,20.226,18.599,0.0,1.0,0
pro,1024,fp16,24,0.5215,op26_1cta,14.389,12.375,0.0,1.0,0
pro,1024,fp16,24,0.5215,op26_mc,18.203,16.382,0.0,1.0,0
pro,1024,fp16,24,0.5215,op26_r0auto,14.344,12.383,0.0,1.0,0
pro,1024,fp16,24,0.5215,op27_hls,20.166,18.603,0.0,1.0,0
pro,1024,fp16,24,0.5215,radix_cutedsl,8.618,7.752,0.0,1.0,0
pro,1024,fp16,24,0.5215,radix_multi_cuda,37.565,34.344,0.0,1.0,0
pro,1024,fp16,24,0.5215,radix_single_cuda,18.688,17.162,0.0,1.0,0
pro,1024,fp16,26,0.4062,gvr_cutedsl,14.387,12.742,0.0,1.0,0
pro,1024,fp16,26,0.4062,gvr_multicta_cutedsl,14.517,12.797,0.0,1.0,0
pro,1024,fp16,26,0.4062,op21_legacy,17.759,15.983,0.0,1.0,0
pro,1024,fp16,26,0.4062,op26_1cta,14.448,12.652,0.0,1.0,0
pro,1024,fp16,26,0.4062,op26_mc,14.254,12.621,0.0,1.0,0
pro,1024,fp16,26,0.4062,op26_r0auto,14.358,12.651,0.0,1.0,0
pro,1024,fp16,26,0.4062,op27_hls,17.770,15.985,0.0,1.0,0
pro,1024,fp16,26,0.4062,radix_cutedsl,8.710,7.766,0.0,1.0,0
pro,1024,fp16,26,0.4062,radix_multi_cuda,38.482,34.986,0.0,1.0,0
pro,1024,fp16,26,0.4062,radix_single_cuda,18.974,17.558,0.0,1.0,0
pro,1024,fp16,28,0.5439,gvr_cutedsl,13.786,11.791,0.0,1.0,0
pro,1024,fp16,28,0.5439,gvr_multicta_cutedsl,13.821,11.835,0.0,1.0,0
pro,1024,fp16,28,0.5439,op21_legacy,17.507,15.093,0.0,1.0,0
pro,1024,fp16,28,0.5439,op26_1cta,13.824,11.757,0.0,1.0,0
pro,1024,fp16,28,0.5439,op26_mc,19.963,17.893,0.0,1.0,0
pro,1024,fp16,28,0.5439,op26_r0auto,13.870,11.764,0.0,1.0,0
pro,1024,fp16,28,0.5439,op27_hls,17.538,15.104,0.0,1.0,0
pro,1024,fp16,28,0.5439,radix_cutedsl,8.744,7.866,0.0,1.0,0
pro,1024,fp16,28,0.5439,radix_multi_cuda,38.087,34.616,0.0,1.0,0
pro,1024,fp16,28,0.5439,radix_single_cuda,18.565,17.124,0.0,1.0,0
pro,1024,fp16,30,0.4814,gvr_cutedsl,18.992,17.173,0.0,1.0,0
pro,1024,fp16,30,0.4814,gvr_multicta_cutedsl,19.006,17.137,0.0,1.0,0
pro,1024,fp16,30,0.4814,op21_legacy,20.837,18.735,0.0,1.0,0
pro,1024,fp16,30,0.4814,op26_1cta,19.053,17.121,0.0,1.0,0
pro,1024,fp16,30,0.4814,op26_mc,15.189,13.412,0.0,1.0,0
pro,1024,fp16,30,0.4814,op26_r0auto,19.072,17.117,0.0,1.0,0
pro,1024,fp16,30,0.4814,op27_hls,20.720,18.733,0.0,1.0,0
pro,1024,fp16,30,0.4814,radix_cutedsl,8.643,7.583,0.0,1.0,0
pro,1024,fp16,30,0.4814,radix_multi_cuda,37.059,33.948,0.0,1.0,0
pro,1024,fp16,30,0.4814,radix_single_cuda,18.566,16.867,0.0,1.0,0
pro,1024,fp16,32,0.5752,gvr_cutedsl,17.704,15.795,0.0,1.0,0
pro,1024,fp16,32,0.5752,gvr_multicta_cutedsl,17.648,15.775,0.0,1.0,0
pro,1024,fp16,32,0.5752,op21_legacy,17.370,15.205,0.0,1.0,0
pro,1024,fp16,32,0.5752,op26_1cta,17.739,15.749,0.0,1.0,0
pro,1024,fp16,32,0.5752,op26_mc,15.098,13.228,0.0,1.0,0
pro,1024,fp16,32,0.5752,op26_r0auto,17.746,15.747,0.0,1.0,0
pro,1024,fp16,32,0.5752,op27_hls,17.469,15.194,0.0,1.0,0
pro,1024,fp16,32,0.5752,radix_cutedsl,8.855,8.034,0.0,1.0,0
pro,1024,fp16,32,0.5752,radix_multi_cuda,36.797,33.463,0.0,1.0,0
pro,1024,fp16,32,0.5752,radix_single_cuda,18.552,16.927,0.0,1.0,0
pro,1024,fp16,34,0.7373,gvr_cutedsl,13.933,12.126,0.0,1.0,0
pro,1024,fp16,34,0.7373,gvr_multicta_cutedsl,13.965,12.160,0.0,1.0,0
pro,1024,fp16,34,0.7373,op21_legacy,16.138,14.411,0.0,1.0,0
pro,1024,fp16,34,0.7373,op26_1cta,13.949,12.126,0.0,1.0,0
pro,1024,fp16,34,0.7373,op26_mc,18.797,16.977,0.0,1.0,0
pro,1024,fp16,34,0.7373,op26_r0auto,13.954,12.126,0.0,1.0,0
pro,1024,fp16,34,0.7373,op27_hls,16.109,14.428,0.0,1.0,0
pro,1024,fp16,34,0.7373,radix_cutedsl,8.587,7.838,0.0,1.0,0
pro,1024,fp16,34,0.7373,radix_multi_cuda,37.547,34.564,0.0,1.0,0
pro,1024,fp16,34,0.7373,radix_single_cuda,18.998,17.425,0.0,1.0,0
pro,1024,fp16,36,0.6289,gvr_cutedsl,13.827,11.937,0.0,1.0,0
pro,1024,fp16,36,0.6289,gvr_multicta_cutedsl,13.806,11.966,0.0,1.0,0
pro,1024,fp16,36,0.6289,op21_legacy,16.981,15.010,0.0,1.0,0
pro,1024,fp16,36,0.6289,op26_1cta,13.843,11.889,0.0,1.0,0
pro,1024,fp16,36,0.6289,op26_mc,14.382,12.533,0.0,1.0,0
pro,1024,fp16,36,0.6289,op26_r0auto,13.822,11.893,0.0,1.0,0
pro,1024,fp16,36,0.6289,op27_hls,17.030,15.033,0.0,1.0,0
pro,1024,fp16,36,0.6289,radix_cutedsl,9.014,8.145,0.0,1.0,0
pro,1024,fp16,36,0.6289,radix_multi_cuda,37.131,33.804,0.0,1.0,0
pro,1024,fp16,36,0.6289,radix_single_cuda,18.346,16.895,0.0,1.0,0
pro,1024,fp16,38,0.7148,gvr_cutedsl,15.318,13.093,0.0,1.0,0
pro,1024,fp16,38,0.7148,gvr_multicta_cutedsl,15.299,13.101,0.0,1.0,0
pro,1024,fp16,38,0.7148,op21_legacy,17.819,15.295,0.0,1.0,0
pro,1024,fp16,38,0.7148,op26_1cta,15.325,13.038,0.0,1.0,0
pro,1024,fp16,38,0.7148,op26_mc,17.610,15.395,0.0,1.0,0
pro,1024,fp16,38,0.7148,op26_r0auto,15.312,13.030,0.0,1.0,0
pro,1024,fp16,38,0.7148,op27_hls,17.856,15.310,0.0,1.0,0
pro,1024,fp16,38,0.7148,radix_cutedsl,8.982,8.000,0.0,1.0,0
pro,1024,fp16,38,0.7148,radix_multi_cuda,38.196,34.803,0.0,1.0,0
pro,1024,fp16,38,0.7148,radix_single_cuda,19.075,17.715,0.0,1.0,0
pro,1024,fp16,40,0.7363,gvr_cutedsl,13.205,11.208,0.0,1.0,0
pro,1024,fp16,40,0.7363,gvr_multicta_cutedsl,13.192,11.222,0.0,1.0,0
pro,1024,fp16,40,0.7363,op21_legacy,15.675,13.291,0.0,1.0,0
pro,1024,fp16,40,0.7363,op26_1cta,13.208,11.185,0.0,1.0,0
pro,1024,fp16,40,0.7363,op26_mc,14.282,12.363,0.0,1.0,0
pro,1024,fp16,40,0.7363,op26_r0auto,13.208,11.183,0.0,1.0,0
pro,1024,fp16,40,0.7363,op27_hls,15.651,13.264,0.0,1.0,0
pro,1024,fp16,40,0.7363,radix_cutedsl,9.039,8.195,0.0,1.0,0
pro,1024,fp16,40,0.7363,radix_multi_cuda,38.127,34.680,0.0,1.0,0
pro,1024,fp16,40,0.7363,radix_single_cuda,19.035,17.610,0.0,1.0,0
pro,1024,fp16,42,0.7412,gvr_cutedsl,14.150,12.204,0.0,1.0,0
pro,1024,fp16,42,0.7412,gvr_multicta_cutedsl,14.229,12.228,0.0,1.0,0
pro,1024,fp16,42,0.7412,op21_legacy,15.794,14.141,0.0,1.0,0
pro,1024,fp16,42,0.7412,op26_1cta,14.246,12.209,0.0,1.0,0
pro,1024,fp16,42,0.7412,op26_mc,14.381,12.499,0.0,1.0,0
pro,1024,fp16,42,0.7412,op26_r0auto,14.187,12.207,0.0,1.0,0
pro,1024,fp16,42,0.7412,op27_hls,15.784,14.116,0.0,1.0,0
pro,1024,fp16,42,0.7412,radix_cutedsl,8.483,7.837,0.0,1.0,0
pro,1024,fp16,42,0.7412,radix_multi_cuda,37.952,34.456,0.0,1.0,0
pro,1024,fp16,42,0.7412,radix_single_cuda,19.059,17.614,0.0,1.0,0
pro,1024,fp16,44,0.8135,gvr_cutedsl,12.778,10.914,0.0,1.0,0
pro,1024,fp16,44,0.8135,gvr_multicta_cutedsl,12.758,10.929,0.0,1.0,0
pro,1024,fp16,44,0.8135,op21_legacy,14.349,12.423,0.0,1.0,0
pro,1024,fp16,44,0.8135,op26_1cta,12.797,10.852,0.0,1.0,0
pro,1024,fp16,44,0.8135,op26_mc,13.990,12.140,0.0,1.0,0
pro,1024,fp16,44,0.8135,op26_r0auto,12.778,10.847,0.0,1.0,0
pro,1024,fp16,44,0.8135,op27_hls,14.373,12.424,0.0,1.0,0
pro,1024,fp16,44,0.8135,radix_cutedsl,9.293,8.147,0.0,1.0,0
pro,1024,fp16,44,0.8135,radix_multi_cuda,37.831,34.971,0.0,1.0,0
pro,1024,fp16,44,0.8135,radix_single_cuda,19.415,17.759,0.0,1.0,0
pro,1024,fp16,46,0.7314,gvr_cutedsl,16.518,14.861,0.0,1.0,0
pro,1024,fp16,46,0.7314,gvr_multicta_cutedsl,16.643,14.941,0.0,1.0,0
pro,1024,fp16,46,0.7314,op21_legacy,15.355,13.347,0.0,1.0,0
pro,1024,fp16,46,0.7314,op26_1cta,16.605,14.856,0.0,1.0,0
pro,1024,fp16,46,0.7314,op26_mc,15.024,13.345,0.0,1.0,0
pro,1024,fp16,46,0.7314,op26_r0auto,16.582,14.862,0.0,1.0,0
pro,1024,fp16,46,0.7314,op27_hls,15.371,13.334,0.0,1.0,0
pro,1024,fp16,46,0.7314,radix_cutedsl,8.970,7.976,0.0,1.0,0
pro,1024,fp16,46,0.7314,radix_multi_cuda,38.015,34.544,0.0,1.0,0
pro,1024,fp16,46,0.7314,radix_single_cuda,18.710,17.240,0.0,1.0,0
pro,1024,fp16,48,0.6992,gvr_cutedsl,17.098,15.142,0.0,1.0,0
pro,1024,fp16,48,0.6992,gvr_multicta_cutedsl,17.083,15.165,0.0,1.0,0
pro,1024,fp16,48,0.6992,op21_legacy,16.070,14.233,0.0,1.0,0
pro,1024,fp16,48,0.6992,op26_1cta,17.050,15.125,0.0,1.0,0
pro,1024,fp16,48,0.6992,op26_mc,14.181,12.272,0.0,1.0,0
pro,1024,fp16,48,0.6992,op26_r0auto,17.069,15.117,0.0,1.0,0
pro,1024,fp16,48,0.6992,op27_hls,16.064,14.229,0.0,1.0,0
pro,1024,fp16,48,0.6992,radix_cutedsl,8.958,7.870,0.0,1.0,0
pro,1024,fp16,48,0.6992,radix_multi_cuda,36.997,33.837,0.0,1.0,0
pro,1024,fp16,48,0.6992,radix_single_cuda,18.515,16.995,0.0,1.0,0
pro,1024,fp16,50,0.8652,gvr_cutedsl,14.024,12.033,0.0,1.0,0
pro,1024,fp16,50,0.8652,gvr_multicta_cutedsl,14.072,12.046,0.0,1.0,0
pro,1024,fp16,50,0.8652,op21_legacy,14.541,12.415,0.0,1.0,0
pro,1024,fp16,50,0.8652,op26_1cta,13.915,11.946,0.0,1.0,0
pro,1024,fp16,50,0.8652,op26_mc,13.026,11.009,0.0,1.0,0
pro,1024,fp16,50,0.8652,op26_r0auto,13.942,11.947,0.0,1.0,0
pro,1024,fp16,50,0.8652,op27_hls,14.515,12.382,0.0,1.0,0
pro,1024,fp16,50,0.8652,radix_cutedsl,8.960,8.094,0.0,1.0,0
pro,1024,fp16,50,0.8652,radix_multi_cuda,38.403,34.947,0.0,1.0,0
pro,1024,fp16,50,0.8652,radix_single_cuda,19.629,18.142,0.0,1.0,0
pro,1024,fp16,52,0.7705,gvr_cutedsl,15.174,13.144,0.0,1.0,0
pro,1024,fp16,52,0.7705,gvr_multicta_cutedsl,15.186,13.176,0.0,1.0,0
pro,1024,fp16,52,0.7705,op21_legacy,15.495,13.016,0.0,1.0,0
pro,1024,fp16,52,0.7705,op26_1cta,15.170,13.092,0.0,1.0,0
pro,1024,fp16,52,0.7705,op26_mc,14.944,12.843,0.0,1.0,0
pro,1024,fp16,52,0.7705,op26_r0auto,15.134,13.085,0.0,1.0,0
pro,1024,fp16,52,0.7705,op27_hls,15.447,12.991,0.0,1.0,0
pro,1024,fp16,52,0.7705,radix_cutedsl,8.629,7.812,0.0,1.0,0
pro,1024,fp16,52,0.7705,radix_multi_cuda,38.271,34.841,0.0,1.0,0
pro,1024,fp16,52,0.7705,radix_single_cuda,18.853,17.399,0.0,1.0,0
pro,1024,fp16,54,0.8486,gvr_cutedsl,14.875,13.236,0.0,1.0,0
pro,1024,fp16,54,0.8486,gvr_multicta_cutedsl,14.877,13.242,0.0,1.0,0
pro,1024,fp16,54,0.8486,op21_legacy,14.354,12.508,0.0,1.0,0
pro,1024,fp16,54,0.8486,op26_1cta,14.854,13.108,0.0,1.0,0
pro,1024,fp16,54,0.8486,op26_mc,15.821,14.218,0.0,1.0,0
pro,1024,fp16,54,0.8486,op26_r0auto,14.838,13.119,0.0,1.0,0
pro,1024,fp16,54,0.8486,op27_hls,14.395,12.492,0.0,1.0,0
pro,1024,fp16,54,0.8486,radix_cutedsl,9.003,7.929,0.0,1.0,0
pro,1024,fp16,54,0.8486,radix_multi_cuda,38.173,34.711,0.0,1.0,0
pro,1024,fp16,54,0.8486,radix_single_cuda,18.976,17.371,0.0,1.0,0
pro,1024,fp16,56,0.8301,gvr_cutedsl,14.568,12.684,0.0,1.0,0
pro,1024,fp16,56,0.8301,gvr_multicta_cutedsl,14.651,12.729,0.0,1.0,0
pro,1024,fp16,56,0.8301,op21_legacy,14.590,12.790,0.0,1.0,0
pro,1024,fp16,56,0.8301,op26_1cta,14.642,12.653,0.0,1.0,0
