scenario,K,dtype,N,BS,hr,layer,gvr_ms_auto_cold_us,gvr_ms_auto_warm_us,gvr_cutedsl_cold_us,gvr_cutedsl_warm_us,gvr_multicta_cutedsl_cold_us,gvr_multicta_cutedsl_warm_us,radix_cutedsl_cold_us,radix_cutedsl_warm_us,sglang_streaming_cold_us,sglang_streaming_warm_us,op21_cold_speedup_vs_gvr_cutedsl,op21_cold_speedup_vs_gvr_multicta_cutedsl,op21_cold_speedup_vs_radix_cutedsl,op21_cold_speedup_vs_sglang_streaming
worst,2048,fp16,8192,16,0.0498,1,14.994,13.645,15.03,13.823,15.515,14.237,6.938,6.251,,,1.002,1.035,0.463,
worst,2048,fp16,8192,32,0.0498,1,15.346,13.843,15.211,14.049,15.654,14.448,7.013,6.328,,,0.991,1.02,0.457,
worst,2048,fp16,8192,64,0.0498,1,15.419,14.026,15.435,14.178,15.882,14.595,7.17,6.381,,,1.001,1.03,0.465,
worst,2048,fp16,8192,128,0.0498,1,15.779,14.388,15.928,14.527,16.373,14.95,7.542,6.485,,,1.009,1.038,0.478,
worst,2048,fp16,8192,256,0.0498,1,22.19,19.263,20.466,18.602,20.362,18.607,13.194,11.603,,,0.922,0.918,0.595,
worst,2048,fp16,8192,512,0.0498,1,38.219,34.771,35.642,33.666,35.738,33.667,24.352,21.743,,,0.933,0.935,0.637,
worst,2048,fp16,8192,1024,0.0498,1,59.65,55.299,56.04,53.661,56.128,53.644,41.274,37.126,,,0.939,0.941,0.692,
worst,2048,fp16,8192,2048,0.0498,1,107.154,101.228,104.306,100.492,104.298,100.525,79.474,72.473,,,0.973,0.973,0.742,
worst,2048,fp16,16384,1,0.0498,20,15.658,13.464,12.482,11.274,11.978,10.877,9.742,9.174,,,0.797,0.765,0.622,
worst,2048,fp16,16384,2,0.0498,20,15.715,13.452,12.397,11.275,11.942,10.865,9.79,9.21,,,0.789,0.76,0.623,
worst,2048,fp16,16384,4,0.0498,20,15.573,13.46,12.387,11.274,11.96,10.891,9.851,9.237,,,0.795,0.768,0.633,
worst,2048,fp16,16384,8,0.0498,20,15.528,13.473,12.47,11.284,11.982,10.883,9.901,9.256,,,0.803,0.772,0.638,
worst,2048,fp16,16384,16,0.0498,20,15.846,13.686,12.666,11.524,12.278,11.128,10.355,9.615,,,0.799,0.775,0.653,
worst,2048,fp16,16384,32,0.0498,20,16.12,13.925,13.034,11.721,12.592,11.339,10.422,9.683,,,0.809,0.781,0.647,
worst,2048,fp16,16384,64,0.0498,20,16.195,14.072,13.25,11.878,12.816,11.512,10.589,9.753,,,0.818,0.791,0.654,
worst,2048,fp16,16384,128,0.0498,20,16.789,14.398,13.968,12.19,13.654,11.855,11.134,9.908,,,0.832,0.813,0.663,
worst,2048,fp16,16384,256,0.0498,20,26.394,20.728,18.069,15.798,17.635,15.187,20.154,18.432,,,0.685,0.668,0.764,
worst,2048,fp16,16384,512,0.0498,20,46.011,37.605,31.095,28.451,30.088,27.326,37.579,35.277,,,0.676,0.654,0.817,
worst,2048,fp16,16384,1024,0.0498,20,73.349,59.811,49.341,45.562,47.784,44.105,64.272,60.583,,,0.673,0.651,0.876,
worst,2048,fp16,16384,2048,0.0498,20,134.704,129.1,90.363,87.043,88.184,85.066,126.373,119.322,,,0.671,0.655,0.938,
worst,2048,fp16,32768,1,0.0498,1,18.122,16.287,14.128,12.977,14.501,13.21,14.701,13.795,,,0.78,0.8,0.811,
worst,2048,fp16,32768,2,0.0498,1,17.678,16.279,14.062,12.969,14.408,13.193,15.075,13.956,,,0.795,0.815,0.853,
worst,2048,fp16,32768,4,0.0498,1,17.578,16.308,14.138,12.972,14.437,13.206,15.267,14.156,,,0.804,0.821,0.869,
worst,2048,fp16,32768,8,0.0498,1,17.68,16.297,14.304,12.975,14.453,13.204,15.573,14.465,,,0.809,0.817,0.881,
worst,2048,fp16,32768,16,0.0498,1,17.976,16.516,14.587,13.219,14.731,13.426,15.795,14.586,,,0.811,0.819,0.879,
worst,2048,fp16,32768,32,0.0498,1,18.216,16.754,14.851,13.448,15.12,13.67,16.096,14.833,,,0.815,0.83,0.884,
worst,2048,fp16,32768,64,0.0498,1,18.69,16.906,15.576,13.594,15.621,13.818,15.955,14.895,,,0.833,0.836,0.854,
worst,2048,fp16,32768,128,0.0498,1,19.694,17.315,16.475,13.97,16.686,14.205,16.864,15.144,,,0.837,0.847,0.856,
worst,2048,fp16,32768,256,0.0498,1,35.872,26.723,23.149,19.182,22.862,19.085,30.853,28.691,,,0.645,0.637,0.86,
worst,2048,fp16,32768,512,0.0498,1,64.914,48.438,39.203,33.923,39.23,34.11,59.075,55.461,,,0.604,0.604,0.91,
worst,2048,fp16,32768,1024,0.0498,1,107.446,86.573,62.314,55.705,61.89,55.22,103.018,95.695,,,0.58,0.576,0.959,
worst,2048,fp16,32768,2048,0.0498,1,199.8,193.968,112.032,109.691,111.445,109.096,201.946,198.318,,,0.561,0.558,1.011,
worst,2048,fp16,65536,1,0.0498,21,22.165,19.816,16.272,15.138,15.547,14.17,14.704,13.702,,,0.734,0.701,0.663,
worst,2048,fp16,65536,2,0.0498,21,21.909,19.86,16.246,15.117,15.725,14.195,14.974,14.163,,,0.742,0.718,0.683,
worst,2048,fp16,65536,4,0.0498,21,25.07,20.647,16.274,15.145,16.202,14.523,15.002,14.104,,,0.649,0.646,0.598,
worst,2048,fp16,65536,8,0.0498,21,24.968,20.942,16.379,15.152,16.274,14.705,15.526,14.518,,,0.656,0.652,0.622,
worst,2048,fp16,65536,16,0.0498,21,25.069,20.865,16.675,15.409,16.352,14.741,15.898,14.709,,,0.665,0.652,0.634,
worst,2048,fp16,65536,32,0.0498,21,25.525,21.437,17.266,15.59,16.776,15.136,19.03,17.661,,,0.676,0.657,0.746,
worst,2048,fp16,65536,64,0.0498,21,21.696,19.633,17.906,15.744,17.742,15.512,25.027,23.173,,,0.825,0.818,1.154,
worst,2048,fp16,65536,128,0.0498,21,23.32,20.04,19.557,16.145,19.597,16.193,27.76,25.798,,,0.839,0.84,1.19,
worst,2048,fp16,65536,256,0.0498,21,47.437,35.083,32.133,25.731,32.191,25.951,52.91,49.667,,,0.677,0.679,1.115,
worst,2048,fp16,65536,512,0.0498,21,86.805,62.31,56.256,44.681,56.845,45.048,103.976,97.089,,,0.648,0.655,1.198,
worst,2048,fp16,65536,1024,0.0498,21,140.944,134.22,89.541,83.761,90.091,84.516,181.294,175.669,,,0.635,0.639,1.286,
worst,2048,fp16,65536,2048,0.0498,21,262.178,255.273,160.44,155.118,161.935,156.689,354.682,348.681,,,0.612,0.618,1.353,
worst,2048,fp16,131072,1,0.0498,1,28.011,24.979,21.323,19.663,15.867,14.591,14.822,14.099,,,0.761,0.566,0.529,
worst,2048,fp16,131072,2,0.0498,1,27.822,25.032,21.15,19.663,15.898,14.647,14.952,14.109,,,0.76,0.571,0.537,
worst,2048,fp16,131072,4,0.0498,1,28.197,25.344,21.302,19.66,16.277,14.98,15.21,14.134,,,0.755,0.577,0.539,
worst,2048,fp16,131072,8,0.0498,1,29.589,26.778,21.341,19.687,16.642,15.139,15.752,14.495,,,0.721,0.562,0.532,
worst,2048,fp16,131072,16,0.0498,1,30.11,26.794,21.685,19.956,16.85,15.166,18.73,17.322,,,0.72,0.56,0.622,
worst,2048,fp16,131072,32,0.0498,1,30.72,27.391,22.491,20.125,19.829,17.382,24.195,22.351,,,0.732,0.645,0.788,
worst,2048,fp16,131072,64,0.0498,1,30.149,27.375,23.4,20.305,20.965,17.816,34.813,32.515,,,0.776,0.695,1.155,
worst,2048,fp16,131072,128,0.0498,1,32.269,27.869,25.97,20.765,26.661,21.096,66.16,62.851,,,0.805,0.826,2.05,
worst,2048,fp16,131072,256,0.0498,1,67.568,51.491,46.926,35.393,47.347,36.362,128.744,122.953,,,0.695,0.701,1.905,
worst,2048,fp16,131072,512,0.0498,1,123.44,113.674,88.589,74.041,92.87,82.844,223.32,220.908,,,0.718,0.752,1.809,
worst,2048,fp16,131072,1024,0.0498,1,203.622,195.503,137.81,124.757,153.666,128.696,441.738,439.632,,,0.677,0.755,2.169,
worst,2048,fp16,131072,2048,0.0498,1,385.077,377.029,241.517,229.709,253.434,238.227,878.281,875.588,,,0.627,0.658,2.281,
worst,2048,fp16,262144,1,0.0498,1,42.862,35.629,31.654,29.89,19.342,17.874,14.739,13.815,,,0.739,0.451,0.344,
worst,2048,fp16,262144,2,0.0498,1,42.928,35.651,31.611,29.877,19.59,17.909,14.866,13.847,,,0.736,0.456,0.346,
worst,2048,fp16,262144,4,0.0498,1,41.355,35.889,31.691,29.892,20.061,18.259,15.12,13.885,,,0.766,0.485,0.366,
worst,2048,fp16,262144,8,0.0498,1,41.39,36.14,31.859,29.891,20.438,18.435,18.162,16.776,,,0.77,0.494,0.439,
worst,2048,fp16,262144,16,0.0498,1,41.456,38.223,32.282,30.159,20.598,18.473,23.371,21.72,,,0.779,0.497,0.564,
worst,2048,fp16,262144,32,0.0498,1,42.794,38.848,33.435,30.361,26.493,23.131,33.906,31.673,,,0.781,0.619,0.792,
worst,2048,fp16,262144,64,0.0498,1,45.64,42.264,34.941,30.564,28.52,23.637,64.522,61.084,,,0.766,0.625,1.414,
worst,2048,fp16,262144,128,0.0498,1,48.818,42.836,40.709,31.117,42.63,32.03,117.608,109.901,,,0.834,0.873,2.409,
worst,2048,fp16,262144,256,0.0498,1,111.277,102.938,81.496,68.058,88.952,75.791,230.8,227.04,,,0.732,0.799,2.074,
worst,2048,fp16,262144,512,0.0498,1,194.451,184.801,146.301,133.397,162.741,141.904,418.355,414.714,,,0.752,0.837,2.151,
worst,2048,fp16,262144,1024,0.0498,1,322.579,312.952,238.72,226.807,252.818,238.348,795.514,792.051,,,0.74,0.784,2.466,
worst,2048,fp16,262144,2048,0.0498,1,605.208,595.355,433.168,422.368,466.989,453.899,1587.004,1583.209,,,0.716,0.772,2.622,
worst,2048,fp16,524288,2,0.0498,21,61.851,57.066,51.96,49.63,26.434,24.122,15.29,14.116,,,0.84,0.427,0.247,
worst,2048,fp16,524288,4,0.0498,21,61.446,57.565,52.2,49.625,26.928,24.446,17.832,16.55,,,0.85,0.438,0.29,
worst,2048,fp16,524288,8,0.0498,21,61.365,57.592,52.314,49.649,27.344,24.668,23.328,21.724,,,0.853,0.446,0.38,
worst,2048,fp16,524288,16,0.0498,21,120.096,113.493,52.888,49.902,27.771,24.735,33.445,31.247,,,0.44,0.231,0.278,
worst,2048,fp16,524288,32,0.0498,21,67.506,62.275,54.064,50.1,38.698,33.796,64.018,60.582,,,0.801,0.573,0.948,
worst,2048,fp16,524288,64,0.0498,21,75.955,71.821,57.896,50.333,45.202,34.38,125.27,118.907,,,0.762,0.595,1.649,
worst,2048,fp16,1048576,2,0.0498,1,104.27,97.358,91.037,87.908,36.957,33.873,17.731,16.525,,,0.873,0.354,0.17,
worst,2048,fp16,1048576,4,0.0498,1,103.518,97.644,91.29,87.927,37.474,34.177,22.97,21.414,,,0.882,0.362,0.222,
worst,2048,fp16,1048576,8,0.0498,1,103.632,97.915,91.39,87.935,37.966,34.385,33.094,31.131,,,0.882,0.366,0.319,
worst,2048,fp16,1048576,16,0.0498,1,204.232,194.063,92.363,88.173,38.938,34.501,63.376,60.012,,,0.452,0.191,0.31,
worst,2048,fp16,1048576,32,0.0498,1,306.675,291.12,94.912,88.536,64.277,53.705,124.206,117.922,,,0.309,0.21,0.405,
worst,2048,fp16,1048576,64,0.0498,1,143.328,140.673,108.786,100.406,85.253,73.981,242.144,238.153,,,0.759,0.595,1.689,
worst,2048,fp32,8192,1,0.0498,1,16.546,14.314,15.675,14.378,15.736,14.384,8.146,7.437,,,0.947,0.951,0.492,
worst,2048,fp32,8192,2,0.0498,1,15.885,14.256,15.763,14.387,15.72,14.377,8.205,7.475,,,0.992,0.99,0.517,
worst,2048,fp32,8192,4,0.0498,1,16.029,14.265,15.702,14.379,15.698,14.383,8.213,7.478,,,0.98,0.979,0.512,
worst,2048,fp32,8192,8,0.0498,1,16.33,14.261,15.757,14.389,15.678,14.371,8.245,7.482,,,0.965,0.96,0.505,
worst,2048,fp32,8192,16,0.0498,1,16.219,14.503,15.861,14.63,15.805,14.632,8.456,7.837,,,0.978,0.974,0.521,
worst,2048,fp32,8192,32,0.0498,1,16.533,14.718,16.088,14.831,16.069,14.833,8.558,7.905,,,0.973,0.972,0.518,
worst,2048,fp32,8192,64,0.0498,1,16.718,14.895,16.288,14.97,16.365,14.968,8.856,7.965,,,0.974,0.979,0.53,
worst,2048,fp32,8192,128,0.0498,1,17.298,15.284,17.155,15.306,17.062,15.299,9.525,8.094,,,0.992,0.986,0.551,
worst,2048,fp32,8192,256,0.0498,1,22.523,20.292,23.274,20.654,21.789,19.618,16.714,14.767,,,1.033,0.967,0.742,
worst,2048,fp32,8192,512,0.0498,1,41.782,38.627,40.83,36.913,40.552,37.45,30.811,28.047,,,0.977,0.971,0.737,
worst,2048,fp32,8192,1024,0.0498,1,74.061,68.563,63.17,58.86,69.517,64.855,52.429,48.067,,,0.853,0.939,0.708,
worst,2048,fp32,8192,2048,0.0498,1,137.416,133.899,115.315,112.542,131.074,127.251,101.848,94.2,,,0.839,0.954,0.741,
worst,2048,fp32,16384,1,0.0498,20,16.757,15.164,13.622,12.201,13.661,12.2,12.646,11.859,,,0.813,0.815,0.755,
worst,2048,fp32,16384,2,0.0498,20,16.608,15.152,13.616,12.189,13.586,12.207,12.771,11.889,,,0.82,0.818,0.769,
worst,2048,fp32,16384,4,0.0498,20,16.642,15.121,13.674,12.185,13.578,12.194,12.731,11.916,,,0.822,0.816,0.765,
worst,2048,fp32,16384,8,0.0498,20,16.627,15.16,13.698,12.221,13.702,12.22,12.878,11.935,,,0.824,0.824,0.775,
worst,2048,fp32,16384,16,0.0498,20,17.256,15.417,13.816,12.45,13.912,12.439,13.085,12.309,,,0.801,0.806,0.758,
worst,2048,fp32,16384,32,0.0498,20,17.354,15.6,14.098,12.651,14.146,12.652,13.094,12.365,,,0.812,0.815,0.755,
worst,2048,fp32,16384,64,0.0498,20,17.773,15.75,14.779,12.829,14.715,12.836,13.629,12.442,,,0.832,0.828,0.767,
worst,2048,fp32,16384,128,0.0498,20,18.589,16.159,15.712,13.186,15.739,13.191,14.333,12.637,,,0.845,0.847,0.771,
worst,2048,fp32,16384,256,0.0498,20,26.611,22.726,22.781,17.719,20.418,17.025,26.114,23.693,,,0.856,0.767,0.981,
worst,2048,fp32,16384,512,0.0498,20,49.104,43.503,39.325,32.115,37.709,32.44,49.477,45.67,,,0.801,0.768,1.008,
worst,2048,fp32,16384,1024,0.0498,20,86.189,78.392,63.382,52.41,65.8,56.919,86.723,78.708,,,0.735,0.763,1.006,
worst,2048,fp32,16384,2048,0.0498,20,157.143,153.997,112.328,107.959,118.731,114.92,168.621,164.552,,,0.715,0.756,1.073,
worst,2048,fp32,32768,1,0.0498,1,18.142,16.007,15.272,13.316,15.269,13.32,18.197,17.123,,,0.842,0.842,1.003,
worst,2048,fp32,32768,2,0.0498,1,17.92,15.949,15.21,13.261,15.227,13.268,18.17,17.126,,,0.849,0.85,1.014,
worst,2048,fp32,32768,4,0.0498,1,17.95,15.976,15.178,13.299,15.238,13.289,20.176,19.316,,,0.846,0.849,1.124,
worst,2048,fp32,32768,8,0.0498,1,17.939,16.005,15.349,13.293,15.382,13.299,20.819,19.854,,,0.856,0.857,1.161,
worst,2048,fp32,32768,16,0.0498,1,18.106,16.24,15.501,13.543,15.514,13.539,21.077,20.035,,,0.856,0.857,1.164,
worst,2048,fp32,32768,32,0.0498,1,18.421,16.46,15.917,13.741,15.966,13.758,21.773,20.22,,,0.864,0.867,1.182,
worst,2048,fp32,32768,64,0.0498,1,19.096,16.65,16.773,13.929,16.728,13.927,21.37,19.678,,,0.878,0.876,1.119,
worst,2048,fp32,32768,128,0.0498,1,20.685,17.074,18.235,14.332,18.304,14.321,22.278,19.926,,,0.882,0.885,1.077,
worst,2048,fp32,32768,256,0.0498,1,32.333,25.178,28.714,20.082,25.464,19.21,42.154,38.162,,,0.888,0.788,1.304,
worst,2048,fp32,32768,512,0.0498,1,61.147,49.146,53.541,37.071,47.923,37.083,82.738,74.381,,,0.876,0.784,1.353,
worst,2048,fp32,32768,1024,0.0498,1,104.73,98.623,84.877,76.815,82.13,74.348,144.8,137.777,,,0.81,0.784,1.383,
worst,2048,fp32,32768,2048,0.0498,1,186.739,181.134,148.65,140.374,143.509,136.024,279.023,272.798,,,0.796,0.768,1.494,
worst,2048,fp32,65536,1,0.0498,21,23.531,21.405,20.275,18.152,18.819,16.859,18.115,17.033,,,0.862,0.8,0.77,
worst,2048,fp32,65536,2,0.0498,21,23.507,21.429,20.11,18.152,18.963,16.908,19.488,18.714,,,0.855,0.807,0.829,
worst,2048,fp32,65536,4,0.0498,21,23.834,21.725,20.109,18.157,19.171,17.242,20.144,19.305,,,0.844,0.804,0.845,
worst,2048,fp32,65536,8,0.0498,21,24.014,21.936,20.266,18.172,19.285,17.405,20.854,19.88,,,0.844,0.803,0.868,
worst,2048,fp32,65536,16,0.0498,21,24.374,21.982,20.63,18.451,19.539,17.441,21.498,20.096,,,0.846,0.802,0.882,
worst,2048,fp32,65536,32,0.0498,21,25.515,22.587,21.451,18.612,20.515,18.084,25.654,23.827,,,0.841,0.804,1.005,
worst,2048,fp32,65536,64,0.0498,21,24.528,21.578,22.131,18.785,21.75,18.559,33.896,31.393,,,0.902,0.887,1.382,
worst,2048,fp32,65536,128,0.0498,21,26.918,22.061,25.323,19.497,25.262,19.5,63.616,60.28,,,0.941,0.938,2.363,
worst,2048,fp32,65536,256,0.0498,21,47.92,35.382,45.853,29.994,41.173,29.158,123.486,117.96,,,0.957,0.859,2.577,
worst,2048,fp32,65536,512,0.0498,21,89.082,80.467,94.046,80.3,76.246,65.903,213.947,210.942,,,1.056,0.856,2.402,
worst,2048,fp32,65536,1024,0.0498,21,152.973,145.054,146.848,132.523,125.629,113.189,421.812,418.779,,,0.96,0.821,2.757,
worst,2048,fp32,65536,2048,0.0498,21,274.223,266.534,245.799,233.179,220.775,208.761,838.735,836.111,,,0.896,0.805,3.059,
worst,2048,fp32,131072,1,0.0498,1,29.075,27.184,22.662,20.194,16.851,15.311,19.298,18.554,,,0.779,0.58,0.664,
worst,2048,fp32,131072,2,0.0498,1,29.56,27.169,22.696,20.193,17.067,15.377,20.445,19.687,,,0.768,0.577,0.692,
worst,2048,fp32,131072,4,0.0498,1,29.902,27.541,22.837,20.227,17.416,15.715,19.926,19.043,,,0.764,0.582,0.666,
worst,2048,fp32,131072,8,0.0498,1,30.086,27.748,23.048,20.218,17.734,15.889,21.442,19.969,,,0.766,0.589,0.713,
worst,2048,fp32,131072,16,0.0498,1,30.408,27.686,23.542,20.505,18.498,15.919,25.65,23.797,,,0.774,0.608,0.844,
worst,2048,fp32,131072,32,0.0498,1,31.467,28.447,24.267,20.698,21.355,18.052,33.048,30.645,,,0.771,0.679,1.05,
worst,2048,fp32,131072,64,0.0498,1,32.41,28.841,26.434,20.943,24.115,18.935,62.638,59.261,,,0.816,0.744,1.933,
worst,2048,fp32,131072,128,0.0498,1,37.088,29.436,34.107,22.188,34.307,22.204,108.485,101.797,,,0.92,0.925,2.925,
worst,2048,fp32,131072,256,0.0498,1,82.338,69.923,74.494,60.044,69.538,53.994,211.519,207.036,,,0.905,0.845,2.569,
worst,2048,fp32,131072,512,0.0498,1,151.971,141.62,147.178,131.408,123.439,109.439,383.816,379.719,,,0.968,0.812,2.526,
worst,2048,fp32,131072,1024,0.0498,1,269.197,257.699,234.84,220.0,224.968,212.949,727.833,723.982,,,0.872,0.836,2.704,
worst,2048,fp32,131072,2048,0.0498,1,503.653,493.631,420.002,405.2,406.842,395.626,1452.363,1446.949,,,0.834,0.808,2.884,
worst,2048,fp32,262144,1,0.0498,1,39.658,37.508,34.936,31.302,21.778,19.738,19.371,18.678,,,0.881,0.549,0.488,
worst,2048,fp32,262144,2,0.0498,1,40.848,37.578,34.69,31.305,21.866,19.765,19.645,18.835,,,0.849,0.535,0.481,
worst,2048,fp32,262144,4,0.0498,1,40.091,37.855,34.882,31.304,22.21,20.084,20.634,19.399,,,0.87,0.554,0.515,
worst,2048,fp32,262144,8,0.0498,1,43.811,41.192,35.214,31.327,22.672,20.29,24.938,23.141,,,0.804,0.517,0.569,
worst,2048,fp32,262144,16,0.0498,1,44.323,41.249,35.915,31.57,23.874,20.36,32.347,30.065,,,0.81,0.539,0.73,
worst,2048,fp32,262144,32,0.0498,1,45.621,42.031,37.446,31.793,30.021,24.646,60.904,57.825,,,0.821,0.658,1.335,
worst,2048,fp32,262144,64,0.0498,1,50.606,45.429,44.098,32.125,39.163,26.042,118.722,113.423,,,0.871,0.774,2.346,
worst,2048,fp32,262144,128,0.0498,1,69.605,57.983,67.901,54.143,67.91,54.149,199.507,193.342,,,0.976,0.976,2.866,
worst,2048,fp32,262144,256,0.0498,1,132.415,120.403,126.278,108.567,120.517,102.027,353.453,347.39,,,0.954,0.91,2.669,
worst,2048,fp32,262144,512,0.0498,1,251.837,239.175,245.467,225.55,218.576,202.398,698.293,691.752,,,0.975,0.868,2.773,
worst,2048,fp32,262144,1024,0.0498,1,472.0,458.87,417.903,398.681,408.879,395.494,1382.987,1377.245,,,0.885,0.866,2.93,
worst,2048,fp32,262144,2048,0.0498,1,860.468,848.936,744.263,728.84,746.057,734.527,2727.325,2721.606,,,0.865,0.867,3.17,
worst,2048,fp32,524288,2,0.0498,21,61.25,58.444,53.338,48.447,26.117,23.579,20.41,19.141,,,0.871,0.426,0.333,
worst,2048,fp32,524288,4,0.0498,21,61.229,58.702,53.586,48.445,26.766,23.925,24.474,22.71,,,0.875,0.437,0.4,
worst,2048,fp32,524288,8,0.0498,21,68.197,65.219,53.944,48.501,27.47,24.123,32.437,29.806,,,0.791,0.403,0.476,
worst,2048,fp32,524288,16,0.0498,21,68.952,65.284,55.654,48.754,29.56,24.238,61.016,57.365,,,0.807,0.429,0.885,
worst,2048,fp32,524288,32,0.0498,21,73.413,66.213,61.157,49.028,45.565,32.836,118.31,111.413,,,0.833,0.621,1.612,
worst,2048,fp32,524288,64,0.0498,21,94.323,90.22,83.347,71.459,67.994,55.782,213.312,209.944,,,0.884,0.721,2.262,
worst,2048,fp32,1048576,2,0.0498,1,105.08,102.515,94.163,86.236,37.291,33.644,24.25,22.515,,,0.896,0.355,0.231,
worst,2048,fp32,1048576,4,0.0498,1,105.584,102.749,94.778,86.238,38.056,33.985,31.566,29.158,,,0.898,0.36,0.299,
worst,2048,fp32,1048576,8,0.0498,1,119.007,115.526,95.33,86.35,39.259,34.2,59.942,56.414,,,0.801,0.33,0.504,
worst,2048,fp32,1048576,16,0.0498,1,121.122,115.695,103.629,90.573,47.459,34.402,116.893,110.616,,,0.856,0.392,0.965,
worst,2048,fp32,1048576,32,0.0498,1,157.88,150.284,128.882,119.233,85.341,74.611,229.647,224.204,,,0.816,0.541,1.455,
worst,2048,fp32,1048576,64,0.0498,1,169.421,166.216,146.787,131.894,112.819,98.088,451.067,446.044,,,0.866,0.666,2.662,
real,512,bf16,4096,1,0.7207,22,8.792,7.548,12.358,11.393,12.621,11.676,5.131,4.405,,,1.406,1.435,0.584,
real,512,bf16,4096,2,0.7207,22,8.552,7.528,12.309,11.379,12.602,11.661,5.174,4.447,,,1.439,1.474,0.605,
real,512,bf16,4096,4,0.7207,22,8.616,7.551,12.339,11.371,12.605,11.682,5.147,4.458,,,1.432,1.463,0.597,
real,512,bf16,4096,8,0.7207,22,8.621,7.574,12.443,11.403,12.658,11.702,5.259,4.472,,,1.443,1.468,0.61,
real,512,bf16,4096,16,0.7207,22,8.933,7.924,12.795,11.781,13.034,12.083,5.632,4.863,,,1.432,1.459,0.63,
real,512,bf16,4096,32,0.7207,22,9.187,7.996,12.978,11.855,13.232,12.145,5.723,4.914,,,1.413,1.44,0.623,
real,512,bf16,4096,64,0.7207,22,9.272,8.087,13.088,11.98,13.331,12.27,5.848,4.964,,,1.412,1.438,0.631,
real,512,bf16,4096,128,0.7207,22,9.488,8.211,13.338,12.151,13.598,12.44,6.195,5.171,,,1.406,1.433,0.653,
real,512,bf16,4096,256,0.7207,22,10.835,9.478,16.624,15.411,16.616,15.439,10.478,8.997,,,1.534,1.534,0.967,
real,512,bf16,4096,512,0.7207,22,19.677,16.717,28.552,26.934,28.523,26.953,19.003,16.563,,,1.451,1.45,0.966,
real,512,bf16,4096,1024,0.7207,22,29.247,25.947,45.155,43.207,45.173,43.222,32.555,28.14,,,1.544,1.545,1.113,
real,512,bf16,4096,2048,0.7207,22,50.49,46.491,83.675,80.906,83.807,80.933,62.247,54.622,,,1.657,1.66,1.233,
real,512,bf16,8192,1,0.5156,8,10.232,8.784,11.27,9.777,11.478,10.031,6.566,5.718,,,1.101,1.122,0.642,
real,512,bf16,8192,2,0.5156,8,10.149,8.76,11.101,9.754,11.427,10.03,6.554,5.728,,,1.094,1.126,0.646,
real,512,bf16,8192,4,0.5156,8,10.328,8.763,11.118,9.757,11.528,10.024,6.621,5.749,,,1.077,1.116,0.641,
real,512,bf16,8192,8,0.5156,8,10.259,8.785,11.243,9.791,11.52,10.058,6.646,5.772,,,1.096,1.123,0.648,
real,512,bf16,8192,16,0.5156,8,10.435,9.172,11.453,10.171,11.682,10.458,6.816,6.164,,,1.098,1.119,0.653,
real,512,bf16,8192,32,0.5156,8,10.61,9.233,11.578,10.252,11.789,10.524,6.958,6.216,,,1.091,1.111,0.656,
real,512,bf16,8192,64,0.5156,8,10.688,9.33,11.698,10.369,11.989,10.609,7.093,6.266,,,1.094,1.122,0.664,
real,512,bf16,8192,128,0.5156,8,10.973,9.492,12.043,10.569,12.202,10.819,7.43,6.371,,,1.098,1.112,0.677,
real,512,bf16,8192,256,0.5156,8,13.16,11.448,14.814,13.057,14.746,13.067,12.938,11.359,,,1.126,1.12,0.983,
real,512,bf16,8192,512,0.5156,8,23.568,20.563,25.221,22.574,25.277,22.575,23.766,21.314,,,1.07,1.073,1.008,
real,512,bf16,8192,1024,0.5156,8,35.902,31.914,38.926,35.983,39.04,35.95,40.453,36.219,,,1.084,1.087,1.127,
real,512,bf16,8192,2048,0.5156,8,61.919,57.562,71.184,67.077,71.165,67.115,77.685,70.684,,,1.15,1.149,1.255,
real,512,bf16,16384,1,0.6699,22,11.067,9.256,14.149,12.283,13.47,11.988,9.51,8.753,,,1.278,1.217,0.859,
real,512,bf16,16384,2,0.6699,22,11.035,9.294,14.069,12.305,13.462,11.981,9.555,8.805,,,1.275,1.22,0.866,
real,512,bf16,16384,4,0.6699,22,11.206,9.286,14.112,12.282,13.531,11.96,9.573,8.81,,,1.259,1.207,0.854,
real,512,bf16,16384,8,0.6699,22,11.334,9.302,14.272,12.33,13.686,11.996,9.661,8.829,,,1.259,1.208,0.852,
real,512,bf16,16384,16,0.6699,22,11.434,9.702,14.514,12.721,13.733,12.373,9.802,9.233,,,1.269,1.201,0.857,
real,512,bf16,16384,32,0.6699,22,11.656,9.763,14.626,12.818,13.981,12.48,9.896,9.286,,,1.255,1.199,0.849,
real,512,bf16,16384,64,0.6699,22,11.723,9.858,14.779,12.916,14.154,12.592,10.093,9.338,,,1.261,1.207,0.861,
real,512,bf16,16384,128,0.6699,22,12.328,10.015,15.267,13.135,14.773,12.838,10.659,9.478,,,1.238,1.198,0.865,
real,512,bf16,16384,256,0.6699,22,16.392,13.987,19.467,17.055,19.547,17.253,19.326,17.494,,,1.188,1.192,1.179,
real,512,bf16,16384,512,0.6699,22,28.451,24.521,34.779,31.421,33.227,30.383,35.933,33.342,,,1.222,1.168,1.263,
real,512,bf16,16384,1024,0.6699,22,43.416,38.494,54.714,50.512,52.056,48.736,61.391,57.32,,,1.26,1.199,1.414,
