scenario,sweep,K,dtype,N,BS,op,op26_cold_us_local,op26_warm_us_local,anchor_op,anchor_cold_us_local,anchor_warm_us_local,speedup_same_node_cold
worst,bs,512,fp16,4096,16,op26_1cta,9.901,8.745,gvr_cutedsl,9.846,8.749,0.9944
worst,bs,512,fp16,4096,32,op26_1cta,9.973,8.793,gvr_cutedsl,9.978,8.776,1.0005
worst,bs,512,fp16,4096,64,op26_1cta,10.107,8.829,gvr_cutedsl,9.952,8.823,0.9847
worst,bs,512,fp16,4096,128,op26_1cta,10.309,8.936,gvr_cutedsl,10.232,8.932,0.9925
worst,bs,512,fp16,4096,256,op26_1cta,9.565,8.307,gvr_cutedsl,12.262,11.051,1.282
worst,bs,512,fp16,4096,512,op26_1cta,16.558,14.224,gvr_cutedsl,20.95,19.065,1.2652
worst,bs,512,fp16,4096,1024,op26_1cta,24.952,22.198,gvr_cutedsl,32.471,30.187,1.3013
worst,bs,512,fp16,4096,2048,op26_1cta,44.026,40.18,gvr_cutedsl,58.895,55.863,1.3377
worst,bs,512,fp16,8192,1,op26_1cta,10.08,8.865,gvr_cutedsl,10.282,8.856,1.02
worst,bs,512,fp16,8192,2,op26_1cta,10.102,8.877,gvr_cutedsl,10.035,8.846,0.9934
worst,bs,512,fp16,8192,4,op26_1cta,10.251,8.886,gvr_cutedsl,10.085,8.849,0.9838
worst,bs,512,fp16,8192,8,op26_1cta,10.296,8.888,gvr_cutedsl,10.088,8.908,0.9798
worst,bs,512,fp16,8192,16,op26_1cta,10.152,8.876,gvr_cutedsl,10.01,8.895,0.986
worst,bs,512,fp16,8192,32,op26_1cta,10.165,8.904,gvr_cutedsl,10.139,8.907,0.9974
worst,bs,512,fp16,8192,64,op26_1cta,10.194,8.933,gvr_cutedsl,10.222,8.943,1.0027
worst,bs,512,fp16,8192,128,op26_1cta,10.55,9.046,gvr_cutedsl,10.582,9.062,1.003
worst,bs,512,fp16,8192,256,op26_1cta,10.813,9.134,gvr_cutedsl,12.813,11.196,1.185
worst,bs,512,fp16,8192,512,op26_1cta,18.302,15.715,gvr_cutedsl,21.639,19.304,1.1823
worst,bs,512,fp16,8192,1024,op26_1cta,27.963,24.59,gvr_cutedsl,33.435,30.609,1.1957
worst,bs,512,fp16,8192,2048,op26_1cta,48.891,44.595,gvr_cutedsl,60.109,56.527,1.2294
worst,bs,512,fp16,16384,1,op26_1cta,10.538,8.876,gvr_cutedsl,10.728,8.903,1.018
worst,bs,512,fp16,16384,2,op26_1cta,10.688,8.873,gvr_cutedsl,10.429,8.886,0.9758
worst,bs,512,fp16,16384,4,op26_1cta,10.573,8.848,gvr_cutedsl,10.578,8.909,1.0005
worst,bs,512,fp16,16384,8,op26_1cta,10.6,8.881,gvr_cutedsl,10.581,8.929,0.9982
worst,bs,512,fp16,16384,16,op26_1cta,10.677,8.872,gvr_cutedsl,10.546,8.916,0.9877
worst,bs,512,fp16,16384,32,op26_1cta,10.806,8.912,gvr_cutedsl,10.747,8.944,0.9945
worst,bs,512,fp16,16384,64,op26_1cta,10.824,8.94,gvr_cutedsl,10.896,8.993,1.0067
worst,bs,512,fp16,16384,128,op26_1cta,11.355,9.067,gvr_cutedsl,11.405,9.11,1.0044
worst,bs,512,fp16,16384,256,op26_1cta,13.234,10.83,gvr_cutedsl,14.13,11.681,1.0677
worst,bs,512,fp16,16384,512,op26_1cta,22.95,18.616,gvr_cutedsl,24.008,20.054,1.0461
worst,bs,512,fp16,16384,1024,op26_1cta,35.378,29.294,gvr_cutedsl,36.669,31.78,1.0365
worst,bs,512,fp16,16384,2048,op26_1cta,61.635,53.637,gvr_cutedsl,65.363,58.817,1.0605
worst,bs,512,fp16,32768,1,op26_1cta,11.726,10.211,gvr_cutedsl,11.642,10.213,0.9928
worst,bs,512,fp16,32768,2,op26_1cta,11.832,10.249,gvr_cutedsl,11.963,10.225,1.0111
worst,bs,512,fp16,32768,4,op26_1cta,11.869,10.257,gvr_cutedsl,11.826,10.223,0.9964
worst,bs,512,fp16,32768,8,op26_1cta,11.973,10.268,gvr_cutedsl,11.978,10.262,1.0004
worst,bs,512,fp16,32768,16,op26_1cta,12.11,10.266,gvr_cutedsl,11.837,10.235,0.9775
worst,bs,512,fp16,32768,32,op26_1cta,12.243,10.303,gvr_cutedsl,12.146,10.271,0.9921
worst,bs,512,fp16,32768,64,op26_1cta,12.622,10.383,gvr_cutedsl,12.355,10.346,0.9788
worst,bs,512,fp16,32768,128,op26_1cta,13.334,10.544,gvr_cutedsl,13.208,10.52,0.9906
worst,bs,512,fp16,32768,256,op26_1cta,16.126,12.998,gvr_cutedsl,17.37,14.298,1.0771
worst,bs,512,fp16,32768,512,op26_1cta,26.843,21.83,gvr_cutedsl,29.304,24.302,1.0917
worst,bs,512,fp16,32768,1024,op26_1cta,43.111,35.159,gvr_cutedsl,46.026,39.578,1.0676
worst,bs,512,fp16,32768,2048,op26_1cta,74.346,70.216,gvr_cutedsl,81.765,78.504,1.0998
worst,bs,512,fp16,65536,1,op26_1cta,13.909,12.527,gvr_cutedsl,13.902,12.46,0.9995
worst,bs,512,fp16,65536,2,op26_1cta,13.901,12.525,gvr_cutedsl,13.862,12.434,0.9972
worst,bs,512,fp16,65536,4,op26_1cta,14.243,12.536,gvr_cutedsl,14.053,12.434,0.9867
worst,bs,512,fp16,65536,8,op26_1cta,14.051,12.554,gvr_cutedsl,14.115,12.481,1.0046
worst,bs,512,fp16,65536,16,op26_1cta,14.064,12.562,gvr_cutedsl,14.358,12.504,1.0209
worst,bs,512,fp16,65536,32,op26_1cta,14.419,12.631,gvr_cutedsl,14.2,12.522,0.9848
worst,bs,512,fp16,65536,64,op26_1cta,15.123,12.717,gvr_cutedsl,14.895,12.655,0.9849
worst,bs,512,fp16,65536,128,op26_1cta,16.006,12.948,gvr_cutedsl,15.864,12.847,0.9911
worst,bs,512,fp16,65536,256,op26_1cta,22.714,18.104,gvr_cutedsl,23.298,18.822,1.0257
worst,bs,512,fp16,65536,512,op26_1cta,40.823,31.075,gvr_cutedsl,41.05,32.49,1.0056
worst,bs,512,fp16,65536,1024,op26_1cta,62.725,55.382,gvr_cutedsl,64.44,57.591,1.0273
worst,bs,512,fp16,65536,2048,op26_1cta,106.855,100.49,gvr_cutedsl,111.707,105.286,1.0454
worst,bs,512,fp16,131072,1,op26_1cta,19.078,17.242,gvr_cutedsl,18.885,17.158,0.9899
worst,bs,512,fp16,131072,2,op26_1cta,18.858,17.229,gvr_cutedsl,18.875,17.125,1.0009
worst,bs,512,fp16,131072,4,op26_1cta,18.96,17.253,gvr_cutedsl,18.706,17.132,0.9866
worst,bs,512,fp16,131072,8,op26_1cta,18.88,17.285,gvr_cutedsl,18.973,17.194,1.0049
worst,bs,512,fp16,131072,16,op26_1cta,19.237,17.319,gvr_cutedsl,19.221,17.194,0.9992
worst,bs,512,fp16,131072,32,op26_1cta,19.574,17.348,gvr_cutedsl,19.379,17.224,0.99
worst,bs,512,fp16,131072,64,op26_1cta,20.357,17.503,gvr_cutedsl,20.243,17.388,0.9944
worst,bs,512,fp16,131072,128,op26_1cta,22.339,17.754,gvr_cutedsl,22.171,17.66,0.9925
worst,bs,512,fp16,131072,256,op26_1cta,37.046,28.019,gvr_cutedsl,37.84,28.887,1.0214
worst,bs,512,fp16,131072,512,op26_1cta,77.89,59.343,gvr_cutedsl,80.043,60.99,1.0276
worst,bs,512,fp16,131072,1024,op26_1cta,119.754,97.052,gvr_cutedsl,122.072,99.387,1.0194
worst,bs,512,fp16,131072,2048,op26_1cta,191.59,176.242,gvr_cutedsl,195.383,180.126,1.0198
worst,bs,512,fp16,262144,1,op26_1cta,29.515,27.535,gvr_cutedsl,29.291,27.345,0.9924
worst,bs,512,fp16,262144,2,op26_1cta,29.344,27.535,gvr_cutedsl,30.066,27.352,1.0246
worst,bs,512,fp16,262144,4,op26_1cta,29.741,27.537,gvr_cutedsl,29.256,27.334,0.9837
worst,bs,512,fp16,262144,8,op26_1cta,29.624,27.573,gvr_cutedsl,29.55,27.375,0.9975
worst,bs,512,fp16,262144,16,op26_1cta,29.922,27.571,gvr_cutedsl,30.005,27.388,1.0028
worst,bs,512,fp16,262144,32,op26_1cta,30.454,27.622,gvr_cutedsl,30.243,27.414,0.9931
worst,bs,512,fp16,262144,64,op26_1cta,31.682,27.842,gvr_cutedsl,31.477,27.654,0.9935
worst,bs,512,fp16,262144,128,op26_1cta,37.535,28.177,gvr_cutedsl,37.576,27.982,1.0011
worst,bs,512,fp16,262144,256,op26_1cta,70.696,60.097,gvr_cutedsl,71.759,61.3,1.015
worst,bs,512,fp16,262144,512,op26_1cta,124.157,111.439,gvr_cutedsl,126.356,114.265,1.0177
worst,bs,512,fp16,262144,1024,op26_1cta,206.813,193.0,gvr_cutedsl,208.185,196.031,1.0066
worst,bs,512,fp16,262144,2048,op26_1cta,369.364,358.222,gvr_cutedsl,375.734,363.89,1.0172
worst,bs,512,fp16,524288,2,op26_1cta,48.285,45.694,gvr_cutedsl,48.218,45.448,0.9986
worst,bs,512,fp16,524288,4,op26_1cta,48.162,45.72,gvr_cutedsl,48.04,45.492,0.9975
worst,bs,512,fp16,524288,8,op26_1cta,48.426,45.763,gvr_cutedsl,48.343,45.508,0.9983
worst,bs,512,fp16,524288,16,op26_1cta,48.858,45.77,gvr_cutedsl,48.434,45.532,0.9913
worst,bs,512,fp16,524288,32,op26_1cta,49.592,45.839,gvr_cutedsl,49.31,45.596,0.9943
worst,bs,512,fp16,524288,64,op26_1cta,53.856,46.107,gvr_cutedsl,53.792,45.861,0.9988
worst,bs,512,fp16,1048576,2,op26_1cta,87.128,83.543,gvr_cutedsl,86.728,83.142,0.9954
worst,bs,512,fp16,1048576,4,op26_1cta,87.362,83.577,gvr_cutedsl,86.928,83.198,0.995
worst,bs,512,fp16,1048576,8,op26_1cta,87.496,83.605,gvr_cutedsl,87.042,83.235,0.9948
worst,bs,512,fp16,1048576,16,op26_1cta,87.919,83.66,gvr_cutedsl,87.523,83.257,0.9955
worst,bs,512,fp16,1048576,32,op26_1cta,91.181,83.769,gvr_cutedsl,89.912,83.321,0.9861
worst,bs,512,fp16,1048576,64,op26_1cta,103.685,95.73,gvr_cutedsl,104.1,95.874,1.004
worst,bs,512,fp32,4096,1,op26_1cta,7.726,6.483,gvr_cutedsl,8.906,7.466,1.1527
worst,bs,512,fp32,4096,2,op26_1cta,8.072,6.449,gvr_cutedsl,8.79,7.445,1.0889
worst,bs,512,fp32,4096,4,op26_1cta,8.152,6.554,gvr_cutedsl,9.022,7.581,1.1067
worst,bs,512,fp32,4096,8,op26_1cta,8.192,6.581,gvr_cutedsl,9.229,7.622,1.1266
worst,bs,512,fp32,4096,16,op26_1cta,8.395,6.934,gvr_cutedsl,9.39,7.973,1.1185
worst,bs,512,fp32,4096,32,op26_1cta,8.507,7.046,gvr_cutedsl,9.622,8.14,1.1311
worst,bs,512,fp32,4096,64,op26_1cta,8.653,7.084,gvr_cutedsl,9.77,8.214,1.1291
worst,bs,512,fp32,4096,128,op26_1cta,8.909,7.245,gvr_cutedsl,10.002,8.407,1.1227
worst,bs,512,fp32,4096,256,op26_1cta,11.17,9.117,gvr_cutedsl,12.405,10.448,1.1106
worst,bs,512,fp32,4096,512,op26_1cta,19.701,15.919,gvr_cutedsl,21.459,18.131,1.0892
worst,bs,512,fp32,4096,1024,op26_1cta,29.288,24.943,gvr_cutedsl,32.426,28.608,1.1071
worst,bs,512,fp32,4096,2048,op26_1cta,50.302,44.982,gvr_cutedsl,57.16,52.011,1.1363
worst,bs,512,fp32,8192,1,op26_1cta,8.251,6.683,gvr_cutedsl,8.758,7.199,1.0614
worst,bs,512,fp32,8192,2,op26_1cta,8.315,6.686,gvr_cutedsl,8.683,7.189,1.0443
worst,bs,512,fp32,8192,4,op26_1cta,8.534,6.764,gvr_cutedsl,8.814,7.35,1.0328
worst,bs,512,fp32,8192,8,op26_1cta,8.587,6.806,gvr_cutedsl,9.104,7.383,1.0602
worst,bs,512,fp32,8192,16,op26_1cta,8.717,7.167,gvr_cutedsl,9.37,7.718,1.0749
worst,bs,512,fp32,8192,32,op26_1cta,8.95,7.283,gvr_cutedsl,9.491,7.894,1.0604
worst,bs,512,fp32,8192,64,op26_1cta,9.093,7.333,gvr_cutedsl,9.746,7.967,1.0718
worst,bs,512,fp32,8192,128,op26_1cta,9.77,7.524,gvr_cutedsl,10.224,8.213,1.0465
worst,bs,512,fp32,8192,256,op26_1cta,12.344,9.633,gvr_cutedsl,12.893,10.337,1.0445
worst,bs,512,fp32,8192,512,op26_1cta,21.678,16.808,gvr_cutedsl,22.579,18.294,1.0416
worst,bs,512,fp32,8192,1024,op26_1cta,32.798,26.353,gvr_cutedsl,34.613,28.732,1.0553
worst,bs,512,fp32,8192,2048,op26_1cta,56.111,48.357,gvr_cutedsl,59.63,52.559,1.0627
worst,bs,512,fp32,16384,1,op26_1cta,10.589,9.125,gvr_cutedsl,10.0,8.513,0.9444
worst,bs,512,fp32,16384,2,op26_1cta,10.618,9.075,gvr_cutedsl,9.872,8.495,0.9297
worst,bs,512,fp32,16384,4,op26_1cta,10.65,9.272,gvr_cutedsl,10.022,8.647,0.941
worst,bs,512,fp32,16384,8,op26_1cta,10.869,9.295,gvr_cutedsl,10.195,8.68,0.938
worst,bs,512,fp32,16384,16,op26_1cta,11.245,9.64,gvr_cutedsl,10.589,9.011,0.9417
worst,bs,512,fp32,16384,32,op26_1cta,11.534,9.802,gvr_cutedsl,10.923,9.213,0.947
worst,bs,512,fp32,16384,64,op26_1cta,12.114,9.914,gvr_cutedsl,11.469,9.319,0.9468
worst,bs,512,fp32,16384,128,op26_1cta,12.998,10.252,gvr_cutedsl,12.32,9.638,0.9478
worst,bs,512,fp32,16384,256,op26_1cta,18.71,15.265,gvr_cutedsl,16.178,12.547,0.8647
worst,bs,512,fp32,16384,512,op26_1cta,34.616,25.993,gvr_cutedsl,29.371,22.048,0.8485
worst,bs,512,fp32,16384,1024,op26_1cta,54.214,42.622,gvr_cutedsl,46.275,35.479,0.8536
worst,bs,512,fp32,16384,2048,op26_1cta,90.936,84.979,gvr_cutedsl,77.149,70.883,0.8484
worst,bs,512,fp32,32768,1,op26_1cta,10.95,8.98,gvr_cutedsl,11.842,10.121,1.0815
worst,bs,512,fp32,32768,2,op26_1cta,10.966,8.966,gvr_cutedsl,11.974,10.1,1.0919
worst,bs,512,fp32,32768,4,op26_1cta,11.261,9.157,gvr_cutedsl,12.235,10.309,1.0865
worst,bs,512,fp32,32768,8,op26_1cta,11.416,9.167,gvr_cutedsl,12.509,10.357,1.0957
worst,bs,512,fp32,32768,16,op26_1cta,11.699,9.515,gvr_cutedsl,12.81,10.676,1.095
worst,bs,512,fp32,32768,32,op26_1cta,11.949,9.665,gvr_cutedsl,13.125,10.839,1.0984
worst,bs,512,fp32,32768,64,op26_1cta,12.808,9.804,gvr_cutedsl,13.891,11.016,1.0846
worst,bs,512,fp32,32768,128,op26_1cta,13.827,10.217,gvr_cutedsl,14.966,11.45,1.0824
worst,bs,512,fp32,32768,256,op26_1cta,20.299,14.488,gvr_cutedsl,21.415,15.547,1.055
worst,bs,512,fp32,32768,512,op26_1cta,39.368,25.755,gvr_cutedsl,41.355,28.049,1.0505
worst,bs,512,fp32,32768,1024,op26_1cta,60.224,52.422,gvr_cutedsl,63.736,54.524,1.0583
worst,bs,512,fp32,32768,2048,op26_1cta,96.936,88.744,gvr_cutedsl,102.984,94.857,1.0624
worst,bs,512,fp32,65536,1,op26_1cta,14.053,12.063,gvr_cutedsl,15.32,13.363,1.0902
worst,bs,512,fp32,65536,2,op26_1cta,13.96,11.948,gvr_cutedsl,15.173,13.336,1.0869
worst,bs,512,fp32,65536,4,op26_1cta,14.344,12.237,gvr_cutedsl,15.64,13.484,1.0904
worst,bs,512,fp32,65536,8,op26_1cta,14.448,12.262,gvr_cutedsl,15.798,13.517,1.0934
worst,bs,512,fp32,65536,16,op26_1cta,14.872,12.609,gvr_cutedsl,16.09,13.866,1.0819
worst,bs,512,fp32,65536,32,op26_1cta,15.334,12.753,gvr_cutedsl,16.563,13.997,1.0801
worst,bs,512,fp32,65536,64,op26_1cta,16.562,12.954,gvr_cutedsl,17.923,14.208,1.0822
worst,bs,512,fp32,65536,128,op26_1cta,19.261,13.805,gvr_cutedsl,20.405,15.069,1.0594
worst,bs,512,fp32,65536,256,op26_1cta,32.234,19.785,gvr_cutedsl,33.706,21.642,1.0457
worst,bs,512,fp32,65536,512,op26_1cta,72.674,60.208,gvr_cutedsl,76.272,63.586,1.0495
worst,bs,512,fp32,65536,1024,op26_1cta,117.328,104.726,gvr_cutedsl,122.762,106.983,1.0463
worst,bs,512,fp32,65536,2048,op26_1cta,191.557,184.114,gvr_cutedsl,198.35,189.126,1.0355
worst,bs,512,fp32,131072,1,op26_1cta,18.963,16.33,gvr_cutedsl,19.147,16.522,1.0097
worst,bs,512,fp32,131072,2,op26_1cta,18.837,16.292,gvr_cutedsl,18.904,16.495,1.0036
worst,bs,512,fp32,131072,4,op26_1cta,19.123,16.479,gvr_cutedsl,19.384,16.684,1.0136
worst,bs,512,fp32,131072,8,op26_1cta,19.405,16.505,gvr_cutedsl,19.637,16.718,1.012
worst,bs,512,fp32,131072,16,op26_1cta,19.909,16.862,gvr_cutedsl,20.027,17.062,1.0059
worst,bs,512,fp32,131072,32,op26_1cta,20.683,17.068,gvr_cutedsl,20.912,17.233,1.0111
worst,bs,512,fp32,131072,64,op26_1cta,22.982,17.309,gvr_cutedsl,23.118,17.498,1.0059
worst,bs,512,fp32,131072,128,op26_1cta,30.758,18.723,gvr_cutedsl,30.754,18.963,0.9999
worst,bs,512,fp32,131072,256,op26_1cta,63.912,52.698,gvr_cutedsl,64.149,52.687,1.0037
worst,bs,512,fp32,131072,512,op26_1cta,129.691,109.05,gvr_cutedsl,130.315,109.695,1.0048
worst,bs,512,fp32,131072,1024,op26_1cta,205.53,192.798,gvr_cutedsl,205.869,193.029,1.0016
worst,bs,512,fp32,131072,2048,op26_1cta,358.54,348.735,gvr_cutedsl,359.631,347.095,1.003
worst,bs,512,fp32,262144,1,op26_1cta,29.547,25.889,gvr_cutedsl,29.232,25.855,0.9893
worst,bs,512,fp32,262144,2,op26_1cta,29.528,25.886,gvr_cutedsl,29.406,25.888,0.9959
worst,bs,512,fp32,262144,4,op26_1cta,29.917,26.093,gvr_cutedsl,29.995,26.082,1.0026
worst,bs,512,fp32,262144,8,op26_1cta,30.256,26.156,gvr_cutedsl,30.259,26.146,1.0001
worst,bs,512,fp32,262144,16,op26_1cta,30.826,26.499,gvr_cutedsl,30.824,26.484,0.9999
worst,bs,512,fp32,262144,32,op26_1cta,32.266,26.767,gvr_cutedsl,32.451,26.71,1.0057
worst,bs,512,fp32,262144,64,op26_1cta,39.587,27.05,gvr_cutedsl,40.216,27.048,1.0159
worst,bs,512,fp32,262144,128,op26_1cta,61.226,50.298,gvr_cutedsl,61.352,50.444,1.0021
worst,bs,512,fp32,262144,256,op26_1cta,110.522,96.33,gvr_cutedsl,110.487,96.442,0.9997
worst,bs,512,fp32,262144,512,op26_1cta,228.891,211.408,gvr_cutedsl,229.432,212.906,1.0024
worst,bs,512,fp32,262144,1024,op26_1cta,371.719,355.712,gvr_cutedsl,371.748,355.884,1.0001
worst,bs,512,fp32,262144,2048,op26_1cta,665.668,647.872,gvr_cutedsl,663.327,646.48,0.9965
worst,bs,512,fp32,524288,2,op26_1cta,49.274,43.9,gvr_cutedsl,50.81,45.025,1.0312
worst,bs,512,fp32,524288,4,op26_1cta,49.581,44.085,gvr_cutedsl,51.038,45.191,1.0294
worst,bs,512,fp32,524288,8,op26_1cta,50.056,44.201,gvr_cutedsl,51.594,45.335,1.0307
worst,bs,512,fp32,524288,16,op26_1cta,51.434,44.563,gvr_cutedsl,52.73,45.721,1.0252
worst,bs,512,fp32,524288,32,op26_1cta,57.294,44.894,gvr_cutedsl,59.226,46.001,1.0337
worst,bs,512,fp32,524288,64,op26_1cta,78.402,67.839,gvr_cutedsl,80.085,69.405,1.0215
worst,bs,512,fp32,1048576,2,op26_1cta,90.424,81.263,gvr_cutedsl,90.379,81.22,0.9995
worst,bs,512,fp32,1048576,4,op26_1cta,90.547,81.494,gvr_cutedsl,91.0,81.484,1.005
worst,bs,512,fp32,1048576,8,op26_1cta,91.168,81.656,gvr_cutedsl,91.811,81.686,1.0071
worst,bs,512,fp32,1048576,16,op26_1cta,99.65,86.354,gvr_cutedsl,98.136,82.642,0.9848
worst,bs,512,fp32,1048576,32,op26_1cta,124.214,114.909,gvr_cutedsl,124.687,115.639,1.0038
worst,bs,512,fp32,1048576,64,op26_1cta,141.096,127.389,gvr_cutedsl,142.192,128.17,1.0078
worst,bs,1024,bf16,4096,1,op26_1cta,8.846,7.551,gvr_cutedsl,9.234,7.705,1.0439
worst,bs,1024,bf16,4096,2,op26_1cta,8.819,7.562,gvr_cutedsl,8.978,7.74,1.018
worst,bs,1024,bf16,4096,4,op26_1cta,8.853,7.575,gvr_cutedsl,8.955,7.756,1.0115
worst,bs,1024,bf16,4096,8,op26_1cta,8.89,7.574,gvr_cutedsl,9.05,7.75,1.018
worst,bs,1024,bf16,4096,16,op26_1cta,8.97,7.893,gvr_cutedsl,9.085,8.029,1.0128
worst,bs,1024,bf16,4096,32,op26_1cta,9.062,7.999,gvr_cutedsl,9.144,8.139,1.009
worst,bs,1024,bf16,4096,64,op26_1cta,9.162,8.035,gvr_cutedsl,9.251,8.193,1.0097
worst,bs,1024,bf16,4096,128,op26_1cta,9.402,8.189,gvr_cutedsl,9.52,8.358,1.0126
worst,bs,1024,bf16,4096,256,op26_1cta,10.362,9.018,gvr_cutedsl,11.402,10.12,1.1004
worst,bs,1024,bf16,4096,512,op26_1cta,17.95,15.572,gvr_cutedsl,19.442,17.279,1.0831
worst,bs,1024,bf16,4096,1024,op26_1cta,27.614,24.227,gvr_cutedsl,29.573,27.136,1.0709
worst,bs,1024,bf16,4096,2048,op26_1cta,47.581,43.798,gvr_cutedsl,53.33,49.923,1.1208
worst,bs,1024,bf16,8192,1,op26_1cta,14.83,13.483,gvr_cutedsl,15.278,13.768,1.0302
worst,bs,1024,bf16,8192,2,op26_1cta,14.578,13.491,gvr_cutedsl,14.896,13.809,1.0218
worst,bs,1024,bf16,8192,4,op26_1cta,14.816,13.484,gvr_cutedsl,14.843,13.828,1.0018
worst,bs,1024,bf16,8192,8,op26_1cta,14.784,13.5,gvr_cutedsl,15.005,13.829,1.0149
worst,bs,1024,bf16,8192,16,op26_1cta,15.006,13.821,gvr_cutedsl,15.211,14.124,1.0137
worst,bs,1024,bf16,8192,32,op26_1cta,15.094,13.932,gvr_cutedsl,15.288,14.204,1.0129
worst,bs,1024,bf16,8192,64,op26_1cta,15.203,13.976,gvr_cutedsl,15.429,14.28,1.0149
worst,bs,1024,bf16,8192,128,op26_1cta,15.518,14.145,gvr_cutedsl,15.738,14.467,1.0142
worst,bs,1024,bf16,8192,256,op26_1cta,11.666,10.047,gvr_cutedsl,19.181,17.672,1.6442
worst,bs,1024,bf16,8192,512,op26_1cta,20.366,17.485,gvr_cutedsl,33.712,31.676,1.6553
worst,bs,1024,bf16,8192,1024,op26_1cta,31.03,27.365,gvr_cutedsl,52.427,50.09,1.6896
worst,bs,1024,bf16,8192,2048,op26_1cta,54.33,50.056,gvr_cutedsl,96.293,92.832,1.7724
worst,bs,1024,bf16,16384,1,op26_1cta,10.914,9.325,gvr_cutedsl,11.11,9.365,1.018
worst,bs,1024,bf16,16384,2,op26_1cta,10.568,9.318,gvr_cutedsl,10.786,9.345,1.0206
worst,bs,1024,bf16,16384,4,op26_1cta,10.533,9.301,gvr_cutedsl,10.875,9.35,1.0325
worst,bs,1024,bf16,16384,8,op26_1cta,10.56,9.313,gvr_cutedsl,10.67,9.336,1.0104
worst,bs,1024,bf16,16384,16,op26_1cta,10.83,9.593,gvr_cutedsl,10.958,9.612,1.0118
worst,bs,1024,bf16,16384,32,op26_1cta,11.17,9.7,gvr_cutedsl,11.189,9.722,1.0017
worst,bs,1024,bf16,16384,64,op26_1cta,11.296,9.762,gvr_cutedsl,11.438,9.785,1.0126
worst,bs,1024,bf16,16384,128,op26_1cta,11.904,9.962,gvr_cutedsl,11.947,9.983,1.0036
worst,bs,1024,bf16,16384,256,op26_1cta,13.778,11.421,gvr_cutedsl,14.89,12.584,1.0807
worst,bs,1024,bf16,16384,512,op26_1cta,24.571,20.061,gvr_cutedsl,25.445,21.982,1.0356
worst,bs,1024,bf16,16384,1024,op26_1cta,37.803,31.637,gvr_cutedsl,38.995,34.655,1.0315
worst,bs,1024,bf16,16384,2048,op26_1cta,64.989,59.01,gvr_cutedsl,69.827,64.309,1.0744
worst,bs,1024,bf16,32768,1,op26_1cta,15.405,13.788,gvr_cutedsl,15.358,13.78,0.9969
worst,bs,1024,bf16,32768,2,op26_1cta,15.328,13.766,gvr_cutedsl,15.173,13.767,0.9899
worst,bs,1024,bf16,32768,4,op26_1cta,15.322,13.756,gvr_cutedsl,14.959,13.772,0.9763
worst,bs,1024,bf16,32768,8,op26_1cta,15.386,13.789,gvr_cutedsl,15.282,13.756,0.9932
worst,bs,1024,bf16,32768,16,op26_1cta,15.632,14.017,gvr_cutedsl,15.634,14.037,1.0001
worst,bs,1024,bf16,32768,32,op26_1cta,15.766,14.136,gvr_cutedsl,15.821,14.125,1.0035
worst,bs,1024,bf16,32768,64,op26_1cta,16.246,14.221,gvr_cutedsl,16.224,14.193,0.9986
worst,bs,1024,bf16,32768,128,op26_1cta,17.077,14.463,gvr_cutedsl,17.026,14.47,0.997
worst,bs,1024,bf16,32768,256,op26_1cta,17.531,13.93,gvr_cutedsl,22.837,19.337,1.3027
worst,bs,1024,bf16,32768,512,op26_1cta,29.664,23.626,gvr_cutedsl,39.562,34.514,1.3337
worst,bs,1024,bf16,32768,1024,op26_1cta,46.827,38.463,gvr_cutedsl,61.802,55.604,1.3198
worst,bs,1024,bf16,32768,2048,op26_1cta,82.411,78.233,gvr_cutedsl,111.211,108.963,1.3495
worst,bs,1024,bf16,65536,1,op26_1cta,15.112,13.665,gvr_cutedsl,15.08,13.662,0.9979
worst,bs,1024,bf16,65536,2,op26_1cta,15.099,13.666,gvr_cutedsl,14.893,13.666,0.9864
worst,bs,1024,bf16,65536,4,op26_1cta,15.182,13.695,gvr_cutedsl,15.106,13.67,0.995
worst,bs,1024,bf16,65536,8,op26_1cta,15.011,13.693,gvr_cutedsl,15.142,13.674,1.0087
worst,bs,1024,bf16,65536,16,op26_1cta,15.306,13.94,gvr_cutedsl,15.357,13.917,1.0033
worst,bs,1024,bf16,65536,32,op26_1cta,15.64,14.047,gvr_cutedsl,15.68,14.009,1.0026
worst,bs,1024,bf16,65536,64,op26_1cta,16.368,14.176,gvr_cutedsl,16.293,14.154,0.9954
worst,bs,1024,bf16,65536,128,op26_1cta,17.683,14.504,gvr_cutedsl,17.557,14.462,0.9929
worst,bs,1024,bf16,65536,256,op26_1cta,25.862,20.31,gvr_cutedsl,26.851,21.375,1.0382
worst,bs,1024,bf16,65536,512,op26_1cta,45.656,35.612,gvr_cutedsl,46.97,37.487,1.0288
worst,bs,1024,bf16,65536,1024,op26_1cta,71.715,65.487,gvr_cutedsl,74.011,68.069,1.032
worst,bs,1024,bf16,65536,2048,op26_1cta,125.304,119.32,gvr_cutedsl,130.072,124.387,1.0381
worst,bs,1024,bf16,131072,1,op26_1cta,19.69,17.909,gvr_cutedsl,19.808,17.968,1.006
worst,bs,1024,bf16,131072,2,op26_1cta,19.51,17.868,gvr_cutedsl,19.566,17.927,1.0029
worst,bs,1024,bf16,131072,4,op26_1cta,19.522,17.884,gvr_cutedsl,19.656,17.945,1.0069
