scenario,sweep,K,dtype,N,BS,op,radix_cold_us_local,radix_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,1024,fp16,65536,2,radix_multi_cuda,40.915,38.328,20.137,18.646,0.4922
real,bs,1024,fp16,65536,4,radix_multi_cuda,41.6,38.761,20.022,18.681,0.4813
real,bs,1024,fp16,65536,8,radix_multi_cuda,40.909,38.673,20.254,18.689,0.4951
real,bs,1024,fp16,65536,16,radix_multi_cuda,40.19,38.258,20.488,19.062,0.5098
real,bs,1024,fp16,65536,32,radix_multi_cuda,47.608,46.762,20.966,19.168,0.4404
real,bs,1024,fp16,65536,64,radix_multi_cuda,67.653,66.579,21.531,19.296,0.3183
real,bs,1024,fp16,65536,128,radix_multi_cuda,55.455,52.845,22.814,19.582,0.4114
real,bs,1024,fp16,65536,256,radix_multi_cuda,101.715,98.366,41.859,36.683,0.4115
real,bs,1024,fp16,65536,512,radix_multi_cuda,177.45,174.11,75.617,65.679,0.4261
real,bs,1024,fp16,65536,1024,radix_multi_cuda,329.709,328.648,119.835,113.635,0.3635
real,bs,1024,fp16,65536,2048,radix_multi_cuda,650.656,650.294,218.46,212.975,0.3358
real,bs,1024,fp16,131072,1,radix_multi_cuda,42.933,40.159,24.973,23.138,0.5817
real,bs,1024,fp16,131072,2,radix_multi_cuda,44.1,41.132,24.766,23.122,0.5616
real,bs,1024,fp16,131072,4,radix_multi_cuda,43.936,41.291,24.725,23.153,0.5628
real,bs,1024,fp16,131072,8,radix_multi_cuda,44.279,41.287,24.841,23.192,0.561
real,bs,1024,fp16,131072,16,radix_multi_cuda,43.391,40.745,25.317,23.55,0.5835
real,bs,1024,fp16,131072,32,radix_multi_cuda,51.504,50.147,25.958,23.718,0.504
real,bs,1024,fp16,131072,64,radix_multi_cuda,75.055,73.703,26.741,23.925,0.3563
real,bs,1024,fp16,131072,128,radix_multi_cuda,68.622,65.116,28.889,24.356,0.421
real,bs,1024,fp16,131072,256,radix_multi_cuda,126.882,119.79,52.875,42.435,0.4167
real,bs,1024,fp16,131072,512,radix_multi_cuda,217.667,210.213,110.077,97.221,0.5057
real,bs,1024,fp16,131072,1024,radix_multi_cuda,401.486,400.386,171.668,157.343,0.4276
real,bs,1024,fp16,131072,2048,radix_multi_cuda,789.624,786.451,292.496,278.544,0.3704
real,bs,1024,fp16,262144,1,radix_multi_cuda,47.861,43.388,37.332,35.339,0.78
real,bs,1024,fp16,262144,2,radix_multi_cuda,48.568,44.322,36.94,35.262,0.7606
real,bs,1024,fp16,262144,4,radix_multi_cuda,48.493,44.809,37.211,35.338,0.7673
real,bs,1024,fp16,262144,8,radix_multi_cuda,48.351,44.639,37.283,35.368,0.7711
real,bs,1024,fp16,262144,16,radix_multi_cuda,49.015,45.615,37.923,35.731,0.7737
real,bs,1024,fp16,262144,32,radix_multi_cuda,59.013,56.84,38.728,35.9,0.6563
real,bs,1024,fp16,262144,64,radix_multi_cuda,88.596,85.535,40.02,36.167,0.4517
real,bs,1024,fp16,262144,128,radix_multi_cuda,95.26,88.358,45.863,36.609,0.4815
real,bs,1024,fp16,262144,256,radix_multi_cuda,181.717,175.2,103.122,90.204,0.5675
real,bs,1024,fp16,262144,512,radix_multi_cuda,303.71,297.488,200.915,169.035,0.6615
real,bs,1024,fp16,262144,1024,radix_multi_cuda,559.72,555.718,318.56,290.836,0.5691
real,bs,1024,fp16,262144,2048,radix_multi_cuda,1090.111,1089.996,569.68,553.3,0.5226
real,bs,1024,fp16,524288,2,radix_multi_cuda,55.618,50.965,61.652,58.962,1.1085
real,bs,1024,fp16,524288,4,radix_multi_cuda,55.487,50.863,61.497,59.014,1.1083
real,bs,1024,fp16,524288,8,radix_multi_cuda,55.542,50.903,61.735,59.051,1.1115
real,bs,1024,fp16,524288,16,radix_multi_cuda,57.897,52.581,62.305,59.386,1.0761
real,bs,1024,fp16,524288,32,radix_multi_cuda,71.318,68.408,63.422,59.583,0.8893
real,bs,1024,fp16,524288,64,radix_multi_cuda,111.922,105.308,67.374,59.896,0.602
real,bs,1024,fp16,1048576,2,radix_multi_cuda,73.519,65.351,114.4,110.886,1.5561
real,bs,1024,fp16,1048576,4,radix_multi_cuda,73.726,65.541,114.448,110.918,1.5523
real,bs,1024,fp16,1048576,8,radix_multi_cuda,74.67,66.326,114.6,110.957,1.5348
real,bs,1024,fp16,1048576,16,radix_multi_cuda,78.532,69.324,115.528,111.314,1.4711
real,bs,1024,fp16,1048576,32,radix_multi_cuda,95.398,88.161,117.727,111.55,1.2341
real,bs,1024,fp16,1048576,64,radix_multi_cuda,159.995,152.48,135.702,128.021,0.8482
real,bs,1024,fp32,4096,1,radix_multi_cuda,37.352,32.076,11.075,9.837,0.2965
real,bs,1024,fp32,4096,2,radix_multi_cuda,38.357,32.154,10.912,9.82,0.2845
real,bs,1024,fp32,4096,4,radix_multi_cuda,37.161,31.96,10.984,9.836,0.2956
real,bs,1024,fp32,4096,8,radix_multi_cuda,37.146,31.949,10.987,9.865,0.2958
real,bs,1024,fp32,4096,16,radix_multi_cuda,35.475,32.89,11.069,9.878,0.312
real,bs,1024,fp32,4096,32,radix_multi_cuda,35.577,33.374,11.082,9.879,0.3115
real,bs,1024,fp32,4096,64,radix_multi_cuda,36.205,33.411,11.099,9.933,0.3066
real,bs,1024,fp32,4096,128,radix_multi_cuda,43.343,41.371,11.262,10.062,0.2598
real,bs,1024,fp32,4096,256,radix_multi_cuda,78.27,76.662,14.168,12.524,0.181
real,bs,1024,fp32,4096,512,radix_multi_cuda,139.957,138.35,25.027,22.609,0.1788
real,bs,1024,fp32,4096,1024,radix_multi_cuda,255.193,253.667,38.844,35.962,0.1522
real,bs,1024,fp32,4096,2048,radix_multi_cuda,503.771,502.278,70.228,65.942,0.1394
real,bs,1024,fp32,8192,1,radix_multi_cuda,38.056,33.046,19.357,18.152,0.5086
real,bs,1024,fp32,8192,2,radix_multi_cuda,37.758,33.088,19.334,18.119,0.5121
real,bs,1024,fp32,8192,4,radix_multi_cuda,38.047,33.128,19.259,18.134,0.5062
real,bs,1024,fp32,8192,8,radix_multi_cuda,37.421,33.062,19.334,18.167,0.5167
real,bs,1024,fp32,8192,16,radix_multi_cuda,36.513,33.789,19.283,18.164,0.5281
real,bs,1024,fp32,8192,32,radix_multi_cuda,36.498,34.024,19.379,18.203,0.531
real,bs,1024,fp32,8192,64,radix_multi_cuda,36.578,34.463,19.713,18.267,0.5389
real,bs,1024,fp32,8192,128,radix_multi_cuda,44.408,42.498,20.208,18.447,0.4551
real,bs,1024,fp32,8192,256,radix_multi_cuda,81.071,78.56,27.657,25.482,0.3411
real,bs,1024,fp32,8192,512,radix_multi_cuda,143.463,141.28,48.759,45.562,0.3399
real,bs,1024,fp32,8192,1024,radix_multi_cuda,262.165,259.217,77.01,73.337,0.2937
real,bs,1024,fp32,8192,2048,radix_multi_cuda,517.635,517.22,143.368,139.218,0.277
real,bs,1024,fp32,16384,1,radix_multi_cuda,39.72,34.559,16.587,15.215,0.4176
real,bs,1024,fp32,16384,2,radix_multi_cuda,39.452,34.931,16.457,15.167,0.4171
real,bs,1024,fp32,16384,4,radix_multi_cuda,39.441,34.77,16.577,15.177,0.4203
real,bs,1024,fp32,16384,8,radix_multi_cuda,38.975,34.842,16.534,15.199,0.4242
real,bs,1024,fp32,16384,16,radix_multi_cuda,37.764,35.628,16.694,15.215,0.4421
real,bs,1024,fp32,16384,32,radix_multi_cuda,37.689,35.1,16.753,15.225,0.4445
real,bs,1024,fp32,16384,64,radix_multi_cuda,39.177,35.775,17.249,15.297,0.4403
real,bs,1024,fp32,16384,128,radix_multi_cuda,47.143,44.495,18.053,15.478,0.3829
real,bs,1024,fp32,16384,256,radix_multi_cuda,86.2,82.473,25.436,21.613,0.2951
real,bs,1024,fp32,16384,512,radix_multi_cuda,150.88,147.663,44.183,38.515,0.2928
real,bs,1024,fp32,16384,1024,radix_multi_cuda,275.107,273.131,69.924,61.763,0.2542
real,bs,1024,fp32,16384,2048,radix_multi_cuda,547.168,546.909,124.123,120.299,0.2268
real,bs,1024,fp32,32768,1,radix_multi_cuda,42.096,37.175,19.728,17.952,0.4686
real,bs,1024,fp32,32768,2,radix_multi_cuda,41.889,37.228,19.877,17.917,0.4745
real,bs,1024,fp32,32768,4,radix_multi_cuda,41.577,36.879,19.957,17.927,0.48
real,bs,1024,fp32,32768,8,radix_multi_cuda,40.885,36.726,20.037,17.959,0.4901
real,bs,1024,fp32,32768,16,radix_multi_cuda,39.847,37.481,19.998,17.961,0.5019
real,bs,1024,fp32,32768,32,radix_multi_cuda,47.193,45.531,20.265,17.988,0.4294
real,bs,1024,fp32,32768,64,radix_multi_cuda,65.702,64.689,21.046,18.095,0.3203
real,bs,1024,fp32,32768,128,radix_multi_cuda,52.373,48.496,22.093,18.371,0.4218
real,bs,1024,fp32,32768,256,radix_multi_cuda,95.387,90.34,33.153,26.487,0.3476
real,bs,1024,fp32,32768,512,radix_multi_cuda,166.254,160.628,59.729,48.591,0.3593
real,bs,1024,fp32,32768,1024,radix_multi_cuda,305.125,303.933,93.586,87.085,0.3067
real,bs,1024,fp32,32768,2048,radix_multi_cuda,599.601,599.502,164.374,157.871,0.2741
real,bs,1024,fp32,65536,1,radix_multi_cuda,43.54,37.816,24.957,23.297,0.5732
real,bs,1024,fp32,65536,2,radix_multi_cuda,43.148,38.108,25.065,23.376,0.5809
real,bs,1024,fp32,65536,4,radix_multi_cuda,43.002,37.865,25.344,23.403,0.5894
real,bs,1024,fp32,65536,8,radix_multi_cuda,42.733,37.83,25.323,23.44,0.5926
real,bs,1024,fp32,65536,16,radix_multi_cuda,41.402,38.446,25.605,23.445,0.6184
real,bs,1024,fp32,65536,32,radix_multi_cuda,48.786,46.679,26.225,23.544,0.5376
real,bs,1024,fp32,65536,64,radix_multi_cuda,69.639,66.735,26.945,23.86,0.3869
real,bs,1024,fp32,65536,128,radix_multi_cuda,62.004,55.638,29.883,24.409,0.482
real,bs,1024,fp32,65536,256,radix_multi_cuda,113.287,104.144,50.771,37.425,0.4482
real,bs,1024,fp32,65536,512,radix_multi_cuda,196.617,192.351,168.441,153.462,0.8567
real,bs,1024,fp32,65536,1024,radix_multi_cuda,356.187,353.103,287.286,276.459,0.8066
real,bs,1024,fp32,65536,2048,radix_multi_cuda,690.121,686.959,514.384,507.567,0.7454
real,bs,1024,fp32,131072,1,radix_multi_cuda,46.149,40.186,26.91,24.475,0.5831
real,bs,1024,fp32,131072,2,radix_multi_cuda,46.53,40.541,26.63,24.368,0.5723
real,bs,1024,fp32,131072,4,radix_multi_cuda,46.027,40.306,26.822,24.379,0.5827
real,bs,1024,fp32,131072,8,radix_multi_cuda,45.704,40.016,27.137,24.454,0.5938
real,bs,1024,fp32,131072,16,radix_multi_cuda,45.153,41.537,27.433,24.466,0.6076
real,bs,1024,fp32,131072,32,radix_multi_cuda,53.971,50.558,28.041,24.574,0.5196
real,bs,1024,fp32,131072,64,radix_multi_cuda,79.981,73.824,29.904,25.213,0.3739
real,bs,1024,fp32,131072,128,radix_multi_cuda,82.704,69.682,38.94,26.345,0.4708
real,bs,1024,fp32,131072,256,radix_multi_cuda,158.56,150.275,90.343,78.649,0.5698
real,bs,1024,fp32,131072,512,radix_multi_cuda,266.637,256.112,181.715,159.965,0.6815
real,bs,1024,fp32,131072,1024,radix_multi_cuda,470.566,462.48,297.022,278.766,0.6312
real,bs,1024,fp32,131072,2048,radix_multi_cuda,905.127,902.854,544.992,532.775,0.6021
real,bs,1024,fp32,262144,1,radix_multi_cuda,52.888,44.794,39.838,36.42,0.7533
real,bs,1024,fp32,262144,2,radix_multi_cuda,52.868,44.913,39.628,36.402,0.7496
real,bs,1024,fp32,262144,4,radix_multi_cuda,52.187,44.579,39.732,36.427,0.7613
real,bs,1024,fp32,262144,8,radix_multi_cuda,52.008,44.73,40.062,36.477,0.7703
real,bs,1024,fp32,262144,16,radix_multi_cuda,52.638,46.386,40.679,36.498,0.7728
real,bs,1024,fp32,262144,32,radix_multi_cuda,65.131,58.584,41.777,36.649,0.6414
real,bs,1024,fp32,262144,64,radix_multi_cuda,98.605,87.292,50.839,37.727,0.5156
real,bs,1024,fp32,262144,128,radix_multi_cuda,133.681,125.314,84.617,72.662,0.633
real,bs,1024,fp32,262144,256,radix_multi_cuda,232.693,224.156,156.635,141.711,0.6731
real,bs,1024,fp32,262144,512,radix_multi_cuda,397.792,388.259,322.569,298.644,0.8109
real,bs,1024,fp32,262144,1024,radix_multi_cuda,699.566,695.698,550.709,531.732,0.7872
real,bs,1024,fp32,262144,2048,radix_multi_cuda,1361.341,1350.392,1001.254,982.882,0.7355
real,bs,1024,fp32,524288,2,radix_multi_cuda,66.038,55.778,67.373,61.979,1.0202
real,bs,1024,fp32,524288,4,radix_multi_cuda,66.504,55.403,67.141,62.093,1.0096
real,bs,1024,fp32,524288,8,radix_multi_cuda,66.375,55.655,67.629,62.149,1.0189
real,bs,1024,fp32,524288,16,radix_multi_cuda,70.162,58.861,68.631,62.164,0.9782
real,bs,1024,fp32,524288,32,radix_multi_cuda,84.866,70.81,76.178,62.398,0.8976
real,bs,1024,fp32,524288,64,radix_multi_cuda,138.958,129.576,113.015,102.064,0.8133
real,bs,1024,fp32,1048576,2,radix_multi_cuda,91.761,72.601,122.942,114.074,1.3398
real,bs,1024,fp32,1048576,4,radix_multi_cuda,91.627,72.553,123.206,114.185,1.3446
real,bs,1024,fp32,1048576,8,radix_multi_cuda,92.657,72.814,123.562,114.302,1.3335
real,bs,1024,fp32,1048576,16,radix_multi_cuda,110.28,84.225,131.827,114.318,1.1954
real,bs,1024,fp32,1048576,32,radix_multi_cuda,135.193,127.056,186.117,177.104,1.3767
real,bs,1024,fp32,1048576,64,radix_multi_cuda,226.664,218.601,207.14,193.192,0.9139
real,bs,2048,bf16,8192,1,radix_multi_cuda,25.658,22.42,14.337,12.688,0.5588
real,bs,2048,bf16,8192,2,radix_multi_cuda,25.737,22.403,13.817,12.674,0.5369
real,bs,2048,bf16,8192,4,radix_multi_cuda,25.899,23.173,13.822,12.658,0.5337
real,bs,2048,bf16,8192,8,radix_multi_cuda,25.941,23.173,13.966,12.678,0.5384
real,bs,2048,bf16,8192,16,radix_multi_cuda,25.527,23.141,14.211,12.924,0.5567
real,bs,2048,bf16,8192,32,radix_multi_cuda,25.954,23.003,14.321,13.138,0.5518
real,bs,2048,bf16,8192,64,radix_multi_cuda,35.714,33.791,14.75,13.364,0.413
real,bs,2048,bf16,8192,128,radix_multi_cuda,42.412,41.674,15.176,13.643,0.3578
real,bs,2048,bf16,8192,256,radix_multi_cuda,79.314,77.295,18.617,17.038,0.2347
real,bs,2048,bf16,8192,512,radix_multi_cuda,141.532,139.094,32.782,30.792,0.2316
real,bs,2048,bf16,8192,1024,radix_multi_cuda,258.548,255.935,51.822,49.357,0.2004
real,bs,2048,bf16,8192,2048,radix_multi_cuda,512.61,512.898,96.823,92.13,0.1889
real,bs,2048,bf16,16384,1,radix_multi_cuda,29.035,25.659,14.809,13.69,0.51
real,bs,2048,bf16,16384,2,radix_multi_cuda,29.718,26.271,14.888,13.695,0.501
real,bs,2048,bf16,16384,4,radix_multi_cuda,30.654,26.628,14.829,13.705,0.4838
real,bs,2048,bf16,16384,8,radix_multi_cuda,29.552,27.117,14.96,13.679,0.5062
real,bs,2048,bf16,16384,16,radix_multi_cuda,28.729,26.749,15.31,13.922,0.5329
real,bs,2048,bf16,16384,32,radix_multi_cuda,36.441,35.346,15.878,14.221,0.4357
real,bs,2048,bf16,16384,64,radix_multi_cuda,37.537,35.293,15.757,14.414,0.4198
real,bs,2048,bf16,16384,128,radix_multi_cuda,45.111,43.902,16.326,14.717,0.3619
real,bs,2048,bf16,16384,256,radix_multi_cuda,83.46,81.148,21.609,19.367,0.2589
real,bs,2048,bf16,16384,512,radix_multi_cuda,147.918,146.726,38.51,35.248,0.2603
real,bs,2048,bf16,16384,1024,radix_multi_cuda,271.538,268.833,60.825,56.388,0.224
real,bs,2048,bf16,16384,2048,radix_multi_cuda,542.148,542.97,111.058,107.51,0.2048
real,bs,2048,bf16,32768,1,radix_multi_cuda,43.364,40.634,16.496,15.116,0.3804
real,bs,2048,bf16,32768,2,radix_multi_cuda,46.053,41.402,16.297,15.113,0.3539
real,bs,2048,bf16,32768,4,radix_multi_cuda,45.033,41.528,16.422,15.14,0.3647
real,bs,2048,bf16,32768,8,radix_multi_cuda,43.64,41.829,16.657,15.14,0.3817
real,bs,2048,bf16,32768,16,radix_multi_cuda,42.663,41.743,16.907,15.38,0.3963
real,bs,2048,bf16,32768,32,radix_multi_cuda,50.244,48.993,16.947,15.632,0.3373
real,bs,2048,bf16,32768,64,radix_multi_cuda,69.319,68.376,17.496,15.83,0.2524
real,bs,2048,bf16,32768,128,radix_multi_cuda,50.832,48.964,18.625,16.198,0.3664
real,bs,2048,bf16,32768,256,radix_multi_cuda,93.811,91.175,27.136,23.652,0.2893
real,bs,2048,bf16,32768,512,radix_multi_cuda,165.255,162.896,46.926,41.119,0.284
real,bs,2048,bf16,32768,1024,radix_multi_cuda,303.261,305.211,74.653,67.3,0.2462
real,bs,2048,bf16,32768,2048,radix_multi_cuda,606.68,605.753,134.213,131.165,0.2212
real,bs,2048,bf16,65536,1,radix_multi_cuda,45.042,41.031,20.598,19.295,0.4573
real,bs,2048,bf16,65536,2,radix_multi_cuda,44.882,41.689,20.688,19.328,0.4609
real,bs,2048,bf16,65536,4,radix_multi_cuda,45.063,41.862,20.725,19.346,0.4599
real,bs,2048,bf16,65536,8,radix_multi_cuda,45.103,42.399,20.806,19.348,0.4613
real,bs,2048,bf16,65536,16,radix_multi_cuda,44.422,42.428,21.078,19.623,0.4745
real,bs,2048,bf16,65536,32,radix_multi_cuda,51.381,50.316,21.506,19.826,0.4186
real,bs,2048,bf16,65536,64,radix_multi_cuda,72.083,71.083,22.233,20.018,0.3084
real,bs,2048,bf16,65536,128,radix_multi_cuda,58.573,56.143,23.757,20.398,0.4056
real,bs,2048,bf16,65536,256,radix_multi_cuda,108.582,104.571,40.26,33.955,0.3708
real,bs,2048,bf16,65536,512,radix_multi_cuda,188.615,185.671,70.9,59.005,0.3759
real,bs,2048,bf16,65536,1024,radix_multi_cuda,353.067,352.421,112.299,106.308,0.3181
real,bs,2048,bf16,65536,2048,radix_multi_cuda,697.448,695.974,202.143,196.559,0.2898
real,bs,2048,bf16,131072,1,radix_multi_cuda,48.797,44.103,28.241,26.733,0.5787
real,bs,2048,bf16,131072,2,radix_multi_cuda,49.183,44.724,28.203,26.709,0.5734
real,bs,2048,bf16,131072,4,radix_multi_cuda,48.059,45.158,28.453,26.685,0.592
real,bs,2048,bf16,131072,8,radix_multi_cuda,48.604,45.489,28.275,26.686,0.5817
real,bs,2048,bf16,131072,16,radix_multi_cuda,48.47,45.957,28.644,26.995,0.591
real,bs,2048,bf16,131072,32,radix_multi_cuda,56.664,55.24,29.48,27.235,0.5203
real,bs,2048,bf16,131072,64,radix_multi_cuda,80.654,79.301,30.486,27.466,0.378
real,bs,2048,bf16,131072,128,radix_multi_cuda,74.402,71.285,33.116,27.939,0.4451
real,bs,2048,bf16,131072,256,radix_multi_cuda,139.094,132.127,60.51,49.531,0.435
real,bs,2048,bf16,131072,512,radix_multi_cuda,236.366,210.241,130.217,111.282,0.5509
real,bs,2048,bf16,131072,1024,radix_multi_cuda,451.118,449.897,197.732,176.305,0.4383
real,bs,2048,bf16,131072,2048,radix_multi_cuda,881.657,869.588,341.647,326.192,0.3875
real,bs,2048,bf16,262144,1,radix_multi_cuda,52.963,47.838,51.955,50.125,0.981
real,bs,2048,bf16,262144,2,radix_multi_cuda,52.968,48.592,52.041,50.134,0.9825
real,bs,2048,bf16,262144,4,radix_multi_cuda,53.185,48.881,51.902,50.189,0.9759
real,bs,2048,bf16,262144,8,radix_multi_cuda,53.147,49.44,52.156,50.18,0.9814
real,bs,2048,bf16,262144,16,radix_multi_cuda,54.692,51.657,52.703,50.452,0.9636
real,bs,2048,bf16,262144,32,radix_multi_cuda,64.757,62.836,53.658,50.73,0.8286
real,bs,2048,bf16,262144,64,radix_multi_cuda,96.587,94.284,55.268,50.985,0.5722
real,bs,2048,bf16,262144,128,radix_multi_cuda,102.832,95.871,61.159,51.726,0.5947
real,bs,2048,bf16,262144,256,radix_multi_cuda,194.505,188.872,145.427,131.737,0.7477
real,bs,2048,bf16,262144,512,radix_multi_cuda,341.859,323.996,286.529,252.378,0.8381
real,bs,2048,bf16,262144,1024,radix_multi_cuda,611.068,597.652,482.832,450.665,0.7901
real,bs,2048,bf16,262144,2048,radix_multi_cuda,1196.986,1196.009,889.523,866.812,0.7431
real,bs,2048,bf16,524288,2,radix_multi_cuda,60.172,55.645,90.584,87.879,1.5054
real,bs,2048,bf16,524288,4,radix_multi_cuda,60.713,56.114,90.412,87.887,1.4892
real,bs,2048,bf16,524288,8,radix_multi_cuda,60.986,56.124,90.517,87.884,1.4842
real,bs,2048,bf16,524288,16,radix_multi_cuda,63.761,58.962,91.333,88.219,1.4324
real,bs,2048,bf16,524288,32,radix_multi_cuda,78.37,75.661,92.503,88.511,1.1803
real,bs,2048,bf16,524288,64,radix_multi_cuda,122.732,116.863,96.418,88.824,0.7856
real,bs,2048,bf16,1048576,2,radix_multi_cuda,80.792,72.184,91.338,88.123,1.1305
real,bs,2048,bf16,1048576,4,radix_multi_cuda,81.485,73.332,91.586,88.13,1.124
real,bs,2048,bf16,1048576,8,radix_multi_cuda,81.424,73.489,91.821,88.149,1.1277
real,bs,2048,bf16,1048576,16,radix_multi_cuda,86.146,77.225,92.845,88.461,1.0778
real,bs,2048,bf16,1048576,32,radix_multi_cuda,105.322,98.742,95.376,88.726,0.9056
real,bs,2048,bf16,1048576,64,radix_multi_cuda,173.843,168.249,109.061,100.889,0.6274
real,bs,2048,fp16,8192,1,radix_multi_cuda,25.31,21.944,14.752,13.215,0.5829
real,bs,2048,fp16,8192,2,radix_multi_cuda,25.305,21.888,14.275,13.195,0.5641
real,bs,2048,fp16,8192,4,radix_multi_cuda,25.764,22.63,14.288,13.2,0.5546
real,bs,2048,fp16,8192,8,radix_multi_cuda,25.552,22.69,14.549,13.221,0.5694
real,bs,2048,fp16,8192,16,radix_multi_cuda,25.495,22.937,14.699,13.542,0.5765
real,bs,2048,fp16,8192,32,radix_multi_cuda,25.821,23.089,14.936,13.795,0.5784
real,bs,2048,fp16,8192,64,radix_multi_cuda,35.958,33.936,15.238,13.986,0.4238
real,bs,2048,fp16,8192,128,radix_multi_cuda,42.462,41.658,15.709,14.319,0.37
real,bs,2048,fp16,8192,256,radix_multi_cuda,79.02,77.279,19.529,17.869,0.2471
real,bs,2048,fp16,8192,512,radix_multi_cuda,140.972,138.962,34.433,32.478,0.2443
real,bs,2048,fp16,8192,1024,radix_multi_cuda,258.288,255.847,54.505,52.057,0.211
real,bs,2048,fp16,8192,2048,radix_multi_cuda,512.118,513.296,101.799,97.069,0.1988
real,bs,2048,fp16,16384,1,radix_multi_cuda,28.71,25.202,14.373,13.319,0.5006
real,bs,2048,fp16,16384,2,radix_multi_cuda,27.923,25.458,14.749,13.299,0.5282
real,bs,2048,fp16,16384,4,radix_multi_cuda,29.293,26.07,14.443,13.317,0.4931
real,bs,2048,fp16,16384,8,radix_multi_cuda,29.265,26.408,14.638,13.33,0.5002
real,bs,2048,fp16,16384,16,radix_multi_cuda,29.173,26.58,14.849,13.649,0.509
real,bs,2048,fp16,16384,32,radix_multi_cuda,37.314,35.516,15.115,13.922,0.4051
real,bs,2048,fp16,16384,64,radix_multi_cuda,37.348,35.282,15.459,14.1,0.4139
real,bs,2048,fp16,16384,128,radix_multi_cuda,44.769,43.641,16.179,14.444,0.3614
real,bs,2048,fp16,16384,256,radix_multi_cuda,83.208,81.066,20.936,18.859,0.2516
real,bs,2048,fp16,16384,512,radix_multi_cuda,147.167,145.824,37.36,34.395,0.2539
real,bs,2048,fp16,16384,1024,radix_multi_cuda,270.514,268.949,58.881,54.739,0.2177
real,bs,2048,fp16,16384,2048,radix_multi_cuda,539.363,541.2,108.058,104.618,0.2003
real,bs,2048,fp16,32768,1,radix_multi_cuda,43.481,40.021,15.822,14.71,0.3639
real,bs,2048,fp16,32768,2,radix_multi_cuda,44.322,40.617,15.896,14.735,0.3586
real,bs,2048,fp16,32768,4,radix_multi_cuda,42.798,40.721,16.085,14.759,0.3758
real,bs,2048,fp16,32768,8,radix_multi_cuda,42.573,41.03,16.173,14.762,0.3799
real,bs,2048,fp16,32768,16,radix_multi_cuda,42.948,41.35,16.392,15.093,0.3817
real,bs,2048,fp16,32768,32,radix_multi_cuda,50.064,49.05,16.717,15.354,0.3339
real,bs,2048,fp16,32768,64,radix_multi_cuda,69.318,68.415,17.177,15.52,0.2478
real,bs,2048,fp16,32768,128,radix_multi_cuda,50.956,48.798,18.257,15.901,0.3583
real,bs,2048,fp16,32768,256,radix_multi_cuda,94.041,91.118,26.566,23.206,0.2825
real,bs,2048,fp16,32768,512,radix_multi_cuda,165.084,162.359,45.469,40.096,0.2754
real,bs,2048,fp16,32768,1024,radix_multi_cuda,303.712,304.387,72.585,65.861,0.239
real,bs,2048,fp16,32768,2048,radix_multi_cuda,606.763,606.799,131.188,128.366,0.2162
real,bs,2048,fp16,65536,1,radix_multi_cuda,43.752,40.403,20.768,19.488,0.4747
real,bs,2048,fp16,65536,2,radix_multi_cuda,44.203,41.095,20.928,19.515,0.4735
real,bs,2048,fp16,65536,4,radix_multi_cuda,44.227,41.275,20.88,19.529,0.4721
real,bs,2048,fp16,65536,8,radix_multi_cuda,43.862,41.78,21.059,19.535,0.4801
real,bs,2048,fp16,65536,16,radix_multi_cuda,43.898,42.252,21.374,19.875,0.4869
