scenario,sweep,K,dtype,N,BS,ms_path,op25_cold_us_local,op25_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,1024,fp16,262144,16,msc_C4,17.6,14.864,37.942,35.706,2.1558
real,bs,1024,fp16,262144,32,msc_C4,18.84,15.294,38.728,35.917,2.0556
real,bs,1024,fp16,262144,64,ms_1cta,28.541,21.63,40.099,36.164,1.405
real,bs,1024,fp16,262144,128,ms_1cta,32.892,22.07,45.704,36.645,1.3895
real,bs,1024,fp16,262144,256,ms_1cta,92.316,89.471,103.285,90.372,1.1188
real,bs,1024,fp16,262144,512,ms_1cta,162.693,157.332,198.107,168.65,1.2177
real,bs,1024,fp16,262144,1024,ms_1cta,268.6,266.194,318.359,291.149,1.1853
real,bs,1024,fp16,262144,2048,ms_1cta,502.213,500.984,568.647,553.157,1.1323
real,bs,1024,fp16,524288,2,msc_C8,17.706,15.047,61.43,58.802,3.4694
real,bs,1024,fp16,524288,4,msc_C8,17.875,15.281,61.338,58.974,3.4315
real,bs,1024,fp16,524288,8,msc_C8,18.277,15.421,61.667,59.073,3.374
real,bs,1024,fp16,524288,16,msc_C8,32.067,26.78,62.309,59.423,1.9431
real,bs,1024,fp16,524288,32,msc_C4,23.663,18.303,63.367,59.671,2.6779
real,bs,1024,fp16,524288,64,ms_1cta,73.795,56.748,66.923,59.921,0.9069
real,bs,1024,fp16,1048576,2,msc_C8,21.882,18.132,113.886,110.72,5.2046
real,bs,1024,fp16,1048576,4,msc_C8,22.236,18.461,114.336,110.911,5.1419
real,bs,1024,fp16,1048576,8,msc_C8,22.776,18.554,114.304,111.018,5.0186
real,bs,1024,fp16,1048576,16,msc_C8,40.937,32.826,115.487,111.424,2.8211
real,bs,1024,fp16,1048576,32,msc_C8,61.132,47.367,117.647,111.667,1.9245
real,bs,1024,fp16,1048576,64,ms_1cta,145.194,138.618,136.05,127.946,0.937
real,bs,1024,fp32,4096,1,ms_1cta,11.204,10.028,10.166,8.963,0.9074
real,bs,1024,fp32,4096,2,ms_1cta,11.426,10.096,10.122,8.942,0.8859
real,bs,1024,fp32,4096,4,ms_1cta,10.946,9.988,10.405,9.154,0.9506
real,bs,1024,fp32,4096,8,ms_1cta,11.051,9.965,10.36,9.189,0.9375
real,bs,1024,fp32,4096,16,ms_1cta,11.22,10.195,10.706,9.54,0.9542
real,bs,1024,fp32,4096,32,ms_1cta,11.374,10.311,10.95,9.716,0.9627
real,bs,1024,fp32,4096,64,ms_1cta,11.717,10.414,10.941,9.824,0.9338
real,bs,1024,fp32,4096,128,ms_1cta,11.901,10.63,11.43,10.038,0.9604
real,bs,1024,fp32,4096,256,ms_1cta,12.967,11.485,14.13,12.438,1.0897
real,bs,1024,fp32,4096,512,ms_1cta,23.505,20.854,24.923,22.523,1.0603
real,bs,1024,fp32,4096,1024,ms_1cta,36.553,32.38,38.88,35.852,1.0637
real,bs,1024,fp32,4096,2048,ms_1cta,62.637,58.076,70.143,65.803,1.1198
real,bs,1024,fp32,8192,1,ms_1cta,11.789,10.801,18.539,17.242,1.5726
real,bs,1024,fp32,8192,2,ms_1cta,11.597,10.781,18.736,17.244,1.6156
real,bs,1024,fp32,8192,4,ms_1cta,11.916,10.812,18.634,17.457,1.5638
real,bs,1024,fp32,8192,8,ms_1cta,11.9,10.849,18.696,17.469,1.5711
real,bs,1024,fp32,8192,16,ms_1cta,12.229,11.107,19.126,17.824,1.564
real,bs,1024,fp32,8192,32,ms_1cta,12.334,11.226,19.264,17.981,1.5619
real,bs,1024,fp32,8192,64,ms_1cta,12.535,11.416,19.542,18.129,1.559
real,bs,1024,fp32,8192,128,ms_1cta,13.312,11.71,20.178,18.396,1.5158
real,bs,1024,fp32,8192,256,ms_1cta,16.627,14.108,27.584,25.341,1.659
real,bs,1024,fp32,8192,512,ms_1cta,29.413,25.304,48.766,45.489,1.658
real,bs,1024,fp32,8192,1024,ms_1cta,45.734,39.587,76.926,73.155,1.682
real,bs,1024,fp32,8192,2048,ms_1cta,78.689,74.028,143.235,139.178,1.8203
real,bs,1024,fp32,16384,1,ms_1cta,12.451,11.475,16.005,14.333,1.2854
real,bs,1024,fp32,16384,2,ms_1cta,12.578,11.453,15.917,14.302,1.2655
real,bs,1024,fp32,16384,4,ms_1cta,12.664,11.428,16.022,14.476,1.2652
real,bs,1024,fp32,16384,8,ms_1cta,12.675,11.464,16.093,14.518,1.2697
real,bs,1024,fp32,16384,16,ms_1cta,12.898,11.704,16.394,14.855,1.271
real,bs,1024,fp32,16384,32,ms_1cta,13.18,11.812,16.726,15.047,1.269
real,bs,1024,fp32,16384,64,ms_1cta,13.68,12.029,17.107,15.167,1.2505
real,bs,1024,fp32,16384,128,ms_1cta,14.686,12.332,18.11,15.448,1.2331
real,bs,1024,fp32,16384,256,ms_1cta,21.369,16.803,25.587,21.547,1.1974
real,bs,1024,fp32,16384,512,ms_1cta,39.447,30.605,44.011,38.465,1.1157
real,bs,1024,fp32,16384,1024,ms_1cta,61.409,48.465,69.89,61.685,1.1381
real,bs,1024,fp32,16384,2048,ms_1cta,104.01,98.3,124.139,120.122,1.1935
real,bs,1024,fp32,32768,1,ms_1cta,14.036,12.901,18.874,17.034,1.3447
real,bs,1024,fp32,32768,2,ms_1cta,14.266,12.881,18.842,17.023,1.3208
real,bs,1024,fp32,32768,4,ms_1cta,14.187,12.884,19.09,17.251,1.3456
real,bs,1024,fp32,32768,8,ms_1cta,14.219,12.88,19.213,17.286,1.3512
real,bs,1024,fp32,32768,16,ms_1cta,14.6,13.157,19.677,17.602,1.3477
real,bs,1024,fp32,32768,32,ms_1cta,15.126,13.254,20.08,17.791,1.3275
real,bs,1024,fp32,32768,64,ms_1cta,15.639,13.474,20.93,17.951,1.3383
real,bs,1024,fp32,32768,128,ms_1cta,16.863,13.86,22.155,18.302,1.3138
real,bs,1024,fp32,32768,256,ms_1cta,27.362,21.177,33.176,26.453,1.2125
real,bs,1024,fp32,32768,512,ms_1cta,54.081,38.319,59.526,48.788,1.1007
real,bs,1024,fp32,32768,1024,ms_1cta,81.415,72.742,93.423,86.933,1.1475
real,bs,1024,fp32,32768,2048,ms_1cta,136.891,130.175,164.018,157.847,1.1982
real,bs,1024,fp32,65536,1,msc_C8,14.076,12.587,24.365,22.587,1.731
real,bs,1024,fp32,65536,2,msc_C8,14.141,12.741,24.251,22.591,1.7149
real,bs,1024,fp32,65536,4,msc_C8,14.404,12.891,24.731,22.879,1.717
real,bs,1024,fp32,65536,8,msc_C8,14.85,13.141,24.846,22.917,1.6731
real,bs,1024,fp32,65536,16,msc_C4,15.211,13.08,25.39,23.265,1.6692
real,bs,1024,fp32,65536,32,msc_C4,16.23,13.655,26.035,23.381,1.6041
real,bs,1024,fp32,65536,64,ms_1cta,22.646,20.125,26.97,23.56,1.1909
real,bs,1024,fp32,65536,128,ms_1cta,24.424,20.663,29.778,24.347,1.2192
real,bs,1024,fp32,65536,256,ms_1cta,39.279,28.405,50.464,37.689,1.2848
real,bs,1024,fp32,65536,512,ms_1cta,86.288,72.243,169.791,153.652,1.9677
real,bs,1024,fp32,65536,1024,ms_1cta,129.768,114.287,287.559,277.822,2.2159
real,bs,1024,fp32,65536,2048,ms_1cta,219.717,208.961,511.812,503.839,2.3294
real,bs,1024,fp32,131072,1,msc_C8,15.697,13.958,25.68,23.444,1.636
real,bs,1024,fp32,131072,2,msc_C8,15.602,13.941,25.698,23.456,1.6471
real,bs,1024,fp32,131072,4,msc_C8,16.119,14.222,26.035,23.684,1.6152
real,bs,1024,fp32,131072,8,msc_C8,16.521,14.348,26.259,23.745,1.5894
real,bs,1024,fp32,131072,16,msc_C4,17.14,14.928,26.832,24.06,1.5655
real,bs,1024,fp32,131072,32,msc_C4,18.252,15.487,27.792,24.268,1.5227
real,bs,1024,fp32,131072,64,ms_1cta,25.723,22.872,30.003,24.556,1.1664
real,bs,1024,fp32,131072,128,ms_1cta,28.745,23.293,38.685,26.342,1.3458
real,bs,1024,fp32,131072,256,ms_1cta,74.838,64.168,90.067,78.482,1.2035
real,bs,1024,fp32,131072,512,ms_1cta,144.196,128.78,184.757,161.441,1.2813
real,bs,1024,fp32,131072,1024,ms_1cta,223.138,208.879,298.125,279.158,1.3361
real,bs,1024,fp32,131072,2048,ms_1cta,396.63,384.381,543.474,533.578,1.3702
real,bs,1024,fp32,262144,1,msc_C8,16.776,15.174,38.786,35.262,2.312
real,bs,1024,fp32,262144,2,msc_C8,17.035,15.418,38.506,35.254,2.2604
real,bs,1024,fp32,262144,4,msc_C8,17.459,15.735,38.874,35.55,2.2266
real,bs,1024,fp32,262144,8,msc_C8,17.923,15.805,39.435,35.683,2.2002
real,bs,1024,fp32,262144,16,msc_C4,20.04,17.533,40.163,35.962,2.0041
real,bs,1024,fp32,262144,32,msc_C4,21.379,18.168,41.787,36.246,1.9546
real,bs,1024,fp32,262144,64,ms_1cta,37.732,34.421,50.704,36.66,1.3438
real,bs,1024,fp32,262144,128,ms_1cta,42.225,37.344,84.8,72.493,2.0083
real,bs,1024,fp32,262144,256,ms_1cta,123.979,111.083,156.231,141.736,1.2601
real,bs,1024,fp32,262144,512,ms_1cta,249.127,224.822,321.501,301.942,1.2905
real,bs,1024,fp32,262144,1024,ms_1cta,403.63,384.232,549.839,534.654,1.3622
real,bs,1024,fp32,262144,2048,ms_1cta,708.402,687.229,999.302,981.149,1.4106
real,bs,1024,fp32,524288,2,msc_C8,20.56,18.811,65.824,60.636,3.2016
real,bs,1024,fp32,524288,4,msc_C8,21.098,19.276,66.373,60.99,3.1459
real,bs,1024,fp32,524288,8,msc_C8,21.643,19.398,66.795,61.146,3.0862
real,bs,1024,fp32,524288,16,msc_C4,26.418,24.033,68.296,61.444,2.5852
real,bs,1024,fp32,524288,32,msc_C4,29.278,24.696,77.28,61.814,2.6395
real,bs,1024,fp32,524288,64,ms_1cta,63.905,62.163,112.093,101.11,1.7541
real,bs,1024,fp32,1048576,2,msc_C8,27.574,25.489,120.634,112.038,4.3749
real,bs,1024,fp32,1048576,4,msc_C8,27.828,25.901,121.32,112.737,4.3596
real,bs,1024,fp32,1048576,8,msc_C8,28.378,26.026,122.515,112.977,4.3173
real,bs,1024,fp32,1048576,16,msc_C4,40.362,37.892,134.056,113.507,3.3213
real,bs,1024,fp32,1048576,32,msc_C4,43.592,40.026,184.621,175.118,4.2352
real,bs,1024,fp32,1048576,64,ms_1cta,204.233,203.441,206.463,192.081,1.0109
real,bs,2048,bf16,8192,1,ms_1cta,12.617,11.412,14.318,12.726,1.1348
real,bs,2048,bf16,8192,2,ms_1cta,12.566,11.379,14.059,12.7,1.1188
real,bs,2048,bf16,8192,4,ms_1cta,12.44,11.362,14.104,12.719,1.1338
real,bs,2048,bf16,8192,8,ms_1cta,12.669,11.35,14.005,12.708,1.1055
real,bs,2048,bf16,8192,16,ms_1cta,12.533,11.412,14.223,12.95,1.1348
real,bs,2048,bf16,8192,32,ms_1cta,12.771,11.411,14.298,13.176,1.1196
real,bs,2048,bf16,8192,64,ms_1cta,12.928,11.592,14.619,13.36,1.1308
real,bs,2048,bf16,8192,128,ms_1cta,13.276,11.846,15.082,13.661,1.136
real,bs,2048,bf16,8192,256,ms_1cta,18.405,15.463,18.691,17.003,1.0155
real,bs,2048,bf16,8192,512,ms_1cta,31.716,27.902,32.682,30.776,1.0305
real,bs,2048,bf16,8192,1024,ms_1cta,48.22,43.601,51.954,49.344,1.0774
real,bs,2048,bf16,8192,2048,ms_1cta,85.146,79.555,96.892,91.998,1.138
real,bs,2048,bf16,16384,1,ms_1cta,16.124,14.378,15.082,13.772,0.9354
real,bs,2048,bf16,16384,2,ms_1cta,16.267,14.394,14.869,13.706,0.9141
real,bs,2048,bf16,16384,4,ms_1cta,16.247,14.402,15.149,13.7,0.9324
real,bs,2048,bf16,16384,8,ms_1cta,15.906,14.377,14.885,13.71,0.9358
real,bs,2048,bf16,16384,16,ms_1cta,15.843,14.367,15.106,13.976,0.9535
real,bs,2048,bf16,16384,32,ms_1cta,15.708,14.278,15.522,14.229,0.9882
real,bs,2048,bf16,16384,64,ms_1cta,15.874,14.469,15.682,14.374,0.9879
real,bs,2048,bf16,16384,128,ms_1cta,16.493,14.729,16.352,14.7,0.9915
real,bs,2048,bf16,16384,256,ms_1cta,26.116,20.701,21.549,19.264,0.8251
real,bs,2048,bf16,16384,512,ms_1cta,45.946,37.334,38.503,35.237,0.838
real,bs,2048,bf16,16384,1024,ms_1cta,72.475,59.092,60.94,56.267,0.8408
real,bs,2048,bf16,16384,2048,ms_1cta,132.096,126.71,111.362,108.167,0.843
real,bs,2048,bf16,32768,1,ms_1cta,20.235,18.589,16.278,15.176,0.8044
real,bs,2048,bf16,32768,2,ms_1cta,20.354,18.581,16.565,15.152,0.8138
real,bs,2048,bf16,32768,4,ms_1cta,20.436,18.575,16.366,15.181,0.8008
real,bs,2048,bf16,32768,8,ms_1cta,19.54,18.569,16.791,15.174,0.8593
real,bs,2048,bf16,32768,16,ms_1cta,19.794,18.578,16.744,15.396,0.8459
real,bs,2048,bf16,32768,32,ms_1cta,20.096,18.454,16.891,15.653,0.8405
real,bs,2048,bf16,32768,64,ms_1cta,20.423,18.655,17.467,15.84,0.8553
real,bs,2048,bf16,32768,128,ms_1cta,21.378,18.98,18.528,16.174,0.8667
real,bs,2048,bf16,32768,256,ms_1cta,36.577,27.422,27.109,23.607,0.7411
real,bs,2048,bf16,32768,512,ms_1cta,66.078,49.854,46.794,41.091,0.7082
real,bs,2048,bf16,32768,1024,ms_1cta,107.214,90.106,74.514,67.251,0.695
real,bs,2048,bf16,32768,2048,ms_1cta,200.311,194.353,134.245,131.222,0.6702
real,bs,2048,bf16,65536,1,msc_C8,15.124,13.902,20.722,19.352,1.3701
real,bs,2048,bf16,65536,2,msc_C8,15.76,14.298,20.555,19.365,1.3043
real,bs,2048,bf16,65536,4,msc_C4,16.311,14.944,20.789,19.352,1.2745
real,bs,2048,bf16,65536,8,msc_C4,16.449,15.058,20.859,19.356,1.2681
real,bs,2048,bf16,65536,16,msc_C4,16.595,14.87,21.047,19.651,1.2683
real,bs,2048,bf16,65536,32,msc_C4,17.301,15.294,21.522,19.839,1.244
real,bs,2048,bf16,65536,64,ms_1cta,23.047,20.931,22.237,20.047,0.9649
real,bs,2048,bf16,65536,128,ms_1cta,24.603,21.256,23.786,20.41,0.9668
real,bs,2048,bf16,65536,256,ms_1cta,51.825,39.058,40.208,33.966,0.7758
real,bs,2048,bf16,65536,512,ms_1cta,95.046,72.613,71.018,58.972,0.7472
real,bs,2048,bf16,65536,1024,ms_1cta,153.051,146.282,112.369,106.477,0.7342
real,bs,2048,bf16,65536,2048,ms_1cta,284.517,277.933,202.175,196.558,0.7106
real,bs,2048,bf16,131072,1,msc_C8,19.253,17.433,28.335,26.751,1.4717
real,bs,2048,bf16,131072,2,msc_C8,19.654,17.826,28.149,26.701,1.4322
real,bs,2048,bf16,131072,4,msc_C8,19.808,18.228,28.351,26.729,1.4313
real,bs,2048,bf16,131072,8,msc_C4,21.322,19.229,28.543,26.779,1.3387
real,bs,2048,bf16,131072,16,msc_C4,21.603,19.057,28.725,27.064,1.3297
real,bs,2048,bf16,131072,32,msc_C4,22.649,19.703,29.411,27.239,1.2986
real,bs,2048,bf16,131072,64,ms_1cta,34.539,31.765,30.432,27.502,0.8811
real,bs,2048,bf16,131072,128,ms_1cta,36.94,32.192,33.031,27.927,0.8942
real,bs,2048,bf16,131072,256,ms_1cta,76.733,60.052,60.512,49.468,0.7886
real,bs,2048,bf16,131072,512,ms_1cta,141.812,134.884,128.277,96.891,0.9046
real,bs,2048,bf16,131072,1024,ms_1cta,239.489,226.94,195.567,177.949,0.8166
real,bs,2048,bf16,131072,2048,ms_1cta,440.272,426.916,342.213,326.249,0.7773
real,bs,2048,bf16,262144,1,msc_C8,20.611,18.155,52.111,50.206,2.5283
real,bs,2048,bf16,262144,2,msc_C8,21.157,18.515,51.871,50.176,2.4517
real,bs,2048,bf16,262144,4,msc_C8,21.408,18.815,52.224,50.331,2.4395
real,bs,2048,bf16,262144,8,msc_C8,21.762,19.123,52.347,50.372,2.4054
real,bs,2048,bf16,262144,16,msc_C4,23.891,20.569,52.714,50.612,2.2064
real,bs,2048,bf16,262144,32,msc_C4,25.172,21.25,53.608,50.817,2.1297
real,bs,2048,bf16,262144,64,ms_1cta,50.485,47.062,55.112,51.086,1.0917
real,bs,2048,bf16,262144,128,ms_1cta,53.964,47.55,61.212,51.763,1.1343
real,bs,2048,bf16,262144,256,ms_1cta,124.427,115.311,145.42,131.753,1.1687
real,bs,2048,bf16,262144,512,ms_1cta,216.917,206.682,297.201,252.171,1.3701
real,bs,2048,bf16,262144,1024,ms_1cta,363.208,343.955,481.996,454.919,1.3271
real,bs,2048,bf16,262144,2048,ms_1cta,680.147,674.081,890.681,864.406,1.3095
real,bs,2048,bf16,524288,2,msc_C8,30.297,26.222,90.599,87.878,2.9904
real,bs,2048,bf16,524288,4,msc_C8,30.146,26.537,90.368,88.16,2.9977
real,bs,2048,bf16,524288,8,msc_C8,30.376,26.678,90.661,88.194,2.9846
real,bs,2048,bf16,524288,16,msc_C8,57.659,51.211,91.212,88.461,1.5819
real,bs,2048,bf16,524288,32,msc_C4,42.078,34.689,92.343,88.673,2.1946
real,bs,2048,bf16,524288,64,ms_1cta,94.412,88.615,96.449,88.923,1.0216
real,bs,2048,bf16,1048576,2,msc_C8,26.883,23.248,91.336,88.169,3.3975
real,bs,2048,bf16,1048576,4,msc_C8,27.724,23.572,91.541,88.428,3.3019
real,bs,2048,bf16,1048576,8,msc_C8,28.256,23.811,91.685,88.478,3.2448
real,bs,2048,bf16,1048576,16,msc_C8,46.847,38.438,92.751,88.734,1.9799
real,bs,2048,bf16,1048576,32,msc_C8,68.148,53.745,95.136,88.893,1.396
real,bs,2048,bf16,1048576,64,ms_1cta,162.088,159.445,108.81,100.729,0.6713
real,bs,2048,fp16,8192,1,ms_1cta,12.295,10.97,14.461,12.94,1.1762
real,bs,2048,fp16,8192,2,ms_1cta,12.254,10.906,14.187,12.899,1.1577
real,bs,2048,fp16,8192,4,ms_1cta,12.291,10.968,14.477,13.205,1.1779
real,bs,2048,fp16,8192,8,ms_1cta,12.267,10.978,14.598,13.258,1.19
real,bs,2048,fp16,8192,16,ms_1cta,12.4,11.19,14.752,13.557,1.1897
real,bs,2048,fp16,8192,32,ms_1cta,12.553,11.386,14.955,13.86,1.1913
real,bs,2048,fp16,8192,64,ms_1cta,12.794,11.536,15.218,14.021,1.1895
real,bs,2048,fp16,8192,128,ms_1cta,13.195,11.803,15.749,14.334,1.1936
real,bs,2048,fp16,8192,256,ms_1cta,18.201,15.283,19.663,17.88,1.0803
real,bs,2048,fp16,8192,512,ms_1cta,31.309,27.769,34.384,32.431,1.0982
real,bs,2048,fp16,8192,1024,ms_1cta,47.97,43.448,54.725,51.989,1.1408
real,bs,2048,fp16,8192,2048,ms_1cta,84.737,78.961,101.605,97.112,1.1991
real,bs,2048,fp16,16384,1,ms_1cta,14.779,13.606,14.366,13.013,0.9721
real,bs,2048,fp16,16384,2,ms_1cta,14.535,13.489,14.141,12.974,0.9729
real,bs,2048,fp16,16384,4,ms_1cta,14.882,13.596,14.245,13.286,0.9572
real,bs,2048,fp16,16384,8,ms_1cta,14.891,13.585,14.45,13.332,0.9704
real,bs,2048,fp16,16384,16,ms_1cta,14.995,13.8,14.778,13.652,0.9855
real,bs,2048,fp16,16384,32,ms_1cta,15.041,13.971,15.2,13.953,1.0106
real,bs,2048,fp16,16384,64,ms_1cta,15.346,14.122,15.387,14.095,1.0027
real,bs,2048,fp16,16384,128,ms_1cta,16.102,14.355,16.117,14.456,1.0009
real,bs,2048,fp16,16384,256,ms_1cta,25.699,20.122,20.853,18.848,0.8114
real,bs,2048,fp16,16384,512,ms_1cta,44.773,36.364,37.242,34.371,0.8318
real,bs,2048,fp16,16384,1024,ms_1cta,70.726,57.398,58.963,54.705,0.8337
real,bs,2048,fp16,16384,2048,ms_1cta,129.111,123.306,108.005,105.154,0.8365
real,bs,2048,fp16,32768,1,ms_1cta,19.165,18.014,15.717,14.469,0.8201
real,bs,2048,fp16,32768,2,ms_1cta,19.052,17.926,15.891,14.453,0.8341
real,bs,2048,fp16,32768,4,ms_1cta,18.949,17.895,16.061,14.75,0.8476
real,bs,2048,fp16,32768,8,ms_1cta,18.998,17.907,16.064,14.783,0.8456
real,bs,2048,fp16,32768,16,ms_1cta,19.249,18.129,16.376,15.112,0.8507
real,bs,2048,fp16,32768,32,ms_1cta,19.646,18.273,16.717,15.399,0.8509
real,bs,2048,fp16,32768,64,ms_1cta,20.119,18.466,17.224,15.533,0.8561
real,bs,2048,fp16,32768,128,ms_1cta,21.194,18.757,18.282,15.92,0.8626
real,bs,2048,fp16,32768,256,ms_1cta,36.313,27.055,26.643,23.217,0.7337
real,bs,2048,fp16,32768,512,ms_1cta,65.61,49.242,45.296,40.072,0.6904
real,bs,2048,fp16,32768,1024,ms_1cta,106.679,89.258,72.501,65.92,0.6796
real,bs,2048,fp16,32768,2048,ms_1cta,198.176,192.448,131.432,128.506,0.6632
real,bs,2048,fp16,65536,1,msc_C8,15.214,13.908,20.691,19.297,1.36
real,bs,2048,fp16,65536,2,msc_C8,15.824,14.017,20.509,19.3,1.2961
real,bs,2048,fp16,65536,4,msc_C4,16.219,14.678,20.875,19.508,1.2871
real,bs,2048,fp16,65536,8,msc_C4,16.25,14.811,21.07,19.559,1.2966
real,bs,2048,fp16,65536,16,msc_C4,16.519,14.788,21.259,19.883,1.2869
real,bs,2048,fp16,65536,32,msc_C4,17.365,15.282,21.774,20.111,1.2539
real,bs,2048,fp16,65536,64,ms_1cta,22.886,20.731,22.496,20.278,0.983
real,bs,2048,fp16,65536,128,ms_1cta,24.509,21.069,24.059,20.655,0.9816
real,bs,2048,fp16,65536,256,ms_1cta,51.3,38.427,40.176,34.012,0.7832
real,bs,2048,fp16,65536,512,ms_1cta,93.978,71.68,71.139,58.783,0.757
real,bs,2048,fp16,65536,1024,ms_1cta,151.162,144.388,112.075,106.118,0.7414
real,bs,2048,fp16,65536,2048,ms_1cta,281.459,274.49,202.015,196.607,0.7177
real,bs,2048,fp16,131072,1,msc_C8,15.734,14.106,28.101,26.566,1.786
real,bs,2048,fp16,131072,2,msc_C8,15.806,14.08,27.946,26.513,1.7681
real,bs,2048,fp16,131072,4,msc_C8,16.241,14.475,28.434,26.765,1.7508
real,bs,2048,fp16,131072,8,msc_C4,17.791,15.495,28.606,26.826,1.6079
real,bs,2048,fp16,131072,16,msc_C4,18.081,15.522,28.872,27.182,1.5968
real,bs,2048,fp16,131072,32,msc_C4,18.965,16.063,29.653,27.407,1.5636
real,bs,2048,fp16,131072,64,ms_1cta,30.295,27.406,30.592,27.627,1.0098
real,bs,2048,fp16,131072,128,ms_1cta,32.325,27.868,33.342,28.101,1.0315
real,bs,2048,fp16,131072,256,ms_1cta,69.474,52.939,59.802,48.616,0.8608
real,bs,2048,fp16,131072,512,ms_1cta,128.534,117.511,129.01,111.102,1.0037
real,bs,2048,fp16,131072,1024,ms_1cta,212.812,205.482,206.675,179.772,0.9712
real,bs,2048,fp16,131072,2048,ms_1cta,396.371,388.035,343.418,327.001,0.8664
real,bs,2048,fp16,262144,1,msc_C8,16.768,14.786,51.054,49.145,3.0447
real,bs,2048,fp16,262144,2,msc_C8,17.29,15.009,50.819,49.107,2.9392
real,bs,2048,fp16,262144,4,msc_C8,17.448,15.158,51.301,49.318,2.9402
real,bs,2048,fp16,262144,8,msc_C8,17.849,15.392,51.483,49.44,2.8844
real,bs,2048,fp16,262144,16,msc_C4,20.367,16.965,51.914,49.763,2.5489
real,bs,2048,fp16,262144,32,msc_C4,21.411,17.509,52.994,50.06,2.4751
real,bs,2048,fp16,262144,64,ms_1cta,45.615,42.194,54.48,50.326,1.1943
real,bs,2048,fp16,262144,128,ms_1cta,49.955,42.632,60.259,51.006,1.2063
real,bs,2048,fp16,262144,256,ms_1cta,116.061,107.724,148.997,135.38,1.2838
real,bs,2048,fp16,262144,512,ms_1cta,203.158,191.553,291.952,251.11,1.4371
real,bs,2048,fp16,262144,1024,ms_1cta,337.328,330.172,480.065,456.754,1.4231
real,bs,2048,fp16,262144,2048,ms_1cta,637.149,624.064,887.533,867.304,1.393
real,bs,2048,fp16,524288,2,msc_C8,29.75,25.629,89.144,86.435,2.9964
real,bs,2048,fp16,524288,4,msc_C8,29.616,26.167,89.107,86.623,3.0087
real,bs,2048,fp16,524288,8,msc_C8,29.759,26.278,89.347,86.734,3.0024
real,bs,2048,fp16,524288,16,msc_C8,57.126,50.824,90.002,87.109,1.5755
real,bs,2048,fp16,524288,32,msc_C4,40.185,34.5,91.319,87.398,2.2725
real,bs,2048,fp16,524288,64,ms_1cta,91.778,85.554,95.291,87.743,1.0383
real,bs,2048,fp16,1048576,2,msc_C8,22.957,19.157,89.475,86.539,3.8975
real,bs,2048,fp16,1048576,4,msc_C8,23.716,19.71,89.922,86.74,3.7916
real,bs,2048,fp16,1048576,8,msc_C8,24.38,19.841,90.283,86.842,3.7032
real,bs,2048,fp16,1048576,16,msc_C8,42.766,34.377,91.378,87.177,2.1367
real,bs,2048,fp16,1048576,32,msc_C8,64.612,50.039,93.558,87.519,1.448
real,bs,2048,fp16,1048576,64,ms_1cta,154.516,151.761,107.675,99.48,0.6969
real,bs,2048,fp32,8192,1,ms_1cta,12.611,11.259,13.923,12.586,1.104
real,bs,2048,fp32,8192,2,ms_1cta,12.539,11.152,13.878,12.558,1.1068
real,bs,2048,fp32,8192,4,ms_1cta,12.426,11.226,14.246,12.839,1.1465
real,bs,2048,fp32,8192,8,ms_1cta,12.644,11.235,14.198,12.878,1.1229
real,bs,2048,fp32,8192,16,ms_1cta,12.588,11.451,14.462,13.191,1.1489
real,bs,2048,fp32,8192,32,ms_1cta,12.926,11.539,14.646,13.432,1.1331
real,bs,2048,fp32,8192,64,ms_1cta,12.867,11.619,15.014,13.596,1.1669
real,bs,2048,fp32,8192,128,ms_1cta,13.559,11.847,15.763,13.948,1.1625
real,bs,2048,fp32,8192,256,ms_1cta,17.14,14.804,21.648,19.072,1.263
real,bs,2048,fp32,8192,512,ms_1cta,31.414,27.733,37.687,34.142,1.1997
real,bs,2048,fp32,8192,1024,ms_1cta,56.414,50.423,59.383,55.105,1.0526
real,bs,2048,fp32,8192,2048,ms_1cta,101.923,97.906,109.016,105.456,1.0696
real,bs,2048,fp32,16384,1,ms_1cta,15.042,14.068,14.834,13.34,0.9862
real,bs,2048,fp32,16384,2,ms_1cta,15.001,13.95,14.774,13.323,0.9849
real,bs,2048,fp32,16384,4,ms_1cta,15.261,13.999,14.816,13.593,0.9708
real,bs,2048,fp32,16384,8,ms_1cta,15.32,13.999,14.907,13.676,0.973
real,bs,2048,fp32,16384,16,ms_1cta,15.374,14.245,15.288,13.958,0.9944
real,bs,2048,fp32,16384,32,ms_1cta,15.524,14.244,15.69,14.238,1.0107
real,bs,2048,fp32,16384,64,ms_1cta,16.015,14.352,16.28,14.408,1.0165
real,bs,2048,fp32,16384,128,ms_1cta,16.992,14.664,17.285,14.76,1.0172
real,bs,2048,fp32,16384,256,ms_1cta,23.424,19.657,26.16,21.06,1.1168
real,bs,2048,fp32,16384,512,ms_1cta,43.755,37.398,45.917,38.574,1.0494
real,bs,2048,fp32,16384,1024,ms_1cta,76.903,68.945,73.85,62.579,0.9603
real,bs,2048,fp32,16384,2048,ms_1cta,138.656,134.35,131.701,127.25,0.9498
real,bs,2048,fp32,32768,1,ms_1cta,19.757,18.471,16.114,14.162,0.8156
real,bs,2048,fp32,32768,2,ms_1cta,19.607,18.429,16.11,14.143,0.8216
