scenario,sweep,K,dtype,N,BS,op,op27_cold_us_local,op27_warm_us_local,base_cold_us_local,base_warm_us_local,speedup_same_node_cold
real,bs,1024,bf16,65536,32,op27_hls,14.648,12.973,24.574,22.825,1.6776
real,bs,1024,bf16,65536,64,op27_hls,18.065,15.337,25.104,22.971,1.3896
real,bs,1024,bf16,65536,128,op27_hls,19.398,15.663,26.368,23.353,1.3593
real,bs,1024,bf16,65536,256,op27_hls,32.995,27.761,42.923,37.893,1.3009
real,bs,1024,bf16,65536,512,op27_hls,57.662,47.919,76.132,67.023,1.3203
real,bs,1024,bf16,65536,1024,op27_hls,92.204,86.432,122.101,116.521,1.3242
real,bs,1024,bf16,65536,2048,op27_hls,163.118,157.715,225.667,220.727,1.3835
real,bs,1024,bf16,131072,1,op27_hls,13.939,12.448,25.154,23.432,1.8046
real,bs,1024,bf16,131072,2,op27_hls,14.056,12.452,24.778,23.368,1.7628
real,bs,1024,bf16,131072,4,op27_hls,14.443,12.799,24.847,23.36,1.7203
real,bs,1024,bf16,131072,8,op27_hls,15.622,13.41,24.963,23.367,1.5979
real,bs,1024,bf16,131072,16,op27_hls,15.697,13.468,25.469,23.71,1.6225
real,bs,1024,bf16,131072,32,op27_hls,16.637,13.865,26.011,23.869,1.5634
real,bs,1024,bf16,131072,64,op27_hls,22.033,17.75,26.884,24.041,1.2202
real,bs,1024,bf16,131072,128,op27_hls,23.798,18.131,28.996,24.472,1.2184
real,bs,1024,bf16,131072,256,op27_hls,53.02,45.381,51.1,41.149,0.9638
real,bs,1024,bf16,131072,512,op27_hls,96.368,88.213,104.066,87.774,1.0799
real,bs,1024,bf16,131072,1024,op27_hls,156.416,150.958,154.574,140.552,0.9882
real,bs,1024,bf16,131072,2048,op27_hls,290.197,285.251,268.792,255.071,0.9262
real,bs,1024,bf16,262144,1,op27_hls,14.331,12.517,36.412,34.371,2.5408
real,bs,1024,bf16,262144,2,op27_hls,14.713,12.687,35.84,34.285,2.4359
real,bs,1024,bf16,262144,4,op27_hls,15.002,12.956,36.113,34.286,2.4072
real,bs,1024,bf16,262144,8,op27_hls,15.384,13.191,36.214,34.323,2.354
real,bs,1024,bf16,262144,16,op27_hls,17.251,14.41,36.867,34.651,2.1371
real,bs,1024,bf16,262144,32,op27_hls,18.189,14.719,37.611,34.813,2.0678
real,bs,1024,bf16,262144,64,op27_hls,28.736,21.636,38.839,35.029,1.3516
real,bs,1024,bf16,262144,128,op27_hls,32.718,22.085,44.751,35.577,1.3678
real,bs,1024,bf16,262144,256,op27_hls,94.564,91.322,94.058,80.945,0.9946
real,bs,1024,bf16,262144,512,op27_hls,160.552,156.234,185.187,155.75,1.1534
real,bs,1024,bf16,262144,1024,op27_hls,269.126,265.732,301.474,282.152,1.1202
real,bs,1024,bf16,262144,2048,op27_hls,501.248,498.121,533.904,516.653,1.0651
real,bs,1024,bf16,524288,2,op27_hls,16.897,14.308,62.87,60.323,3.7208
real,bs,1024,bf16,524288,4,op27_hls,17.564,14.878,62.577,60.359,3.5628
real,bs,1024,bf16,524288,8,op27_hls,17.917,15.007,62.812,62.089,3.5057
real,bs,1024,bf16,524288,16,op27_hls,31.188,26.081,63.66,60.733,2.0412
real,bs,1024,bf16,524288,32,op27_hls,22.933,22.139,64.598,60.898,2.8168
real,bs,1024,bf16,524288,64,op27_hls,72.905,70.503,70.97,70.624,0.9735
real,bs,1024,bf16,1048576,2,op27_hls,22.862,18.817,120.701,116.098,5.2795
real,bs,1024,bf16,1048576,4,op27_hls,23.153,18.906,122.488,115.71,5.2904
real,bs,1024,bf16,1048576,8,op27_hls,23.875,19.145,120.93,115.054,5.0651
real,bs,1024,bf16,1048576,16,op27_hls,39.972,33.387,119.928,115.024,3.0003
real,bs,1024,bf16,1048576,32,op27_hls,59.476,46.257,118.757,112.955,1.9967
real,bs,1024,bf16,1048576,64,op27_hls,146.734,140.123,136.804,129.09,0.9323
real,bs,1024,fp16,4096,1,op27_hls,11.253,9.775,10.147,8.591,0.9017
real,bs,1024,fp16,4096,2,op27_hls,10.893,9.837,9.656,8.502,0.8864
real,bs,1024,fp16,4096,4,op27_hls,11.331,9.761,10.475,8.508,0.9245
real,bs,1024,fp16,4096,8,op27_hls,11.645,9.764,10.134,8.513,0.8702
real,bs,1024,fp16,4096,16,op27_hls,11.173,10.114,10.214,8.862,0.9142
real,bs,1024,fp16,4096,32,op27_hls,11.23,10.301,10.349,9.019,0.9215
real,bs,1024,fp16,4096,64,op27_hls,11.467,10.52,10.746,9.14,0.9371
real,bs,1024,fp16,4096,128,op27_hls,11.795,10.722,11.018,9.356,0.9341
real,bs,1024,fp16,4096,256,op27_hls,12.254,10.97,13.046,11.455,1.0646
real,bs,1024,fp16,4096,512,op27_hls,22.886,19.595,22.369,20.372,0.9774
real,bs,1024,fp16,4096,1024,op27_hls,34.096,30.739,34.756,32.373,1.0194
