family,sweep,scenario,model,op,K,dtype,N,BS,isl,cr,hit,us,us_span,exact
real,bs,,flash,gvr_base,512,bf16,16387,512,64k,4,0.076171875,29.211,29.211,True
real,bs,,flash,gvr_pr,512,bf16,16387,512,64k,4,0.076171875,27.603,27.603,True
real,bs,,flash,op26_r0auto,512,bf16,16387,512,64k,4,0.076171875,31.01415,31.01415,
real,bs,,flash,radix_cutedsl,512,bf16,16387,512,64k,4,0.076171875,36.316900000000004,36.316900000000004,True
real,bs,,flash,flashinfer_topk,512,bf16,16387,1024,64k,4,0.076171875,45.020900000000005,45.020900000000005,True
real,bs,,flash,gvr_base,512,bf16,16387,1024,64k,4,0.076171875,45.2013,45.2013,True
real,bs,,flash,gvr_pr,512,bf16,16387,1024,64k,4,0.076171875,42.694050000000004,42.694050000000004,True
real,bs,,flash,op26_r0auto,512,bf16,16387,1024,64k,4,0.076171875,48.043,48.043,
real,bs,,flash,radix_cutedsl,512,bf16,16387,1024,64k,4,0.076171875,61.7249,61.7249,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,1,128k,4,0.69921875,9.2624,9.2624,True
real,bs,,flash,gvr_base,512,bf16,32771,1,128k,4,0.69921875,14.3103,14.3103,True
real,bs,,flash,gvr_pr,512,bf16,32771,1,128k,4,0.69921875,11.607899999999999,11.607899999999999,True
real,bs,,flash,op26_r0auto,512,bf16,32771,1,128k,4,0.69921875,11.499049999999999,11.499049999999999,
real,bs,,flash,radix_cutedsl,512,bf16,32771,1,128k,4,0.69921875,12.900799999999998,12.900799999999998,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,2,128k,4,0.69921875,9.067200000000001,9.067200000000001,True
real,bs,,flash,gvr_base,512,bf16,32771,2,128k,4,0.69921875,14.2256,14.2256,True
real,bs,,flash,gvr_pr,512,bf16,32771,2,128k,4,0.69921875,11.5839,11.5839,True
real,bs,,flash,op26_r0auto,512,bf16,32771,2,128k,4,0.69921875,11.5808,11.5808,
real,bs,,flash,radix_cutedsl,512,bf16,32771,2,128k,4,0.69921875,14.30885,14.30885,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,4,128k,4,0.69921875,9.616,9.616,True
real,bs,,flash,gvr_base,512,bf16,32771,4,128k,4,0.69921875,14.211200000000002,14.211200000000002,True
real,bs,,flash,gvr_pr,512,bf16,32771,4,128k,4,0.69921875,11.587200000000001,11.587200000000001,True
real,bs,,flash,op26_r0auto,512,bf16,32771,4,128k,4,0.69921875,11.5295,11.5295,
real,bs,,flash,radix_cutedsl,512,bf16,32771,4,128k,4,0.69921875,14.6816,14.6816,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,8,128k,4,0.69921875,9.6304,9.6304,True
real,bs,,flash,gvr_base,512,bf16,32771,8,128k,4,0.69921875,14.2879,14.2879,True
real,bs,,flash,gvr_pr,512,bf16,32771,8,128k,4,0.69921875,11.66235,11.66235,True
real,bs,,flash,op26_r0auto,512,bf16,32771,8,128k,4,0.69921875,11.5359,11.5359,
real,bs,,flash,radix_cutedsl,512,bf16,32771,8,128k,4,0.69921875,15.084850000000001,15.084850000000001,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,16,128k,4,0.69921875,11.099200000000002,11.099200000000002,True
real,bs,,flash,gvr_base,512,bf16,32771,16,128k,4,0.69921875,14.75195,14.75195,True
real,bs,,flash,gvr_pr,512,bf16,32771,16,128k,4,0.69921875,12.076649999999999,12.076649999999999,True
real,bs,,flash,op26_r0auto,512,bf16,32771,16,128k,4,0.69921875,11.91995,11.91995,
real,bs,,flash,radix_cutedsl,512,bf16,32771,16,128k,4,0.69921875,15.0688,15.0688,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,32,128k,4,0.69921875,11.936,11.936,True
real,bs,,flash,gvr_base,512,bf16,32771,32,128k,4,0.69921875,15.0031,15.0031,True
real,bs,,flash,gvr_pr,512,bf16,32771,32,128k,4,0.69921875,12.3232,12.3232,True
real,bs,,flash,op26_r0auto,512,bf16,32771,32,128k,4,0.69921875,12.20795,12.20795,
real,bs,,flash,radix_cutedsl,512,bf16,32771,32,128k,4,0.69921875,17.592,17.592,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,64,128k,4,0.69921875,13.2736,13.2736,True
real,bs,,flash,gvr_base,512,bf16,32771,64,128k,4,0.69921875,15.327950000000001,15.327950000000001,True
real,bs,,flash,gvr_pr,512,bf16,32771,64,128k,4,0.69921875,12.641399999999999,12.641399999999999,True
real,bs,,flash,op26_r0auto,512,bf16,32771,64,128k,4,0.69921875,12.58555,12.58555,
real,bs,,flash,radix_cutedsl,512,bf16,32771,64,128k,4,0.69921875,14.60005,14.60005,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,128,128k,4,0.69921875,17.691200000000002,17.691200000000002,True
real,bs,,flash,gvr_base,512,bf16,32771,128,128k,4,0.69921875,16.118299999999998,16.118299999999998,True
real,bs,,flash,gvr_pr,512,bf16,32771,128,128k,4,0.69921875,13.407950000000001,13.407950000000001,True
real,bs,,flash,op26_r0auto,512,bf16,32771,128,128k,4,0.69921875,13.33105,13.33105,
real,bs,,flash,radix_cutedsl,512,bf16,32771,128,128k,4,0.69921875,15.28,15.28,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,256,128k,4,0.69921875,22.856,22.856,True
real,bs,,flash,gvr_base,512,bf16,32771,256,128k,4,0.69921875,21.65915,21.65915,True
real,bs,,flash,gvr_pr,512,bf16,32771,256,128k,4,0.69921875,17.463900000000002,17.463900000000002,True
real,bs,,flash,op26_r0auto,512,bf16,32771,256,128k,4,0.69921875,17.4142,17.4142,
real,bs,,flash,radix_cutedsl,512,bf16,32771,256,128k,4,0.69921875,28.0272,28.0272,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,512,128k,4,0.69921875,40.780800000000006,40.780800000000006,True
real,bs,,flash,gvr_base,512,bf16,32771,512,128k,4,0.69921875,36.81275,36.81275,True
real,bs,,flash,gvr_pr,512,bf16,32771,512,128k,4,0.69921875,28.9742,28.9742,True
real,bs,,flash,op26_r0auto,512,bf16,32771,512,128k,4,0.69921875,29.0302,29.0302,
real,bs,,flash,radix_cutedsl,512,bf16,32771,512,128k,4,0.69921875,53.260949999999994,53.260949999999994,True
real,bs,,flash,flashinfer_topk,512,bf16,32771,1024,128k,4,0.69921875,68.9408,68.9408,True
real,bs,,flash,gvr_base,512,bf16,32771,1024,128k,4,0.69921875,58.303599999999996,58.303599999999996,True
real,bs,,flash,gvr_pr,512,bf16,32771,1024,128k,4,0.69921875,45.9542,45.9542,True
real,bs,,flash,op26_r0auto,512,bf16,32771,1024,128k,4,0.69921875,46.145199999999996,46.145199999999996,
real,bs,,flash,radix_cutedsl,512,bf16,32771,1024,128k,4,0.69921875,92.61280000000001,92.61280000000001,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,1,256k,4,0.279296875,10.329600000000001,10.329600000000001,True
real,bs,,flash,gvr_base,512,bf16,65538,1,256k,4,0.279296875,13.6799,13.6799,True
real,bs,,flash,gvr_pr,512,bf16,65538,1,256k,4,0.279296875,13.4735,13.4735,True
real,bs,,flash,op26_r0auto,512,bf16,65538,1,256k,4,0.279296875,13.07835,13.07835,
real,bs,,flash,radix_cutedsl,512,bf16,65538,1,256k,4,0.279296875,14.696,14.696,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,2,256k,4,0.279296875,10.5344,10.5344,True
real,bs,,flash,gvr_base,512,bf16,65538,2,256k,4,0.279296875,14.01425,14.01425,True
real,bs,,flash,gvr_pr,512,bf16,65538,2,256k,4,0.279296875,13.81275,13.81275,True
real,bs,,flash,op26_r0auto,512,bf16,65538,2,256k,4,0.279296875,13.4671,13.4671,
real,bs,,flash,radix_cutedsl,512,bf16,65538,2,256k,4,0.279296875,14.704,14.704,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,4,256k,4,0.279296875,10.5776,10.5776,True
real,bs,,flash,gvr_base,512,bf16,65538,4,256k,4,0.279296875,14.411100000000001,14.411100000000001,True
real,bs,,flash,gvr_pr,512,bf16,65538,4,256k,4,0.279296875,14.2911,14.2911,True
real,bs,,flash,op26_r0auto,512,bf16,65538,4,256k,4,0.279296875,13.801549999999999,13.801549999999999,
real,bs,,flash,radix_cutedsl,512,bf16,65538,4,256k,4,0.279296875,14.9632,14.9632,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,8,256k,4,0.279296875,10.8064,10.8064,True
real,bs,,flash,gvr_base,512,bf16,65538,8,256k,4,0.279296875,14.609549999999999,14.609549999999999,True
real,bs,,flash,gvr_pr,512,bf16,65538,8,256k,4,0.279296875,14.43345,14.43345,True
real,bs,,flash,op26_r0auto,512,bf16,65538,8,256k,4,0.279296875,14.075149999999999,14.075149999999999,
real,bs,,flash,radix_cutedsl,512,bf16,65538,8,256k,4,0.279296875,15.048,15.048,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,16,256k,4,0.279296875,12.836799999999998,12.836799999999998,True
real,bs,,flash,gvr_base,512,bf16,65538,16,256k,4,0.279296875,14.7679,14.7679,True
real,bs,,flash,gvr_pr,512,bf16,65538,16,256k,4,0.279296875,14.58705,14.58705,True
real,bs,,flash,op26_r0auto,512,bf16,65538,16,256k,4,0.279296875,14.2912,14.2912,
real,bs,,flash,radix_cutedsl,512,bf16,65538,16,256k,4,0.279296875,15.491200000000001,15.491200000000001,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,32,256k,4,0.279296875,13.912,13.912,True
real,bs,,flash,gvr_base,512,bf16,65538,32,256k,4,0.279296875,15.31035,15.31035,True
real,bs,,flash,gvr_pr,512,bf16,65538,32,256k,4,0.279296875,15.0591,15.0591,True
real,bs,,flash,op26_r0auto,512,bf16,65538,32,256k,4,0.279296875,14.975850000000001,14.975850000000001,
real,bs,,flash,radix_cutedsl,512,bf16,65538,32,256k,4,0.279296875,22.1648,22.1648,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,64,256k,4,0.279296875,16.904,16.904,True
real,bs,,flash,gvr_base,512,bf16,65538,64,256k,4,0.279296875,17.2351,17.2351,True
real,bs,,flash,gvr_pr,512,bf16,65538,64,256k,4,0.279296875,16.971,16.971,True
real,bs,,flash,op26_r0auto,512,bf16,65538,64,256k,4,0.279296875,15.8079,15.8079,
real,bs,,flash,radix_cutedsl,512,bf16,65538,64,256k,4,0.279296875,30.912,30.912,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,128,256k,4,0.279296875,23.1264,23.1264,True
real,bs,,flash,gvr_base,512,bf16,65538,128,256k,4,0.279296875,17.070349999999998,17.070349999999998,True
real,bs,,flash,gvr_pr,512,bf16,65538,128,256k,4,0.279296875,17.635099999999998,17.635099999999998,True
real,bs,,flash,op26_r0auto,512,bf16,65538,128,256k,4,0.279296875,17.207900000000002,17.207900000000002,
real,bs,,flash,radix_cutedsl,512,bf16,65538,128,256k,4,0.279296875,23.302400000000002,23.302400000000002,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,256,256k,4,0.279296875,34.88,34.88,True
real,bs,,flash,gvr_base,512,bf16,65538,256,256k,4,0.279296875,26.25425,26.25425,True
real,bs,,flash,gvr_pr,512,bf16,65538,256,256k,4,0.279296875,26.1262,26.1262,True
real,bs,,flash,op26_r0auto,512,bf16,65538,256,256k,4,0.279296875,24.950200000000002,24.950200000000002,
real,bs,,flash,radix_cutedsl,512,bf16,65538,256,256k,4,0.279296875,43.8784,43.8784,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,512,256k,4,0.279296875,63.55675,63.55675,True
real,bs,,flash,gvr_base,512,bf16,65538,512,256k,4,0.279296875,45.9453,45.9453,True
real,bs,,flash,gvr_pr,512,bf16,65538,512,256k,4,0.279296875,44.7965,44.7965,True
real,bs,,flash,op26_r0auto,512,bf16,65538,512,256k,4,0.279296875,42.95015,42.95015,
real,bs,,flash,radix_cutedsl,512,bf16,65538,512,256k,4,0.279296875,85.74719999999999,85.74719999999999,True
real,bs,,flash,flashinfer_topk,512,bf16,65538,1024,256k,4,0.279296875,106.6528,106.6528,True
real,bs,,flash,gvr_base,512,bf16,65538,1024,256k,4,0.279296875,71.63925,71.63925,True
real,bs,,flash,gvr_pr,512,bf16,65538,1024,256k,4,0.279296875,70.7063,70.7063,True
real,bs,,flash,op26_r0auto,512,bf16,65538,1024,256k,4,0.279296875,67.8844,67.8844,
real,bs,,flash,radix_cutedsl,512,bf16,65538,1024,256k,4,0.279296875,149.52960000000002,149.52960000000002,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,1,512k,4,0.056640625,15.6768,15.6768,True
real,bs,,flash,gvr_base,512,bf16,131075,1,512k,4,0.056640625,43.058800000000005,43.058800000000005,False
real,bs,,flash,gvr_pr,512,bf16,131075,1,512k,4,0.056640625,20.22715,20.22715,True
real,bs,,flash,op26_r0auto,512,bf16,131075,1,512k,4,0.056640625,22.643099999999997,22.643099999999997,
real,bs,,flash,radix_cutedsl,512,bf16,131075,1,512k,4,0.056640625,14.3024,14.3024,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,2,512k,4,0.056640625,16.0128,16.0128,True
real,bs,,flash,gvr_base,512,bf16,131075,2,512k,4,0.056640625,43.198,43.198,False
real,bs,,flash,gvr_pr,512,bf16,131075,2,512k,4,0.056640625,20.39025,20.39025,True
real,bs,,flash,op26_r0auto,512,bf16,131075,2,512k,4,0.056640625,22.72475,22.72475,
real,bs,,flash,radix_cutedsl,512,bf16,131075,2,512k,4,0.056640625,14.489600000000001,14.489600000000001,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,4,512k,4,0.056640625,16.0144,16.0144,True
real,bs,,flash,gvr_base,512,bf16,131075,4,512k,4,0.056640625,43.93595,43.93595,False
real,bs,,flash,gvr_pr,512,bf16,131075,4,512k,4,0.056640625,20.8384,20.8384,True
real,bs,,flash,op26_r0auto,512,bf16,131075,4,512k,4,0.056640625,23.2574,23.2574,
real,bs,,flash,radix_cutedsl,512,bf16,131075,4,512k,4,0.056640625,14.884799999999998,14.884799999999998,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,8,512k,4,0.056640625,16.416,16.416,True
real,bs,,flash,gvr_base,512,bf16,131075,8,512k,4,0.056640625,52.68575,52.68575,False
real,bs,,flash,gvr_pr,512,bf16,131075,8,512k,4,0.056640625,23.56625,23.56625,True
real,bs,,flash,op26_r0auto,512,bf16,131075,8,512k,4,0.056640625,23.5743,23.5743,
real,bs,,flash,radix_cutedsl,512,bf16,131075,8,512k,4,0.056640625,15.0048,15.0048,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,16,512k,4,0.056640625,21.7536,21.7536,True
real,bs,,flash,gvr_base,512,bf16,131075,16,512k,4,0.056640625,53.449349999999995,53.449349999999995,False
real,bs,,flash,gvr_pr,512,bf16,131075,16,512k,4,0.056640625,23.86065,23.86065,True
real,bs,,flash,op26_r0auto,512,bf16,131075,16,512k,4,0.056640625,23.91025,23.91025,
real,bs,,flash,radix_cutedsl,512,bf16,131075,16,512k,4,0.056640625,17.796799999999998,17.796799999999998,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,32,512k,4,0.056640625,23.7264,23.7264,True
real,bs,,flash,gvr_base,512,bf16,131075,32,512k,4,0.056640625,53.9005,53.9005,False
real,bs,,flash,gvr_pr,512,bf16,131075,32,512k,4,0.056640625,24.19825,24.19825,True
real,bs,,flash,op26_r0auto,512,bf16,131075,32,512k,4,0.056640625,29.87665,29.87665,
real,bs,,flash,radix_cutedsl,512,bf16,131075,32,512k,4,0.056640625,32.4704,32.4704,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,64,512k,4,0.056640625,36.1024,36.1024,True
real,bs,,flash,gvr_base,512,bf16,131075,64,512k,4,0.056640625,69.6556,69.6556,False
real,bs,,flash,gvr_pr,512,bf16,131075,64,512k,4,0.056640625,31.076700000000002,31.076700000000002,True
real,bs,,flash,op26_r0auto,512,bf16,131075,64,512k,4,0.056640625,31.1662,31.1662,
real,bs,,flash,radix_cutedsl,512,bf16,131075,64,512k,4,0.056640625,61.91045,61.91045,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,128,512k,4,0.056640625,64.28165,64.28165,True
real,bs,,flash,gvr_base,512,bf16,131075,128,512k,4,0.056640625,84.6794,84.6794,False
real,bs,,flash,gvr_pr,512,bf16,131075,128,512k,4,0.056640625,36.54045,36.54045,True
real,bs,,flash,op26_r0auto,512,bf16,131075,128,512k,4,0.056640625,39.40585,39.40585,
real,bs,,flash,radix_cutedsl,512,bf16,131075,128,512k,4,0.056640625,63.9952,63.9952,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,256,512k,4,0.056640625,132.45929999999998,132.45929999999998,True
real,bs,,flash,gvr_base,512,bf16,131075,256,512k,4,0.056640625,160.1045,160.1045,False
real,bs,,flash,gvr_pr,512,bf16,131075,256,512k,4,0.056640625,63.49875,63.49875,True
real,bs,,flash,op26_r0auto,512,bf16,131075,256,512k,4,0.056640625,66.69535,66.69535,
real,bs,,flash,radix_cutedsl,512,bf16,131075,256,512k,4,0.056640625,124.21119999999999,124.21119999999999,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,512,512k,4,0.056640625,239.00645,239.00645,True
real,bs,,flash,gvr_base,512,bf16,131075,512,512k,4,0.056640625,448.74890000000005,448.74890000000005,False
real,bs,,flash,gvr_pr,512,bf16,131075,512,512k,4,0.056640625,161.1125,161.1125,True
real,bs,,flash,op26_r0auto,512,bf16,131075,512,512k,4,0.056640625,168.5108,168.5108,
real,bs,,flash,radix_cutedsl,512,bf16,131075,512,512k,4,0.056640625,215.00164999999998,215.00164999999998,True
real,bs,,flash,flashinfer_topk,512,bf16,131075,1024,512k,4,0.056640625,422.19055,422.19055,True
real,bs,,flash,gvr_base,512,bf16,131075,1024,512k,4,0.056640625,586.0984,586.0984,False
real,bs,,flash,gvr_pr,512,bf16,131075,1024,512k,4,0.056640625,213.9075,213.9075,True
real,bs,,flash,op26_r0auto,512,bf16,131075,1024,512k,4,0.056640625,228.5072,228.5072,
real,bs,,flash,radix_cutedsl,512,bf16,131075,1024,512k,4,0.056640625,426.12809999999996,426.12809999999996,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,1,1024k,4,0.421875,14.590399999999999,14.590399999999999,True
real,bs,,flash,gvr_base,512,bf16,262127,1,1024k,4,0.421875,16.3775,16.3775,True
real,bs,,flash,gvr_pr,512,bf16,262127,1,1024k,4,0.421875,16.99675,16.99675,True
real,bs,,flash,op26_r0auto,512,bf16,262127,1,1024k,4,0.421875,20.2702,20.2702,
real,bs,,flash,radix_cutedsl,512,bf16,262127,1,1024k,4,0.421875,14.512,14.512,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,2,1024k,4,0.421875,14.73915,14.73915,True
real,bs,,flash,gvr_base,512,bf16,262127,2,1024k,4,0.421875,16.4895,16.4895,True
real,bs,,flash,gvr_pr,512,bf16,262127,2,1024k,4,0.421875,17.36625,17.36625,True
real,bs,,flash,op26_r0auto,512,bf16,262127,2,1024k,4,0.421875,20.331049999999998,20.331049999999998,
real,bs,,flash,radix_cutedsl,512,bf16,262127,2,1024k,4,0.421875,14.74395,14.74395,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,4,1024k,4,0.421875,15.2096,15.2096,True
real,bs,,flash,gvr_base,512,bf16,262127,4,1024k,4,0.421875,17.0927,17.0927,True
real,bs,,flash,gvr_pr,512,bf16,262127,4,1024k,4,0.421875,17.7007,17.7007,True
real,bs,,flash,op26_r0auto,512,bf16,262127,4,1024k,4,0.421875,20.9743,20.9743,
real,bs,,flash,radix_cutedsl,512,bf16,262127,4,1024k,4,0.421875,15.947149999999999,15.947149999999999,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,8,1024k,4,0.421875,15.508799999999999,15.508799999999999,True
real,bs,,flash,gvr_base,512,bf16,262127,8,1024k,4,0.421875,18.624,18.624,True
real,bs,,flash,gvr_pr,512,bf16,262127,8,1024k,4,0.421875,20.363,20.363,True
real,bs,,flash,op26_r0auto,512,bf16,262127,8,1024k,4,0.421875,21.35995,21.35995,
real,bs,,flash,radix_cutedsl,512,bf16,262127,8,1024k,4,0.421875,18.398400000000002,18.398400000000002,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,16,1024k,4,0.421875,21.3455,21.3455,True
real,bs,,flash,gvr_base,512,bf16,262127,16,1024k,4,0.421875,18.961299999999998,18.961299999999998,True
real,bs,,flash,gvr_pr,512,bf16,262127,16,1024k,4,0.421875,20.670150000000003,20.670150000000003,True
real,bs,,flash,op26_r0auto,512,bf16,262127,16,1024k,4,0.421875,21.6798,21.6798,
real,bs,,flash,radix_cutedsl,512,bf16,262127,16,1024k,4,0.421875,23.81755,23.81755,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,32,1024k,4,0.421875,22.68,22.68,True
real,bs,,flash,gvr_base,512,bf16,262127,32,1024k,4,0.421875,20.123,20.123,True
real,bs,,flash,gvr_pr,512,bf16,262127,32,1024k,4,0.421875,21.6639,21.6639,True
real,bs,,flash,op26_r0auto,512,bf16,262127,32,1024k,4,0.421875,27.73745,27.73745,
real,bs,,flash,radix_cutedsl,512,bf16,262127,32,1024k,4,0.421875,33.327949999999994,33.327949999999994,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,64,1024k,4,0.421875,34.8927,34.8927,True
real,bs,,flash,gvr_base,512,bf16,262127,64,1024k,4,0.421875,26.8302,26.8302,True
real,bs,,flash,gvr_pr,512,bf16,262127,64,1024k,4,0.421875,28.3822,28.3822,True
real,bs,,flash,op26_r0auto,512,bf16,262127,64,1024k,4,0.421875,29.28785,29.28785,
real,bs,,flash,radix_cutedsl,512,bf16,262127,64,1024k,4,0.421875,62.50865,62.50865,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,128,1024k,4,0.421875,62.6655,62.6655,True
real,bs,,flash,gvr_base,512,bf16,262127,128,1024k,4,0.421875,39.3182,39.3182,True
real,bs,,flash,gvr_pr,512,bf16,262127,128,1024k,4,0.421875,40.2622,40.2622,True
real,bs,,flash,op26_r0auto,512,bf16,262127,128,1024k,4,0.421875,46.12925,46.12925,
real,bs,,flash,radix_cutedsl,512,bf16,262127,128,1024k,4,0.421875,109.7102,109.7102,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,256,1024k,4,0.421875,121.52295,121.52295,True
real,bs,,flash,gvr_base,512,bf16,262127,256,1024k,4,0.421875,79.2987,79.2987,True
real,bs,,flash,gvr_pr,512,bf16,262127,256,1024k,4,0.421875,80.84725,80.84725,True
real,bs,,flash,op26_r0auto,512,bf16,262127,256,1024k,4,0.421875,93.55455,93.55455,
real,bs,,flash,radix_cutedsl,512,bf16,262127,256,1024k,4,0.421875,214.91935,214.91935,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,512,1024k,4,0.421875,213.825,213.825,True
real,bs,,flash,gvr_base,512,bf16,262127,512,1024k,4,0.421875,147.959,147.959,True
real,bs,,flash,gvr_pr,512,bf16,262127,512,1024k,4,0.421875,148.63410000000002,148.63410000000002,True
real,bs,,flash,op26_r0auto,512,bf16,262127,512,1024k,4,0.421875,192.62425,192.62425,
real,bs,,flash,radix_cutedsl,512,bf16,262127,512,1024k,4,0.421875,389.6535,389.6535,True
real,bs,,flash,flashinfer_topk,512,bf16,262127,1024,1024k,4,0.421875,363.4087,363.4087,True
real,bs,,flash,gvr_base,512,bf16,262127,1024,1024k,4,0.421875,229.1345,229.1345,True
real,bs,,flash,gvr_pr,512,bf16,262127,1024,1024k,4,0.421875,227.04,227.04,True
real,bs,,flash,op26_r0auto,512,bf16,262127,1024,1024k,4,0.421875,297.0411,297.0411,
real,bs,,flash,radix_cutedsl,512,bf16,262127,1024,1024k,4,0.421875,740.7774000000001,740.7774000000001,True
real,bs,,flash,flashinfer_topk,512,fp16,1027,1,4k,4,0.638671875,5.3248,5.3248,True
real,bs,,flash,gvr_base,512,fp16,1027,1,4k,4,0.638671875,8.84795,8.84795,True
real,bs,,flash,gvr_pr,512,fp16,1027,1,4k,4,0.638671875,7.4639,7.4639,True
real,bs,,flash,op26_r0auto,512,fp16,1027,1,4k,4,0.638671875,8.2222,8.2222,
real,bs,,flash,radix_cutedsl,512,fp16,1027,1,4k,4,0.638671875,5.2863999999999995,5.2863999999999995,True
real,bs,,flash,flashinfer_topk,512,fp16,1027,2,4k,4,0.638671875,5.288,5.288,True
real,bs,,flash,gvr_base,512,fp16,1027,2,4k,4,0.638671875,8.403049999999999,8.403049999999999,True
real,bs,,flash,gvr_pr,512,fp16,1027,2,4k,4,0.638671875,7.406350000000001,7.406350000000001,True
real,bs,,flash,op26_r0auto,512,fp16,1027,2,4k,4,0.638671875,8.11355,8.11355,
real,bs,,flash,radix_cutedsl,512,fp16,1027,2,4k,4,0.638671875,5.272,5.272,True
real,bs,,flash,flashinfer_topk,512,fp16,1027,4,4k,4,0.638671875,5.272,5.272,True
real,bs,,flash,gvr_base,512,fp16,1027,4,4k,4,0.638671875,8.5935,8.5935,True
real,bs,,flash,gvr_pr,512,fp16,1027,4,4k,4,0.638671875,7.563149999999999,7.563149999999999,True
real,bs,,flash,op26_r0auto,512,fp16,1027,4,4k,4,0.638671875,8.3759,8.3759,
real,bs,,flash,radix_cutedsl,512,fp16,1027,4,4k,4,0.638671875,5.176,5.176,True
real,bs,,flash,flashinfer_topk,512,fp16,1027,8,4k,4,0.638671875,5.2783999999999995,5.2783999999999995,True
real,bs,,flash,gvr_base,512,fp16,1027,8,4k,4,0.638671875,8.4686,8.4686,True
real,bs,,flash,gvr_pr,512,fp16,1027,8,4k,4,0.638671875,7.487850000000001,7.487850000000001,True
real,bs,,flash,op26_r0auto,512,fp16,1027,8,4k,4,0.638671875,8.25915,8.25915,
real,bs,,flash,radix_cutedsl,512,fp16,1027,8,4k,4,0.638671875,5.228800000000001,5.228800000000001,True
real,bs,,flash,flashinfer_topk,512,fp16,1027,16,4k,4,0.638671875,5.300800000000001,5.300800000000001,True
