model,isl,L,dtype,N,cs,BS,hit,base,pr,op26,pr_vs_base,op26_vs_pr,pr_exact
flash,1024k,22,bf16,262127,4,16,0.421875,18.961299999999998,20.670150000000003,21.6798,0.917,1.049,True
flash,1024k,22,bf16,262127,4,32,0.421875,20.123,21.6639,27.73745,0.929,1.28,True
flash,1024k,22,bf16,262127,2,64,0.421875,26.8302,28.3822,29.28785,0.945,1.032,True
flash,1024k,22,bf16,262127,1,128,0.421875,39.3182,40.2622,46.12925,0.977,1.146,True
flash,1024k,22,bf16,262127,1,256,0.421875,79.2987,80.84725,93.55455,0.981,1.157,True
flash,1024k,22,bf16,262127,1,512,0.421875,147.959,148.63410000000002,192.62425,0.995,1.296,True
flash,1024k,22,bf16,262127,1,1024,0.421875,229.1345,227.04,297.0411,1.009,1.308,True
flash,1024k,22,fp16,262127,8,1,0.421875,16.788700000000002,16.85745,19.8413,0.996,1.177,True
flash,1024k,22,fp16,262127,8,2,0.421875,16.819,16.923099999999998,19.924599999999998,0.994,1.177,True
flash,1024k,22,fp16,262127,8,4,0.421875,17.3965,17.550099999999997,20.5902,0.991,1.173,True
flash,1024k,22,fp16,262127,4,8,0.421875,18.811049999999998,20.2078,20.94855,0.931,1.037,True
flash,1024k,22,fp16,262127,4,16,0.421875,19.201349999999998,20.5374,21.271849999999997,0.935,1.036,True
flash,1024k,22,fp16,262127,4,32,0.421875,20.35655,21.38225,27.25405,0.952,1.275,True
