model,isl,N,K,L,hit,op,us,us_span,exact
pro,4k,1027,1024,60,0.998,flashinfer_topk,6.0671,6.0671,True
pro,512k,131075,1024,2,0.939,radix_cutedsl,19.4848,19.4848,True
pro,512k,131075,1024,2,0.939,sglang_v2,13.0911,13.0911,True
pro,512k,131075,1024,2,0.939,flashinfer_topk,15.648,15.648,True
pro,512k,131075,1024,4,0.873,radix_cutedsl,19.5358,19.5358,True
pro,512k,131075,1024,4,0.873,sglang_v2,12.9247,12.9247,True
pro,512k,131075,1024,4,0.873,flashinfer_topk,15.9408,15.9408,True
pro,512k,131075,1024,6,0.921,radix_cutedsl,19.6176,19.6176,True
pro,512k,131075,1024,6,0.921,sglang_v2,12.1887,12.1887,True
pro,512k,131075,1024,6,0.921,flashinfer_topk,15.5695,15.5695,True
pro,512k,131075,1024,8,0.896,radix_cutedsl,19.5775,19.5775,True
pro,512k,131075,1024,8,0.896,sglang_v2,12.0368,12.0368,True
pro,512k,131075,1024,8,0.896,flashinfer_topk,15.2608,15.2608,True
pro,512k,131075,1024,10,0.866,radix_cutedsl,19.5663,19.5663,True
pro,512k,131075,1024,10,0.866,sglang_v2,11.6574,11.6574,True
pro,512k,131075,1024,10,0.866,flashinfer_topk,15.1472,15.1472,True
pro,512k,131075,1024,12,0.86,radix_cutedsl,19.6975,19.6975,True
pro,512k,131075,1024,12,0.86,sglang_v2,12.8735,12.8735,True
pro,512k,131075,1024,12,0.86,flashinfer_topk,16.0878,16.0878,True
pro,512k,131075,1024,14,0.78,radix_cutedsl,19.539,19.539,True
pro,512k,131075,1024,14,0.78,sglang_v2,11.7663,11.7663,True
pro,512k,131075,1024,14,0.78,flashinfer_topk,15.5136,15.5136,True
pro,512k,131075,1024,16,0.586,radix_cutedsl,19.4112,19.4112,True
pro,512k,131075,1024,16,0.586,sglang_v2,10.8703,10.8703,True
pro,512k,131075,1024,16,0.586,flashinfer_topk,15.0605,15.0605,True
pro,512k,131075,1024,18,0.632,radix_cutedsl,19.659,19.659,True
pro,512k,131075,1024,18,0.632,sglang_v2,11.1071,11.1071,True
pro,512k,131075,1024,18,0.632,flashinfer_topk,14.9072,14.9072,True
pro,512k,131075,1024,20,0.745,radix_cutedsl,19.6799,19.6799,True
pro,512k,131075,1024,20,0.745,sglang_v2,12.9423,12.9423,True
pro,512k,131075,1024,20,0.745,flashinfer_topk,16.1535,16.1535,True
pro,512k,131075,1024,22,0.411,radix_cutedsl,19.6511,19.6511,True
pro,512k,131075,1024,22,0.411,sglang_v2,11.1982,11.1982,True
pro,512k,131075,1024,22,0.411,flashinfer_topk,15.1536,15.1536,True
pro,512k,131075,1024,24,0.601,radix_cutedsl,19.5295,19.5295,True
pro,512k,131075,1024,24,0.601,sglang_v2,11.0783,11.0783,True
pro,512k,131075,1024,24,0.601,flashinfer_topk,14.3984,14.3984,True
pro,512k,131075,1024,26,0.436,radix_cutedsl,19.5676,19.5676,True
pro,512k,131075,1024,26,0.436,sglang_v2,12.1247,12.1247,True
pro,512k,131075,1024,26,0.436,flashinfer_topk,15.1775,15.1775,True
pro,512k,131075,1024,28,0.612,radix_cutedsl,19.5471,19.5471,True
pro,512k,131075,1024,28,0.612,sglang_v2,11.0255,11.0255,True
pro,512k,131075,1024,28,0.612,flashinfer_topk,14.4063,14.4063,True
pro,512k,131075,1024,30,0.23,radix_cutedsl,19.7103,19.7103,True
pro,512k,131075,1024,30,0.23,sglang_v2,11.1231,11.1231,True
pro,512k,131075,1024,30,0.23,flashinfer_topk,14.7372,14.7372,True
pro,512k,131075,1024,32,0.373,radix_cutedsl,20.1023,20.1023,True
pro,512k,131075,1024,32,0.373,sglang_v2,12.4895,12.4895,True
pro,512k,131075,1024,32,0.373,flashinfer_topk,15.5247,15.5247,True
pro,512k,131075,1024,34,0.629,radix_cutedsl,19.8047,19.8047,True
pro,512k,131075,1024,34,0.629,sglang_v2,11.1439,11.1439,True
pro,512k,131075,1024,34,0.629,flashinfer_topk,16.3615,16.3615,True
pro,512k,131075,1024,36,0.314,radix_cutedsl,19.8303,19.8303,True
pro,512k,131075,1024,36,0.314,sglang_v2,11.6862,11.6862,True
pro,512k,131075,1024,36,0.314,flashinfer_topk,14.9615,14.9615,True
pro,512k,131075,1024,38,0.6,radix_cutedsl,19.7054,19.7054,True
pro,512k,131075,1024,38,0.6,sglang_v2,12.4464,12.4464,True
pro,512k,131075,1024,38,0.6,flashinfer_topk,15.8287,15.8287,True
pro,512k,131075,1024,40,0.414,radix_cutedsl,19.5966,19.5966,True
pro,512k,131075,1024,40,0.414,sglang_v2,10.9679,10.9679,True
pro,512k,131075,1024,40,0.414,flashinfer_topk,14.7534,14.7534,True
pro,512k,131075,1024,42,0.624,radix_cutedsl,19.7456,19.7456,True
pro,512k,131075,1024,42,0.624,sglang_v2,12.0767,12.0767,True
pro,512k,131075,1024,42,0.624,flashinfer_topk,15.3615,15.3615,True
pro,512k,131075,1024,44,0.393,radix_cutedsl,19.5375,19.5375,True
pro,512k,131075,1024,44,0.393,sglang_v2,10.9471,10.9471,True
pro,512k,131075,1024,44,0.393,flashinfer_topk,14.816,14.816,True
pro,512k,131075,1024,46,0.664,radix_cutedsl,19.787,19.787,True
pro,512k,131075,1024,46,0.664,sglang_v2,11.9151,11.9151,True
pro,512k,131075,1024,46,0.664,flashinfer_topk,15.4959,15.4959,True
pro,512k,131075,1024,48,0.297,radix_cutedsl,19.7198,19.7198,True
pro,512k,131075,1024,48,0.297,sglang_v2,11.0079,11.0079,True
pro,512k,131075,1024,48,0.297,flashinfer_topk,14.8895,14.8895,True
pro,512k,131075,1024,50,0.628,radix_cutedsl,19.7438,19.7438,True
pro,512k,131075,1024,50,0.628,sglang_v2,12.1021,12.1021,True
pro,512k,131075,1024,50,0.628,flashinfer_topk,16.4015,16.4015,True
pro,512k,131075,1024,52,0.591,radix_cutedsl,19.8895,19.8895,True
pro,512k,131075,1024,52,0.591,sglang_v2,12.9485,12.9485,True
pro,512k,131075,1024,52,0.591,flashinfer_topk,20.1135,20.1135,True
pro,512k,131075,1024,54,0.668,radix_cutedsl,19.7406,19.7406,True
pro,512k,131075,1024,54,0.668,sglang_v2,11.0798,11.0798,True
pro,512k,131075,1024,54,0.668,flashinfer_topk,16.1423,16.1423,True
pro,512k,131075,1024,56,0.734,radix_cutedsl,19.9582,19.9582,True
pro,512k,131075,1024,56,0.734,sglang_v2,12.4464,12.4464,True
pro,512k,131075,1024,56,0.734,flashinfer_topk,16.5519,16.5519,True
pro,512k,131075,1024,58,0.762,radix_cutedsl,19.6015,19.6015,True
pro,512k,131075,1024,58,0.762,sglang_v2,11.0511,11.0511,True
pro,512k,131075,1024,58,0.762,flashinfer_topk,14.5615,14.5615,True
pro,512k,131075,1024,60,0.859,radix_cutedsl,19.9598,19.9598,True
pro,512k,131075,1024,60,0.859,sglang_v2,13.4431,13.4431,True
pro,512k,131075,1024,60,0.859,flashinfer_topk,20.6015,20.6015,True
pro,64k,16387,1024,2,0.787,radix_cutedsl,19.8092,19.8092,True
pro,64k,16387,1024,2,0.787,sglang_v2,8.048,8.048,True
pro,64k,16387,1024,2,0.787,flashinfer_topk,11.8767,11.8767,True
pro,64k,16387,1024,4,0.796,radix_cutedsl,19.6478,19.6478,True
pro,64k,16387,1024,4,0.796,sglang_v2,8.8975,8.8975,True
pro,64k,16387,1024,4,0.796,flashinfer_topk,12.568,12.568,True
pro,64k,16387,1024,6,0.84,radix_cutedsl,19.5038,19.5038,True
pro,64k,16387,1024,6,0.84,sglang_v2,7.8448,7.8448,True
pro,64k,16387,1024,6,0.84,flashinfer_topk,12.0491,12.0491,True
pro,64k,16387,1024,8,0.86,radix_cutedsl,19.7007,19.7007,True
pro,64k,16387,1024,8,0.86,sglang_v2,8.7918,8.7918,True
pro,64k,16387,1024,8,0.86,flashinfer_topk,12.4444,12.4444,True
pro,64k,16387,1024,10,0.737,radix_cutedsl,19.8222,19.8222,True
pro,64k,16387,1024,10,0.737,sglang_v2,8.4735,8.4735,True
pro,64k,16387,1024,10,0.737,flashinfer_topk,12.443,12.443,True
pro,64k,16387,1024,12,0.655,radix_cutedsl,19.7807,19.7807,True
pro,64k,16387,1024,12,0.655,sglang_v2,8.2399,8.2399,True
pro,64k,16387,1024,12,0.655,flashinfer_topk,11.8383,11.8383,True
pro,64k,16387,1024,14,0.606,radix_cutedsl,19.9612,19.9612,True
pro,64k,16387,1024,14,0.606,sglang_v2,8.3839,8.3839,True
pro,64k,16387,1024,14,0.606,flashinfer_topk,12.0239,12.0239,True
pro,64k,16387,1024,16,0.544,radix_cutedsl,19.6125,19.6125,True
pro,64k,16387,1024,16,0.544,sglang_v2,8.1471,8.1471,True
pro,64k,16387,1024,16,0.544,flashinfer_topk,12.2303,12.2303,True
pro,64k,16387,1024,18,0.506,radix_cutedsl,19.4893,19.4893,True
pro,64k,16387,1024,18,0.506,sglang_v2,8.1999,8.1999,True
pro,64k,16387,1024,18,0.506,flashinfer_topk,12.3082,12.3082,True
pro,64k,16387,1024,20,0.632,radix_cutedsl,19.6527,19.6527,True
pro,64k,16387,1024,20,0.632,sglang_v2,8.6767,8.6767,True
pro,64k,16387,1024,20,0.632,flashinfer_topk,12.0285,12.0285,True
pro,64k,16387,1024,22,0.515,radix_cutedsl,20.2416,20.2416,True
pro,64k,16387,1024,22,0.515,sglang_v2,8.3664,8.3664,True
pro,64k,16387,1024,22,0.515,flashinfer_topk,12.0575,12.0575,True
pro,64k,16387,1024,24,0.647,radix_cutedsl,19.7422,19.7422,True
pro,64k,16387,1024,24,0.647,sglang_v2,8.4895,8.4895,True
pro,64k,16387,1024,24,0.647,flashinfer_topk,12.1053,12.1053,True
pro,64k,16387,1024,26,0.521,radix_cutedsl,19.5694,19.5694,True
pro,64k,16387,1024,26,0.521,sglang_v2,9.1087,9.1087,True
pro,64k,16387,1024,26,0.521,flashinfer_topk,12.5503,12.5503,True
pro,64k,16387,1024,28,0.642,radix_cutedsl,19.7117,19.7117,True
pro,64k,16387,1024,28,0.642,sglang_v2,8.4463,8.4463,True
pro,64k,16387,1024,28,0.642,flashinfer_topk,12.2159,12.2159,True
pro,64k,16387,1024,30,0.312,radix_cutedsl,19.7645,19.7645,True
pro,64k,16387,1024,30,0.312,sglang_v2,8.3504,8.3504,True
pro,64k,16387,1024,30,0.312,flashinfer_topk,12.193,12.193,True
pro,64k,16387,1024,32,0.416,radix_cutedsl,19.8908,19.8908,True
pro,64k,16387,1024,32,0.416,sglang_v2,8.3295,8.3295,True
pro,64k,16387,1024,32,0.416,flashinfer_topk,11.9919,11.9919,True
pro,64k,16387,1024,34,0.626,radix_cutedsl,19.9613,19.9613,True
pro,64k,16387,1024,34,0.626,sglang_v2,8.7087,8.7087,True
pro,64k,16387,1024,34,0.626,flashinfer_topk,12.0783,12.0783,True
pro,64k,16387,1024,36,0.487,radix_cutedsl,20.0574,20.0574,True
pro,64k,16387,1024,36,0.487,sglang_v2,8.2863,8.2863,True
pro,64k,16387,1024,36,0.487,flashinfer_topk,11.8925,11.8925,True
pro,64k,16387,1024,38,0.269,radix_cutedsl,19.9725,19.9725,True
pro,64k,16387,1024,38,0.269,sglang_v2,8.6799,8.6799,True
pro,64k,16387,1024,38,0.269,flashinfer_topk,11.9775,11.9775,True
pro,64k,16387,1024,40,0.294,radix_cutedsl,19.6941,19.6941,True
pro,64k,16387,1024,40,0.294,sglang_v2,8.3679,8.3679,True
pro,64k,16387,1024,40,0.294,flashinfer_topk,12.0718,12.0718,True
pro,64k,16387,1024,42,0.441,radix_cutedsl,19.7118,19.7118,True
pro,64k,16387,1024,42,0.441,sglang_v2,8.8303,8.8303,True
pro,64k,16387,1024,42,0.441,flashinfer_topk,12.5581,12.5581,True
pro,64k,16387,1024,44,0.144,radix_cutedsl,19.5212,19.5212,True
pro,64k,16387,1024,44,0.144,sglang_v2,8.2143,8.2143,True
pro,64k,16387,1024,44,0.144,flashinfer_topk,12.1278,12.1278,True
pro,64k,16387,1024,46,0.519,radix_cutedsl,19.7182,19.7182,True
pro,64k,16387,1024,46,0.519,sglang_v2,8.8302,8.8302,True
pro,64k,16387,1024,46,0.519,flashinfer_topk,12.0559,12.0559,True
pro,64k,16387,1024,48,0.271,radix_cutedsl,20.0413,20.0413,True
pro,64k,16387,1024,48,0.271,sglang_v2,8.3966,8.3966,True
pro,64k,16387,1024,48,0.271,flashinfer_topk,12.0639,12.0639,True
pro,64k,16387,1024,50,0.441,radix_cutedsl,20.0973,20.0973,True
pro,64k,16387,1024,50,0.441,sglang_v2,8.6398,8.6398,True
pro,64k,16387,1024,50,0.441,flashinfer_topk,12.0095,12.0095,True
pro,64k,16387,1024,52,0.374,radix_cutedsl,19.6732,19.6732,True
pro,64k,16387,1024,52,0.374,sglang_v2,8.6654,8.6654,True
pro,64k,16387,1024,52,0.374,flashinfer_topk,11.9581,11.9581,True
pro,64k,16387,1024,54,0.635,radix_cutedsl,19.6925,19.6925,True
pro,64k,16387,1024,54,0.635,sglang_v2,8.5791,8.5791,True
pro,64k,16387,1024,54,0.635,flashinfer_topk,11.9805,11.9805,True
pro,64k,16387,1024,56,0.602,radix_cutedsl,19.8397,19.8397,True
pro,64k,16387,1024,56,0.602,sglang_v2,9.2959,9.2959,True
pro,64k,16387,1024,56,0.602,flashinfer_topk,12.3983,12.3983,True
pro,64k,16387,1024,58,0.655,radix_cutedsl,19.9566,19.9566,True
pro,64k,16387,1024,58,0.655,sglang_v2,8.4367,8.4367,True
pro,64k,16387,1024,58,0.655,flashinfer_topk,12.291,12.291,True
pro,64k,16387,1024,60,0.86,radix_cutedsl,19.8542,19.8542,True
pro,64k,16387,1024,60,0.86,sglang_v2,9.2911,9.2911,True
pro,64k,16387,1024,60,0.86,flashinfer_topk,12.5262,12.5262,True
pro,8k,2051,1024,2,0.906,radix_cutedsl,6.2064,6.2064,True
pro,8k,2051,1024,2,0.906,sglang_v2,5.0192,5.0192,True
pro,8k,2051,1024,2,0.906,flashinfer_topk,7.5039,7.5039,True
pro,8k,2051,1024,4,0.918,radix_cutedsl,6.2448,6.2448,True
pro,8k,2051,1024,4,0.918,sglang_v2,5.2592,5.2592,True
pro,8k,2051,1024,4,0.918,flashinfer_topk,7.5374,7.5374,True
pro,8k,2051,1024,6,0.926,radix_cutedsl,6.5871,6.5871,True
pro,8k,2051,1024,6,0.926,sglang_v2,5.3616,5.3616,True
pro,8k,2051,1024,6,0.926,flashinfer_topk,7.4159,7.4159,True
pro,8k,2051,1024,8,0.936,radix_cutedsl,6.2255,6.2255,True
pro,8k,2051,1024,8,0.936,sglang_v2,6.0414,6.0414,True
pro,8k,2051,1024,8,0.936,flashinfer_topk,7.5199,7.5199,True
pro,8k,2051,1024,10,0.901,radix_cutedsl,6.4239,6.4239,True
pro,8k,2051,1024,10,0.901,sglang_v2,5.5744,5.5744,True
pro,8k,2051,1024,10,0.901,flashinfer_topk,7.5199,7.5199,True
pro,8k,2051,1024,12,0.847,radix_cutedsl,6.5791,6.5791,True
pro,8k,2051,1024,12,0.847,sglang_v2,5.1984,5.1984,True
pro,8k,2051,1024,12,0.847,flashinfer_topk,7.5055,7.5055,True
pro,8k,2051,1024,14,0.83,radix_cutedsl,6.3568,6.3568,True
pro,8k,2051,1024,14,0.83,sglang_v2,5.2879,5.2879,True
pro,8k,2051,1024,14,0.83,flashinfer_topk,7.5008,7.5008,True
pro,8k,2051,1024,16,0.759,radix_cutedsl,6.3504,6.3504,True
pro,8k,2051,1024,16,0.759,sglang_v2,5.1904,5.1904,True
pro,8k,2051,1024,16,0.759,flashinfer_topk,7.4688,7.4688,True
pro,8k,2051,1024,18,0.78,radix_cutedsl,6.4463,6.4463,True
pro,8k,2051,1024,18,0.78,sglang_v2,5.2864,5.2864,True
pro,8k,2051,1024,18,0.78,flashinfer_topk,7.4766,7.4766,True
pro,8k,2051,1024,20,0.863,radix_cutedsl,6.2159,6.2159,True
pro,8k,2051,1024,20,0.863,sglang_v2,5.4688,5.4688,True
pro,8k,2051,1024,20,0.863,flashinfer_topk,7.4559,7.4559,True
pro,8k,2051,1024,22,0.672,radix_cutedsl,6.6111,6.6111,True
pro,8k,2051,1024,22,0.672,sglang_v2,5.384,5.384,True
pro,8k,2051,1024,22,0.672,flashinfer_topk,7.555,7.555,True
pro,8k,2051,1024,24,0.656,radix_cutedsl,6.2336,6.2336,True
pro,8k,2051,1024,24,0.656,sglang_v2,5.3327,5.3327,True
pro,8k,2051,1024,24,0.656,flashinfer_topk,7.5056,7.5056,True
pro,8k,2051,1024,26,0.617,radix_cutedsl,6.376,6.376,True
pro,8k,2051,1024,26,0.617,sglang_v2,5.5327,5.5327,True
pro,8k,2051,1024,26,0.617,flashinfer_topk,7.4879,7.4879,True
pro,8k,2051,1024,28,0.667,radix_cutedsl,6.6128,6.6128,True
pro,8k,2051,1024,28,0.667,sglang_v2,5.4287,5.4287,True
pro,8k,2051,1024,28,0.667,flashinfer_topk,7.5359,7.5359,True
pro,8k,2051,1024,30,0.461,radix_cutedsl,6.4174,6.4174,True
pro,8k,2051,1024,30,0.461,sglang_v2,5.056,5.056,True
pro,8k,2051,1024,30,0.461,flashinfer_topk,7.2431,7.2431,True
pro,8k,2051,1024,32,0.521,radix_cutedsl,6.4959,6.4959,True
pro,8k,2051,1024,32,0.521,sglang_v2,5.1984,5.1984,True
pro,8k,2051,1024,32,0.521,flashinfer_topk,7.3184,7.3184,True
pro,8k,2051,1024,34,0.608,radix_cutedsl,6.448,6.448,True
pro,8k,2051,1024,34,0.608,sglang_v2,5.1727,5.1727,True
pro,8k,2051,1024,34,0.608,flashinfer_topk,7.4544,7.4544,True
pro,8k,2051,1024,36,0.488,radix_cutedsl,6.4432,6.4432,True
pro,8k,2051,1024,36,0.488,sglang_v2,5.0831,5.0831,True
pro,8k,2051,1024,36,0.488,flashinfer_topk,7.2847,7.2847,True
pro,8k,2051,1024,38,0.829,radix_cutedsl,6.4607,6.4607,True
pro,8k,2051,1024,38,0.829,sglang_v2,5.2991,5.2991,True
pro,8k,2051,1024,38,0.829,flashinfer_topk,7.5311,7.5311,True
pro,8k,2051,1024,40,0.719,radix_cutedsl,6.4479,6.4479,True
pro,8k,2051,1024,40,0.719,sglang_v2,5.1424,5.1424,True
pro,8k,2051,1024,40,0.719,flashinfer_topk,7.3072,7.3072,True
pro,8k,2051,1024,42,0.601,radix_cutedsl,6.4271,6.4271,True
pro,8k,2051,1024,42,0.601,sglang_v2,5.1728,5.1728,True
pro,8k,2051,1024,42,0.601,flashinfer_topk,7.2847,7.2847,True
pro,8k,2051,1024,44,0.797,radix_cutedsl,6.4,6.4,True
pro,8k,2051,1024,44,0.797,sglang_v2,5.4608,5.4608,True
pro,8k,2051,1024,44,0.797,flashinfer_topk,7.5215,7.5215,True
pro,8k,2051,1024,46,0.611,radix_cutedsl,6.4608,6.4608,True
pro,8k,2051,1024,46,0.611,sglang_v2,5.1632,5.1632,True
pro,8k,2051,1024,46,0.611,flashinfer_topk,7.355,7.355,True
pro,8k,2051,1024,48,0.617,radix_cutedsl,6.448,6.448,True
pro,8k,2051,1024,48,0.617,sglang_v2,5.1104,5.1104,True
pro,8k,2051,1024,48,0.617,flashinfer_topk,7.1519,7.1519,True
pro,8k,2051,1024,50,0.704,radix_cutedsl,6.4111,6.4111,True
pro,8k,2051,1024,50,0.704,sglang_v2,5.2752,5.2752,True
pro,8k,2051,1024,50,0.704,flashinfer_topk,7.4638,7.4638,True
pro,8k,2051,1024,52,0.739,radix_cutedsl,6.4624,6.4624,True
pro,8k,2051,1024,52,0.739,sglang_v2,5.2287,5.2287,True
pro,8k,2051,1024,52,0.739,flashinfer_topk,7.4992,7.4992,True
pro,8k,2051,1024,54,0.747,radix_cutedsl,6.3999,6.3999,True
pro,8k,2051,1024,54,0.747,sglang_v2,5.2431,5.2431,True
pro,8k,2051,1024,54,0.747,flashinfer_topk,7.2271,7.2271,True
pro,8k,2051,1024,56,0.833,radix_cutedsl,6.3936,6.3936,True
pro,8k,2051,1024,56,0.833,sglang_v2,5.4415,5.4415,True
pro,8k,2051,1024,56,0.833,flashinfer_topk,7.4639,7.4639,True
pro,8k,2051,1024,58,0.875,radix_cutedsl,6.4431,6.4431,True
pro,8k,2051,1024,58,0.875,sglang_v2,5.2447,5.2447,True
pro,8k,2051,1024,58,0.875,flashinfer_topk,7.507,7.507,True
pro,8k,2051,1024,60,0.952,radix_cutedsl,6.4479,6.4479,True
pro,8k,2051,1024,60,0.952,sglang_v2,5.488,5.488,True
pro,8k,2051,1024,60,0.952,flashinfer_topk,7.4414,7.4414,True
v32,128k,131087,2048,3,0.904,radix_cutedsl,19.243,19.243,True
v32,128k,131087,2048,3,0.904,sglang_v2,14.0416,14.0416,True
v32,128k,131087,2048,3,0.904,flashinfer_topk,15.6046,15.6046,True
v32,128k,131087,2048,4,0.924,radix_cutedsl,19.1213,19.1213,True
v32,128k,131087,2048,4,0.924,sglang_v2,14.067,14.067,True
v32,128k,131087,2048,4,0.924,flashinfer_topk,15.5822,15.5822,True
v32,128k,131087,2048,5,0.925,radix_cutedsl,19.5277,19.5277,True
v32,128k,131087,2048,5,0.925,sglang_v2,15.2014,15.2014,True
v32,128k,131087,2048,5,0.925,flashinfer_topk,19.995,19.995,True
v32,128k,131087,2048,6,0.855,radix_cutedsl,19.5885,19.5885,True
v32,128k,131087,2048,6,0.855,sglang_v2,15.315,15.315,True
v32,128k,131087,2048,6,0.855,flashinfer_topk,20.5198,20.5198,True
v32,128k,131087,2048,7,0.849,radix_cutedsl,19.5133,19.5133,True
v32,128k,131087,2048,7,0.849,sglang_v2,15.5727,15.5727,True
v32,128k,131087,2048,7,0.849,flashinfer_topk,20.2268,20.2268,True
v32,128k,131087,2048,8,0.873,radix_cutedsl,19.1613,19.1613,True
v32,128k,131087,2048,8,0.873,sglang_v2,15.3006,15.3006,True
v32,128k,131087,2048,8,0.873,flashinfer_topk,16.7167,16.7167,True
v32,128k,131087,2048,9,0.933,radix_cutedsl,19.5837,19.5837,True
v32,128k,131087,2048,9,0.933,sglang_v2,15.0894,15.0894,True
v32,128k,131087,2048,9,0.933,flashinfer_topk,20.2669,20.2669,True
v32,128k,131087,2048,10,0.872,radix_cutedsl,19.3726,19.3726,True
v32,128k,131087,2048,10,0.872,sglang_v2,15.1678,15.1678,True
v32,128k,131087,2048,10,0.872,flashinfer_topk,15.9053,15.9053,True
v32,128k,131087,2048,11,0.853,radix_cutedsl,19.5276,19.5276,True
v32,128k,131087,2048,11,0.853,sglang_v2,15.5326,15.5326,True
v32,128k,131087,2048,11,0.853,flashinfer_topk,16.6125,16.6125,True
v32,128k,131087,2048,12,0.874,radix_cutedsl,18.9532,18.9532,True
v32,128k,131087,2048,12,0.874,sglang_v2,14.8927,14.8927,True
v32,128k,131087,2048,12,0.874,flashinfer_topk,15.4094,15.4094,True
v32,128k,131087,2048,13,0.881,radix_cutedsl,18.8941,18.8941,True
v32,128k,131087,2048,13,0.881,sglang_v2,15.0238,15.0238,True
v32,128k,131087,2048,13,0.881,flashinfer_topk,16.0623,16.0623,True
v32,128k,131087,2048,14,0.904,radix_cutedsl,19.1517,19.1517,True
v32,128k,131087,2048,14,0.904,sglang_v2,14.8622,14.8622,True
v32,128k,131087,2048,14,0.904,flashinfer_topk,19.0063,19.0063,True
v32,128k,131087,2048,15,0.917,radix_cutedsl,19.3004,19.3004,True
v32,128k,131087,2048,15,0.917,sglang_v2,15.0414,15.0414,True
v32,128k,131087,2048,15,0.917,flashinfer_topk,19.5902,19.5902,True
v32,128k,131087,2048,16,0.915,radix_cutedsl,19.5325,19.5325,True
v32,128k,131087,2048,16,0.915,sglang_v2,14.9695,14.9695,True
v32,128k,131087,2048,16,0.915,flashinfer_topk,18.6109,18.6109,True
v32,128k,131087,2048,17,0.801,radix_cutedsl,19.3421,19.3421,True
v32,128k,131087,2048,17,0.801,sglang_v2,14.1774,14.1774,True
v32,128k,131087,2048,17,0.801,flashinfer_topk,16.0478,16.0478,True
v32,128k,131087,2048,18,0.887,radix_cutedsl,19.0462,19.0462,True
v32,128k,131087,2048,18,0.887,sglang_v2,14.5983,14.5983,True
v32,128k,131087,2048,18,0.887,flashinfer_topk,15.7517,15.7517,True
v32,128k,131087,2048,19,0.901,radix_cutedsl,19.7005,19.7005,True
v32,128k,131087,2048,19,0.901,sglang_v2,14.7404,14.7404,True
v32,128k,131087,2048,19,0.901,flashinfer_topk,19.3805,19.3805,True
v32,128k,131087,2048,20,0.849,radix_cutedsl,19.1421,19.1421,True
v32,128k,131087,2048,20,0.849,sglang_v2,15.2366,15.2366,True
v32,128k,131087,2048,20,0.849,flashinfer_topk,16.603,16.603,True
v32,128k,131087,2048,21,0.786,radix_cutedsl,19.6142,19.6142,True
v32,128k,131087,2048,21,0.786,sglang_v2,15.4495,15.4495,True
v32,128k,131087,2048,21,0.786,flashinfer_topk,18.0797,18.0797,True
v32,128k,131087,2048,22,0.826,radix_cutedsl,19.0925,19.0925,True
v32,128k,131087,2048,22,0.826,sglang_v2,14.6876,14.6876,True
v32,128k,131087,2048,22,0.826,flashinfer_topk,16.331,16.331,True
v32,128k,131087,2048,23,0.61,radix_cutedsl,19.2573,19.2573,True
v32,128k,131087,2048,23,0.61,sglang_v2,14.9662,14.9662,True
v32,128k,131087,2048,23,0.61,flashinfer_topk,16.0782,16.0782,True
v32,128k,131087,2048,24,0.343,radix_cutedsl,19.2078,19.2078,True
v32,128k,131087,2048,24,0.343,sglang_v2,14.2703,14.2703,True
v32,128k,131087,2048,24,0.343,flashinfer_topk,16.2861,16.2861,True
v32,128k,131087,2048,25,0.607,radix_cutedsl,19.0206,19.0206,True
v32,128k,131087,2048,25,0.607,sglang_v2,14.7136,14.7136,True
v32,128k,131087,2048,25,0.607,flashinfer_topk,15.0445,15.0445,True
v32,128k,131087,2048,26,0.492,radix_cutedsl,19.3486,19.3486,True
v32,128k,131087,2048,26,0.492,sglang_v2,14.6111,14.6111,True
v32,128k,131087,2048,26,0.492,flashinfer_topk,15.9596,15.9596,True
v32,128k,131087,2048,27,0.507,radix_cutedsl,19.1582,19.1582,True
v32,128k,131087,2048,27,0.507,sglang_v2,13.7309,13.7309,True
v32,128k,131087,2048,27,0.507,flashinfer_topk,18.275,18.275,True
v32,128k,131087,2048,28,0.539,radix_cutedsl,19.1373,19.1373,True
v32,128k,131087,2048,28,0.539,sglang_v2,13.7406,13.7406,True
v32,128k,131087,2048,28,0.539,flashinfer_topk,16.8013,16.8013,True
v32,128k,131087,2048,29,0.48,radix_cutedsl,19.2222,19.2222,True
v32,128k,131087,2048,29,0.48,sglang_v2,14.915,14.915,True
v32,128k,131087,2048,29,0.48,flashinfer_topk,20.2253,20.2253,True
v32,128k,131087,2048,30,0.492,radix_cutedsl,19.2046,19.2046,True
v32,128k,131087,2048,30,0.492,sglang_v2,14.4815,14.4815,True
v32,128k,131087,2048,30,0.492,flashinfer_topk,18.0381,18.0381,True
v32,128k,131087,2048,31,0.498,radix_cutedsl,19.3548,19.3548,True
v32,128k,131087,2048,31,0.498,sglang_v2,14.2191,14.2191,True
v32,128k,131087,2048,31,0.498,flashinfer_topk,19.8205,19.8205,True
v32,128k,131087,2048,32,0.5,radix_cutedsl,19.4108,19.4108,True
v32,128k,131087,2048,32,0.5,sglang_v2,14.371,14.371,True
v32,128k,131087,2048,32,0.5,flashinfer_topk,18.7374,18.7374,True
v32,128k,131087,2048,33,0.573,radix_cutedsl,19.0927,19.0927,True
v32,128k,131087,2048,33,0.573,sglang_v2,14.6077,14.6077,True
v32,128k,131087,2048,33,0.573,flashinfer_topk,19.0206,19.0206,True
v32,128k,131087,2048,34,0.62,radix_cutedsl,19.4702,19.4702,True
v32,128k,131087,2048,34,0.62,sglang_v2,14.6638,14.6638,True
