model,isl,N,K,L,BS,hit,op,us,us_span,exact
flash,1024k,262127,512,10,1,0.385,flashinfer_topk,23.5838,23.5838,True
flash,1024k,262127,512,10,2,0.385,gvr_pr,21.3742,21.3742,True
flash,1024k,262127,512,10,2,0.385,radix_cutedsl,20.2285,20.2285,True
flash,1024k,262127,512,10,2,0.385,sglang_v2,17.0989,17.0989,True
flash,1024k,262127,512,10,2,0.385,flashinfer_topk,23.9118,23.9118,True
flash,1024k,262127,512,10,4,0.385,gvr_pr,21.5982,21.5982,True
flash,1024k,262127,512,10,4,0.385,radix_cutedsl,21.5598,21.5598,True
flash,1024k,262127,512,10,4,0.385,sglang_v2,17.2493,17.2493,True
flash,1024k,262127,512,10,4,0.385,flashinfer_topk,24.2093,24.2093,True
flash,1024k,262127,512,10,8,0.385,gvr_pr,23.1758,23.1758,True
flash,1024k,262127,512,10,8,0.385,radix_cutedsl,25.1565,25.1565,True
flash,1024k,262127,512,10,8,0.385,sglang_v2,17.8542,17.8542,True
flash,1024k,262127,512,10,8,0.385,flashinfer_topk,24.5502,24.5502,True
flash,1024k,262127,512,10,16,0.385,gvr_pr,23.9662,23.9662,True
flash,1024k,262127,512,10,16,0.385,radix_cutedsl,32.2893,32.2893,True
flash,1024k,262127,512,10,16,0.385,sglang_v2,19.931,19.931,True
flash,1024k,262127,512,10,16,0.385,flashinfer_topk,35.1917,35.1917,True
flash,1024k,262127,512,10,32,0.385,gvr_pr,26.9706,26.9706,True
flash,1024k,262127,512,10,32,0.385,radix_cutedsl,60.6808,60.6808,True
flash,1024k,262127,512,10,32,0.385,sglang_v2,60.2409,35.5755,True
flash,1024k,262127,512,10,32,0.385,flashinfer_topk,37.9531,37.9531,True
flash,1024k,262127,512,10,64,0.385,gvr_pr,39.9581,39.9581,True
flash,1024k,262127,512,10,64,0.385,radix_cutedsl,117.9714,117.9714,True
flash,1024k,262127,512,10,64,0.385,sglang_v2,98.0197,54.1146,True
flash,1024k,262127,512,10,64,0.385,flashinfer_topk,63.1802,63.1802,True
flash,1024k,262127,512,10,128,0.385,gvr_pr,82.2214,82.2214,True
flash,1024k,262127,512,10,128,0.385,radix_cutedsl,195.4329,195.4329,True
flash,1024k,262127,512,10,128,0.385,sglang_v2,84.6038,89.9542,True
flash,1024k,262127,512,10,128,0.385,flashinfer_topk,120.069,120.069,True
flash,1024k,262127,512,10,256,0.385,gvr_pr,151.4478,151.4478,True
flash,1024k,262127,512,10,256,0.385,radix_cutedsl,345.8712,345.8712,True
flash,1024k,262127,512,10,256,0.385,sglang_v2,109.3123,115.5763,True
flash,1024k,262127,512,10,256,0.385,flashinfer_topk,225.4822,225.4822,True
flash,1024k,262127,512,10,512,0.385,gvr_pr,271.7744,271.7744,True
flash,1024k,262127,512,10,512,0.385,radix_cutedsl,682.1376,682.1376,True
flash,1024k,262127,512,10,512,0.385,sglang_v2,198.4585,203.7496,True
flash,1024k,262127,512,10,512,0.385,flashinfer_topk,424.2894,424.2894,True
flash,1024k,262127,512,10,1024,0.385,gvr_pr,522.3443,522.3443,True
flash,1024k,262127,512,10,1024,0.385,radix_cutedsl,1355.5346,1355.5346,True
flash,1024k,262127,512,10,1024,0.385,sglang_v2,378.4179,378.4179,True
flash,1024k,262127,512,10,1024,0.385,flashinfer_topk,747.2823,747.2823,True
flash,4k,1027,512,22,1,0.639,gvr_pr,7.9695,7.9695,True
flash,4k,1027,512,22,1,0.639,radix_cutedsl,5.5168,5.5168,True
flash,4k,1027,512,22,1,0.639,sglang_v2,4.6735,4.6735,True
flash,4k,1027,512,22,1,0.639,flashinfer_topk,6.1359,6.1359,True
flash,4k,1027,512,22,2,0.639,gvr_pr,7.8047,7.8047,True
flash,4k,1027,512,22,2,0.639,radix_cutedsl,5.9904,5.9904,True
flash,4k,1027,512,22,2,0.639,sglang_v2,4.5712,4.5712,True
flash,4k,1027,512,22,2,0.639,flashinfer_topk,6.3231,6.3231,True
flash,4k,1027,512,22,4,0.639,gvr_pr,7.8271,7.8271,True
flash,4k,1027,512,22,4,0.639,radix_cutedsl,5.9856,5.9856,True
flash,4k,1027,512,22,4,0.639,sglang_v2,4.5056,4.5056,True
flash,4k,1027,512,22,4,0.639,flashinfer_topk,6.4207,6.4207,True
flash,4k,1027,512,22,8,0.639,gvr_pr,8.0479,8.0479,True
flash,4k,1027,512,22,8,0.639,radix_cutedsl,5.9903,5.9903,True
flash,4k,1027,512,22,8,0.639,sglang_v2,4.5023,4.5023,True
flash,4k,1027,512,22,8,0.639,flashinfer_topk,6.6591,6.6591,True
flash,4k,1027,512,22,16,0.639,gvr_pr,8.08,8.08,True
flash,4k,1027,512,22,16,0.639,radix_cutedsl,6.1263,6.1263,True
flash,4k,1027,512,22,16,0.639,sglang_v2,4.5775,4.5775,True
flash,4k,1027,512,22,16,0.639,flashinfer_topk,6.7471,6.7471,True
flash,4k,1027,512,22,32,0.639,gvr_pr,8.1199,8.1199,True
flash,4k,1027,512,22,32,0.639,radix_cutedsl,6.2127,6.2127,True
flash,4k,1027,512,22,32,0.639,sglang_v2,4.6176,4.6176,True
flash,4k,1027,512,22,32,0.639,flashinfer_topk,6.7984,6.7984,True
flash,4k,1027,512,22,64,0.639,gvr_pr,8.2655,8.2655,True
flash,4k,1027,512,22,64,0.639,radix_cutedsl,6.3744,6.3744,True
flash,4k,1027,512,22,64,0.639,sglang_v2,4.7135,4.7135,True
flash,4k,1027,512,22,64,0.639,flashinfer_topk,6.8368,6.8368,True
flash,4k,1027,512,22,128,0.639,gvr_pr,8.4718,8.4718,True
flash,4k,1027,512,22,128,0.639,radix_cutedsl,6.5951,6.5951,True
flash,4k,1027,512,22,128,0.639,sglang_v2,4.8335,4.8335,True
flash,4k,1027,512,22,128,0.639,flashinfer_topk,6.976,6.976,True
flash,4k,1027,512,22,256,0.639,gvr_pr,9.4831,9.4831,True
flash,4k,1027,512,22,256,0.639,radix_cutedsl,11.411,11.411,True
flash,4k,1027,512,22,256,0.639,sglang_v2,5.7999,5.7999,True
flash,4k,1027,512,22,256,0.639,flashinfer_topk,8.3727,8.3727,True
flash,4k,1027,512,22,512,0.639,gvr_pr,17.0782,17.0782,True
flash,4k,1027,512,22,512,0.639,radix_cutedsl,20.6271,20.6271,True
flash,4k,1027,512,22,512,0.639,sglang_v2,9.6991,9.6991,True
flash,4k,1027,512,22,512,0.639,flashinfer_topk,14.8415,14.8415,True
flash,4k,1027,512,22,1024,0.639,gvr_pr,31.6278,31.6278,True
flash,4k,1027,512,22,1024,0.639,radix_cutedsl,35.2236,35.2236,True
flash,4k,1027,512,22,1024,0.639,sglang_v2,16.7951,16.7951,True
flash,4k,1027,512,22,1024,0.639,flashinfer_topk,26.51,26.51,True
flash,8k,2051,512,22,1,0.334,gvr_pr,7.9135,7.9135,True
flash,8k,2051,512,22,1,0.334,radix_cutedsl,5.92,5.92,True
flash,8k,2051,512,22,1,0.334,sglang_v2,4.6928,4.6928,True
flash,8k,2051,512,22,1,0.334,flashinfer_topk,7.2319,7.2319,True
flash,8k,2051,512,22,2,0.334,gvr_pr,7.7887,7.7887,True
flash,8k,2051,512,22,2,0.334,radix_cutedsl,5.9967,5.9967,True
flash,8k,2051,512,22,2,0.334,sglang_v2,4.5343,4.5343,True
flash,8k,2051,512,22,2,0.334,flashinfer_topk,7.2159,7.2159,True
flash,8k,2051,512,22,4,0.334,gvr_pr,8.1119,8.1119,True
flash,8k,2051,512,22,4,0.334,radix_cutedsl,5.9535,5.9535,True
flash,8k,2051,512,22,4,0.334,sglang_v2,4.5728,4.5728,True
flash,8k,2051,512,22,4,0.334,flashinfer_topk,7.2079,7.2079,True
flash,8k,2051,512,22,8,0.334,gvr_pr,7.8959,7.8959,True
flash,8k,2051,512,22,8,0.334,radix_cutedsl,6.0512,6.0512,True
flash,8k,2051,512,22,8,0.334,sglang_v2,4.5104,4.5104,True
flash,8k,2051,512,22,8,0.334,flashinfer_topk,7.443,7.443,True
flash,8k,2051,512,22,16,0.334,gvr_pr,8.2224,8.2224,True
flash,8k,2051,512,22,16,0.334,radix_cutedsl,6.4286,6.4286,True
flash,8k,2051,512,22,16,0.334,sglang_v2,4.7696,4.7696,True
flash,8k,2051,512,22,16,0.334,flashinfer_topk,7.5136,7.5136,True
flash,8k,2051,512,22,32,0.334,gvr_pr,8.3168,8.3168,True
flash,8k,2051,512,22,32,0.334,radix_cutedsl,6.6239,6.6239,True
flash,8k,2051,512,22,32,0.334,sglang_v2,4.8095,4.8095,True
flash,8k,2051,512,22,32,0.334,flashinfer_topk,7.6303,7.6303,True
flash,8k,2051,512,22,64,0.334,gvr_pr,8.4895,8.4895,True
flash,8k,2051,512,22,64,0.334,radix_cutedsl,6.7647,6.7647,True
flash,8k,2051,512,22,64,0.334,sglang_v2,4.9631,4.9631,True
flash,8k,2051,512,22,64,0.334,flashinfer_topk,7.7744,7.7744,True
flash,8k,2051,512,22,128,0.334,gvr_pr,8.7424,8.7424,True
flash,8k,2051,512,22,128,0.334,radix_cutedsl,7.1311,7.1311,True
flash,8k,2051,512,22,128,0.334,sglang_v2,5.1872,5.1872,True
flash,8k,2051,512,22,128,0.334,flashinfer_topk,7.8975,7.8975,True
flash,8k,2051,512,22,256,0.334,gvr_pr,9.9039,9.9039,True
flash,8k,2051,512,22,256,0.334,radix_cutedsl,12.2285,12.2285,True
flash,8k,2051,512,22,256,0.334,sglang_v2,6.1134,6.1134,True
flash,8k,2051,512,22,256,0.334,flashinfer_topk,9.8495,9.8495,True
flash,8k,2051,512,22,512,0.334,gvr_pr,17.931,17.931,True
flash,8k,2051,512,22,512,0.334,radix_cutedsl,22.3901,22.3901,True
flash,8k,2051,512,22,512,0.334,sglang_v2,10.5135,10.5135,True
flash,8k,2051,512,22,512,0.334,flashinfer_topk,17.6349,17.6349,True
flash,8k,2051,512,22,1024,0.334,gvr_pr,32.1912,32.1912,True
flash,8k,2051,512,22,1024,0.334,radix_cutedsl,37.8716,37.8716,True
flash,8k,2051,512,22,1024,0.334,sglang_v2,17.4206,17.4206,True
flash,8k,2051,512,22,1024,0.334,flashinfer_topk,30.9517,30.9517,True
flash,16k,4099,512,22,1,0.344,gvr_pr,8.8527,8.8527,True
flash,16k,4099,512,22,1,0.344,radix_cutedsl,6.7871,6.7871,True
flash,16k,4099,512,22,1,0.344,sglang_v2,4.9807,4.9807,True
flash,16k,4099,512,22,1,0.344,flashinfer_topk,7.1151,7.1151,True
flash,16k,4099,512,22,2,0.344,gvr_pr,8.6334,8.6334,True
flash,16k,4099,512,22,2,0.344,radix_cutedsl,6.9071,6.9071,True
flash,16k,4099,512,22,2,0.344,sglang_v2,4.992,4.992,True
flash,16k,4099,512,22,2,0.344,flashinfer_topk,7.2943,7.2943,True
flash,16k,4099,512,22,4,0.344,gvr_pr,8.6048,8.6048,True
flash,16k,4099,512,22,4,0.344,radix_cutedsl,6.9071,6.9071,True
flash,16k,4099,512,22,4,0.344,sglang_v2,4.984,4.984,True
flash,16k,4099,512,22,4,0.344,flashinfer_topk,7.3328,7.3328,True
flash,16k,4099,512,22,8,0.344,gvr_pr,8.5198,8.5198,True
flash,16k,4099,512,22,8,0.344,radix_cutedsl,7.0959,7.0959,True
flash,16k,4099,512,22,8,0.344,sglang_v2,5.0495,5.0495,True
flash,16k,4099,512,22,8,0.344,flashinfer_topk,7.6816,7.6816,True
flash,16k,4099,512,22,16,0.344,gvr_pr,8.9455,8.9455,True
flash,16k,4099,512,22,16,0.344,radix_cutedsl,7.5886,7.5886,True
flash,16k,4099,512,22,16,0.344,sglang_v2,5.5359,5.5359,True
flash,16k,4099,512,22,16,0.344,flashinfer_topk,7.7279,7.7279,True
flash,16k,4099,512,22,32,0.344,gvr_pr,9.1023,9.1023,True
flash,16k,4099,512,22,32,0.344,radix_cutedsl,7.5504,7.5504,True
flash,16k,4099,512,22,32,0.344,sglang_v2,5.5231,5.5231,True
flash,16k,4099,512,22,32,0.344,flashinfer_topk,7.8064,7.8064,True
flash,16k,4099,512,22,64,0.344,gvr_pr,9.1918,9.1918,True
flash,16k,4099,512,22,64,0.344,radix_cutedsl,7.7806,7.7806,True
flash,16k,4099,512,22,64,0.344,sglang_v2,5.6896,5.6896,True
flash,16k,4099,512,22,64,0.344,flashinfer_topk,7.9711,7.9711,True
flash,16k,4099,512,22,128,0.344,gvr_pr,9.672,9.672,True
flash,16k,4099,512,22,128,0.344,radix_cutedsl,8.291,8.291,True
flash,16k,4099,512,22,128,0.344,sglang_v2,6.0176,6.0176,True
flash,16k,4099,512,22,128,0.344,flashinfer_topk,8.2384,8.2384,True
flash,16k,4099,512,22,256,0.344,gvr_pr,11.0126,11.0126,True
flash,16k,4099,512,22,256,0.344,radix_cutedsl,14.5359,14.5359,True
flash,16k,4099,512,22,256,0.344,sglang_v2,7.3471,7.3471,True
flash,16k,4099,512,22,256,0.344,flashinfer_topk,11.0511,11.0511,True
flash,16k,4099,512,22,512,0.344,gvr_pr,20.0365,20.0365,True
flash,16k,4099,512,22,512,0.344,radix_cutedsl,26.8093,26.8093,True
flash,16k,4099,512,22,512,0.344,sglang_v2,12.5901,12.5901,True
flash,16k,4099,512,22,512,0.344,flashinfer_topk,19.8365,19.8365,True
flash,16k,4099,512,22,1024,0.344,gvr_pr,35.895,35.895,True
flash,16k,4099,512,22,1024,0.344,radix_cutedsl,45.1242,45.1242,True
flash,16k,4099,512,22,1024,0.344,sglang_v2,20.6365,20.6365,True
flash,16k,4099,512,22,1024,0.344,flashinfer_topk,33.6029,33.6029,True
flash,32k,8195,512,22,1,0.686,gvr_pr,9.2879,9.2879,True
flash,32k,8195,512,22,1,0.686,radix_cutedsl,8.6847,8.6847,True
flash,32k,8195,512,22,1,0.686,sglang_v2,5.9984,5.9984,True
flash,32k,8195,512,22,1,0.686,flashinfer_topk,11.2384,11.2384,True
flash,32k,8195,512,22,2,0.686,gvr_pr,9.0078,9.0078,True
flash,32k,8195,512,22,2,0.686,radix_cutedsl,8.819,8.819,True
flash,32k,8195,512,22,2,0.686,sglang_v2,5.6688,5.6688,True
flash,32k,8195,512,22,2,0.686,flashinfer_topk,11.4095,11.4095,True
flash,32k,8195,512,22,4,0.686,gvr_pr,9.0191,9.0191,True
flash,32k,8195,512,22,4,0.686,radix_cutedsl,8.9359,8.9359,True
flash,32k,8195,512,22,4,0.686,sglang_v2,5.6976,5.6976,True
flash,32k,8195,512,22,4,0.686,flashinfer_topk,11.6143,11.6143,True
flash,32k,8195,512,22,8,0.686,gvr_pr,9.2288,9.2288,True
flash,32k,8195,512,22,8,0.686,radix_cutedsl,8.9167,8.9167,True
flash,32k,8195,512,22,8,0.686,sglang_v2,5.7056,5.7056,True
flash,32k,8195,512,22,8,0.686,flashinfer_topk,11.8622,11.8622,True
flash,32k,8195,512,22,16,0.686,gvr_pr,9.4975,9.4975,True
flash,32k,8195,512,22,16,0.686,radix_cutedsl,9.336,9.336,True
flash,32k,8195,512,22,16,0.686,sglang_v2,6.0415,6.0415,True
flash,32k,8195,512,22,16,0.686,flashinfer_topk,14.1791,14.1791,True
flash,32k,8195,512,22,32,0.686,gvr_pr,9.5871,9.5871,True
flash,32k,8195,512,22,32,0.686,radix_cutedsl,9.5455,9.5455,True
flash,32k,8195,512,22,32,0.686,sglang_v2,6.2736,6.2736,True
flash,32k,8195,512,22,32,0.686,flashinfer_topk,15.1295,15.1295,True
flash,32k,8195,512,22,64,0.686,gvr_pr,9.8912,9.8912,True
flash,32k,8195,512,22,64,0.686,radix_cutedsl,9.8335,9.8335,True
flash,32k,8195,512,22,64,0.686,sglang_v2,6.4959,6.4959,True
flash,32k,8195,512,22,64,0.686,flashinfer_topk,14.3886,14.3886,True
flash,32k,8195,512,22,128,0.686,gvr_pr,10.3839,10.3839,True
flash,32k,8195,512,22,128,0.686,radix_cutedsl,10.3119,10.3119,True
flash,32k,8195,512,22,128,0.686,sglang_v2,6.9552,6.9552,True
flash,32k,8195,512,22,128,0.686,flashinfer_topk,14.9326,14.9326,True
flash,32k,8195,512,22,256,0.686,gvr_pr,12.507,12.507,True
flash,32k,8195,512,22,256,0.686,radix_cutedsl,18.2878,18.2878,True
flash,32k,8195,512,22,256,0.686,sglang_v2,8.8848,8.8848,True
flash,32k,8195,512,22,256,0.686,flashinfer_topk,13.3342,13.3342,True
flash,32k,8195,512,22,512,0.686,gvr_pr,22.3935,22.3935,True
flash,32k,8195,512,22,512,0.686,radix_cutedsl,33.8172,33.8172,True
flash,32k,8195,512,22,512,0.686,sglang_v2,15.1262,15.1262,True
flash,32k,8195,512,22,512,0.686,flashinfer_topk,23.2861,23.2861,True
flash,32k,8195,512,22,1024,0.686,gvr_pr,40.7531,40.7531,True
flash,32k,8195,512,22,1024,0.686,radix_cutedsl,57.2953,57.2953,True
flash,32k,8195,512,22,1024,0.686,sglang_v2,24.6942,24.6942,True
flash,32k,8195,512,22,1024,0.686,flashinfer_topk,39.4523,39.4523,True
flash,64k,16387,512,22,1,0.076,gvr_pr,11.7408,11.7408,True
flash,64k,16387,512,22,1,0.076,radix_cutedsl,19.7981,19.7981,True
flash,64k,16387,512,22,1,0.076,sglang_v2,8.432,8.432,True
flash,64k,16387,512,22,1,0.076,flashinfer_topk,11.667,11.667,True
flash,64k,16387,512,22,2,0.076,gvr_pr,11.8575,11.8575,True
flash,64k,16387,512,22,2,0.076,radix_cutedsl,20.0173,20.0173,True
flash,64k,16387,512,22,2,0.076,sglang_v2,8.3311,8.3311,True
flash,64k,16387,512,22,2,0.076,flashinfer_topk,11.8015,11.8015,True
flash,64k,16387,512,22,4,0.076,gvr_pr,11.8175,11.8175,True
flash,64k,16387,512,22,4,0.076,radix_cutedsl,20.0191,20.0191,True
flash,64k,16387,512,22,4,0.076,sglang_v2,8.2287,8.2287,True
flash,64k,16387,512,22,4,0.076,flashinfer_topk,12.2702,12.2702,True
flash,64k,16387,512,22,8,0.076,gvr_pr,11.9327,11.9327,True
flash,64k,16387,512,22,8,0.076,radix_cutedsl,20.2894,20.2894,True
flash,64k,16387,512,22,8,0.076,sglang_v2,8.256,8.256,True
flash,64k,16387,512,22,8,0.076,flashinfer_topk,12.3742,12.3742,True
flash,64k,16387,512,22,16,0.076,gvr_pr,12.1758,12.1758,True
flash,64k,16387,512,22,16,0.076,radix_cutedsl,20.5421,20.5421,True
flash,64k,16387,512,22,16,0.076,sglang_v2,8.6767,8.6767,True
flash,64k,16387,512,22,16,0.076,flashinfer_topk,14.9503,14.9503,True
flash,64k,16387,512,22,32,0.076,gvr_pr,12.4016,12.4016,True
flash,64k,16387,512,22,32,0.076,radix_cutedsl,20.9118,20.9118,True
flash,64k,16387,512,22,32,0.076,sglang_v2,8.848,8.848,True
flash,64k,16387,512,22,32,0.076,flashinfer_topk,15.5343,15.5343,True
flash,64k,16387,512,22,64,0.076,gvr_pr,12.7454,12.7454,True
flash,64k,16387,512,22,64,0.076,radix_cutedsl,13.4512,13.4512,True
flash,64k,16387,512,22,64,0.076,sglang_v2,9.2927,9.2927,True
flash,64k,16387,512,22,64,0.076,flashinfer_topk,15.3039,15.3039,True
flash,64k,16387,512,22,128,0.076,gvr_pr,13.7439,13.7439,True
flash,64k,16387,512,22,128,0.076,radix_cutedsl,14.2319,14.2319,True
flash,64k,16387,512,22,128,0.076,sglang_v2,9.9119,9.9119,True
flash,64k,16387,512,22,128,0.076,flashinfer_topk,17.363,17.363,True
flash,64k,16387,512,22,256,0.076,gvr_pr,17.7262,17.7262,True
flash,64k,16387,512,22,256,0.076,radix_cutedsl,25.7599,25.7599,True
flash,64k,16387,512,22,256,0.076,sglang_v2,13.0095,13.0095,True
flash,64k,16387,512,22,256,0.076,flashinfer_topk,17.6206,17.6206,True
flash,64k,16387,512,22,512,0.076,gvr_pr,32.4989,32.4989,True
flash,64k,16387,512,22,512,0.076,radix_cutedsl,48.6458,48.6458,True
flash,64k,16387,512,22,512,0.076,sglang_v2,23.2142,23.2142,True
flash,64k,16387,512,22,512,0.076,flashinfer_topk,31.3385,31.3385,True
flash,64k,16387,512,22,1024,0.076,gvr_pr,58.4633,58.4633,True
flash,64k,16387,512,22,1024,0.076,radix_cutedsl,84.8071,84.8071,True
flash,64k,16387,512,22,1024,0.076,sglang_v2,39.3563,39.3563,True
flash,64k,16387,512,22,1024,0.076,flashinfer_topk,53.0442,53.0442,True
flash,128k,32771,512,22,1,0.701,gvr_pr,11.8415,11.8415,True
flash,128k,32771,512,22,1,0.701,radix_cutedsl,19.6845,19.6845,True
flash,128k,32771,512,22,1,0.701,sglang_v2,8.2671,8.2671,True
flash,128k,32771,512,22,1,0.701,flashinfer_topk,12.0783,12.0783,True
flash,128k,32771,512,22,2,0.701,gvr_pr,11.7872,11.7872,True
flash,128k,32771,512,22,2,0.701,radix_cutedsl,19.5757,19.5757,True
flash,128k,32771,512,22,2,0.701,sglang_v2,8.2591,8.2591,True
flash,128k,32771,512,22,2,0.701,flashinfer_topk,12.1215,12.1215,True
flash,128k,32771,512,22,4,0.701,gvr_pr,11.7519,11.7519,True
flash,128k,32771,512,22,4,0.701,radix_cutedsl,20.0253,20.0253,True
flash,128k,32771,512,22,4,0.701,sglang_v2,8.6255,8.6255,True
flash,128k,32771,512,22,4,0.701,flashinfer_topk,12.4126,12.4126,True
flash,128k,32771,512,22,8,0.701,gvr_pr,12.1087,12.1087,True
flash,128k,32771,512,22,8,0.701,radix_cutedsl,20.5053,20.5053,True
flash,128k,32771,512,22,8,0.701,sglang_v2,8.7232,8.7232,True
flash,128k,32771,512,22,8,0.701,flashinfer_topk,12.6974,12.6974,True
flash,128k,32771,512,22,16,0.701,gvr_pr,12.4063,12.4063,True
flash,128k,32771,512,22,16,0.701,radix_cutedsl,20.587,20.587,True
flash,128k,32771,512,22,16,0.701,sglang_v2,11.3567,11.3567,True
flash,128k,32771,512,22,16,0.701,flashinfer_topk,14.579,14.579,True
flash,128k,32771,512,22,32,0.701,gvr_pr,12.6254,12.6254,True
flash,128k,32771,512,22,32,0.701,radix_cutedsl,24.2814,24.2814,True
flash,128k,32771,512,22,32,0.701,sglang_v2,11.8542,11.8542,True
flash,128k,32771,512,22,32,0.701,flashinfer_topk,16.4462,16.4462,True
flash,128k,32771,512,22,64,0.701,gvr_pr,13.4062,13.4062,True
flash,128k,32771,512,22,64,0.701,radix_cutedsl,30.2845,30.2845,True
flash,128k,32771,512,22,64,0.701,sglang_v2,12.4192,12.4192,True
flash,128k,32771,512,22,64,0.701,flashinfer_topk,17.3342,17.3342,True
flash,128k,32771,512,22,128,0.701,gvr_pr,14.3664,14.3664,True
flash,128k,32771,512,22,128,0.701,radix_cutedsl,20.4446,20.4446,True
flash,128k,32771,512,22,128,0.701,sglang_v2,13.1502,13.1502,True
flash,128k,32771,512,22,128,0.701,flashinfer_topk,21.3358,21.3358,True
flash,128k,32771,512,22,256,0.701,gvr_pr,19.6559,19.6559,True
flash,128k,32771,512,22,256,0.701,radix_cutedsl,38.2283,38.2283,True
flash,128k,32771,512,22,256,0.701,sglang_v2,17.6142,17.6142,True
flash,128k,32771,512,22,256,0.701,flashinfer_topk,25.8828,25.8828,True
flash,128k,32771,512,22,512,0.701,gvr_pr,37.0764,37.0764,True
flash,128k,32771,512,22,512,0.701,radix_cutedsl,74.7224,74.7224,True
flash,128k,32771,512,22,512,0.701,sglang_v2,33.2459,33.2459,True
flash,128k,32771,512,22,512,0.701,flashinfer_topk,46.8539,46.8539,True
flash,128k,32771,512,22,1024,0.701,gvr_pr,63.8777,63.8777,True
flash,128k,32771,512,22,1024,0.701,radix_cutedsl,130.3569,130.3569,True
flash,128k,32771,512,22,1024,0.701,sglang_v2,57.6681,57.6681,True
flash,128k,32771,512,22,1024,0.701,flashinfer_topk,79.1062,79.1062,True
flash,256k,65538,512,22,1,0.279,gvr_pr,12.8525,12.8525,True
flash,256k,65538,512,22,1,0.279,radix_cutedsl,19.4062,19.4062,True
flash,256k,65538,512,22,1,0.279,sglang_v2,9.4351,9.4351,True
flash,256k,65538,512,22,1,0.279,flashinfer_topk,13.011,13.011,True
flash,256k,65538,512,22,2,0.279,gvr_pr,13.1231,13.1231,True
flash,256k,65538,512,22,2,0.279,radix_cutedsl,19.8302,19.8302,True
flash,256k,65538,512,22,2,0.279,sglang_v2,9.4815,9.4815,True
flash,256k,65538,512,22,2,0.279,flashinfer_topk,13.0335,13.0335,True
flash,256k,65538,512,22,4,0.279,gvr_pr,13.4639,13.4639,True
flash,256k,65538,512,22,4,0.279,radix_cutedsl,20.0093,20.0093,True
flash,256k,65538,512,22,4,0.279,sglang_v2,9.8318,9.8318,True
flash,256k,65538,512,22,4,0.279,flashinfer_topk,13.5486,13.5486,True
flash,256k,65538,512,22,8,0.279,gvr_pr,13.8543,13.8543,True
flash,256k,65538,512,22,8,0.279,radix_cutedsl,20.6047,20.6047,True
flash,256k,65538,512,22,8,0.279,sglang_v2,9.9951,9.9951,True
flash,256k,65538,512,22,8,0.279,flashinfer_topk,13.7614,13.7614,True
flash,256k,65538,512,22,16,0.279,gvr_pr,14.2335,14.2335,True
flash,256k,65538,512,22,16,0.279,radix_cutedsl,21.1069,21.1069,True
flash,256k,65538,512,22,16,0.279,sglang_v2,11.8064,11.8064,True
flash,256k,65538,512,22,16,0.279,flashinfer_topk,16.3886,16.3886,True
flash,256k,65538,512,22,32,0.279,gvr_pr,15.1535,15.1535,True
flash,256k,65538,512,22,32,0.279,radix_cutedsl,30.3053,30.3053,True
flash,256k,65538,512,22,32,0.279,sglang_v2,20.1133,30.2732,True
flash,256k,65538,512,22,32,0.279,flashinfer_topk,18.4573,18.4573,True
flash,256k,65538,512,22,64,0.279,gvr_pr,17.6077,17.6077,True
flash,256k,65538,512,22,64,0.279,radix_cutedsl,56.889,56.889,True
flash,256k,65538,512,22,64,0.279,sglang_v2,20.6814,25.9582,True
flash,256k,65538,512,22,64,0.279,flashinfer_topk,20.9438,20.9438,True
flash,256k,65538,512,22,128,0.279,gvr_pr,19.8143,19.8143,True
flash,256k,65538,512,22,128,0.279,radix_cutedsl,61.0217,61.0217,True
flash,256k,65538,512,22,128,0.279,sglang_v2,22.3948,27.3787,True
flash,256k,65538,512,22,128,0.279,flashinfer_topk,28.0428,28.0428,True
flash,256k,65538,512,22,256,0.279,gvr_pr,31.3725,31.3725,True
flash,256k,65538,512,22,256,0.279,radix_cutedsl,116.8258,116.8258,True
flash,256k,65538,512,22,256,0.279,sglang_v2,31.0429,36.2348,True
flash,256k,65538,512,22,256,0.279,flashinfer_topk,41.9868,41.9868,True
flash,256k,65538,512,22,512,0.279,gvr_pr,59.5689,59.5689,True
flash,256k,65538,512,22,512,0.279,radix_cutedsl,202.1048,202.1048,True
flash,256k,65538,512,22,512,0.279,sglang_v2,56.8042,61.9496,True
flash,256k,65538,512,22,512,0.279,flashinfer_topk,74.6264,74.6264,True
flash,256k,65538,512,22,1024,0.279,gvr_pr,98.1653,98.1653,True
flash,256k,65538,512,22,1024,0.279,radix_cutedsl,396.9299,396.9299,True
flash,256k,65538,512,22,1024,0.279,sglang_v2,92.5254,92.5254,True
flash,256k,65538,512,22,1024,0.279,flashinfer_topk,120.149,120.149,True
flash,512k,131075,512,22,1,0.057,gvr_pr,20.6798,20.6798,True
flash,512k,131075,512,22,1,0.057,radix_cutedsl,19.875,19.875,True
