family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
synth,bs,worst,,1024,fp16,1048576,4,,0.0498046875,26.906,27.587,27.742,0.9753,0.9698,0.9944,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,8,,0.0498046875,36.8,38.773,38.482,0.9491,0.9563,1.0076,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,16,,0.0498046875,37.728,39.346,39.263,0.9589,0.9609,1.0021,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,32,,0.0498046875,45.008,44.861,44.851,1.0033,1.0035,1.0002,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,64,,0.0498046875,82.691,83.278,83.09,0.9929,0.9952,1.0023,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,128,,0.0498046875,140.946,113.746,142.127,1.2391,0.9917,0.8003,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,256,,0.0498046875,211.047,220.551,219.892,0.9569,0.9598,1.003,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,1048576,512,,0.0498046875,450.449,445.777,445.148,1.0105,1.0119,1.0014,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,1048576,1024,,0.0498046875,727.99,728.128,722.248,0.9998,1.008,1.0081,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp32,4096,1,,0.0498046875,9.203,8.792,8.899,1.0468,1.0342,0.988,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,2,,0.0498046875,9.238,8.704,8.883,1.0614,1.04,0.9798,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,4,,0.0498046875,9.357,8.864,9.064,1.0556,1.0323,0.9779,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,8,,0.0498046875,9.23,8.73,8.981,1.0574,1.0278,0.972,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,16,,0.0498046875,9.461,9.008,9.21,1.0503,1.0273,0.9781,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,32,,0.0498046875,9.584,9.122,9.341,1.0507,1.026,0.9765,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,64,,0.0498046875,9.843,9.362,9.51,1.0514,1.035,0.9844,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,128,,0.0498046875,10.202,9.691,9.874,1.0527,1.0332,0.9815,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,256,,0.0498046875,12.254,11.541,11.819,1.0618,1.0368,0.9764,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,512,,0.0498046875,22.266,21.01,21.424,1.0598,1.0393,0.9807,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,1024,,0.0498046875,39.134,37.192,37.931,1.0522,1.0317,0.9805,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,8192,1,,0.0498046875,9.074,8.997,9.542,1.0085,0.9509,0.9428,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,2,,0.0498046875,9.013,9.006,9.526,1.0007,0.9461,0.9454,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,4,,0.0498046875,8.984,9.07,9.813,0.9905,0.9155,0.9243,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,8,,0.0498046875,9.272,9.28,9.598,0.9991,0.966,0.9668,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,16,,0.0498046875,9.461,9.57,10.008,0.9886,0.9453,0.9562,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,32,,0.0498046875,9.714,9.762,10.296,0.9951,0.9434,0.9481,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,64,,0.0498046875,9.915,9.944,10.466,0.9971,0.9474,0.9502,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,128,,0.0498046875,10.472,10.362,10.906,1.0107,0.9602,0.9501,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,256,,0.0498046875,13.05,13.04,13.48,1.0007,0.9681,0.9674,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,8192,512,,0.0498046875,23.062,23.483,24.358,0.9821,0.9468,0.9641,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,8192,1024,,0.0498046875,40.832,42.253,44.035,0.9664,0.9273,0.9595,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,16384,1,,0.0498046875,9.914,10.058,10.49,0.9857,0.9451,0.9588,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,2,,0.0498046875,10.053,10.155,10.536,0.9899,0.9541,0.9639,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,4,,0.0498046875,9.928,10.15,10.616,0.9781,0.9352,0.9561,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,8,,0.0498046875,10.102,10.368,10.549,0.9744,0.9577,0.9829,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,16,,0.0498046875,10.368,10.576,11.032,0.9803,0.9398,0.9587,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,32,,0.0498046875,10.613,10.827,11.302,0.9802,0.939,0.958,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,64,,0.0498046875,11.059,11.197,11.632,0.9877,0.9508,0.9626,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,128,,0.0498046875,11.958,12.064,12.52,0.9912,0.9551,0.9636,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,256,,0.0498046875,15.181,15.472,15.848,0.9812,0.9579,0.9763,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,16384,512,,0.0498046875,27.362,28.062,28.747,0.975,0.9518,0.9762,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,16384,1024,,0.0498046875,49.762,50.568,51.651,0.9841,0.9634,0.979,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,1,,0.0498046875,15.421,11.792,11.76,1.3077,1.3113,1.0027,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,2,,0.0498046875,15.499,11.99,11.989,1.2926,1.2928,1.0001,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,4,,0.0498046875,15.618,12.091,11.862,1.2916,1.3166,1.0193,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,8,,0.0498046875,15.53,12.146,12.122,1.2786,1.2812,1.002,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,16,,0.0498046875,15.982,12.424,12.413,1.2864,1.2876,1.0009,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,32,,0.0498046875,16.4,12.762,12.731,1.2851,1.2882,1.0024,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,64,,0.0498046875,17.158,13.514,13.347,1.2697,1.2855,1.0125,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,128,,0.0498046875,18.261,14.408,14.406,1.2674,1.2675,1.0001,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,256,,0.0498046875,25.064,20.17,19.859,1.2427,1.2621,1.0156,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,512,,0.0498046875,46.371,37.203,36.723,1.2464,1.2627,1.0131,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,1024,,0.0498046875,78.675,64.379,63.573,1.2221,1.2376,1.0127,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,1,,0.0498046875,17.037,13.334,14.157,1.2777,1.2034,0.9419,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,2,,0.0498046875,17.211,13.53,14.36,1.2721,1.1986,0.9422,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,4,,0.0498046875,17.619,14.0,14.589,1.2585,1.2077,0.9596,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,8,,0.0498046875,17.904,14.234,14.986,1.2579,1.1947,0.9498,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,16,,0.0498046875,18.267,14.582,15.379,1.2527,1.1878,0.9482,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,32,,0.0498046875,19.282,15.563,16.363,1.2389,1.1784,0.9511,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,64,,0.0498046875,21.131,17.819,18.011,1.1859,1.1732,0.9893,True,True,True,cs2/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,128,,0.0498046875,24.397,20.302,20.765,1.2017,1.1749,0.9777,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,65536,256,,0.0498046875,35.67,31.416,31.717,1.1354,1.1247,0.9905,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,512,,0.0498046875,66.074,58.52,59.301,1.1291,1.1142,0.9868,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,1024,,0.0498046875,110.594,96.443,97.277,1.1467,1.1369,0.9914,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,1,,0.0498046875,15.432,14.454,14.821,1.0676,1.0412,0.9753,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,2,,0.0498046875,15.55,14.47,14.842,1.0746,1.0478,0.975,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,4,,0.0498046875,15.768,14.592,15.046,1.0806,1.048,0.9698,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,8,,0.0498046875,17.022,16.088,16.458,1.0581,1.0343,0.9775,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,16,,0.0498046875,17.685,16.602,16.934,1.0652,1.0443,0.9803,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,32,,0.0498046875,19.091,17.918,18.256,1.0655,1.0457,0.9815,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,64,,0.0498046875,23.835,23.184,23.587,1.0281,1.0105,0.9829,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,131072,128,,0.0498046875,33.382,32.28,32.55,1.0341,1.0256,0.9917,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,131072,256,,0.0498046875,59.826,58.309,58.501,1.026,1.0226,0.9967,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,512,,0.0498046875,106.544,103.624,103.942,1.0282,1.025,0.9969,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,1024,,0.0498046875,193.091,188.493,188.682,1.0244,1.0234,0.999,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,1,,0.0498046875,17.168,16.739,16.856,1.0256,1.0185,0.9931,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,2,,0.0498046875,17.269,16.931,17.053,1.0199,1.0127,0.9929,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,4,,0.0498046875,17.902,17.458,17.581,1.0255,1.0183,0.993,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,8,,0.0498046875,20.045,20.245,20.45,0.9901,0.9802,0.99,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,16,,0.0498046875,21.154,21.131,21.242,1.0011,0.9959,0.9948,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,32,,0.0498046875,24.403,24.171,24.371,1.0096,1.0013,0.9918,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,64,,0.0498046875,34.861,36.294,36.578,0.9605,0.9531,0.9923,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,128,,0.0498046875,63.213,61.848,62.168,1.0221,1.0168,0.9949,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,256,,0.0498046875,107.467,106.861,106.52,1.0057,1.0089,1.0032,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,512,,0.0498046875,183.944,184.112,183.891,0.9991,1.0003,1.0012,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,1024,,0.0498046875,344.491,343.21,343.424,1.0037,1.0031,0.9994,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,1,,0.0498046875,19.41,20.206,20.437,0.9606,0.9497,0.9887,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,2,,0.0498046875,19.704,20.464,20.621,0.9629,0.9555,0.9924,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,4,,0.0498046875,20.294,21.04,21.234,0.9646,0.9558,0.9909,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,8,,0.0498046875,24.974,26.67,26.851,0.9364,0.9301,0.9933,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,16,,0.0498046875,27.259,27.99,28.2,0.9739,0.9666,0.9926,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,32,,0.0498046875,34.909,36.754,37.134,0.9498,0.9401,0.9897,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,64,,0.0498046875,61.512,65.31,65.757,0.9418,0.9354,0.9932,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,128,,0.0498046875,106.478,106.022,106.122,1.0043,1.0034,0.9991,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,256,,0.0498046875,187.557,184.96,186.619,1.014,1.005,0.9911,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,512,,0.0498046875,331.074,332.606,333.059,0.9954,0.994,0.9986,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,1024,,0.0498046875,644.957,648.277,647.192,0.9949,0.9965,1.0017,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,1,,0.0498046875,27.027,26.787,27.022,1.009,1.0002,0.9913,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,2,,0.0498046875,26.602,27.032,27.261,0.9841,0.9758,0.9916,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,4,,0.0498046875,27.464,27.685,27.813,0.992,0.9875,0.9954,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,8,,0.0498046875,37.382,38.87,39.27,0.9617,0.9519,0.9898,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,16,,0.0498046875,43.261,44.594,44.859,0.9701,0.9644,0.9941,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,32,,0.0498046875,63.077,65.757,66.021,0.9592,0.9554,0.996,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,64,,0.0498046875,107.805,109.888,109.882,0.981,0.9811,1.0001,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,128,,0.0498046875,198.058,195.987,196.266,1.0106,1.0091,0.9986,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,256,,0.0498046875,339.627,338.415,339.056,1.0036,1.0017,0.9981,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,512,,0.0498046875,626.043,628.351,628.704,0.9963,0.9958,0.9994,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,1024,,0.0498046875,1253.404,1255.17,1255.057,0.9986,0.9987,1.0001,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,2048,bf16,8192,1,,0.0498046875,11.194,10.926,11.152,1.0245,1.0037,0.9798,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,2,,0.0498046875,11.003,10.955,11.306,1.0044,0.9733,0.969,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,4,,0.0498046875,11.195,11.147,11.326,1.0043,0.9884,0.9842,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,8,,0.0498046875,11.174,11.101,11.304,1.0066,0.9885,0.982,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,16,,0.0498046875,11.406,11.339,11.482,1.0059,0.9935,0.9876,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,32,,0.0498046875,11.512,11.435,11.675,1.0067,0.986,0.9794,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,64,,0.0498046875,11.731,11.646,11.866,1.0073,0.9887,0.9815,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,128,,0.0498046875,12.294,12.104,12.336,1.0157,0.9966,0.9812,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,256,,0.0498046875,15.627,15.899,16.304,0.9829,0.9585,0.9752,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,8192,512,,0.0498046875,26.698,27.464,27.618,0.9721,0.9667,0.9944,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,8192,1024,,0.0498046875,41.661,42.651,43.334,0.9768,0.9614,0.9842,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,1,,0.0498046875,12.301,12.406,12.662,0.9915,0.9714,0.9798,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,2,,0.0498046875,12.006,12.173,12.39,0.9863,0.969,0.9824,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,4,,0.0498046875,12.181,12.059,12.419,1.0101,0.9808,0.971,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,8,,0.0498046875,12.078,12.083,12.443,0.9996,0.9707,0.9711,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,16,,0.0498046875,12.382,12.426,12.827,0.9965,0.9653,0.9687,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,32,,0.0498046875,12.698,12.677,13.07,1.0016,0.9715,0.9699,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,64,,0.0498046875,12.89,12.909,13.312,0.9985,0.9683,0.9697,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,128,,0.0498046875,13.624,13.539,13.981,1.0063,0.9745,0.9684,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,256,,0.0498046875,17.64,18.299,18.827,0.964,0.9369,0.972,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,512,,0.0498046875,30.147,31.536,32.432,0.956,0.9296,0.9724,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,1024,,0.0498046875,47.043,49.243,50.437,0.9553,0.9327,0.9763,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,1,,0.0498046875,13.133,13.613,14.218,0.9647,0.9237,0.9575,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,2,,0.0498046875,13.008,13.626,14.195,0.9547,0.9164,0.9599,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,4,,0.0498046875,13.051,13.493,14.168,0.9673,0.9212,0.9523,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,8,,0.0498046875,13.029,13.587,14.213,0.9589,0.9167,0.956,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,16,,0.0498046875,13.317,13.906,14.464,0.9577,0.9207,0.9614,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,32,,0.0498046875,13.747,14.267,14.933,0.9636,0.9206,0.9554,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,64,,0.0498046875,14.222,14.803,15.464,0.9608,0.9197,0.9573,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,128,,0.0498046875,15.31,15.81,16.394,0.9684,0.9339,0.9644,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,256,,0.0498046875,21.515,24.542,25.386,0.8767,0.8475,0.9668,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,512,,0.0498046875,36.563,41.13,42.482,0.889,0.8607,0.9682,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,1024,,0.0498046875,57.643,65.866,67.722,0.8752,0.8512,0.9726,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,65536,1,,0.0498046875,16.885,16.077,16.762,1.0503,1.0074,0.9591,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,2,,0.0498046875,16.84,16.136,16.749,1.0436,1.0054,0.9634,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,4,,0.0498046875,17.275,16.501,17.352,1.0469,0.9956,0.9509,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,8,,0.0498046875,17.526,16.869,17.397,1.039,1.0074,0.9696,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,16,,0.0498046875,17.821,17.075,17.534,1.0437,1.0163,0.9738,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,32,,0.0498046875,18.477,17.696,18.178,1.0441,1.0165,0.9735,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,64,,0.0498046875,19.95,19.597,20.213,1.018,0.987,0.9695,True,True,True,cs2/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,128,,0.0498046875,18.666,19.178,20.022,0.9733,0.9322,0.9578,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,2048,bf16,65536,256,,0.0498046875,29.848,31.496,33.502,0.9477,0.8909,0.9401,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,65536,512,,0.0498046875,52.347,55.194,57.882,0.9484,0.9044,0.9536,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,65536,1024,,0.0498046875,81.608,87.302,91.139,0.9348,0.8954,0.9579,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,131072,1,,0.0498046875,16.869,17.206,17.741,0.9804,0.9508,0.9699,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,2,,0.0498046875,16.944,17.298,17.776,0.9796,0.9532,0.9731,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,4,,0.0498046875,17.278,17.662,18.234,0.9783,0.9476,0.9687,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,8,,0.0498046875,18.496,19.0,19.883,0.9735,0.9302,0.9556,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,16,,0.0498046875,18.757,19.219,19.931,0.9759,0.9411,0.9643,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,32,,0.0498046875,19.856,20.24,20.915,0.981,0.9494,0.9677,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,131072,64,,0.0498046875,21.483,22.67,23.546,0.9476,0.9124,0.9628,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,2048,bf16,131072,128,,0.0498046875,25.198,27.029,28.608,0.9323,0.8808,0.9448,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,2048,bf16,131072,256,,0.0498046875,46.274,49.496,52.19,0.9349,0.8866,0.9484,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,131072,512,,0.0498046875,89.622,90.507,92.302,0.9902,0.971,0.9806,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,131072,1024,,0.0498046875,137.314,142.88,149.886,0.961,0.9161,0.9533,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,262144,1,,0.0498046875,19.64,19.534,20.269,1.0054,0.969,0.9638,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,262144,2,,0.0498046875,19.693,19.627,20.366,1.0033,0.9669,0.9637,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,262144,4,,0.0498046875,20.037,19.966,20.813,1.0035,0.9627,0.9593,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,2048,bf16,262144,8,,0.0498046875,21.205,21.816,22.794,0.972,0.9303,0.9571,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,2048,bf16,262144,16,,0.0498046875,21.65,22.325,23.342,0.9698,0.9275,0.9564,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,2048,bf16,262144,32,,0.0498046875,22.819,23.326,24.23,0.9783,0.9418,0.9627,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,2048,bf16,262144,64,,0.0498046875,28.891,29.813,31.605,0.9691,0.9141,0.9433,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,2048,bf16,262144,128,,0.0498046875,39.862,41.467,44.142,0.9613,0.903,0.9394,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,2048,bf16,262144,256,,0.0498046875,81.088,83.931,89.309,0.9661,0.908,0.9398,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,262144,512,,0.0498046875,153.323,147.79,152.224,1.0374,1.0072,0.9709,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,262144,1024,,0.0498046875,238.482,241.533,254.086,0.9874,0.9386,0.9506,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,524288,1,,0.0498046875,22.162,22.403,23.616,0.9892,0.9384,0.9486,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,2048,bf16,524288,2,,0.0498046875,22.246,22.445,23.712,0.9912,0.9382,0.9466,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,2048,bf16,524288,4,,0.0498046875,22.782,22.994,24.122,0.9908,0.9445,0.9532,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,2048,bf16,524288,8,,0.0498046875,27.134,28.056,29.739,0.9672,0.9124,0.9434,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,2048,bf16,524288,16,,0.0498046875,27.661,28.346,30.09,0.9758,0.9193,0.942,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,2048,bf16,524288,32,,0.0498046875,29.637,29.835,31.264,0.9934,0.948,0.9543,True,True,True,cs4/T1024/mb1/v128
