family,sweep,scenario,model,K,dtype,N,BS,isl,hit,base,pr,vs,pr_vs_base,vs_vs_base,vs_vs_pr,base_exact,pr_exact,vs_exact,launch_cfg
synth,bs,worst,,1024,fp16,65536,1024,,0.0498046875,74.628,74.626,73.867,1.0,1.0103,1.0103,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,131072,1,,0.0498046875,15.138,14.123,14.546,1.0718,1.0407,0.971,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,2,,0.0498046875,15.277,14.152,14.534,1.0795,1.0511,0.9737,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,4,,0.0498046875,15.382,14.386,14.771,1.0693,1.0414,0.9739,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,8,,0.0498046875,16.432,15.474,15.747,1.0619,1.0435,0.9826,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,16,,0.0498046875,16.694,15.698,16.128,1.0635,1.0351,0.9733,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,32,,0.0498046875,17.549,16.429,16.795,1.0682,1.0449,0.9782,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,1024,fp16,131072,64,,0.0498046875,20.776,20.52,20.587,1.0125,1.0092,0.9967,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,1024,fp16,131072,128,,0.0498046875,24.309,22.642,24.325,1.0736,0.9993,0.9308,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,1024,fp16,131072,256,,0.0498046875,38.792,41.358,41.343,0.9379,0.9383,1.0004,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,131072,512,,0.0498046875,82.995,87.218,86.077,0.9516,0.9642,1.0133,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,131072,1024,,0.0498046875,129.861,131.236,130.509,0.9895,0.995,1.0056,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,262144,1,,0.0498046875,16.454,16.621,16.44,0.99,1.0009,1.011,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,262144,2,,0.0498046875,16.387,16.622,16.579,0.9859,0.9884,1.0026,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,262144,4,,0.0498046875,16.747,16.835,16.805,0.9948,0.9966,1.0018,True,True,True,cs8/T512/mb1/v128
synth,bs,worst,,1024,fp16,262144,8,,0.0498046875,19.32,19.906,19.829,0.9706,0.9743,1.0039,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,262144,16,,0.0498046875,19.71,20.238,20.184,0.9739,0.9765,1.0027,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,262144,32,,0.0498046875,20.888,21.208,21.101,0.9849,0.9899,1.0051,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,262144,64,,0.0498046875,27.143,27.613,27.603,0.983,0.9833,1.0003,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,1024,fp16,262144,128,,0.0498046875,40.155,35.802,40.136,1.1216,1.0005,0.892,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,1024,fp16,262144,256,,0.0498046875,68.103,74.026,73.333,0.92,0.9287,1.0094,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,262144,512,,0.0498046875,136.005,143.538,141.164,0.9475,0.9635,1.0168,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,262144,1024,,0.0498046875,212.263,220.857,219.094,0.9611,0.9688,1.008,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,524288,1,,0.0498046875,20.51,21.075,20.526,0.9732,0.9992,1.0267,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,2,,0.0498046875,20.309,20.648,20.528,0.9836,0.9893,1.0058,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,4,,0.0498046875,20.466,20.966,20.733,0.9761,0.9871,1.0113,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,8,,0.0498046875,25.323,26.472,26.245,0.9566,0.9649,1.0087,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,16,,0.0498046875,25.706,26.808,26.586,0.9589,0.9669,1.0084,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,32,,0.0498046875,27.819,28.189,27.958,0.9869,0.995,1.0082,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,64,,0.0498046875,43.568,43.845,43.618,0.9937,0.9989,1.0052,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,128,,0.0498046875,78.971,65.272,79.586,1.2099,0.9923,0.8201,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,1024,fp16,524288,256,,0.0498046875,118.487,125.602,125.613,0.9434,0.9433,0.9999,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,524288,512,,0.0498046875,239.674,252.585,252.021,0.9489,0.951,1.0022,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,524288,1024,,0.0498046875,390.868,406.023,404.686,0.9627,0.9659,1.0033,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,1048576,1,,0.0498046875,26.642,27.426,26.928,0.9714,0.9894,1.0185,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,2,,0.0498046875,26.725,27.158,27.272,0.984,0.9799,0.9958,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,4,,0.0498046875,26.92,27.543,27.699,0.9774,0.9719,0.9943,True,True,True,cs8/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,8,,0.0498046875,36.819,38.751,38.544,0.9502,0.9553,1.0054,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,16,,0.0498046875,37.79,39.501,39.232,0.9567,0.9633,1.0069,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,32,,0.0498046875,45.202,45.005,44.802,1.0044,1.0089,1.0045,True,True,True,cs4/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,64,,0.0498046875,82.968,83.215,83.08,0.997,0.9987,1.0016,True,True,True,cs2/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,128,,0.0498046875,140.903,113.938,141.906,1.2367,0.9929,0.8029,True,True,True,cs1/T1024/mb1/v128
synth,bs,worst,,1024,fp16,1048576,256,,0.0498046875,210.768,220.509,220.363,0.9558,0.9565,1.0007,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,1048576,512,,0.0498046875,449.364,445.654,445.857,1.0083,1.0079,0.9995,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp16,1048576,1024,,0.0498046875,729.634,730.392,724.515,0.999,1.0071,1.0081,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,1024,fp32,4096,1,,0.0498046875,9.226,8.779,8.837,1.0508,1.044,0.9935,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,2,,0.0498046875,9.237,8.682,8.835,1.064,1.0455,0.9826,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,4,,0.0498046875,9.36,8.84,9.013,1.0588,1.0385,0.9808,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,8,,0.0498046875,9.213,8.694,8.926,1.0596,1.0321,0.974,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,16,,0.0498046875,9.523,8.984,9.16,1.06,1.0397,0.9808,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,32,,0.0498046875,9.614,9.149,9.322,1.0509,1.0314,0.9815,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,64,,0.0498046875,9.814,9.341,9.469,1.0507,1.0365,0.9865,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,128,,0.0498046875,10.13,9.701,9.818,1.0442,1.0318,0.9881,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,256,,0.0498046875,12.258,11.526,11.765,1.0634,1.0419,0.9797,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,512,,0.0498046875,22.262,20.971,21.291,1.0616,1.0456,0.985,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,4096,1024,,0.0498046875,39.181,37.082,37.834,1.0566,1.0356,0.9801,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,1024,fp32,8192,1,,0.0498046875,9.027,9.128,9.507,0.989,0.9495,0.9601,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,2,,0.0498046875,9.019,9.043,9.538,0.9973,0.9456,0.9482,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,4,,0.0498046875,9.037,9.12,9.754,0.9909,0.9265,0.935,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,8,,0.0498046875,9.294,9.31,9.638,0.9983,0.9643,0.966,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,16,,0.0498046875,9.44,9.538,9.92,0.9898,0.9516,0.9615,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,32,,0.0498046875,9.725,9.8,10.242,0.9923,0.9495,0.9569,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,64,,0.0498046875,9.957,9.952,10.456,1.0005,0.9523,0.9518,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,128,,0.0498046875,10.557,10.52,10.91,1.0035,0.9676,0.9642,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,1024,fp32,8192,256,,0.0498046875,13.05,13.021,13.475,1.0022,0.9684,0.9663,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,8192,512,,0.0498046875,23.062,23.546,24.408,0.9795,0.9449,0.9647,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,8192,1024,,0.0498046875,40.762,42.344,43.808,0.9626,0.9305,0.9666,True,True,True,cs1/T512/mb2/v128
synth,bs,worst,,1024,fp32,16384,1,,0.0498046875,9.891,10.058,10.464,0.9835,0.9453,0.9612,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,2,,0.0498046875,9.942,10.141,10.549,0.9804,0.9425,0.9613,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,4,,0.0498046875,9.986,10.141,10.523,0.9847,0.9489,0.9637,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,8,,0.0498046875,10.126,10.288,10.48,0.9843,0.9663,0.9817,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,16,,0.0498046875,10.376,10.546,10.917,0.9839,0.9505,0.966,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,32,,0.0498046875,10.618,10.827,11.307,0.9806,0.939,0.9575,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,64,,0.0498046875,11.11,11.192,11.549,0.9927,0.962,0.9691,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,128,,0.0498046875,12.011,12.01,12.435,1.0001,0.9659,0.9658,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,16384,256,,0.0498046875,15.158,15.512,15.894,0.9772,0.9537,0.9759,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,16384,512,,0.0498046875,27.445,28.048,28.797,0.9785,0.9531,0.974,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,16384,1024,,0.0498046875,49.685,50.376,51.536,0.9863,0.9641,0.9775,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,1,,0.0498046875,15.427,11.81,11.693,1.3063,1.3194,1.01,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,2,,0.0498046875,15.509,12.027,11.952,1.2895,1.2976,1.0063,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,4,,0.0498046875,15.643,12.086,11.76,1.2943,1.3302,1.0278,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,8,,0.0498046875,15.544,12.192,12.082,1.2749,1.2866,1.0091,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,16,,0.0498046875,15.987,12.429,12.326,1.2863,1.297,1.0083,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,32,,0.0498046875,16.411,12.789,12.688,1.2833,1.2934,1.0079,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,64,,0.0498046875,17.203,13.381,13.277,1.2857,1.2957,1.0078,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,128,,0.0498046875,18.275,14.405,14.35,1.2687,1.2735,1.0038,True,True,True,cs1/T512/mb1/v256
synth,bs,worst,,1024,fp32,32768,256,,0.0498046875,25.139,20.106,19.954,1.2504,1.2599,1.0076,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,512,,0.0498046875,46.454,37.187,36.886,1.2492,1.2594,1.0082,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,32768,1024,,0.0498046875,78.536,64.234,63.416,1.2227,1.2384,1.0129,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,1,,0.0498046875,17.034,13.307,14.122,1.28,1.2062,0.9423,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,2,,0.0498046875,17.27,13.528,14.328,1.2766,1.2054,0.9442,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,4,,0.0498046875,17.662,13.976,14.568,1.2638,1.2124,0.9594,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,8,,0.0498046875,17.877,14.194,15.016,1.2595,1.1905,0.9452,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,16,,0.0498046875,18.352,14.52,15.362,1.2639,1.1947,0.9452,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,32,,0.0498046875,19.27,15.618,16.314,1.2339,1.1812,0.9573,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,64,,0.0498046875,21.211,17.83,18.115,1.1896,1.1709,0.9843,True,True,True,cs2/T512/mb1/v256
synth,bs,worst,,1024,fp32,65536,128,,0.0498046875,24.461,20.293,20.658,1.2054,1.1841,0.9823,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,65536,256,,0.0498046875,35.718,31.429,31.856,1.1365,1.1212,0.9866,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,512,,0.0498046875,65.882,58.691,59.582,1.1225,1.1057,0.985,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,65536,1024,,0.0498046875,109.867,96.814,97.778,1.1348,1.1236,0.9901,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,1,,0.0498046875,15.413,14.406,14.814,1.0699,1.0404,0.9725,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,2,,0.0498046875,15.587,14.474,14.792,1.0769,1.0538,0.9785,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,4,,0.0498046875,15.766,14.685,14.989,1.0737,1.0519,0.9797,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,8,,0.0498046875,17.03,16.035,16.386,1.0621,1.0394,0.9786,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,16,,0.0498046875,17.499,16.366,16.717,1.0692,1.0468,0.979,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,32,,0.0498046875,19.085,17.821,18.254,1.0709,1.0455,0.9762,True,True,True,cs4/T512/mb1/v256
synth,bs,worst,,1024,fp32,131072,64,,0.0498046875,23.803,23.243,23.581,1.0241,1.0094,0.9857,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,131072,128,,0.0498046875,33.33,32.408,32.65,1.0284,1.0208,0.9926,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,131072,256,,0.0498046875,59.787,58.542,58.734,1.0213,1.0179,0.9967,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,512,,0.0498046875,106.624,103.651,104.224,1.0287,1.023,0.9945,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,131072,1024,,0.0498046875,192.898,187.912,189.493,1.0265,1.018,0.9917,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,1,,0.0498046875,17.208,16.798,16.856,1.0244,1.0209,0.9966,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,2,,0.0498046875,17.344,16.938,16.992,1.024,1.0207,0.9968,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,4,,0.0498046875,17.861,17.445,17.461,1.0238,1.0229,0.9991,True,True,True,cs8/T512/mb1/v256
synth,bs,worst,,1024,fp32,262144,8,,0.0498046875,19.85,20.157,20.219,0.9848,0.9817,0.9969,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,16,,0.0498046875,21.203,21.118,21.138,1.004,1.0031,0.9991,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,32,,0.0498046875,24.33,24.117,24.134,1.0088,1.0081,0.9993,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,64,,0.0498046875,35.099,36.293,36.571,0.9671,0.9597,0.9924,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,128,,0.0498046875,62.962,61.958,62.192,1.0162,1.0124,0.9962,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,262144,256,,0.0498046875,107.806,106.853,107.422,1.0089,1.0036,0.9947,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,512,,0.0498046875,183.387,183.488,183.84,0.9995,0.9975,0.9981,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,262144,1024,,0.0498046875,344.197,343.4,344.267,1.0023,0.9998,0.9975,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,1,,0.0498046875,19.464,20.237,20.547,0.9618,0.9473,0.9849,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,2,,0.0498046875,19.646,20.486,20.752,0.959,0.9467,0.9872,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,4,,0.0498046875,20.373,21.155,21.435,0.963,0.9504,0.9869,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,8,,0.0498046875,25.078,26.706,26.894,0.9391,0.9325,0.993,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,16,,0.0498046875,27.278,28.016,28.043,0.9737,0.9727,0.999,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,32,,0.0498046875,35.005,37.146,37.176,0.9424,0.9416,0.9992,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,64,,0.0498046875,61.519,65.251,65.658,0.9428,0.937,0.9938,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,128,,0.0498046875,106.571,106.176,106.099,1.0037,1.0044,1.0007,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,524288,256,,0.0498046875,187.573,185.15,186.093,1.0131,1.008,0.9949,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,512,,0.0498046875,331.0,332.735,334.066,0.9948,0.9908,0.996,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,524288,1024,,0.0498046875,648.093,647.594,648.351,1.0008,0.9996,0.9988,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,1,,0.0498046875,26.437,26.792,27.029,0.9867,0.9781,0.9912,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,2,,0.0498046875,26.656,27.027,27.28,0.9863,0.9771,0.9907,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,4,,0.0498046875,27.419,27.6,27.838,0.9935,0.9849,0.9914,True,True,True,cs8/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,8,,0.0498046875,37.448,38.84,39.034,0.9642,0.9594,0.995,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,16,,0.0498046875,43.261,44.749,44.883,0.9667,0.9639,0.997,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,32,,0.0498046875,63.139,65.88,65.726,0.9584,0.9606,1.0023,True,True,True,cs4/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,64,,0.0498046875,108.079,109.771,109.947,0.9846,0.983,0.9984,True,True,True,cs2/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,128,,0.0498046875,197.535,195.531,195.882,1.0102,1.0084,0.9982,True,True,True,cs1/T1024/mb1/v256
synth,bs,worst,,1024,fp32,1048576,256,,0.0498046875,339.995,338.147,338.522,1.0055,1.0044,0.9989,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,512,,0.0498046875,624.975,627.251,626.714,0.9964,0.9972,1.0009,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,1024,fp32,1048576,1024,,0.0498046875,1253.728,1255.183,1257.493,0.9988,0.997,0.9982,True,True,True,cs1/T512/mb2/v256
synth,bs,worst,,2048,bf16,8192,1,,0.0498046875,11.133,10.971,11.192,1.0147,0.9947,0.9803,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,2,,0.0498046875,10.982,10.891,11.326,1.0084,0.9696,0.9616,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,4,,0.0498046875,11.238,11.178,11.33,1.0054,0.992,0.9866,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,8,,0.0498046875,11.211,11.118,11.344,1.0083,0.9883,0.9801,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,16,,0.0498046875,11.435,11.296,11.501,1.0123,0.9943,0.9822,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,32,,0.0498046875,11.531,11.39,11.654,1.0124,0.9894,0.9773,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,64,,0.0498046875,11.776,11.661,11.875,1.0099,0.9916,0.9819,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,128,,0.0498046875,12.315,12.13,12.336,1.0153,0.9983,0.9833,True,True,True,cs1/T512/mb0/v128
synth,bs,worst,,2048,bf16,8192,256,,0.0498046875,15.656,15.877,16.29,0.9861,0.9611,0.9747,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,8192,512,,0.0498046875,26.666,27.366,27.73,0.9744,0.9616,0.9869,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,8192,1024,,0.0498046875,41.589,42.63,43.285,0.9756,0.9608,0.9849,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,1,,0.0498046875,12.261,12.373,12.67,0.9909,0.9677,0.9765,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,2,,0.0498046875,12.034,12.197,12.368,0.9866,0.973,0.9862,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,4,,0.0498046875,12.155,12.048,12.392,1.0089,0.9809,0.9722,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,8,,0.0498046875,12.067,12.094,12.469,0.9978,0.9678,0.97,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,16,,0.0498046875,12.373,12.432,12.773,0.9952,0.9687,0.9733,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,32,,0.0498046875,12.646,12.765,13.011,0.9907,0.972,0.9811,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,64,,0.0498046875,12.877,12.883,13.277,0.9995,0.9699,0.9704,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,128,,0.0498046875,13.626,13.555,13.979,1.0052,0.9747,0.9697,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,16384,256,,0.0498046875,17.598,18.325,18.819,0.9604,0.9351,0.9737,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,512,,0.0498046875,30.142,31.55,32.458,0.9554,0.9287,0.972,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,16384,1024,,0.0498046875,47.109,49.275,50.445,0.956,0.9339,0.9768,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,1,,0.0498046875,13.086,13.69,14.206,0.9559,0.9212,0.9636,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,2,,0.0498046875,12.965,13.587,14.162,0.9542,0.9155,0.9594,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,4,,0.0498046875,12.95,13.514,14.114,0.9583,0.9176,0.9575,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,8,,0.0498046875,13.005,13.613,14.206,0.9553,0.9154,0.9582,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,16,,0.0498046875,13.366,13.922,14.485,0.9601,0.9228,0.9611,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,32,,0.0498046875,13.752,14.304,14.954,0.9614,0.9196,0.9566,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,64,,0.0498046875,14.262,14.818,15.445,0.9625,0.9234,0.9594,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,128,,0.0498046875,15.306,15.766,16.421,0.9708,0.9321,0.9601,True,True,True,cs1/T512/mb1/v128
synth,bs,worst,,2048,bf16,32768,256,,0.0498046875,21.594,24.398,25.422,0.885,0.8494,0.9597,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,512,,0.0498046875,36.522,41.251,42.485,0.8853,0.8596,0.971,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,32768,1024,,0.0498046875,57.621,65.914,67.816,0.8742,0.8497,0.9719,True,True,True,cs1/T512/mb3/v128
synth,bs,worst,,2048,bf16,65536,1,,0.0498046875,16.776,16.122,16.789,1.0406,0.9992,0.9603,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,2,,0.0498046875,16.819,16.115,16.574,1.0437,1.0148,0.9723,True,True,True,cs4/T512/mb1/v128
synth,bs,worst,,2048,bf16,65536,4,,0.0498046875,17.278,16.581,17.37,1.0421,0.9947,0.9546,True,True,True,cs4/T512/mb1/v128
