cell,BS,arm,cold_us,warm_us,exact
v32_256k_L41,1,gvr_pr,19.833599999999997,17.1648,1
v32_256k_L41,1,bsx,10.608,9.996799999999999,1
v32_256k_L41,2,gvr_pr,19.312,17.3056,1
v32_256k_L41,2,bsx,10.7616,10.208,1
v32_256k_L41,4,gvr_pr,19.3697,17.408,1
v32_256k_L41,4,bsx,11.2192,10.528,1
v32_256k_L41,8,gvr_pr,21.1328,18.176,1
v32_256k_L41,8,bsx,18.294400000000003,16.7488,1
v32_256k_L41,16,gvr_pr,21.718400000000003,18.3488,1
v32_256k_L41,16,bsx,19.952,17.6704,1
v32_256k_L41,32,gvr_pr,22.9024,18.6752,1
v32_256k_L41,32,bsx,21.2736,18.0096,1
v32_256k_L41,64,gvr_pr,28.422400000000003,22.624,1
v32_256k_L41,64,bsx,26.2592,20.505599999999998,1
v32_256k_L41,128,gvr_pr,43.76,28.544,1
v32_256k_L41,128,bsx,41.4048,26.7712,1
v32_256k_L41,256,gvr_pr,79.9872,69.952,1
v32_256k_L41,256,bsx,56.668800000000005,44.832,1
v32_256k_L41,512,gvr_pr,144.2337,135.309,1
v32_256k_L41,512,bsx,100.50569999999999,89.87519999999999,1
v32_256k_L41,1024,gvr_pr,258.7267,249.824,1
v32_256k_L41,1024,bsx,180.7041,170.4642,1
v32_256k_L60,1,gvr_pr,27.6192,24.9664,1
v32_256k_L60,1,bsx,10.8192,10.2464,1
v32_256k_L60,2,gvr_pr,27.686400000000003,25.3696,1
v32_256k_L60,2,bsx,10.9568,10.4064,1
v32_256k_L60,4,gvr_pr,27.6352,25.4464,1
v32_256k_L60,4,bsx,11.3888,10.7776,1
v32_256k_L60,8,gvr_pr,29.6768,26.758599999999998,1
v32_256k_L60,8,bsx,18.448,16.9664,1
v32_256k_L60,16,gvr_pr,30.198400000000003,26.9698,1
v32_256k_L60,16,bsx,21.3472,19.296,1
v32_256k_L60,32,gvr_pr,31.6384,27.596799999999998,1
v32_256k_L60,32,bsx,22.7712,19.737599999999997,1
v32_256k_L60,64,gvr_pr,38.627199999999995,33.216,1
v32_256k_L60,64,bsx,27.232200000000002,21.9904,1
v32_256k_L60,128,gvr_pr,55.0561,40.5056,1
v32_256k_L60,128,bsx,43.139199999999995,27.500799999999998,1
v32_256k_L60,256,gvr_pr,127.2417,116.877,1
v32_256k_L60,256,bsx,58.224,47.392,1
v32_256k_L60,512,gvr_pr,233.5073,224.205,1
v32_256k_L60,512,bsx,103.89439999999999,93.3504,1
v32_256k_L60,1024,gvr_pr,432.5476,424.7044,1
v32_256k_L60,1024,bsx,186.9888,176.60160000000002,1
v32_32k_L03,1,gvr_pr,16.3744,14.4384,1
v32_32k_L03,1,bsx,10.179200000000002,9.702399999999999,1
v32_32k_L03,2,gvr_pr,16.0832,14.393600000000001,1
v32_32k_L03,2,bsx,10.1664,9.6768,1
v32_32k_L03,4,gvr_pr,16.0608,14.432,1
v32_32k_L03,4,bsx,10.1761,9.7536,1
v32_32k_L03,8,gvr_pr,16.0928,14.3872,1
v32_32k_L03,8,bsx,10.281600000000001,9.8304,1
v32_32k_L03,16,gvr_pr,16.24,14.496,1
v32_32k_L03,16,bsx,18.1696,15.68,1
v32_32k_L03,32,gvr_pr,16.4864,14.4512,1
v32_32k_L03,32,bsx,18.4832,15.9104,1
v32_32k_L03,64,gvr_pr,17.270400000000002,14.56,1
v32_32k_L03,64,bsx,21.462400000000002,18.3744,1
v32_32k_L03,128,gvr_pr,18.134400000000003,14.8224,1
v32_32k_L03,128,bsx,20.4704,16.2624,1
v32_32k_L03,256,gvr_pr,25.2736,20.832,1
v32_32k_L03,256,bsx,26.0736,20.1218,1
v32_32k_L03,512,gvr_pr,47.5937,39.6736,1
v32_32k_L03,512,bsx,50.0544,38.9056,1
v32_32k_L03,1024,gvr_pr,82.38719999999999,77.824,1
v32_32k_L03,1024,bsx,88.8768,82.48960000000001,1
v32_32k_L22,1,gvr_pr,15.3728,13.606399999999999,1
v32_32k_L22,1,bsx,10.5473,10.060799999999999,1
v32_32k_L22,2,gvr_pr,15.1264,13.504,1
v32_32k_L22,2,bsx,10.5312,10.003200000000001,1
v32_32k_L22,4,gvr_pr,15.2416,13.5616,1
v32_32k_L22,4,bsx,10.5504,10.073799999999999,1
v32_32k_L22,8,gvr_pr,15.184,13.4976,1
v32_32k_L22,8,bsx,10.7168,10.144,1
v32_32k_L22,16,gvr_pr,15.331299999999999,13.638399999999999,1
v32_32k_L22,16,bsx,17.5552,15.1168,1
v32_32k_L22,32,gvr_pr,15.6448,13.568,1
v32_32k_L22,32,bsx,17.8912,15.328,1
v32_32k_L22,64,gvr_pr,16.3136,13.6896,1
v32_32k_L22,64,bsx,20.6497,17.664,1
v32_32k_L22,128,gvr_pr,17.0368,13.9584,1
v32_32k_L22,128,bsx,19.107200000000002,14.9376,1
v32_32k_L22,256,gvr_pr,22.9024,19.0656,1
v32_32k_L22,256,bsx,24.1408,18.6432,1
v32_32k_L22,512,gvr_pr,43.693,36.396800000000006,1
v32_32k_L22,512,bsx,45.9521,35.6992,1
v32_32k_L22,1024,gvr_pr,76.04480000000001,71.52,1
v32_32k_L22,1024,bsx,82.1344,76.6528,1
v32_32k_L41,1,gvr_pr,16.4384,14.5344,1
v32_32k_L41,1,bsx,10.4704,9.9776,1
v32_32k_L41,2,gvr_pr,16.144,14.489600000000001,1
v32_32k_L41,2,bsx,10.428799999999999,9.9136,1
v32_32k_L41,4,gvr_pr,16.1504,14.5344,1
v32_32k_L41,4,bsx,10.4992,10.003200000000001,1
v32_32k_L41,8,gvr_pr,16.1632,14.489600000000001,1
v32_32k_L41,8,bsx,10.5984,10.067200000000001,1
v32_32k_L41,16,gvr_pr,16.2944,14.6048,1
v32_32k_L41,16,bsx,18.9408,16.6144,1
v32_32k_L41,32,gvr_pr,16.5824,14.528,1
v32_32k_L41,32,bsx,19.36,16.8448,1
v32_32k_L41,64,gvr_pr,17.2096,14.6432,1
v32_32k_L41,64,bsx,21.849700000000002,19.5136,1
v32_32k_L41,128,gvr_pr,17.913700000000002,14.9632,1
v32_32k_L41,128,bsx,21.872,18.1696,1
v32_32k_L41,256,gvr_pr,23.9584,19.8592,1
v32_32k_L41,256,bsx,26.5792,22.336,1
v32_32k_L41,512,gvr_pr,45.190400000000004,38.169599999999996,1
v32_32k_L41,512,bsx,50.7232,43.3856,1
v32_32k_L41,1024,gvr_pr,78.82560000000001,74.4898,1
v32_32k_L41,1024,bsx,91.9713,87.4112,1
v32_32k_L60,1,gvr_pr,19.4496,17.5808,1
v32_32k_L60,1,bsx,9.9456,9.4528,1
v32_32k_L60,2,gvr_pr,19.1008,17.4848,1
v32_32k_L60,2,bsx,9.9744,9.3888,1
v32_32k_L60,4,gvr_pr,19.232,17.5296,1
v32_32k_L60,4,bsx,9.92,9.427200000000001,1
v32_32k_L60,8,gvr_pr,19.212799999999998,17.4976,1
v32_32k_L60,8,bsx,10.0704,9.523200000000001,1
v32_32k_L60,16,gvr_pr,19.3376,17.6576,1
v32_32k_L60,16,bsx,17.3057,14.9248,1
v32_32k_L60,32,gvr_pr,19.5969,17.5488,1
v32_32k_L60,32,bsx,17.654400000000003,15.1168,1
v32_32k_L60,64,gvr_pr,20.230400000000003,17.6768,1
v32_32k_L60,64,bsx,19.881700000000002,17.3568,1
v32_32k_L60,128,gvr_pr,20.985599999999998,17.9968,1
v32_32k_L60,128,bsx,18.422400000000003,14.5664,1
v32_32k_L60,256,gvr_pr,29.0976,25.44,1
v32_32k_L60,256,bsx,22.7648,17.92,1
v32_32k_L60,512,gvr_pr,55.6992,48.8834,1
v32_32k_L60,512,bsx,43.872,34.2464,1
v32_32k_L60,1024,gvr_pr,98.1762,93.613,1
v32_32k_L60,1024,bsx,79.1136,73.3952,1
v32_4k_L03,1,gvr_pr,13.651200000000001,12.512,1
v32_4k_L03,1,bsx,6.2176,5.4848,1
v32_4k_L03,2,gvr_pr,13.478399999999999,12.473600000000001,1
v32_4k_L03,2,bsx,6.3616,5.6896,1
v32_4k_L03,4,gvr_pr,13.5008,12.3904,1
v32_4k_L03,4,bsx,6.432,5.6512,1
v32_4k_L03,8,gvr_pr,13.5168,12.4864,1
v32_4k_L03,8,bsx,6.512,5.728,1
v32_4k_L03,16,gvr_pr,13.6129,12.416,1
v32_4k_L03,16,bsx,6.4704,5.792,1
v32_4k_L03,32,gvr_pr,13.670399999999999,12.492799999999999,1
v32_4k_L03,32,bsx,6.6496,5.76,1
v32_4k_L03,64,gvr_pr,13.8464,12.544,1
v32_4k_L03,64,bsx,6.6976,5.8751999999999995,1
v32_4k_L03,128,gvr_pr,14.24,12.6144,1
v32_4k_L03,128,bsx,6.928,5.9392,1
v32_4k_L03,256,gvr_pr,17.270400000000002,15.5776,1
v32_4k_L03,256,bsx,10.224,8.5824,1
v32_4k_L03,512,gvr_pr,32.1024,29.427400000000002,1
v32_4k_L03,512,bsx,18.5088,15.827200000000001,1
v32_4k_L03,1024,gvr_pr,57.968,53.4144,1
v32_4k_L03,1024,bsx,34.163199999999996,29.6896,1
v32_4k_L22,1,gvr_pr,13.5968,12.313600000000001,1
v32_4k_L22,1,bsx,6.288,5.6768,1
v32_4k_L22,2,gvr_pr,13.2704,12.224,1
v32_4k_L22,2,bsx,6.4992,5.792,1
v32_4k_L22,4,gvr_pr,13.296,12.1856,1
v32_4k_L22,4,bsx,6.5632,5.728,1
v32_4k_L22,8,gvr_pr,13.3312,12.313600000000001,1
v32_4k_L22,8,bsx,6.6497,5.881600000000001,1
v32_4k_L22,16,gvr_pr,13.3856,12.217600000000001,1
v32_4k_L22,16,bsx,6.72,5.9648,1
v32_4k_L22,32,gvr_pr,13.4656,12.281600000000001,1
v32_4k_L22,32,bsx,6.8191999999999995,5.894399999999999,1
v32_4k_L22,64,gvr_pr,13.654399999999999,12.3392,1
v32_4k_L22,64,bsx,6.8224,6.041600000000001,1
v32_4k_L22,128,gvr_pr,13.8657,12.384,1
v32_4k_L22,128,bsx,7.1008000000000004,6.086399999999999,1
v32_4k_L22,256,gvr_pr,16.7328,15.1744,1
v32_4k_L22,256,bsx,11.065700000000001,9.4848,1
v32_4k_L22,512,gvr_pr,31.3696,28.761599999999998,1
v32_4k_L22,512,bsx,20.201700000000002,17.5232,1
v32_4k_L22,1024,gvr_pr,56.755300000000005,52.3456,1
v32_4k_L22,1024,bsx,37.4816,33.0432,1
v32_4k_L41,1,gvr_pr,13.734399999999999,12.5184,1
v32_4k_L41,1,bsx,6.4608,5.6896,1
v32_4k_L41,2,gvr_pr,13.4848,12.448,1
v32_4k_L41,2,bsx,6.5728,5.8688,1
v32_4k_L41,4,gvr_pr,13.523299999999999,12.428799999999999,1
v32_4k_L41,4,bsx,6.6592,5.849600000000001,1
v32_4k_L41,8,gvr_pr,13.491200000000001,12.524799999999999,1
v32_4k_L41,8,bsx,6.7968,5.9008,1
v32_4k_L41,16,gvr_pr,13.6128,12.4032,1
v32_4k_L41,16,bsx,6.656,6.009600000000001,1
v32_4k_L41,32,gvr_pr,13.667200000000001,12.5184,1
v32_4k_L41,32,bsx,6.7648,5.945600000000001,1
v32_4k_L41,64,gvr_pr,13.820799999999998,12.5504,1
v32_4k_L41,64,bsx,6.921600000000001,6.0608,1
v32_4k_L41,128,gvr_pr,13.996799999999999,12.5952,1
v32_4k_L41,128,bsx,7.142399999999999,6.1696,1
v32_4k_L41,256,gvr_pr,17.1585,15.654399999999999,1
v32_4k_L41,256,bsx,11.1072,9.446399999999999,1
v32_4k_L41,512,gvr_pr,32.0928,29.4784,1
v32_4k_L41,512,bsx,20.2528,17.6064,1
v32_4k_L41,1024,gvr_pr,57.7408,53.44,1
v32_4k_L41,1024,bsx,37.657599999999995,33.2416,1
v32_4k_L60,1,gvr_pr,12.9441,11.5008,1
v32_4k_L60,1,bsx,7.0208,6.2143999999999995,1
v32_4k_L60,2,gvr_pr,12.8992,11.456,1
v32_4k_L60,2,bsx,7.081600000000001,6.2336,1
v32_4k_L60,4,gvr_pr,13.1201,11.635200000000001,1
v32_4k_L60,4,bsx,7.152,6.3424,1
v32_4k_L60,8,gvr_pr,13.1392,11.6096,1
v32_4k_L60,8,bsx,7.1872,6.4064,1
v32_4k_L60,16,gvr_pr,13.3537,12.0064,1
v32_4k_L60,16,bsx,7.4784,6.72,1
v32_4k_L60,32,gvr_pr,13.555200000000001,12.211200000000002,1
v32_4k_L60,32,bsx,7.5552,6.7776000000000005,1
v32_4k_L60,64,gvr_pr,13.7601,12.2752,1
v32_4k_L60,64,bsx,7.6864,6.918399999999999,1
v32_4k_L60,128,gvr_pr,14.0224,12.4482,1
v32_4k_L60,128,bsx,7.9328,7.001600000000001,1
v32_4k_L60,256,gvr_pr,17.0177,15.2256,1
v32_4k_L60,256,bsx,11.0464,9.4208,1
v32_4k_L60,512,gvr_pr,31.686400000000003,28.8064,1
v32_4k_L60,512,bsx,20.2912,17.427400000000002,1
v32_4k_L60,1024,gvr_pr,57.5808,52.473800000000004,1
v32_4k_L60,1024,bsx,37.4721,32.896,1
v32_64k_L03,1,gvr_pr,16.6528,14.8352,1
v32_64k_L03,1,bsx,11.5456,10.9442,1
v32_64k_L03,2,gvr_pr,16.5345,14.9888,1
v32_64k_L03,2,bsx,11.587200000000001,11.0976,1
v32_64k_L03,4,gvr_pr,16.950400000000002,15.4498,1
v32_64k_L03,4,bsx,11.8944,11.4688,1
v32_64k_L03,8,gvr_pr,17.1809,15.456,1
v32_64k_L03,8,bsx,12.16,11.5458,1
v32_64k_L03,16,gvr_pr,17.5488,15.6928,1
v32_64k_L03,16,bsx,19.3377,17.1968,1
v32_64k_L03,32,gvr_pr,18.4,15.763200000000001,1
v32_64k_L03,32,bsx,21.0368,18.2848,1
v32_64k_L03,64,gvr_pr,20.9696,17.6512,1
v32_64k_L03,64,bsx,25.1296,21.1328,1
v32_64k_L03,128,gvr_pr,22.3552,17.984,1
v32_64k_L03,128,bsx,26.051299999999998,19.532799999999998,1
v32_64k_L03,256,gvr_pr,35.5456,26.9058,1
v32_64k_L03,256,bsx,35.360099999999996,24.9984,1
v32_64k_L03,512,gvr_pr,67.9617,57.715199999999996,1
v32_64k_L03,512,bsx,65.1137,57.1522,1
v32_64k_L03,1024,gvr_pr,112.4417,101.0498,1
v32_64k_L03,1024,bsx,114.62110000000001,106.541,1
v32_64k_L22,1,gvr_pr,17.4912,15.622399999999999,1
v32_64k_L22,1,bsx,11.4817,10.8736,1
v32_64k_L22,2,gvr_pr,17.4976,15.750399999999999,1
v32_64k_L22,2,bsx,11.491200000000001,11.0464,1
v32_64k_L22,4,gvr_pr,17.750400000000003,16.224,1
v32_64k_L22,4,bsx,11.875200000000001,11.4176,1
v32_64k_L22,8,gvr_pr,17.984,16.2432,1
v32_64k_L22,8,bsx,12.1857,11.501,1
v32_64k_L22,16,gvr_pr,18.236900000000002,16.4544,1
v32_64k_L22,16,bsx,20.3424,18.2208,1
v32_64k_L22,32,gvr_pr,19.1648,16.5568,1
v32_64k_L22,32,bsx,21.6608,19.020799999999998,1
v32_64k_L22,64,gvr_pr,21.8208,18.4704,1
v32_64k_L22,64,bsx,25.955299999999998,21.6768,1
v32_64k_L22,128,gvr_pr,22.8,18.387400000000003,1
v32_64k_L22,128,bsx,26.1345,19.590400000000002,1
v32_64k_L22,256,gvr_pr,36.243199999999995,27.673599999999997,1
v32_64k_L22,256,bsx,35.638400000000004,24.7746,1
v32_64k_L22,512,gvr_pr,69.101,59.0914,1
v32_64k_L22,512,bsx,65.3537,57.1456,1
v32_64k_L22,1024,gvr_pr,114.5955,103.744,1
v32_64k_L22,1024,bsx,112.9315,104.69760000000001,1
v32_64k_L41,1,gvr_pr,16.48,14.7008,1
v32_64k_L41,1,bsx,11.5808,11.0208,1
v32_64k_L41,2,gvr_pr,16.5664,14.8802,1
v32_64k_L41,2,bsx,11.587200000000001,11.1938,1
v32_64k_L41,4,gvr_pr,16.7969,15.3344,1
v32_64k_L41,4,bsx,12.032,11.558399999999999,1
v32_64k_L41,8,gvr_pr,17.0912,15.3604,1
v32_64k_L41,8,bsx,12.2849,11.6288,1
v32_64k_L41,16,gvr_pr,17.462400000000002,15.552,1
v32_64k_L41,16,bsx,22.326400000000003,20.089599999999997,1
v32_64k_L41,32,gvr_pr,18.326400000000003,15.6866,1
v32_64k_L41,32,bsx,23.7024,21.2224,1
v32_64k_L41,64,gvr_pr,21.036900000000003,17.747400000000003,1
v32_64k_L41,64,bsx,27.216099999999997,23.558400000000002,1
v32_64k_L41,128,gvr_pr,22.6368,18.3552,1
v32_64k_L41,128,bsx,27.753700000000002,21.4272,1
v32_64k_L41,256,gvr_pr,35.533,27.008,1
v32_64k_L41,256,bsx,37.3345,26.8096,1
v32_64k_L41,512,gvr_pr,68.2912,57.677,1
v32_64k_L41,512,bsx,69.44330000000001,61.1842,1
v32_64k_L41,1024,gvr_pr,112.50880000000001,101.4658,1
v32_64k_L41,1024,bsx,121.3219,113.5234,1
v32_64k_L60,1,gvr_pr,23.3536,21.3056,1
v32_64k_L60,1,bsx,12.1985,11.6288,1
v32_64k_L60,2,gvr_pr,23.1648,21.593799999999998,1
v32_64k_L60,2,bsx,12.2144,11.725,1
v32_64k_L60,4,gvr_pr,23.616,22.1184,1
v32_64k_L60,4,bsx,12.6048,12.1024,1
v32_64k_L60,8,gvr_pr,23.7952,22.1568,1
v32_64k_L60,8,bsx,12.9056,12.16,1
v32_64k_L60,16,gvr_pr,24.144,22.3232,1
v32_64k_L60,16,bsx,18.3488,16.3264,1
v32_64k_L60,32,gvr_pr,25.04,22.7392,1
v32_64k_L60,32,bsx,19.44,17.0946,1
v32_64k_L60,64,gvr_pr,28.8225,25.8048,1
v32_64k_L60,64,bsx,20.96,17.9712,1
v32_64k_L60,128,gvr_pr,28.441599999999998,24.473599999999998,1
v32_64k_L60,128,bsx,22.9344,16.729599999999998,1
v32_64k_L60,256,gvr_pr,44.2849,36.397,1
v32_64k_L60,256,bsx,30.7712,21.4912,1
v32_64k_L60,512,gvr_pr,84.4418,76.45439999999999,1
v32_64k_L60,512,bsx,57.0914,48.9664,1
v32_64k_L60,1024,gvr_pr,140.0706,132.301,1
v32_64k_L60,1024,bsx,99.98089999999999,91.8786,1
v32_8k_L03,1,gvr_pr,11.2768,9.9456,1
v32_8k_L03,1,bsx,8.0096,7.699199999999999,1
v32_8k_L03,2,gvr_pr,11.3824,9.92,1
v32_8k_L03,2,bsx,8.1728,7.6416,1
v32_8k_L03,4,gvr_pr,11.344,10.0864,1
v32_8k_L03,4,bsx,8.1344,7.7376000000000005,1
v32_8k_L03,8,gvr_pr,11.696,10.0736,1
v32_8k_L03,8,bsx,8.1728,7.7951999999999995,1
v32_8k_L03,16,gvr_pr,11.7761,10.432,1
v32_8k_L03,16,bsx,8.460799999999999,8.1664,1
v32_8k_L03,32,gvr_pr,11.936,10.688,1
v32_8k_L03,32,bsx,8.6976,8.1792,1
v32_8k_L03,64,gvr_pr,12.236799999999999,10.7648,1
v32_8k_L03,64,bsx,8.9312,8.332799999999999,1
v32_8k_L03,128,gvr_pr,12.8321,10.88,1
v32_8k_L03,128,bsx,9.283299999999999,8.4224,1
v32_8k_L03,256,gvr_pr,15.3632,13.1584,1
v32_8k_L03,256,bsx,17.753700000000002,15.0658,1
v32_8k_L03,512,gvr_pr,28.422400000000003,24.9984,1
v32_8k_L03,512,bsx,32.5665,28.4544,1
v32_8k_L03,1024,gvr_pr,52.6177,45.721599999999995,1
v32_8k_L03,1024,bsx,59.488,52.051199999999994,1
v32_8k_L22,1,gvr_pr,13.4337,11.968,1
v32_8k_L22,1,bsx,9.296,8.8704,1
v32_8k_L22,2,gvr_pr,13.3569,11.916799999999999,1
v32_8k_L22,2,bsx,9.302700000000002,8.768,1
v32_8k_L22,4,gvr_pr,13.2576,12.096,1
v32_8k_L22,4,bsx,9.3344,8.896,1
v32_8k_L22,8,gvr_pr,13.6608,12.115200000000002,1
v32_8k_L22,8,bsx,9.414399999999999,8.9344,1
v32_8k_L22,16,gvr_pr,13.9104,12.4864,1
v32_8k_L22,16,bsx,9.766399999999999,9.3056,1
v32_8k_L22,32,gvr_pr,13.964799999999999,12.6912,1
v32_8k_L22,32,bsx,9.8656,9.28,1
v32_8k_L22,64,gvr_pr,14.3264,12.7616,1
v32_8k_L22,64,bsx,10.0544,9.408,1
v32_8k_L22,128,gvr_pr,14.9249,12.9664,1
v32_8k_L22,128,bsx,10.569600000000001,9.542399999999999,1
v32_8k_L22,256,gvr_pr,17.8977,15.8784,1
v32_8k_L22,256,bsx,18.3328,15.654399999999999,1
v32_8k_L22,512,gvr_pr,33.6769,30.2336,1
v32_8k_L22,512,bsx,33.657599999999995,29.5424,1
v32_8k_L22,1024,gvr_pr,60.8321,54.406400000000005,1
v32_8k_L22,1024,bsx,61.3249,54.464,1
v32_8k_L41,1,gvr_pr,11.728,10.297600000000001,1
v32_8k_L41,1,bsx,8.8928,8.448,1
v32_8k_L41,2,gvr_pr,11.7505,10.265600000000001,1
v32_8k_L41,2,bsx,8.9088,8.4032,1
v32_8k_L41,4,gvr_pr,11.6096,10.4512,1
v32_8k_L41,4,bsx,9.0305,8.5184,1
v32_8k_L41,8,gvr_pr,11.9584,10.425799999999999,1
v32_8k_L41,8,bsx,8.9888,8.5632,1
v32_8k_L41,16,gvr_pr,12.0993,10.8034,1
v32_8k_L41,16,bsx,9.376,8.9216,1
v32_8k_L41,32,gvr_pr,12.281600000000001,11.0016,1
v32_8k_L41,32,bsx,9.472,8.9472,1
v32_8k_L41,64,gvr_pr,12.5793,11.1104,1
v32_8k_L41,64,bsx,9.651299999999999,9.056,1
v32_8k_L41,128,gvr_pr,13.2448,11.2448,1
v32_8k_L41,128,bsx,10.176,9.1904,1
v32_8k_L41,256,gvr_pr,15.8561,13.76,1
v32_8k_L41,256,bsx,16.8833,14.035200000000001,1
v32_8k_L41,512,gvr_pr,29.536099999999998,25.971400000000003,1
v32_8k_L41,512,bsx,30.9922,26.374599999999997,1
v32_8k_L41,1024,gvr_pr,54.7969,47.193599999999996,1
v32_8k_L41,1024,bsx,57.497800000000005,48.665800000000004,1
v32_8k_L60,1,gvr_pr,13.209700000000002,11.667200000000001,1
v32_8k_L60,1,bsx,7.942399999999999,7.5712,1
v32_8k_L60,2,gvr_pr,13.2032,11.622399999999999,1
v32_8k_L60,2,bsx,8.0225,7.4816,1
v32_8k_L60,4,gvr_pr,13.1008,11.827200000000001,1
v32_8k_L60,4,bsx,7.990399999999999,7.6032,1
v32_8k_L60,8,gvr_pr,13.3824,11.8144,1
v32_8k_L60,8,bsx,8.0704,7.6288,1
v32_8k_L60,16,gvr_pr,13.5585,12.1536,1
v32_8k_L60,16,bsx,8.3904,8.0128,1
v32_8k_L60,32,gvr_pr,13.7056,12.4032,1
v32_8k_L60,32,bsx,8.5504,7.9808,1
v32_8k_L60,64,gvr_pr,14.0161,12.4864,1
v32_8k_L60,64,bsx,8.8,8.1152,1
v32_8k_L60,128,gvr_pr,14.5792,12.7168,1
v32_8k_L60,128,bsx,9.2416,8.2304,1
v32_8k_L60,256,gvr_pr,17.408,15.5776,1
v32_8k_L60,256,bsx,18.0992,15.392,1
v32_8k_L60,512,gvr_pr,32.8128,29.5424,1
v32_8k_L60,512,bsx,33.129599999999996,28.9728,1
v32_8k_L60,1024,gvr_pr,59.177699999999994,52.9728,1
v32_8k_L60,1024,bsx,61.411199999999994,53.6066,1
