model,isl,N,K,L,BS,hit,cs,op,us,us_span,exact
v32,32k,32783,2048,14,512,0.7583,,kf_compB,5565.8482,5696.3133,True
v32,32k,32783,2048,14,1024,0.7583,1,gvr_pr,115.2522,115.2522,True
v32,32k,32783,2048,14,1024,0.7583,,kf_compB,11127.2457,11388.2344,True
v32,32k,32783,2048,34,1,0.4292,1,gvr_pr,15.0416,15.0416,True
v32,32k,32783,2048,34,1,0.4292,,kf_compB,11.2033,11.2033,True
v32,32k,32783,2048,34,2,0.4292,1,gvr_pr,14.6465,14.6465,True
v32,32k,32783,2048,34,2,0.4292,,kf_compB,22.1632,22.4192,True
v32,32k,32783,2048,34,4,0.4292,1,gvr_pr,15.2625,15.2625,True
v32,32k,32783,2048,34,4,0.4292,,kf_compB,44.4915,45.2595,True
v32,32k,32783,2048,34,8,0.4292,1,gvr_pr,15.2673,15.2673,True
v32,32k,32783,2048,34,8,0.4292,,kf_compB,89.2455,91.0135,True
v32,32k,32783,2048,34,16,0.4292,1,gvr_pr,15.6033,15.6033,True
v32,32k,32783,2048,34,16,0.4292,,kf_compB,177.1021,180.8974,True
v32,32k,32783,2048,34,32,0.4292,1,gvr_pr,16.0385,16.0385,True
v32,32k,32783,2048,34,32,0.4292,,kf_compB,352.42,360.2874,True
v32,32k,32783,2048,34,64,0.4292,1,gvr_pr,16.7601,16.7601,True
v32,32k,32783,2048,34,64,0.4292,,kf_compB,703.1876,719.1668,True
v32,32k,32783,2048,34,128,0.4292,1,gvr_pr,17.9057,17.9057,True
v32,32k,32783,2048,34,128,0.4292,,kf_compB,1403.7837,1436.0206,True
v32,32k,32783,2048,34,256,0.4292,1,gvr_pr,33.8594,33.8594,True
v32,32k,32783,2048,34,256,0.4292,,kf_compB,2807.984,2872.6674,True
v32,32k,32783,2048,34,512,0.4292,1,gvr_pr,64.8359,64.8359,True
v32,32k,32783,2048,34,512,0.4292,,kf_compB,5622.2844,5752.9011,True
v32,32k,32783,2048,34,1024,0.4292,1,gvr_pr,113.0809,113.0809,True
v32,32k,32783,2048,34,1024,0.4292,,kf_compB,11333.7102,11593.5331,True
v32,32k,32783,2048,54,1,0.5117,1,gvr_pr,16.3921,16.3921,True
v32,32k,32783,2048,54,1,0.5117,,kf_compB,8.4929,8.4929,True
v32,32k,32783,2048,54,2,0.5117,1,gvr_pr,16.4145,16.4145,True
v32,32k,32783,2048,54,2,0.5117,,kf_compB,17.0481,17.3026,True
v32,32k,32783,2048,54,4,0.5117,1,gvr_pr,16.253,16.253,True
v32,32k,32783,2048,54,4,0.5117,,kf_compB,33.8755,34.6355,True
v32,32k,32783,2048,54,8,0.5117,1,gvr_pr,16.3586,16.3586,True
v32,32k,32783,2048,54,8,0.5117,,kf_compB,67.6981,69.4837,True
v32,32k,32783,2048,54,16,0.5117,1,gvr_pr,16.5394,16.5394,True
v32,32k,32783,2048,54,16,0.5117,,kf_compB,134.329,138.1275,True
v32,32k,32783,2048,54,32,0.5117,1,gvr_pr,17.0145,17.0145,True
v32,32k,32783,2048,54,32,0.5117,,kf_compB,267.7478,275.6214,True
v32,32k,32783,2048,54,64,0.5117,1,gvr_pr,17.6065,17.6065,True
v32,32k,32783,2048,54,64,0.5117,,kf_compB,534.035,549.995,True
v32,32k,32783,2048,54,128,0.5117,1,gvr_pr,18.8882,18.8882,True
v32,32k,32783,2048,54,128,0.5117,,kf_compB,1066.1844,1098.3704,True
v32,32k,32783,2048,54,256,0.5117,1,gvr_pr,36.2067,36.2067,True
v32,32k,32783,2048,54,256,0.5117,,kf_compB,2132.3769,2196.9758,True
v32,32k,32783,2048,54,512,0.5117,1,gvr_pr,69.711,69.711,True
v32,32k,32783,2048,54,512,0.5117,,kf_compB,4271.9077,4401.363,True
v32,32k,32783,2048,54,1024,0.5117,1,gvr_pr,121.8809,121.8809,True
v32,32k,32783,2048,54,1024,0.5117,,kf_compB,8542.1141,8801.3036,True
v32,4k,4111,2048,14,1,0.8101,1,gvr_pr,11.7472,11.7472,True
v32,4k,4111,2048,14,1,0.8101,,kf_compB,5.5921,5.5921,True
v32,4k,4111,2048,14,2,0.8101,1,gvr_pr,11.6193,11.6193,True
v32,4k,4111,2048,14,2,0.8101,,kf_compB,11.2336,11.4896,True
v32,4k,4111,2048,14,4,0.8101,1,gvr_pr,11.456,11.456,True
v32,4k,4111,2048,14,4,0.8101,,kf_compB,22.456,23.2209,True
v32,4k,4111,2048,14,8,0.8101,1,gvr_pr,11.4416,11.4416,True
v32,4k,4111,2048,14,8,0.8101,,kf_compB,44.6115,46.3987,True
v32,4k,4111,2048,14,16,0.8101,1,gvr_pr,11.5153,11.5153,True
v32,4k,4111,2048,14,16,0.8101,,kf_compB,88.3589,92.1766,True
v32,4k,4111,2048,14,32,0.8101,1,gvr_pr,11.6176,11.6176,True
v32,4k,4111,2048,14,32,0.8101,,kf_compB,175.7499,183.6458,True
v32,4k,4111,2048,14,64,0.8101,1,gvr_pr,11.8689,11.8689,True
v32,4k,4111,2048,14,64,0.8101,,kf_compB,350.5813,366.6789,True
v32,4k,4111,2048,14,128,0.8101,1,gvr_pr,12.2689,12.2689,True
v32,4k,4111,2048,14,128,0.8101,,kf_compB,699.7928,732.1338,True
v32,4k,4111,2048,14,256,0.8101,1,gvr_pr,23.0321,23.0321,True
v32,4k,4111,2048,14,256,0.8101,,kf_compB,1398.2223,1463.1284,True
v32,4k,4111,2048,14,512,0.8101,1,gvr_pr,43.6163,43.6163,True
v32,4k,4111,2048,14,512,0.8101,,kf_compB,2792.9152,2922.8838,True
v32,4k,4111,2048,14,1024,0.8101,1,gvr_pr,77.2084,77.2084,True
v32,4k,4111,2048,14,1024,0.8101,,kf_compB,5575.3938,5835.6753,True
v32,4k,4111,2048,34,1,0.7295,1,gvr_pr,10.9712,10.9712,True
v32,4k,4111,2048,34,1,0.7295,,kf_compB,5.3424,5.3424,True
v32,4k,4111,2048,34,2,0.7295,1,gvr_pr,10.7856,10.7856,True
v32,4k,4111,2048,34,2,0.7295,,kf_compB,10.5249,10.7809,True
v32,4k,4111,2048,34,4,0.7295,1,gvr_pr,10.9696,10.9696,True
v32,4k,4111,2048,34,4,0.7295,,kf_compB,21.3201,22.0865,True
v32,4k,4111,2048,34,8,0.7295,1,gvr_pr,11.2849,11.2849,True
v32,4k,4111,2048,34,8,0.7295,,kf_compB,42.4549,44.2357,True
v32,4k,4111,2048,34,16,0.7295,1,gvr_pr,11.3811,11.3811,True
v32,4k,4111,2048,34,16,0.7295,,kf_compB,83.4454,87.2871,True
v32,4k,4111,2048,34,32,0.7295,1,gvr_pr,11.7362,11.7362,True
v32,4k,4111,2048,34,32,0.7295,,kf_compB,165.8718,173.7582,True
v32,4k,4111,2048,34,64,0.7295,1,gvr_pr,11.8465,11.8465,True
v32,4k,4111,2048,34,64,0.7295,,kf_compB,330.3306,346.4731,True
v32,4k,4111,2048,34,128,0.7295,1,gvr_pr,12.2512,12.2512,True
v32,4k,4111,2048,34,128,0.7295,,kf_compB,659.0065,691.4502,True
v32,4k,4111,2048,34,256,0.7295,1,gvr_pr,23.0098,23.0098,True
v32,4k,4111,2048,34,256,0.7295,,kf_compB,1316.9174,1382.1434,True
v32,4k,4111,2048,34,512,0.7295,1,gvr_pr,43.6084,43.6084,True
v32,4k,4111,2048,34,512,0.7295,,kf_compB,2627.735,2758.2481,True
v32,4k,4111,2048,34,1024,0.7295,1,gvr_pr,77.2885,77.2885,True
v32,4k,4111,2048,34,1024,0.7295,,kf_compB,5241.7242,5503.122,True
v32,4k,4111,2048,54,1,0.7192,1,gvr_pr,11.1233,11.1233,True
v32,4k,4111,2048,54,1,0.7192,,kf_compB,5.3584,5.3584,True
v32,4k,4111,2048,54,2,0.7192,1,gvr_pr,10.8657,10.8657,True
v32,4k,4111,2048,54,2,0.7192,,kf_compB,10.493,10.8738,True
v32,4k,4111,2048,54,4,0.7192,1,gvr_pr,11.0433,11.0433,True
v32,4k,4111,2048,54,4,0.7192,,kf_compB,21.2899,22.0948,True
v32,4k,4111,2048,54,8,0.7192,1,gvr_pr,11.3025,11.3025,True
v32,4k,4111,2048,54,8,0.7192,,kf_compB,42.3412,44.25,True
v32,4k,4111,2048,54,16,0.7192,1,gvr_pr,11.4497,11.4497,True
v32,4k,4111,2048,54,16,0.7192,,kf_compB,83.2854,87.1446,True
v32,4k,4111,2048,54,32,0.7192,1,gvr_pr,11.7889,11.7889,True
v32,4k,4111,2048,54,32,0.7192,,kf_compB,165.5373,173.5036,True
v32,4k,4111,2048,54,64,0.7192,1,gvr_pr,11.952,11.952,True
v32,4k,4111,2048,54,64,0.7192,,kf_compB,329.9751,346.1352,True
v32,4k,4111,2048,54,128,0.7192,1,gvr_pr,12.3873,12.3873,True
v32,4k,4111,2048,54,128,0.7192,,kf_compB,659.0993,691.709,True
v32,4k,4111,2048,54,256,0.7192,1,gvr_pr,23.1664,23.1664,True
v32,4k,4111,2048,54,256,0.7192,,kf_compB,1316.4974,1381.8772,True
v32,4k,4111,2048,54,512,0.7192,1,gvr_pr,43.7906,43.7906,True
v32,4k,4111,2048,54,512,0.7192,,kf_compB,2626.673,2757.73,True
v32,4k,4111,2048,54,1024,0.7192,1,gvr_pr,77.4534,77.4534,True
v32,4k,4111,2048,54,1024,0.7192,,kf_compB,5240.3323,5502.6765,True
v32,64k,65551,2048,14,1,0.854,4,gvr_pr,18.9234,18.9234,True
v32,64k,65551,2048,14,1,0.854,,kf_compB,8.7408,8.7408,True
v32,64k,65551,2048,14,2,0.854,4,gvr_pr,18.605,18.605,True
v32,64k,65551,2048,14,2,0.854,,kf_compB,17.0577,17.317,True
v32,64k,65551,2048,14,4,0.854,4,gvr_pr,19.2465,19.2465,True
v32,64k,65551,2048,14,4,0.854,,kf_compB,34.0439,34.804,True
v32,64k,65551,2048,14,8,0.854,4,gvr_pr,19.4273,19.4273,True
v32,64k,65551,2048,14,8,0.854,,kf_compB,68.1382,69.9206,True
v32,64k,65551,2048,14,16,0.854,4,gvr_pr,19.8114,19.8114,True
v32,64k,65551,2048,14,16,0.854,,kf_compB,134.6219,138.446,True
v32,64k,65551,2048,14,32,0.854,4,gvr_pr,20.8402,20.8402,True
v32,64k,65551,2048,14,32,0.854,,kf_compB,267.815,275.7223,True
v32,64k,65551,2048,14,64,0.854,4,gvr_pr,39.2338,39.2338,True
v32,64k,65551,2048,14,64,0.854,,kf_compB,532.4826,548.5614,True
v32,64k,65551,2048,14,128,0.854,4,gvr_pr,75.6966,75.6966,True
v32,64k,65551,2048,14,128,0.854,,kf_compB,1064.3366,1096.7419,True
v32,64k,65551,2048,14,256,0.854,4,gvr_pr,148.993,148.993,True
v32,64k,65551,2048,14,256,0.854,,kf_compB,2134.3125,2199.3783,True
v32,64k,65551,2048,14,512,0.854,4,gvr_pr,292.4777,292.4777,True
v32,64k,65551,2048,14,512,0.854,,kf_compB,4264.5164,4394.9486,True
v32,64k,65551,2048,14,1024,0.854,4,gvr_pr,572.6288,572.6288,True
v32,64k,65551,2048,14,1024,0.854,,kf_compB,8592.5644,8853.6226,True
v32,64k,65551,2048,34,1,0.4062,4,gvr_pr,19.7858,19.7858,True
v32,64k,65551,2048,34,1,0.4062,,kf_compB,8.5457,8.5457,True
v32,64k,65551,2048,34,2,0.4062,4,gvr_pr,19.629,19.629,True
v32,64k,65551,2048,34,2,0.4062,,kf_compB,16.9379,17.1891,True
v32,64k,65551,2048,34,4,0.4062,4,gvr_pr,19.8545,19.8545,True
v32,64k,65551,2048,34,4,0.4062,,kf_compB,34.0979,34.8644,True
v32,64k,65551,2048,34,8,0.4062,4,gvr_pr,20.069,20.069,True
v32,64k,65551,2048,34,8,0.4062,,kf_compB,68.0279,69.9175,True
v32,64k,65551,2048,34,16,0.4062,4,gvr_pr,20.389,20.389,True
v32,64k,65551,2048,34,16,0.4062,,kf_compB,134.9547,138.75,True
v32,64k,65551,2048,34,32,0.4062,4,gvr_pr,21.5394,21.5394,True
v32,64k,65551,2048,34,32,0.4062,,kf_compB,268.8662,276.7544,True
v32,64k,65551,2048,34,64,0.4062,4,gvr_pr,40.6596,40.6596,True
v32,64k,65551,2048,34,64,0.4062,,kf_compB,534.8801,550.8754,True
v32,64k,65551,2048,34,128,0.4062,4,gvr_pr,78.3383,78.3383,True
v32,64k,65551,2048,34,128,0.4062,,kf_compB,1069.7312,1101.9731,True
v32,64k,65551,2048,34,256,0.4062,4,gvr_pr,154.2205,154.2205,True
v32,64k,65551,2048,34,256,0.4062,,kf_compB,2144.8656,2209.7031,True
v32,64k,65551,2048,34,512,0.4062,4,gvr_pr,303.3131,303.3131,True
v32,64k,65551,2048,34,512,0.4062,,kf_compB,4286.8197,4416.6559,True
v32,64k,65551,2048,34,1024,0.4062,4,gvr_pr,592.031,592.031,True
v32,64k,65551,2048,34,1024,0.4062,,kf_compB,8538.7171,8798.7261,True
v32,64k,65551,2048,54,1,0.7446,4,gvr_pr,19.8929,19.8929,True
v32,64k,65551,2048,54,1,0.7446,,kf_compB,11.1041,11.1041,True
v32,64k,65551,2048,54,2,0.7446,4,gvr_pr,19.8146,19.8146,True
v32,64k,65551,2048,54,2,0.7446,,kf_compB,21.9381,22.1957,True
v32,64k,65551,2048,54,4,0.7446,4,gvr_pr,20.0529,20.0529,True
v32,64k,65551,2048,54,4,0.7446,,kf_compB,43.9781,44.7381,True
v32,64k,65551,2048,54,8,0.7446,4,gvr_pr,20.333,20.333,True
v32,64k,65551,2048,54,8,0.7446,,kf_compB,87.8744,89.6616,True
v32,64k,65551,2048,54,16,0.7446,4,gvr_pr,20.7442,20.7442,True
v32,64k,65551,2048,54,16,0.7446,,kf_compB,174.1647,177.9775,True
v32,64k,65551,2048,54,32,0.7446,4,gvr_pr,21.6546,21.6546,True
v32,64k,65551,2048,54,32,0.7446,,kf_compB,346.6909,354.563,True
v32,64k,65551,2048,54,64,0.7446,4,gvr_pr,41.0436,41.0436,True
v32,64k,65551,2048,54,64,0.7446,,kf_compB,690.862,706.7868,True
v32,64k,65551,2048,54,128,0.7446,4,gvr_pr,79.3351,79.3351,True
v32,64k,65551,2048,54,128,0.7446,,kf_compB,1381.7032,1413.777,True
v32,64k,65551,2048,54,256,0.7446,4,gvr_pr,156.227,156.227,True
v32,64k,65551,2048,54,256,0.7446,,kf_compB,2768.0048,2832.4931,True
v32,64k,65551,2048,54,512,0.7446,4,gvr_pr,306.6027,306.6027,True
v32,64k,65551,2048,54,512,0.7446,,kf_compB,5531.0537,5660.4166,True
v32,64k,65551,2048,54,1024,0.7446,4,gvr_pr,601.6995,601.6995,True
v32,64k,65551,2048,54,1024,0.7446,,kf_compB,11033.0725,11292.0909,True
v32,8k,8207,2048,14,1,0.9233,1,gvr_pr,12.2049,12.2049,True
v32,8k,8207,2048,14,1,0.9233,,kf_compB,7.1456,7.1456,True
v32,8k,8207,2048,14,2,0.9233,1,gvr_pr,11.7969,11.7969,True
v32,8k,8207,2048,14,2,0.9233,,kf_compB,14.1217,14.3793,True
v32,8k,8207,2048,14,4,0.9233,1,gvr_pr,12.2449,12.2449,True
v32,8k,8207,2048,14,4,0.9233,,kf_compB,28.2273,29.0625,True
v32,8k,8207,2048,14,8,0.9233,1,gvr_pr,12.1249,12.1249,True
v32,8k,8207,2048,14,8,0.9233,,kf_compB,56.4116,58.2004,True
v32,8k,8207,2048,14,16,0.9233,1,gvr_pr,12.536,12.536,True
v32,8k,8207,2048,14,16,0.9233,,kf_compB,111.6198,115.4359,True
v32,8k,8207,2048,14,32,0.9233,1,gvr_pr,12.7985,12.7985,True
v32,8k,8207,2048,14,32,0.9233,,kf_compB,221.7566,229.6846,True
v32,8k,8207,2048,14,64,0.9233,1,gvr_pr,13.0192,13.0192,True
v32,8k,8207,2048,14,64,0.9233,,kf_compB,442.065,458.1196,True
v32,8k,8207,2048,14,128,0.9233,1,gvr_pr,13.6801,13.6801,True
v32,8k,8207,2048,14,128,0.9233,,kf_compB,882.1014,914.5191,True
v32,8k,8207,2048,14,256,0.9233,1,gvr_pr,25.4545,25.4545,True
v32,8k,8207,2048,14,256,0.9233,,kf_compB,1762.1274,1827.1851,True
v32,8k,8207,2048,14,512,0.9233,1,gvr_pr,48.4021,48.4021,True
v32,8k,8207,2048,14,512,0.9233,,kf_compB,3515.0336,3645.2824,True
v32,8k,8207,2048,14,1024,0.9233,1,gvr_pr,85.2053,85.2053,True
v32,8k,8207,2048,14,1024,0.9233,,kf_compB,7027.4677,7288.1681,True
v32,8k,8207,2048,34,1,0.8418,1,gvr_pr,13.1792,13.1792,True
v32,8k,8207,2048,34,1,0.8418,,kf_compB,7.7553,7.7553,True
v32,8k,8207,2048,34,2,0.8418,1,gvr_pr,13.2945,13.2945,True
v32,8k,8207,2048,34,2,0.8418,,kf_compB,15.6913,15.9473,True
v32,8k,8207,2048,34,4,0.8418,1,gvr_pr,13.085,13.085,True
v32,8k,8207,2048,34,4,0.8418,,kf_compB,31.3074,32.0658,True
v32,8k,8207,2048,34,8,0.8418,1,gvr_pr,13.2033,13.2033,True
v32,8k,8207,2048,34,8,0.8418,,kf_compB,62.6517,64.4181,True
v32,8k,8207,2048,34,16,0.8418,1,gvr_pr,13.2737,13.2737,True
v32,8k,8207,2048,34,16,0.8418,,kf_compB,124.1544,127.9609,True
v32,8k,8207,2048,34,32,0.8418,1,gvr_pr,13.5297,13.5297,True
v32,8k,8207,2048,34,32,0.8418,,kf_compB,247.779,255.7279,True
v32,8k,8207,2048,34,64,0.8418,1,gvr_pr,13.6753,13.6753,True
v32,8k,8207,2048,34,64,0.8418,,kf_compB,494.0945,510.1201,True
v32,8k,8207,2048,34,128,0.8418,1,gvr_pr,14.349,14.349,True
v32,8k,8207,2048,34,128,0.8418,,kf_compB,987.5868,1019.9789,True
v32,8k,8207,2048,34,256,0.8418,1,gvr_pr,26.8785,26.8785,True
v32,8k,8207,2048,34,256,0.8418,,kf_compB,1973.2798,2038.1828,True
v32,8k,8207,2048,34,512,0.8418,1,gvr_pr,51.2276,51.2276,True
v32,8k,8207,2048,34,512,0.8418,,kf_compB,3939.4848,4069.732,True
v32,8k,8207,2048,34,1024,0.8418,1,gvr_pr,90.0115,90.0115,True
v32,8k,8207,2048,34,1024,0.8418,,kf_compB,7878.2643,8138.9011,True
v32,8k,8207,2048,54,1,0.9077,1,gvr_pr,12.8033,12.8033,True
v32,8k,8207,2048,54,1,0.9077,,kf_compB,7.3472,7.3472,True
v32,8k,8207,2048,54,2,0.9077,1,gvr_pr,12.3392,12.3392,True
v32,8k,8207,2048,54,2,0.9077,,kf_compB,14.6192,14.8752,True
v32,8k,8207,2048,54,4,0.9077,1,gvr_pr,12.5345,12.5345,True
v32,8k,8207,2048,54,4,0.9077,,kf_compB,29.0146,29.789,True
v32,8k,8207,2048,54,8,0.9077,1,gvr_pr,12.3664,12.3664,True
v32,8k,8207,2048,54,8,0.9077,,kf_compB,58.0532,59.8436,True
v32,8k,8207,2048,54,16,0.9077,1,gvr_pr,12.6707,12.6707,True
v32,8k,8207,2048,54,16,0.9077,,kf_compB,114.9272,118.7672,True
v32,8k,8207,2048,54,32,0.9077,1,gvr_pr,12.8576,12.8576,True
v32,8k,8207,2048,54,32,0.9077,,kf_compB,229.0143,237.696,True
v32,8k,8207,2048,54,64,0.9077,1,gvr_pr,13.1456,13.1456,True
v32,8k,8207,2048,54,64,0.9077,,kf_compB,456.3551,472.4816,True
v32,8k,8207,2048,54,128,0.9077,1,gvr_pr,13.6673,13.6673,True
v32,8k,8207,2048,54,128,0.9077,,kf_compB,911.7436,944.2831,True
v32,8k,8207,2048,54,256,0.9077,1,gvr_pr,25.5297,25.5297,True
v32,8k,8207,2048,54,256,0.9077,,kf_compB,1820.9914,1886.3279,True
v32,8k,8207,2048,54,512,0.9077,1,gvr_pr,48.5412,48.5412,True
v32,8k,8207,2048,54,512,0.9077,,kf_compB,3631.3193,3762.2095,True
v32,8k,8207,2048,54,1024,0.9077,1,gvr_pr,85.4391,85.4391,True
v32,8k,8207,2048,54,1024,0.9077,,kf_compB,7260.1869,7522.6398,True
flash,1024k,262127,512,10,1,0.3848,4,gvr_pr2,21.8944,21.8944,True
flash,1024k,262127,512,10,1,0.3848,,sglang_v2,17.1072,17.1072,True
flash,1024k,262127,512,10,1,0.3848,,radix_cutedsl,19.6913,19.6913,True
flash,1024k,262127,512,10,1,0.3848,,flashinfer_topk,23.1857,23.1857,True
flash,1024k,262127,512,10,2,0.3848,4,gvr_pr2,22.2961,22.2961,True
flash,1024k,262127,512,10,2,0.3848,,sglang_v2,17.0353,17.0353,True
flash,1024k,262127,512,10,2,0.3848,,radix_cutedsl,20.2192,20.2192,True
flash,1024k,262127,512,10,2,0.3848,,flashinfer_topk,23.48,23.48,True
flash,1024k,262127,512,10,4,0.3848,4,gvr_pr2,22.6977,22.6977,True
flash,1024k,262127,512,10,4,0.3848,,sglang_v2,17.5536,17.5536,True
flash,1024k,262127,512,10,4,0.3848,,radix_cutedsl,21.0928,21.0928,True
flash,1024k,262127,512,10,4,0.3848,,flashinfer_topk,24.2882,24.2882,True
flash,1024k,262127,512,10,8,0.3848,4,gvr_pr2,23.1665,23.1665,True
flash,1024k,262127,512,10,8,0.3848,,sglang_v2,17.8849,17.8849,True
flash,1024k,262127,512,10,8,0.3848,,radix_cutedsl,25.1313,25.1313,True
flash,1024k,262127,512,10,8,0.3848,,flashinfer_topk,24.7296,24.7296,True
flash,1024k,262127,512,10,16,0.3848,4,gvr_pr2,23.9441,23.9441,True
flash,1024k,262127,512,10,16,0.3848,,sglang_v2,19.7826,19.7826,True
flash,1024k,262127,512,10,16,0.3848,,radix_cutedsl,32.1616,32.1616,True
flash,1024k,262127,512,10,16,0.3848,,flashinfer_topk,34.7664,34.7664,True
flash,1024k,262127,512,10,32,0.3848,4,gvr_pr2,27.0192,27.0192,True
flash,1024k,262127,512,10,32,0.3848,,sglang_v2,65.7155,35.5489,True
flash,1024k,262127,512,10,32,0.3848,,radix_cutedsl,60.6818,60.6818,True
flash,1024k,262127,512,10,32,0.3848,,flashinfer_topk,38.0464,38.0464,True
flash,1024k,262127,512,10,64,0.3848,4,gvr_pr2,51.8707,51.8707,True
flash,1024k,262127,512,10,64,0.3848,,sglang_v2,102.1761,53.9489,True
flash,1024k,262127,512,10,64,0.3848,,radix_cutedsl,117.9701,117.9701,True
flash,1024k,262127,512,10,64,0.3848,,flashinfer_topk,62.997,62.997,True
flash,1024k,262127,512,10,128,0.3848,4,gvr_pr2,100.7364,100.7364,True
flash,1024k,262127,512,10,128,0.3848,,sglang_v2,84.0051,85.1107,True
flash,1024k,262127,512,10,128,0.3848,,radix_cutedsl,196.548,196.548,True
flash,1024k,262127,512,10,128,0.3848,,flashinfer_topk,119.8132,119.8132,True
flash,1024k,262127,512,10,256,0.3848,4,gvr_pr2,190.0296,190.0296,True
flash,1024k,262127,512,10,256,0.3848,,sglang_v2,109.3652,110.5236,True
flash,1024k,262127,512,10,256,0.3848,,radix_cutedsl,346.9549,346.9549,True
flash,1024k,262127,512,10,256,0.3848,,flashinfer_topk,225.1545,225.1545,True
flash,1024k,262127,512,10,512,0.3848,4,gvr_pr2,358.2351,358.2351,True
flash,1024k,262127,512,10,512,0.3848,,sglang_v2,197.6807,198.8391,True
flash,1024k,262127,512,10,512,0.3848,,radix_cutedsl,684.0444,684.0444,True
flash,1024k,262127,512,10,512,0.3848,,flashinfer_topk,423.7489,423.7489,True
flash,1024k,262127,512,10,1024,0.3848,4,gvr_pr2,687.9403,687.9403,True
flash,1024k,262127,512,10,1024,0.3848,,sglang_v2,377.6753,377.6753,True
flash,1024k,262127,512,10,1024,0.3848,,radix_cutedsl,1356.3622,1356.3622,True
flash,1024k,262127,512,10,1024,0.3848,,flashinfer_topk,745.907,745.907,True
flash,1024k,262127,512,22,1,0.4219,4,gvr_pr2,22.4162,22.4162,True
flash,1024k,262127,512,22,1,0.4219,,sglang_v2,16.4033,16.4033,True
flash,1024k,262127,512,22,1,0.4219,,radix_cutedsl,19.7889,19.7889,True
flash,1024k,262127,512,22,1,0.4219,,flashinfer_topk,17.9536,17.9536,True
flash,1024k,262127,512,22,2,0.4219,4,gvr_pr2,22.4785,22.4785,True
flash,1024k,262127,512,22,2,0.4219,,sglang_v2,16.52,16.52,True
flash,1024k,262127,512,22,2,0.4219,,radix_cutedsl,19.9697,19.9697,True
flash,1024k,262127,512,22,2,0.4219,,flashinfer_topk,18.0896,18.0896,True
flash,1024k,262127,512,22,4,0.4219,4,gvr_pr2,22.7697,22.7697,True
flash,1024k,262127,512,22,4,0.4219,,sglang_v2,16.6913,16.6913,True
flash,1024k,262127,512,22,4,0.4219,,radix_cutedsl,20.4497,20.4497,True
flash,1024k,262127,512,22,4,0.4219,,flashinfer_topk,18.4592,18.4592,True
flash,1024k,262127,512,22,8,0.4219,4,gvr_pr2,23.2625,23.2625,True
flash,1024k,262127,512,22,8,0.4219,,sglang_v2,17.2657,17.2657,True
flash,1024k,262127,512,22,8,0.4219,,radix_cutedsl,24.3168,24.3168,True
flash,1024k,262127,512,22,8,0.4219,,flashinfer_topk,18.9265,18.9265,True
flash,1024k,262127,512,22,16,0.4219,4,gvr_pr2,24.0337,24.0337,True
flash,1024k,262127,512,22,16,0.4219,,sglang_v2,19.8224,19.8224,True
flash,1024k,262127,512,22,16,0.4219,,radix_cutedsl,30.9617,30.9617,True
flash,1024k,262127,512,22,16,0.4219,,flashinfer_topk,25.8112,25.8112,True
flash,1024k,262127,512,22,32,0.4219,4,gvr_pr2,27.0721,27.0721,True
flash,1024k,262127,512,22,32,0.4219,,sglang_v2,61.5106,33.9745,True
flash,1024k,262127,512,22,32,0.4219,,radix_cutedsl,58.4242,58.4242,True
flash,1024k,262127,512,22,32,0.4219,,flashinfer_topk,28.6225,28.6225,True
flash,1024k,262127,512,22,64,0.4219,4,gvr_pr2,52.1889,52.1889,True
flash,1024k,262127,512,22,64,0.4219,,sglang_v2,96.2339,51.525,True
flash,1024k,262127,512,22,64,0.4219,,radix_cutedsl,113.6739,113.6739,True
flash,1024k,262127,512,22,64,0.4219,,flashinfer_topk,43.4946,43.4946,True
flash,1024k,262127,512,22,128,0.4219,4,gvr_pr2,101.1728,101.1728,True
flash,1024k,262127,512,22,128,0.4219,,sglang_v2,84.1108,86.2772,True
flash,1024k,262127,512,22,128,0.4219,,radix_cutedsl,188.7974,188.7974,True
flash,1024k,262127,512,22,128,0.4219,,flashinfer_topk,80.2128,80.2128,True
flash,1024k,262127,512,22,256,0.4219,4,gvr_pr2,190.359,190.359,True
flash,1024k,262127,512,22,256,0.4219,,sglang_v2,108.4724,110.8884,True
flash,1024k,262127,512,22,256,0.4219,,radix_cutedsl,333.694,333.694,True
flash,1024k,262127,512,22,256,0.4219,,flashinfer_topk,135.6693,135.6693,True
flash,1024k,262127,512,22,512,0.4219,4,gvr_pr2,360.0397,360.0397,True
flash,1024k,262127,512,22,512,0.4219,,sglang_v2,197.7959,200.0599,True
flash,1024k,262127,512,22,512,0.4219,,radix_cutedsl,657.3557,657.3557,True
flash,1024k,262127,512,22,512,0.4219,,flashinfer_topk,249.5753,249.5753,True
flash,1024k,262127,512,22,1024,0.4219,4,gvr_pr2,691.9609,691.9609,True
flash,1024k,262127,512,22,1024,0.4219,,sglang_v2,377.8492,377.8492,True
flash,1024k,262127,512,22,1024,0.4219,,radix_cutedsl,1296.852,1296.852,True
flash,1024k,262127,512,22,1024,0.4219,,flashinfer_topk,438.832,438.832,True
flash,1024k,262127,512,34,1,0.3789,4,gvr_pr2,21.4576,21.4576,True
flash,1024k,262127,512,34,1,0.3789,,sglang_v2,16.2416,16.2416,True
flash,1024k,262127,512,34,1,0.3789,,radix_cutedsl,20.4017,20.4017,True
